CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
33;FALSE;FALSE;eas;1;0.41;4.92;0.61;36;NA;NA;445;32;1
34;FALSE;FALSE;acs;3;2.91;9.92;0.11;84;0.67;NA;NA;9;0
35;FALSE;FALSE;ras;0;1.66;2.42;0.36;60;NA;86;NA;NA;NA
36;FALSE;FALSE;mmas;2;4.16;7.42;0.85;12;NA;NA;NA;43;1
37;FALSE;FALSE;acs;1;4.79;8.67;0.24;72;0.05;NA;NA;49;1
38;FALSE;FALSE;mmas;3;2.29;3.67;0.73;24;NA;NA;NA;26;0
39;FALSE;FALSE;as;0;3.54;6.17;0.98;48;NA;NA;NA;NA;NA
40;FALSE;FALSE;eas;2;1.04;1.17;0.48;96;NA;NA;726;38;1
41;FALSE;FALSE;eas;2;2.6;1.8;0.17;42;NA;NA;585;12;1
42;FALSE;FALSE;acs;0;0.1;6.8;0.67;90;0.48;NA;NA;NA;NA
43;TRUE;FALSE;ras;3;3.85;4.3;0.92;66;NA;55;NA;46;0
44;FALSE;FALSE;as;1;1.35;9.3;0.42;18;NA;NA;NA;23;1
45;FALSE;FALSE;ras;2;1.98;5.55;0.54;54;NA;42;NA;17;1
46;FALSE;FALSE;mmas;0;4.48;0.55;0.05;6;NA;NA;NA;NA;NA
47;FALSE;FALSE;as;3;0.73;8.05;0.3;30;NA;NA;NA;29;0
48;FALSE;FALSE;eas;1;3.23;3.05;0.79;78;NA;NA;492;6;1
49;FALSE;FALSE;eas;3;4.95;5.24;0.39;63;NA;NA;562;7;1
50;FALSE;FALSE;acs;1;2.45;0.24;0.88;15;0.95;NA;NA;30;0
51;FALSE;FALSE;ras;2;3.7;7.74;0.64;39;NA;33;NA;42;0
52;FALSE;FALSE;as;0;1.2;2.74;0.14;87;NA;NA;NA;NA;NA
53;FALSE;FALSE;mmas;1;3.07;6.49;0.27;99;NA;NA;NA;48;0
54;FALSE;FALSE;acs;3;0.57;1.49;0.76;51;0.33;NA;NA;25;1
55;FALSE;FALSE;eas;0;4.32;8.99;0.51;27;NA;NA;656;NA;NA
56;FALSE;FALSE;as;2;1.82;3.99;0.02;75;NA;NA;NA;36;0
57;FALSE;FALSE;acs;2;4.63;3.36;0.33;21;0.14;NA;NA;16;0
58;FALSE;FALSE;mmas;0;2.13;8.36;0.82;69;NA;NA;NA;NA;NA
59;FALSE;FALSE;as;3;3.38;0.86;0.58;93;NA;NA;NA;50;1
60;FALSE;FALSE;ras;1;0.88;5.86;0.08;45;NA;2;NA;27;0
61;FALSE;FALSE;ras;0;2.76;4.61;0.45;33;NA;89;NA;NA;NA
62;FALSE;FALSE;mmas;2;0.26;9.61;0.95;81;NA;NA;NA;22;0
63;FALSE;FALSE;as;1;4.01;2.11;0.7;57;NA;NA;NA;10;0
64;TRUE;FALSE;eas;3;1.51;7.11;0.2;9;NA;NA;421;33;1
65;FALSE;FALSE;mmas;1;4.91;9.85;0.75;42;NA;NA;NA;50;1
66;FALSE;FALSE;acs;3;2.41;4.85;0.26;90;0.21;NA;NA;27;0
67;FALSE;FALSE;ras;0;3.66;7.35;0.01;66;NA;41;NA;NA;NA
68;FALSE;FALSE;as;2;1.16;2.35;0.51;18;NA;NA;NA;39;1
69;FALSE;FALSE;ras;2;4.28;6.1;0.13;78;NA;79;NA;44;1
70;FALSE;FALSE;mmas;0;1.78;1.1;0.63;30;NA;NA;NA;NA;NA
71;FALSE;FALSE;acs;1;0.53;3.6;0.38;54;0.59;NA;NA;33;1
72;FALSE;FALSE;eas;3;3.03;8.6;0.88;6;NA;NA;744;10;0
73;FALSE;FALSE;as;1;3.34;4.22;0.2;12;NA;NA;NA;7;1
74;FALSE;FALSE;eas;3;0.84;9.22;0.69;60;NA;NA;603;30;0
75;FALSE;FALSE;mmas;2;2.09;6.72;0.44;36;NA;NA;NA;18;1
76;FALSE;FALSE;ras;0;4.59;1.72;0.94;84;NA;48;NA;NA;NA
77;FALSE;FALSE;eas;0;0.22;5.47;0.32;24;NA;NA;509;NA;NA
78;FALSE;FALSE;acs;2;2.72;0.47;0.82;72;0.27;NA;NA;13;1
79;FALSE;FALSE;ras;1;1.47;7.97;0.57;96;NA;60;NA;24;1
80;FALSE;FALSE;as;3;3.97;2.97;0.07;48;NA;NA;NA;47;0
81;FALSE;FALSE;mmas;2;4.44;4.53;0.66;99;NA;NA;NA;14;0
82;FALSE;FALSE;acs;0;1.94;9.53;0.17;51;0.12;NA;NA;NA;NA
83;FALSE;FALSE;as;1;0.69;7.03;0.91;75;NA;NA;NA;26;0
84;TRUE;FALSE;ras;3;3.19;2.03;0.41;27;NA;7;NA;49;1
85;FALSE;FALSE;eas;1;3.81;0.78;0.29;39;NA;NA;673;8;0
86;FALSE;FALSE;as;3;1.31;5.78;0.78;87;NA;NA;NA;31;1
87;FALSE;FALSE;mmas;0;2.56;3.28;0.54;63;NA;NA;NA;NA;NA
88;FALSE;FALSE;ras;2;0.06;8.28;0.04;15;NA;95;NA;20;0
89;FALSE;FALSE;as;0;4.13;7.66;0.47;93;NA;NA;NA;NA;NA
90;FALSE;FALSE;eas;2;1.63;2.66;0.97;45;NA;NA;533;34;0
91;FALSE;FALSE;mmas;3;0.38;0.16;0.23;69;NA;NA;NA;23;1
92;FALSE;FALSE;as;2;2.6;2.99;0.73;66;NA;NA;NA;43;0
93;FALSE;FALSE;acs;2;1.46;0.3;0.25;57;0.71;NA;NA;15;1
94;FALSE;FALSE;as;3;4.86;2.04;0.42;24;NA;NA;NA;47;1
95;FALSE;FALSE;acs;2;4.45;2.61;0.61;30;0.03;NA;NA;37;1
96;FALSE;FALSE;acs;0;4.64;1.88;0.48;42;0.25;NA;NA;NA;NA
97;FALSE;FALSE;ras;3;3.24;5.68;1;8;NA;64;NA;26;1
98;FALSE;FALSE;ras;2;3.48;3.77;0.45;60;NA;41;NA;43;1
99;FALSE;FALSE;as;1;2.94;3.68;0.83;78;NA;NA;NA;38;0
100;FALSE;FALSE;ras;3;3.18;7.31;0.85;51;NA;48;NA;30;0
101;FALSE;FALSE;as;1;4.72;5.72;0.65;62;NA;NA;NA;46;1
102;FALSE;FALSE;ras;3;2.24;7.72;0.53;64;NA;10;NA;35;1
103;FALSE;FALSE;acs;2;0.58;6.53;0.58;11;0.38;NA;NA;21;1
104;FALSE;FALSE;ras;3;2.57;4.63;0.72;24;NA;25;NA;16;0
105;FALSE;FALSE;mmas;3;2.79;4.13;0.59;10;NA;NA;NA;41;1
106;FALSE;FALSE;ras;3;1.34;9.01;0.02;66;NA;68;NA;44;1
107;FALSE;FALSE;as;3;4.53;0.62;0.73;14;NA;NA;NA;27;0
108;FALSE;FALSE;mmas;0;4.8;4;0.78;65;NA;NA;NA;NA;NA
109;FALSE;FALSE;ras;3;4.76;1.31;0.67;58;NA;37;NA;46;0
110;FALSE;FALSE;mmas;0;2.59;9.02;0.79;77;NA;NA;NA;NA;NA
111;FALSE;FALSE;as;2;0.95;1.77;0.04;5;NA;NA;NA;48;0
112;FALSE;FALSE;as;0;1.03;4.02;0.95;78;NA;NA;NA;NA;NA
113;FALSE;FALSE;acs;2;4.48;1.74;0.55;58;0.35;NA;NA;47;0
114;FALSE;FALSE;ras;2;2.92;3.99;0.56;83;NA;67;NA;38;0
115;FALSE;FALSE;mmas;3;0.1;4.55;0.14;17;NA;NA;NA;22;0
116;FALSE;FALSE;acs;3;3.8;9.9;0.69;28;0.45;NA;NA;19;0
117;FALSE;FALSE;eas;3;4.93;2.26;0.56;22;NA;NA;323;47;1
118;FALSE;FALSE;ras;1;0.23;0.94;0.23;40;NA;58;NA;45;1
119;FALSE;FALSE;ras;3;4.53;3.39;0.62;16;NA;66;NA;31;1
120;FALSE;FALSE;as;3;3.72;5.86;0.99;42;NA;NA;NA;41;0
121;FALSE;FALSE;ras;3;2.73;3.98;0.77;46;NA;89;NA;15;1
122;FALSE;FALSE;eas;1;4.5;3.98;0.54;66;NA;NA;691;40;1
123;FALSE;FALSE;mmas;3;2.75;8.35;0.23;13;NA;NA;NA;41;1
124;FALSE;FALSE;acs;1;1.15;4.76;0.35;45;1;NA;NA;41;0
125;TRUE;FALSE;acs;3;2.93;3.19;0.36;19;0.66;NA;NA;50;1
126;FALSE;FALSE;eas;1;0.46;9.17;0.78;49;NA;NA;312;29;1
127;FALSE;FALSE;acs;0;3.42;4.47;0.66;33;0.85;NA;NA;NA;NA
128;FALSE;FALSE;eas;0;1.43;0.52;0.99;76;NA;NA;572;NA;NA
129;FALSE;FALSE;ras;0;4.45;2.38;0.93;48;NA;62;NA;NA;NA
130;FALSE;FALSE;eas;1;2.38;0.25;0.35;14;NA;NA;544;46;1
131;FALSE;FALSE;eas;0;0.58;2.35;0.07;13;NA;NA;423;NA;NA
132;FALSE;FALSE;ras;0;3.23;2.43;0.25;19;NA;27;NA;NA;NA
133;FALSE;FALSE;as;2;4.29;3.4;0.06;6;NA;NA;NA;42;1
134;FALSE;FALSE;ras;2;2.24;5.73;0.35;34;NA;18;NA;28;1
135;FALSE;FALSE;ras;0;4.02;3.92;0.87;69;NA;24;NA;NA;NA
136;FALSE;FALSE;ras;0;3.32;1.08;0.37;43;NA;31;NA;NA;NA
137;FALSE;FALSE;mmas;1;2.68;2.32;0.33;96;NA;NA;NA;45;0
138;FALSE;FALSE;ras;3;0.8;1.55;0.21;21;NA;11;NA;46;0
139;FALSE;FALSE;as;0;2.1;1.88;0.87;17;NA;NA;NA;NA;NA
140;FALSE;FALSE;mmas;0;3.01;7.3;0.79;31;NA;NA;NA;NA;NA
141;FALSE;FALSE;acs;0;3.57;4.9;0.79;47;1;NA;NA;NA;NA
142;FALSE;FALSE;mmas;2;2.05;1.41;0.54;71;NA;NA;NA;37;0
143;FALSE;FALSE;ras;0;3.2;0.68;0.45;60;NA;1;NA;NA;NA
144;FALSE;FALSE;ras;3;0.54;6.3;0.05;12;NA;34;NA;44;1
145;FALSE;FALSE;acs;3;0.37;5.43;0.77;13;0.86;NA;NA;36;0
146;FALSE;FALSE;ras;3;0.79;8.11;0.1;15;NA;6;NA;34;0
147;FALSE;FALSE;acs;0;3.54;0.81;0.59;29;0.88;NA;NA;NA;NA
148;FALSE;FALSE;ras;0;3.85;3.53;0.72;98;NA;11;NA;NA;NA
149;FALSE;FALSE;as;1;2.82;3.76;0.69;42;NA;NA;NA;30;1
150;FALSE;FALSE;eas;0;3.01;5.59;0.99;41;NA;NA;573;NA;NA
151;FALSE;FALSE;ras;1;3.03;7.91;0.45;52;NA;27;NA;38;1
152;FALSE;FALSE;eas;0;3.54;9.34;0.09;59;NA;NA;331;NA;NA
153;FALSE;FALSE;as;2;3.27;6.09;0.22;87;NA;NA;NA;34;0
154;FALSE;FALSE;eas;3;1.86;3.69;0.45;53;NA;NA;393;47;0
155;FALSE;FALSE;eas;3;4.95;0.87;0.4;16;NA;NA;365;49;0
156;FALSE;FALSE;ras;1;3.4;3.12;0.39;14;NA;69;NA;22;0
157;FALSE;FALSE;ras;3;3.49;5.79;0.52;22;NA;44;NA;46;0
158;FALSE;FALSE;as;3;2.57;4.87;0.82;66;NA;NA;NA;34;0
159;FALSE;FALSE;ras;2;4.57;2.07;0.36;49;NA;19;NA;43;1
160;FALSE;FALSE;ras;1;2.75;1.26;0.8;69;NA;95;NA;45;1
161;FALSE;FALSE;ras;2;4.8;4.24;0.86;78;NA;69;NA;27;1
162;FALSE;FALSE;mmas;3;3.99;0.27;0.76;53;NA;NA;NA;29;1
163;FALSE;FALSE;as;3;4.7;4.66;0.64;10;NA;NA;NA;27;0
164;FALSE;FALSE;eas;3;2.98;2.82;0.95;82;NA;NA;130;32;1
165;FALSE;FALSE;acs;1;3.04;0.92;0.69;26;0.76;NA;NA;47;1
166;TRUE;FALSE;ras;3;2.24;0.12;0.75;30;NA;31;NA;47;0
167;FALSE;FALSE;ras;2;3.52;6.31;0.83;75;NA;59;NA;49;0
168;FALSE;FALSE;eas;2;2.28;6.06;0.36;46;NA;NA;322;19;1
169;FALSE;FALSE;mmas;2;2.47;7.08;0.63;29;NA;NA;NA;41;1
170;FALSE;FALSE;ras;3;4.25;5.6;0.32;25;NA;28;NA;47;0
171;FALSE;FALSE;ras;3;4.57;5.09;0.36;89;NA;11;NA;37;0
172;FALSE;FALSE;eas;3;3.65;8.69;0.31;8;NA;NA;598;10;1
173;FALSE;FALSE;mmas;3;4.52;2.52;0.08;66;NA;NA;NA;44;1
174;FALSE;FALSE;eas;3;1.41;2.07;0.83;14;NA;NA;564;38;0
175;FALSE;FALSE;ras;0;3.3;5.03;0.19;15;NA;49;NA;NA;NA
176;FALSE;FALSE;ras;3;3.99;1.51;0.35;38;NA;23;NA;42;1
177;FALSE;FALSE;ras;3;1.62;2.87;0.87;36;NA;41;NA;47;1
178;FALSE;FALSE;ras;3;2.87;1.5;0.85;16;NA;46;NA;45;0
179;FALSE;FALSE;ras;3;2.17;3.48;0.86;24;NA;41;NA;49;1
180;FALSE;FALSE;ras;3;3.18;7.17;0.19;31;NA;23;NA;42;0
181;FALSE;FALSE;acs;1;3.01;4.01;0.3;53;0.41;NA;NA;49;1
182;FALSE;FALSE;ras;3;1.65;3.07;0.52;45;NA;64;NA;45;1
183;FALSE;FALSE;ras;3;2.57;0.18;0.69;54;NA;8;NA;49;1
184;FALSE;FALSE;as;3;2.74;2.05;0.09;24;NA;NA;NA;40;1
185;FALSE;FALSE;ras;1;1.72;5.48;0.61;53;NA;6;NA;43;1
186;FALSE;FALSE;as;3;1.59;7.56;0.17;6;NA;NA;NA;46;1
187;FALSE;FALSE;mmas;0;2.8;3.75;0.27;8;NA;NA;NA;NA;NA
188;FALSE;FALSE;acs;3;2.65;1.54;0.02;33;0.03;NA;NA;47;1
189;TRUE;FALSE;ras;3;2.78;1.61;0.63;20;NA;22;NA;42;0
190;TRUE;FALSE;acs;3;2.92;0.48;0.47;34;0.11;NA;NA;39;1
191;FALSE;FALSE;acs;3;2.91;0.07;0.43;30;0.66;NA;NA;43;1
192;FALSE;FALSE;as;3;4.16;1.34;0.75;42;NA;NA;NA;28;1
193;FALSE;FALSE;acs;3;4.67;4.16;0.4;51;0.56;NA;NA;37;1
194;FALSE;FALSE;ras;1;0.75;1.95;0.45;30;NA;12;NA;34;0
195;TRUE;FALSE;acs;3;2.69;2.56;0.26;23;0.65;NA;NA;42;0
196;FALSE;FALSE;ras;0;3.42;1.64;0.3;32;NA;13;NA;NA;NA
197;TRUE;FALSE;ras;3;3.6;3.45;0.87;35;NA;18;NA;49;0
198;FALSE;FALSE;as;2;3.25;2.09;0.57;11;NA;NA;NA;27;1
199;FALSE;FALSE;acs;1;3.23;0.03;0.21;30;0.35;NA;NA;36;1
200;FALSE;FALSE;ras;3;2.74;1.78;0.62;18;NA;2;NA;40;0
201;FALSE;FALSE;acs;2;1.55;6.21;0.93;51;0.87;NA;NA;33;1
202;FALSE;FALSE;ras;1;2.8;2.84;0.77;44;NA;10;NA;36;1
203;FALSE;FALSE;ras;0;3.4;4.23;0.66;19;NA;20;NA;NA;NA
204;FALSE;FALSE;ras;3;2.42;1.03;0.3;25;NA;6;NA;49;1
205;FALSE;FALSE;acs;3;1.99;2.78;0.78;32;0.77;NA;NA;42;1
206;FALSE;FALSE;ras;2;3.93;1.44;0.88;50;NA;21;NA;48;0
207;FALSE;FALSE;ras;3;2.02;5.44;0.29;37;NA;22;NA;38;1
208;FALSE;FALSE;ras;3;1.23;0.46;0.74;31;NA;9;NA;46;0
209;FALSE;FALSE;as;0;2.9;1.56;0.4;22;NA;NA;NA;NA;NA
210;FALSE;FALSE;ras;3;4.19;0.11;0.89;66;NA;46;NA;47;1
211;FALSE;FALSE;ras;3;1.24;0.51;0.82;8;NA;12;NA;46;1
212;FALSE;FALSE;ras;3;2.91;2.12;0.79;31;NA;17;NA;20;0
213;FALSE;FALSE;acs;3;2.95;2.41;0.21;40;0.83;NA;NA;27;0
214;FALSE;FALSE;mmas;3;2.99;2.19;0.41;17;NA;NA;NA;47;0
215;FALSE;FALSE;ras;3;3.85;1.12;0.43;23;NA;75;NA;44;0
216;FALSE;FALSE;ras;0;3.19;1.39;0.54;19;NA;25;NA;NA;NA
217;FALSE;FALSE;acs;3;3.29;1.52;0.37;16;0.09;NA;NA;49;1
218;FALSE;FALSE;eas;0;4.15;0.59;0.54;33;NA;NA;412;NA;NA
219;FALSE;FALSE;acs;3;3.41;0.47;0.32;12;0.68;NA;NA;25;1
220;FALSE;FALSE;acs;2;1.98;1.23;0.55;22;0.56;NA;NA;50;1
221;FALSE;FALSE;acs;3;2.89;1.74;0.11;7;0.51;NA;NA;38;1
222;FALSE;FALSE;ras;3;4.42;3.98;0.78;20;NA;26;NA;34;0
223;FALSE;FALSE;acs;3;2.84;2.58;0.3;14;0.82;NA;NA;34;1
224;FALSE;FALSE;as;3;3.54;1.77;0.64;33;NA;NA;NA;50;1
225;FALSE;FALSE;as;0;3.05;1.49;0.48;76;NA;NA;NA;NA;NA
226;FALSE;FALSE;as;1;3.9;7.19;0.3;28;NA;NA;NA;49;1
227;FALSE;FALSE;ras;1;1.33;0.15;0.74;39;NA;64;NA;33;0
228;FALSE;FALSE;ras;0;2.54;0.44;0.68;54;NA;25;NA;NA;NA
229;FALSE;FALSE;acs;3;2.51;1.96;0.35;47;0.25;NA;NA;49;1
230;FALSE;FALSE;mmas;3;1.04;1.32;0.66;58;NA;NA;NA;29;0
231;FALSE;FALSE;eas;0;3.05;4;0.29;5;NA;NA;44;NA;NA
232;FALSE;FALSE;as;0;2.12;3.62;0.56;42;NA;NA;NA;NA;NA
233;FALSE;FALSE;as;1;2.45;0.03;0.64;53;NA;NA;NA;50;0
234;FALSE;FALSE;ras;0;2.67;5.63;0.37;54;NA;33;NA;NA;NA
235;FALSE;FALSE;acs;3;3.38;3.29;0.38;35;0.95;NA;NA;41;1
236;FALSE;FALSE;as;1;1.47;0.11;0.97;11;NA;NA;NA;48;0
237;FALSE;FALSE;mmas;3;1.87;2.51;0.24;5;NA;NA;NA;38;1
238;FALSE;FALSE;ras;2;3.81;3.1;0.23;19;NA;2;NA;41;1
239;FALSE;FALSE;ras;3;2.25;2.82;0.73;45;NA;43;NA;50;1
240;FALSE;FALSE;ras;0;0.81;1.21;0.23;25;NA;2;NA;NA;NA
241;FALSE;FALSE;ras;1;0.45;1.7;0.35;26;NA;19;NA;47;1
242;FALSE;FALSE;as;3;3.18;1.86;0.79;7;NA;NA;NA;42;1
243;FALSE;FALSE;acs;3;1.31;7.57;0.07;32;1;NA;NA;47;1
244;FALSE;FALSE;ras;3;0.51;0.3;0.55;12;NA;29;NA;47;1
245;FALSE;FALSE;ras;0;4.24;6.75;0.49;44;NA;12;NA;NA;NA
246;FALSE;FALSE;ras;1;1.55;1.13;0.18;36;NA;34;NA;50;0
247;FALSE;FALSE;ras;3;2.72;1.79;0.36;18;NA;55;NA;31;0
248;FALSE;FALSE;ras;3;2.49;4.37;0.24;14;NA;59;NA;38;1
249;FALSE;FALSE;acs;3;3.17;5.1;0.29;22;0.48;NA;NA;42;0
250;FALSE;FALSE;ras;3;2.94;5.1;0.88;46;NA;20;NA;41;0
251;FALSE;FALSE;ras;3;3.17;0.47;0.94;35;NA;20;NA;33;0
252;FALSE;FALSE;ras;0;3.89;4.11;0.91;44;NA;14;NA;NA;NA
253;FALSE;FALSE;acs;3;3.1;0.9;0.18;59;0.77;NA;NA;44;1
254;FALSE;FALSE;ras;3;4.03;4.98;0.67;49;NA;24;NA;46;0
255;FALSE;FALSE;acs;3;2.32;0.96;0.29;59;0.53;NA;NA;41;1
256;FALSE;FALSE;acs;0;3.51;2.3;0.31;22;0.36;NA;NA;NA;NA
257;FALSE;FALSE;mmas;3;2.68;0.27;0.1;17;NA;NA;NA;44;1
258;FALSE;FALSE;ras;3;3.5;3.16;0.94;13;NA;3;NA;49;0
259;FALSE;FALSE;acs;3;3.01;4.98;0.08;45;0.98;NA;NA;49;1
260;FALSE;FALSE;acs;3;1.57;3.16;0.27;31;0.34;NA;NA;49;0
261;FALSE;FALSE;ras;3;3.22;0.96;0.38;10;NA;37;NA;31;1
262;FALSE;FALSE;ras;2;1.55;0.21;0.15;47;NA;64;NA;46;1
263;FALSE;FALSE;ras;3;4.43;3.05;0.93;18;NA;14;NA;42;0
264;FALSE;FALSE;acs;3;2.18;0.6;0.89;31;0.52;NA;NA;37;0
265;FALSE;FALSE;acs;3;3.48;3.53;0.1;19;0.74;NA;NA;40;0
266;FALSE;FALSE;mmas;3;4.87;3.24;0.89;34;NA;NA;NA;40;0
267;TRUE;FALSE;ras;3;2.97;1.66;0.55;47;NA;28;NA;25;1
268;FALSE;FALSE;ras;3;4.41;3.9;0.78;47;NA;3;NA;48;1
269;FALSE;FALSE;ras;3;3.94;1.73;0.88;27;NA;17;NA;41;0
270;FALSE;FALSE;eas;3;2.63;2.25;0.36;20;NA;NA;85;45;1
271;FALSE;FALSE;ras;3;2.95;1.64;0.73;22;NA;43;NA;41;0
272;FALSE;FALSE;acs;0;3.38;2.51;0.26;24;0.53;NA;NA;NA;NA
273;FALSE;FALSE;acs;3;3.19;2.71;0.3;36;0.62;NA;NA;50;1
274;FALSE;FALSE;acs;3;2.28;2.51;0.4;9;0.2;NA;NA;42;0
275;FALSE;FALSE;ras;0;4.71;1.96;0.8;44;NA;21;NA;NA;NA
276;FALSE;FALSE;ras;3;3.53;6.01;0.8;36;NA;28;NA;39;0
277;FALSE;FALSE;acs;3;3.64;2.27;0.21;43;0.49;NA;NA;38;0
278;FALSE;FALSE;acs;0;2.86;2.17;0.3;25;0.21;NA;NA;NA;NA
279;FALSE;FALSE;ras;3;4.54;5.46;0.91;26;NA;39;NA;46;1
280;FALSE;FALSE;acs;3;2.46;2.59;0.27;31;0.61;NA;NA;50;1
281;FALSE;FALSE;acs;3;2.75;0.55;0.28;41;0.33;NA;NA;46;0
282;FALSE;FALSE;acs;3;3.34;3.13;0.22;28;0.8;NA;NA;42;1
283;FALSE;FALSE;acs;3;3.36;2.56;0.44;37;0.46;NA;NA;50;1
284;FALSE;FALSE;ras;3;3.94;0.82;0.5;43;NA;68;NA;40;1
285;FALSE;FALSE;acs;3;2.44;2.97;0.41;26;0.46;NA;NA;42;1
286;FALSE;FALSE;acs;1;1.55;0.4;0.27;28;0.5;NA;NA;39;1
287;FALSE;FALSE;acs;3;2.96;0.24;0.38;40;0.58;NA;NA;43;0
288;FALSE;FALSE;acs;3;3.42;0.79;0.72;34;0.01;NA;NA;43;1
289;FALSE;FALSE;acs;3;2.31;4.06;0.33;6;0.58;NA;NA;36;1
290;FALSE;FALSE;acs;0;3.07;1.65;0.18;50;0.64;NA;NA;NA;NA
291;FALSE;FALSE;acs;1;3.41;4.75;0.58;13;0.29;NA;NA;43;1
292;FALSE;FALSE;ras;1;2.92;2.65;0.7;40;NA;29;NA;32;0
293;FALSE;FALSE;acs;3;2.37;0.94;0.41;47;0.6;NA;NA;37;0
294;FALSE;FALSE;acs;3;2.11;2.46;0.33;18;0.44;NA;NA;40;1
295;FALSE;FALSE;eas;3;4.52;2.78;0.47;26;NA;NA;398;45;1
296;FALSE;FALSE;eas;2;4.54;5.19;0.87;46;NA;NA;715;44;1
297;FALSE;FALSE;mmas;3;4.9;1.63;0.37;5;NA;NA;NA;43;1
298;FALSE;FALSE;acs;3;2.45;2.08;0.15;16;0.72;NA;NA;38;1
299;FALSE;FALSE;eas;0;2.55;1.56;0.46;54;NA;NA;85;NA;NA
300;FALSE;FALSE;acs;3;1.08;3.07;0.17;9;0.57;NA;NA;44;1
301;FALSE;FALSE;acs;3;3.22;3.06;0.37;7;0.54;NA;NA;40;1
302;FALSE;FALSE;eas;3;2.96;1.4;0.49;13;NA;NA;485;34;0
303;FALSE;FALSE;ras;3;4.27;1.72;0.48;30;NA;38;NA;37;0
304;FALSE;FALSE;ras;3;3.01;4.85;0.93;22;NA;31;NA;38;0
305;TRUE;FALSE;acs;3;3.36;1.52;0.4;39;0.04;NA;NA;24;1
306;FALSE;FALSE;acs;3;2.51;2.65;0.21;19;0.47;NA;NA;42;0
307;FALSE;FALSE;ras;3;4.8;3.19;0.71;63;NA;18;NA;46;0
308;FALSE;FALSE;acs;3;3.43;3.49;0.21;34;0.9;NA;NA;45;1
309;FALSE;FALSE;ras;0;3.52;4.93;0.95;29;NA;48;NA;NA;NA
310;FALSE;FALSE;ras;0;3.73;2.31;0.88;34;NA;36;NA;NA;NA
311;FALSE;FALSE;acs;3;3.21;3.82;0.44;18;0.63;NA;NA;36;0
312;FALSE;FALSE;acs;3;2.62;3.56;0.13;20;0.68;NA;NA;40;1
313;FALSE;FALSE;ras;3;3.28;5.75;0.81;36;NA;12;NA;43;0
314;FALSE;FALSE;eas;3;3.84;2.09;0.39;14;NA;NA;96;46;0
