CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
30;FALSE;mmas;1;4.41;8.2;0.63;98;NA;NA;NA;47;1
31;FALSE;eas;2;0.66;0.7;0.87;74;NA;NA;327;36;1
32;FALSE;acs;0;3.16;5.7;0.38;26;0.14;NA;NA;NA;NA
33;FALSE;eas;0;3.55;9.91;0.12;97;NA;NA;713;NA;NA
34;FALSE;as;2;1.05;4.91;0.61;49;NA;NA;NA;5;0
35;FALSE;mmas;1;4.8;7.41;0.86;25;NA;NA;NA;16;0
36;FALSE;acs;3;2.3;2.41;0.36;73;0.31;NA;NA;39;1
37;FALSE;eas;3;2.93;6.16;0.98;37;NA;NA;432;34;1
38;FALSE;acs;1;0.43;1.16;0.49;85;0.94;NA;NA;11;0
39;FALSE;mmas;0;1.68;3.66;0.74;13;NA;NA;NA;NA;NA
40;FALSE;ras;2;4.18;8.66;0.24;61;NA;90;NA;22;0
41;FALSE;as;1;3.24;1.79;0.18;31;NA;NA;NA;37;0
42;FALSE;eas;3;0.74;6.79;0.67;79;NA;NA;479;14;1
43;FALSE;mmas;2;1.99;9.29;0.43;7;NA;NA;NA;48;0
44;FALSE;ras;0;4.49;4.29;0.92;55;NA;34;NA;NA;NA
45;FALSE;mmas;0;0.11;8.04;0.3;43;NA;NA;NA;NA;NA
46;FALSE;acs;2;2.61;3.04;0.8;91;0.25;NA;NA;31;0
47;FALSE;ras;1;1.36;5.54;0.55;67;NA;71;NA;42;0
48;TRUE;as;3;3.86;0.54;0.05;19;NA;NA;NA;19;1
49;FALSE;as;3;1.52;8.35;0.83;58;NA;NA;NA;12;0
50;FALSE;eas;1;4.02;3.35;0.33;10;NA;NA;409;35;1
51;FALSE;mmas;0;2.77;0.85;0.58;82;NA;NA;NA;NA;NA
52;FALSE;acs;2;0.27;5.85;0.09;34;0.78;NA;NA;47;1
53;FALSE;eas;2;4.64;2.1;0.7;70;NA;NA;690;29;1
54;FALSE;acs;0;2.14;7.1;0.21;22;0.4;NA;NA;NA;NA
55;TRUE;ras;3;3.39;4.6;0.46;46;NA;24;NA;18;0
56;FALSE;as;1;0.89;9.6;0.95;94;NA;NA;NA;41;1
57;FALSE;ras;0;1.21;1.48;0.77;40;NA;43;NA;NA;NA
58;FALSE;mmas;2;3.71;6.48;0.27;88;NA;NA;NA;26;1
59;FALSE;eas;1;2.46;3.98;0.02;64;NA;NA;549;15;1
60;FALSE;acs;3;4.96;8.98;0.52;16;0.72;NA;NA;38;0
61;FALSE;as;0;4.33;5.23;0.4;76;NA;NA;NA;NA;NA
62;FALSE;ras;2;1.83;0.23;0.89;28;NA;80;NA;9;1
63;FALSE;acs;1;3.08;7.73;0.64;52;0.09;NA;NA;21;1
64;FALSE;mmas;3;0.58;2.73;0.15;100;NA;NA;NA;44;0
65;FALSE;ras;2;3.51;5.31;0.73;8;NA;50;NA;25;1
66;FALSE;mmas;0;1.01;0.31;0.23;56;NA;NA;NA;NA;NA
67;FALSE;acs;1;2.26;2.81;0.98;32;0.54;NA;NA;13;1
68;FALSE;eas;3;4.76;7.81;0.48;80;NA;NA;614;36;0
69;FALSE;acs;3;0.39;4.06;0.85;20;0.16;NA;NA;42;0
70;FALSE;mmas;1;2.89;9.06;0.36;68;NA;NA;NA;19;1
71;FALSE;as;2;1.64;1.56;0.11;92;NA;NA;NA;7;1
72;FALSE;ras;0;4.14;6.56;0.6;44;NA;87;NA;NA;NA
73;FALSE;mmas;2;0.07;7.18;0.91;62;NA;NA;NA;45;1
74;FALSE;acs;0;2.57;2.18;0.42;14;0.97;NA;NA;NA;NA
75;FALSE;as;1;3.82;4.68;0.67;86;NA;NA;NA;33;1
76;FALSE;eas;3;1.32;9.68;0.17;38;NA;NA;661;10;0
77;FALSE;acs;2;4.45;0.93;0.29;50;0.35;NA;NA;28;1
78;FALSE;eas;0;1.95;5.93;0.79;98;NA;NA;379;NA;NA
79;FALSE;ras;1;0.7;8.43;0.05;26;NA;19;NA;39;1
80;FALSE;as;3;3.2;3.43;0.54;74;NA;NA;NA;16;0
81;FALSE;as;0;3.67;8.74;0.88;17;NA;NA;NA;NA;NA
82;FALSE;eas;2;1.17;3.74;0.39;65;NA;NA;450;6;0
83;FALSE;acs;1;4.92;6.24;0.14;89;0.44;NA;NA;17;0
84;FALSE;mmas;3;2.42;1.24;0.63;41;NA;NA;NA;40;1
85;FALSE;ras;0;1.79;4.99;0.26;77;NA;97;NA;NA;NA
86;FALSE;mmas;2;4.29;9.99;0.76;29;NA;NA;NA;23;0
87;FALSE;eas;1;0.54;2.49;0.51;5;NA;NA;731;12;0
88;FALSE;acs;3;3.04;7.49;0.02;53;0.82;NA;NA;35;1
89;FALSE;acs;0;0.23;9.37;0.7;71;0.01;NA;NA;NA;NA
90;FALSE;eas;2;2.73;4.37;0.2;23;NA;NA;497;32;0
91;FALSE;as;2;0.04;2.63;0.1;44;NA;NA;NA;33;1
92;FALSE;eas;0;3.94;3.3;0.17;24;NA;NA;355;NA;NA
93;FALSE;mmas;1;3.23;0.9;0.75;77;NA;NA;NA;16;0
94;FALSE;as;1;2.55;5.24;0.64;15;NA;NA;NA;9;1
95;FALSE;as;2;2.17;1.97;0.42;84;NA;NA;NA;10;1
96;FALSE;acs;2;1.23;6.3;0.84;51;0.39;NA;NA;28;1
97;FALSE;as;3;1.52;4.53;0.5;18;NA;NA;NA;14;1
98;FALSE;as;3;0.83;4.47;0.79;50;NA;NA;NA;20;0
99;FALSE;acs;0;0.98;6.83;0.82;18;0.99;NA;NA;NA;NA
100;FALSE;eas;1;4.89;6.22;0.39;56;NA;NA;319;5;0
101;FALSE;as;1;2.44;7.89;0.22;82;NA;NA;NA;47;1
102;FALSE;mmas;3;2.78;8.31;0.18;72;NA;NA;NA;37;1
103;FALSE;as;0;3.6;0.77;0.18;74;NA;NA;NA;NA;NA
104;FALSE;acs;0;0.45;2.55;0.44;87;0.1;NA;NA;NA;NA
105;FALSE;acs;3;4.26;0.12;0.15;70;0.04;NA;NA;30;0
106;FALSE;eas;3;2.86;5.66;0.19;8;NA;NA;200;10;1
107;FALSE;acs;2;3.33;2.52;0.09;95;0.46;NA;NA;39;0
108;FALSE;as;1;4.37;5.79;0.34;26;NA;NA;NA;11;0
109;FALSE;eas;3;0.8;5.45;0.82;27;NA;NA;65;20;1
110;FALSE;mmas;1;0.35;6.81;0.54;52;NA;NA;NA;26;0
111;FALSE;eas;0;3;4.97;0.75;39;NA;NA;709;NA;NA
112;FALSE;eas;2;3.93;5.85;0.2;59;NA;NA;388;43;0
113;FALSE;as;3;0.33;7.65;0.52;6;NA;NA;NA;33;1
114;FALSE;as;3;2.53;6.62;0.35;26;NA;NA;NA;49;1
115;FALSE;acs;1;0.7;6.07;0.84;73;0.38;NA;NA;48;1
116;FALSE;ras;2;3.05;3.07;0.13;69;NA;61;NA;48;0
117;FALSE;as;1;1.19;5.52;0.52;19;NA;NA;NA;25;0
118;FALSE;ras;3;0.59;7.75;0.48;50;NA;31;NA;21;0
119;FALSE;acs;0;2.78;2.56;0.33;17;0.46;NA;NA;NA;NA
120;FALSE;ras;1;2.17;5.38;0.37;60;NA;27;NA;8;1
121;FALSE;acs;1;1.24;9.32;0.68;45;0.94;NA;NA;16;0
122;FALSE;acs;2;1.92;4.54;0.17;37;0.48;NA;NA;26;0
123;FALSE;eas;2;2.48;7.8;0.37;100;NA;NA;496;45;0
124;FALSE;as;3;3.83;6.3;0.28;16;NA;NA;NA;25;1
125;FALSE;mmas;0;2.67;0.83;0.7;12;NA;NA;NA;NA;NA
126;TRUE;mmas;3;1.22;4.05;0.63;27;NA;NA;NA;28;0
127;FALSE;mmas;2;4.78;9.26;0.95;15;NA;NA;NA;18;1
128;FALSE;eas;0;2.18;2.11;0.69;84;NA;NA;17;NA;NA
129;FALSE;as;3;3.42;6.29;0.26;12;NA;NA;NA;16;0
130;FALSE;acs;2;2.82;6.27;0.83;80;0.34;NA;NA;42;0
131;TRUE;acs;2;3.13;3.59;0.34;55;0.04;NA;NA;42;0
132;FALSE;mmas;3;3.5;7.62;0.64;6;NA;NA;NA;39;0
133;FALSE;mmas;3;2.27;6.02;0.78;65;NA;NA;NA;27;1
134;FALSE;mmas;0;0.34;2.41;0.32;13;NA;NA;NA;NA;NA
135;FALSE;acs;2;1.66;4.15;0.02;32;0.65;NA;NA;19;0
136;FALSE;as;3;2.03;6.28;0.98;76;NA;NA;NA;18;0
137;FALSE;mmas;3;3.52;5.73;0.9;62;NA;NA;NA;19;1
138;FALSE;as;3;3.82;3.87;0.24;84;NA;NA;NA;40;0
139;FALSE;ras;0;4.13;2.57;0.41;72;NA;63;NA;NA;NA
140;TRUE;acs;3;2.01;9.98;0.4;12;0.71;NA;NA;14;0
141;FALSE;eas;2;2.57;6.1;0.53;95;NA;NA;519;47;0
142;FALSE;ras;3;4.39;5.15;0.61;63;NA;61;NA;43;0
143;FALSE;mmas;1;2.76;4.69;0.51;41;NA;NA;NA;16;1
144;FALSE;mmas;2;3.73;7.78;0.69;44;NA;NA;NA;42;1
145;FALSE;mmas;0;3.09;1.69;0.51;46;NA;NA;NA;NA;NA
146;FALSE;acs;0;3.33;4.06;0.34;32;0.85;NA;NA;NA;NA
147;FALSE;eas;3;3.45;4.48;0.26;86;NA;NA;239;43;1
148;FALSE;eas;1;4.89;3.99;0.98;41;NA;NA;750;9;1
149;FALSE;mmas;0;0.8;7.48;0.51;73;NA;NA;NA;NA;NA
150;FALSE;acs;2;1;5.87;0.22;17;0.08;NA;NA;46;0
151;FALSE;as;3;3.64;7.65;0.68;45;NA;NA;NA;30;0
152;FALSE;as;2;1.43;2.55;0.18;96;NA;NA;NA;36;0
153;TRUE;acs;3;3.42;6.25;0.12;50;0.6;NA;NA;22;0
154;FALSE;mmas;3;2.56;8.76;0.1;73;NA;NA;NA;20;0
155;TRUE;acs;3;2.7;7;0.42;57;0.4;NA;NA;21;0
156;FALSE;ras;3;4.09;3.36;0.45;19;NA;10;NA;10;1
157;FALSE;mmas;3;3.15;4.13;0.85;81;NA;NA;NA;24;1
158;FALSE;ras;3;3.14;0.91;0.32;69;NA;66;NA;40;0
159;FALSE;acs;1;2.26;3.66;0.25;63;0.63;NA;NA;18;1
160;FALSE;as;1;1.53;3.13;0.26;14;NA;NA;NA;30;1
161;FALSE;mmas;0;2.69;1.93;0.72;67;NA;NA;NA;NA;NA
162;FALSE;ras;2;4.42;7.17;0.37;34;NA;21;NA;24;0
163;FALSE;ras;3;3.49;0.95;0.48;39;NA;9;NA;16;1
164;FALSE;acs;1;3.59;0.8;0.86;46;0.23;NA;NA;33;1
165;FALSE;eas;1;4.15;1.57;0.51;96;NA;NA;252;22;0
166;FALSE;mmas;2;3.03;9.04;0.77;58;NA;NA;NA;31;0
167;FALSE;eas;3;3.99;4.8;0.56;97;NA;NA;451;38;1
168;FALSE;eas;3;3.74;4.45;0.26;57;NA;NA;487;23;1
169;FALSE;eas;0;1.3;8.82;0.51;50;NA;NA;448;NA;NA
170;FALSE;mmas;0;3.66;5.83;0.3;7;NA;NA;NA;NA;NA
171;FALSE;mmas;2;2.2;7.14;0.33;40;NA;NA;NA;15;0
172;FALSE;mmas;3;4.6;8.76;0.94;16;NA;NA;NA;24;1
173;FALSE;as;2;3.58;0.28;0.38;26;NA;NA;NA;33;1
174;FALSE;mmas;3;4.46;5.14;0.55;40;NA;NA;NA;18;1
175;FALSE;ras;3;1.19;0.76;0.48;38;NA;14;NA;27;1
176;FALSE;ras;2;3.47;3.99;0.04;64;NA;12;NA;27;0
177;FALSE;acs;3;2.5;9.56;0.96;7;0.67;NA;NA;31;0
178;FALSE;acs;1;2.84;5.6;0.41;36;0.6;NA;NA;17;0
179;FALSE;as;3;0.47;4.78;0.32;44;NA;NA;NA;21;1
180;FALSE;mmas;1;3.51;8.91;0.23;57;NA;NA;NA;21;0
181;FALSE;acs;2;2.88;2.01;0.12;48;0.29;NA;NA;41;0
182;FALSE;acs;0;2.31;7.11;0.43;100;0.43;NA;NA;NA;NA
183;FALSE;mmas;2;1.21;8.03;0.55;18;NA;NA;NA;11;0
184;FALSE;ras;1;3.43;4.26;0.35;93;NA;83;NA;19;0
185;FALSE;mmas;3;3.65;5.45;0.35;46;NA;NA;NA;35;0
186;FALSE;acs;2;4.74;3.58;0.36;89;0.17;NA;NA;41;0
187;FALSE;mmas;0;2.26;2.7;0.04;12;NA;NA;NA;NA;NA
188;FALSE;as;2;4.01;3.12;0.29;44;NA;NA;NA;21;0
189;FALSE;ras;1;1.9;5.13;0.49;55;NA;9;NA;50;0
190;FALSE;mmas;3;1.97;9.08;0.22;60;NA;NA;NA;37;0
191;FALSE;ras;0;1.87;9.7;0.02;11;NA;55;NA;NA;NA
192;FALSE;acs;3;3.27;4.73;0.32;65;0.1;NA;NA;40;0
193;FALSE;acs;3;2.32;1.49;0.3;5;0.22;NA;NA;39;0
194;TRUE;acs;3;3.9;8.78;0.48;43;0.4;NA;NA;10;0
195;FALSE;acs;1;1.45;2.73;0.18;28;0.16;NA;NA;39;1
196;FALSE;acs;3;3.7;1.7;0.22;72;0.87;NA;NA;12;0
197;FALSE;acs;3;3.57;4.81;0.09;73;0.42;NA;NA;24;0
198;FALSE;acs;3;3.27;2.38;0.36;46;0.95;NA;NA;40;0
199;FALSE;as;2;2.39;1.31;0.46;52;NA;NA;NA;49;1
200;FALSE;acs;3;0.77;9.97;0.45;78;0.94;NA;NA;9;0
201;FALSE;acs;0;1.31;6.68;0.54;10;0.54;NA;NA;NA;NA
202;FALSE;acs;3;1.47;7.8;0.49;25;0.32;NA;NA;11;0
203;FALSE;eas;3;3.62;7.24;0.95;88;NA;NA;283;29;0
204;FALSE;acs;1;1.9;6.77;0.06;50;0.91;NA;NA;34;1
205;FALSE;ras;3;2.95;7.82;0.16;42;NA;44;NA;24;0
206;FALSE;acs;3;1.45;8.69;0.32;46;0.5;NA;NA;30;0
207;FALSE;ras;2;4.5;4.63;0.14;66;NA;91;NA;46;0
208;FALSE;acs;3;3.71;5.35;0.13;66;0.72;NA;NA;33;0
209;FALSE;acs;1;2.64;2.26;0.35;33;0.55;NA;NA;49;0
210;FALSE;as;1;1.97;3.89;0.13;44;NA;NA;NA;30;0
211;FALSE;mmas;3;2.54;3.49;0.8;25;NA;NA;NA;21;1
212;FALSE;acs;3;2.19;5.86;0.71;80;0.06;NA;NA;37;1
213;FALSE;acs;1;3.6;7.66;0.22;67;0.81;NA;NA;27;1
214;FALSE;as;0;2.91;9.11;0.12;43;NA;NA;NA;NA;NA
215;FALSE;as;3;3.13;8.57;0.33;77;NA;NA;NA;21;0
216;FALSE;mmas;0;4.47;6.12;0.28;52;NA;NA;NA;NA;NA
217;FALSE;ras;1;2.32;9.18;0.53;85;NA;37;NA;8;0
218;FALSE;acs;1;2.13;9.41;0.33;22;0.65;NA;NA;17;0
219;FALSE;acs;3;4.37;9.58;0.07;62;0.68;NA;NA;21;1
220;FALSE;ras;1;0.84;2.67;0.26;72;NA;31;NA;19;1
221;FALSE;ras;3;3.03;6.41;0.56;45;NA;23;NA;20;0
222;FALSE;as;3;2.02;8.24;0.44;42;NA;NA;NA;10;1
223;FALSE;as;2;3.63;2.42;0.37;54;NA;NA;NA;22;0
224;FALSE;acs;3;3.48;5.07;0.62;42;0.37;NA;NA;43;0
225;FALSE;eas;2;2.12;6.85;0.3;71;NA;NA;561;15;0
226;FALSE;acs;0;4.47;5.79;0.05;33;0.56;NA;NA;NA;NA
227;FALSE;as;3;2.52;5.24;0.78;43;NA;NA;NA;29;1
228;FALSE;ras;2;2.2;3.38;0.16;65;NA;89;NA;31;0
229;FALSE;acs;0;4.19;4.77;0.42;39;0.64;NA;NA;NA;NA
230;FALSE;acs;3;4.05;7.74;0.22;33;0.55;NA;NA;29;0
231;FALSE;acs;0;3.39;6.04;0.35;59;0.9;NA;NA;NA;NA
232;FALSE;acs;2;3.7;4.88;0.11;72;0.39;NA;NA;47;1
233;FALSE;as;0;3.22;6.71;0.51;35;NA;NA;NA;NA;NA
234;FALSE;mmas;3;0.97;1.18;0.5;46;NA;NA;NA;28;0
235;FALSE;ras;3;2.42;3.09;0.03;53;NA;5;NA;33;1
236;FALSE;mmas;3;1.98;6.07;0.16;61;NA;NA;NA;42;0
237;FALSE;mmas;2;3.65;2.27;0.26;63;NA;NA;NA;49;0
238;FALSE;as;3;2.31;5.76;0.31;63;NA;NA;NA;22;0
239;TRUE;acs;3;3.69;3.84;0.09;51;0.33;NA;NA;15;1
240;FALSE;mmas;3;1.26;3.19;0.68;53;NA;NA;NA;26;1
241;FALSE;acs;2;4.89;7.61;0.27;76;0.72;NA;NA;31;0
242;FALSE;acs;0;3.36;9.16;0.37;90;0.5;NA;NA;NA;NA
243;FALSE;ras;3;3.1;4.75;0.31;59;NA;68;NA;16;0
244;FALSE;ras;3;3.66;8.03;0.34;28;NA;26;NA;21;0
245;FALSE;ras;3;3.28;7.59;0.25;18;NA;75;NA;37;0
246;FALSE;acs;1;2.74;6.09;0.16;34;0.71;NA;NA;15;0
247;FALSE;as;3;1.81;8.13;0.53;10;NA;NA;NA;24;0
248;FALSE;mmas;1;4.69;9.88;0.26;26;NA;NA;NA;11;0
249;FALSE;ras;3;1.93;9.41;0.11;63;NA;11;NA;18;1
250;FALSE;as;3;2.69;8.37;0.54;50;NA;NA;NA;41;0
251;FALSE;as;0;3.35;3.98;0.4;71;NA;NA;NA;NA;NA
252;FALSE;acs;3;2.14;9.86;0.4;23;0.86;NA;NA;5;0
253;FALSE;ras;0;2.75;7.61;0.35;22;NA;35;NA;NA;NA
254;FALSE;eas;1;0.72;2.59;0.28;68;NA;NA;202;30;1
255;FALSE;as;3;3.04;9.05;0.53;9;NA;NA;NA;14;0
256;FALSE;eas;3;1.96;3.45;0.07;50;NA;NA;637;19;0
257;FALSE;ras;2;1.66;6.23;0.2;47;NA;73;NA;29;0
258;TRUE;acs;3;2.48;7.1;0.24;27;0.3;NA;NA;22;0
259;FALSE;mmas;2;1.58;4.62;0.09;45;NA;NA;NA;23;1
260;FALSE;acs;2;1.41;6.82;0.51;56;0.1;NA;NA;39;0
261;FALSE;acs;3;3.19;7.31;0.03;23;0.3;NA;NA;21;0
262;FALSE;ras;3;2.88;7.61;0.35;13;NA;24;NA;26;0
263;FALSE;acs;3;3.69;2.54;0.15;43;0.48;NA;NA;9;0
264;FALSE;acs;3;4.12;4.3;0.34;48;0.33;NA;NA;20;1
265;TRUE;acs;3;3.05;6.89;0.21;43;0.4;NA;NA;18;1
266;FALSE;acs;2;3.25;4.13;0.24;56;0.37;NA;NA;9;1
267;FALSE;acs;2;4.69;7.64;0.51;29;0.28;NA;NA;11;1
268;FALSE;acs;3;3.73;3.7;0.08;41;0.61;NA;NA;11;1
269;FALSE;acs;3;4.73;8.93;0.62;41;0.51;NA;NA;12;0
270;FALSE;acs;3;2.98;4.21;0.21;49;0.9;NA;NA;19;1
271;FALSE;acs;3;4.36;8.17;0.48;56;0.27;NA;NA;6;0
272;FALSE;acs;1;2.52;5.55;0.23;28;0.3;NA;NA;19;0
273;FALSE;acs;3;4.53;9.82;0.22;52;0.48;NA;NA;5;0
274;FALSE;acs;3;3.71;9.29;0.49;57;0.48;NA;NA;8;0
275;FALSE;acs;3;3.3;4.57;0.08;52;0.69;NA;NA;32;1
276;FALSE;acs;3;4.88;9.16;0.45;36;0.42;NA;NA;7;0
277;FALSE;acs;3;4.14;7.48;0.32;36;0.52;NA;NA;9;0
278;FALSE;acs;3;4.15;6.27;0.48;47;0.4;NA;NA;8;0
279;FALSE;acs;3;3.16;4.62;0.39;32;0.35;NA;NA;16;0
280;FALSE;acs;3;4.1;6.7;0.34;55;0.56;NA;NA;7;0
281;FALSE;acs;3;4.5;5.76;0.09;30;0.47;NA;NA;12;0
282;FALSE;acs;0;2.68;6.44;0.12;28;0.39;NA;NA;NA;NA
283;FALSE;acs;3;1.49;7.85;0.3;19;0.2;NA;NA;15;0
284;FALSE;acs;3;3.08;3.56;0.1;58;0.07;NA;NA;16;0
285;FALSE;acs;3;2.02;1.48;0.29;45;0.09;NA;NA;12;0
286;FALSE;acs;3;2.25;7.49;0.35;17;0.45;NA;NA;17;0
287;FALSE;acs;0;2.48;9.39;0.29;16;0.39;NA;NA;NA;NA
288;FALSE;acs;3;3.91;4.42;0.13;21;0.52;NA;NA;19;0
289;FALSE;acs;3;3.99;6;0.46;26;0.24;NA;NA;15;0
290;FALSE;eas;3;4.76;7.81;0.28;38;NA;NA;675;9;0
291;FALSE;ras;3;2.62;7.98;0.18;9;NA;34;NA;22;0
292;FALSE;acs;3;3.72;6.47;0.54;48;0.31;NA;NA;14;0
293;FALSE;acs;3;3.51;8.89;0.51;42;0.34;NA;NA;12;0
294;FALSE;acs;3;2.96;8.39;0.22;63;0.75;NA;NA;11;0
295;FALSE;acs;3;4.49;8.77;0.08;30;0.43;NA;NA;15;0
296;FALSE;acs;3;3.49;3.61;0.15;45;0.7;NA;NA;21;0
297;TRUE;acs;3;3.52;2.01;0.37;59;0.3;NA;NA;12;1
298;FALSE;eas;3;2.71;7.65;0.19;47;NA;NA;318;17;0
299;FALSE;acs;3;4.14;2.6;0.21;40;0.4;NA;NA;16;1
300;FALSE;acs;3;3.98;8.94;0.5;43;0.27;NA;NA;9;0
301;FALSE;acs;3;2.87;8.69;0.7;24;0.54;NA;NA;9;0
302;FALSE;acs;3;3.35;2.64;0.16;49;0.37;NA;NA;15;0
303;FALSE;acs;3;2.66;5.52;0.06;39;0.49;NA;NA;19;1
304;FALSE;mmas;3;2.55;5.69;0.3;47;NA;NA;NA;9;1
305;FALSE;acs;1;3.29;9.13;0.6;5;0.41;NA;NA;10;1
306;FALSE;acs;3;3.69;5.95;0.44;51;0.1;NA;NA;7;0
307;FALSE;as;3;3.36;6.01;0.14;58;NA;NA;NA;9;1
308;FALSE;acs;3;3.89;4.59;0.35;54;0.26;NA;NA;10;1
309;FALSE;acs;3;3.16;1.84;0.12;57;0.53;NA;NA;9;1
310;FALSE;acs;3;2.54;9.77;0.63;62;0.73;NA;NA;12;0
311;FALSE;ras;3;3.49;9.78;0.58;29;NA;35;NA;14;0
312;FALSE;acs;3;4.21;3.34;0.19;65;0.1;NA;NA;5;0
313;FALSE;ras;3;3.8;3.91;0.01;46;NA;5;NA;20;1
314;FALSE;acs;3;2.58;9.15;0.13;13;0.08;NA;NA;37;0
315;FALSE;acs;3;2.62;3.67;0.3;32;0.08;NA;NA;17;1
316;FALSE;acs;3;3.18;2.36;0.07;46;0.43;NA;NA;18;1
317;TRUE;acs;3;3.64;5.97;0.24;58;0.34;NA;NA;14;1
318;FALSE;acs;3;2.75;8.09;0.47;54;0.33;NA;NA;16;0
319;FALSE;acs;3;3.44;4.22;0.02;44;0.52;NA;NA;16;1
320;FALSE;acs;3;2.42;5.14;0.21;75;0.15;NA;NA;18;1
321;FALSE;acs;3;3.02;7.1;0.51;42;0.8;NA;NA;18;0
322;FALSE;acs;3;3.71;3.66;0.03;36;0.16;NA;NA;17;1
323;FALSE;acs;3;2.22;6.07;0.32;27;0.35;NA;NA;13;0
324;FALSE;acs;3;3.68;7.11;0.52;32;0.39;NA;NA;15;0
325;FALSE;acs;3;4.41;6.47;0.52;68;0.41;NA;NA;13;0
326;FALSE;acs;0;3.95;9.99;0.37;51;0.57;NA;NA;NA;NA
327;FALSE;mmas;3;3.87;3.57;0.17;57;NA;NA;NA;14;1
328;FALSE;acs;3;3.27;6.62;0.74;16;0.43;NA;NA;13;0
329;FALSE;acs;3;2.37;8.82;0.1;17;0.05;NA;NA;23;0
330;FALSE;acs;3;1.91;5.53;0.3;16;0.71;NA;NA;19;1
331;FALSE;acs;3;3.27;6.14;0.36;29;0.5;NA;NA;11;0
332;FALSE;acs;3;4.12;2.29;0.35;50;0.32;NA;NA;5;1
333;FALSE;as;3;1.86;5.22;0.16;43;NA;NA;NA;23;0
334;FALSE;acs;3;3.41;9.52;0.61;23;0.39;NA;NA;15;0
335;FALSE;acs;3;4.3;1.88;0.24;52;0.58;NA;NA;17;1
336;TRUE;acs;3;3.18;3.66;0.15;44;0.42;NA;NA;11;1
337;FALSE;acs;3;2.5;7.52;0.04;9;0.09;NA;NA;34;0
338;FALSE;mmas;3;2.76;9.1;0.3;61;NA;NA;NA;17;0
339;FALSE;acs;0;3.63;2.73;0.02;35;0.65;NA;NA;NA;NA
340;FALSE;acs;3;3.01;3.18;0.26;68;0.49;NA;NA;23;1
341;FALSE;acs;3;3.58;9;0.49;25;0.34;NA;NA;12;1
342;FALSE;acs;3;4.04;5.65;0.44;44;0.44;NA;NA;22;0
343;FALSE;acs;3;3.1;5.23;0.12;72;0.37;NA;NA;16;1
344;FALSE;acs;3;3.3;8.88;0.45;37;0.59;NA;NA;6;0
345;FALSE;acs;3;3.9;8.88;0.32;59;0.51;NA;NA;11;0
346;FALSE;acs;3;4.78;5.7;0.55;39;0.14;NA;NA;10;0
347;FALSE;acs;3;2.59;2.68;0.24;40;0.3;NA;NA;13;1
348;FALSE;acs;3;4.18;7.38;0.37;46;0.63;NA;NA;20;1
349;FALSE;acs;3;3.56;2.62;0.38;52;0.31;NA;NA;15;1
350;FALSE;acs;3;3.69;4.26;0.25;53;0.54;NA;NA;11;1
351;FALSE;acs;3;3.23;4.8;0.15;42;0.45;NA;NA;10;1
