CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
102;FALSE;FALSE;as;1;0.29;0;0.85;78;NA;NA;NA;31;1
103;FALSE;FALSE;mmas;2;4.04;7.5;0.6;54;NA;NA;NA;43;1
104;FALSE;FALSE;ras;0;1.54;2.5;0.11;6;NA;35;NA;NA;NA
105;FALSE;FALSE;eas;0;0.6;8.13;0.91;48;NA;NA;264;NA;NA
106;FALSE;FALSE;as;2;3.1;3.13;0.41;96;NA;NA;NA;11;1
107;FALSE;FALSE;acs;3;4.35;0.63;0.66;24;0.8;NA;NA;46;0
108;FALSE;FALSE;mmas;1;1.85;5.63;0.17;72;NA;NA;NA;23;1
109;FALSE;FALSE;eas;3;1.23;6.88;0.04;84;NA;NA;170;28;0
110;FALSE;FALSE;acs;1;3.73;1.88;0.54;36;0.42;NA;NA;5;1
111;FALSE;FALSE;ras;2;2.48;9.38;0.79;12;NA;91;NA;17;1
112;FALSE;FALSE;as;0;4.98;4.38;0.29;60;NA;NA;NA;NA;NA
113;FALSE;FALSE;ras;0;2.95;0.32;0.2;87;NA;38;NA;NA;NA
114;FALSE;FALSE;mmas;2;0.45;5.32;0.69;39;NA;NA;NA;21;0
115;FALSE;FALSE;acs;3;1.7;7.82;0.45;63;0.2;NA;NA;33;1
116;FALSE;FALSE;eas;1;4.2;2.82;0.94;15;NA;NA;53;10;0
117;FALSE;FALSE;acs;1;1.07;9.07;0.32;99;0.58;NA;NA;27;0
118;FALSE;FALSE;mmas;3;3.57;4.07;0.82;51;NA;NA;NA;50;1
119;FALSE;FALSE;as;0;2.32;6.57;0.57;27;NA;NA;NA;NA;NA
120;FALSE;FALSE;eas;2;4.82;1.57;0.07;75;NA;NA;334;16;0
121;FALSE;FALSE;acs;0;3.89;5.94;0.76;69;0.89;NA;NA;NA;NA
122;FALSE;FALSE;eas;2;1.39;0.94;0.26;21;NA;NA;193;36;0
123;FALSE;FALSE;as;1;2.64;8.44;0.01;45;NA;NA;NA;47;0
124;FALSE;FALSE;ras;3;0.14;3.44;0.51;93;NA;20;NA;24;1
125;FALSE;FALSE;as;3;4.51;9.69;0.14;9;NA;NA;NA;7;1
126;FALSE;FALSE;eas;1;2.01;4.69;0.63;57;NA;NA;100;30;0
127;FALSE;FALSE;mmas;0;0.76;2.19;0.38;33;NA;NA;NA;NA;NA
128;FALSE;FALSE;ras;2;3.26;7.19;0.88;81;NA;82;NA;41;0
129;FALSE;FALSE;mmas;3;2.11;4.5;0.16;16;NA;NA;NA;24;0
130;FALSE;FALSE;acs;1;4.61;9.5;0.65;64;0.35;NA;NA;47;1
131;FALSE;FALSE;as;0;3.36;7;0.4;40;NA;NA;NA;NA;NA
132;FALSE;FALSE;ras;2;0.86;2;0.9;88;NA;59;NA;36;1
133;FALSE;FALSE;mmas;1;0.23;3.25;0.03;52;NA;NA;NA;30;1
134;FALSE;FALSE;ras;3;2.73;8.25;0.53;100;NA;47;NA;7;0
135;FALSE;FALSE;as;2;3.98;5.75;0.28;28;NA;NA;NA;42;1
136;FALSE;FALSE;eas;0;1.48;0.75;0.77;76;NA;NA;354;NA;NA
137;FALSE;FALSE;eas;0;4.92;1.37;0.59;22;NA;NA;214;NA;NA
138;FALSE;FALSE;acs;2;2.42;6.37;0.09;70;0.53;NA;NA;21;1
139;FALSE;FALSE;as;3;1.17;8.87;0.84;46;NA;NA;NA;33;0
140;FALSE;FALSE;ras;1;3.67;3.87;0.34;94;NA;78;NA;10;1
141;FALSE;FALSE;mmas;2;3.05;0.12;0.71;34;NA;NA;NA;16;1
142;FALSE;FALSE;acs;0;0.55;5.12;0.22;82;0.16;NA;NA;NA;NA
143;FALSE;FALSE;as;1;1.8;7.62;0.96;10;NA;NA;NA;27;1
144;FALSE;FALSE;eas;3;4.3;2.62;0.47;58;NA;NA;120;50;0
145;FALSE;FALSE;eas;1;1.01;7.31;0.56;31;NA;NA;3;23;0
146;FALSE;FALSE;as;3;3.51;2.31;0.06;79;NA;NA;NA;46;1
147;FALSE;FALSE;acs;2;4.76;4.81;0.81;7;0.44;NA;NA;11;0
148;FALSE;FALSE;mmas;0;2.26;9.81;0.31;55;NA;NA;NA;NA;NA
149;FALSE;FALSE;ras;3;1.64;6.06;0.68;19;NA;31;NA;29;1
150;FALSE;FALSE;mmas;1;4.14;1.06;0.19;67;NA;NA;NA;6;0
151;FALSE;FALSE;acs;0;2.89;3.56;0.93;43;0.82;NA;NA;NA;NA
152;FALSE;FALSE;eas;2;0.39;8.56;0.43;91;NA;NA;284;17;0
153;FALSE;FALSE;ras;0;3.83;7.93;0.12;13;NA;12;NA;NA;NA
154;FALSE;FALSE;as;2;1.33;2.93;0.62;61;NA;NA;NA;37;0
155;FALSE;FALSE;eas;1;2.58;5.43;0.87;85;NA;NA;144;49;0
156;FALSE;FALSE;acs;3;0.08;0.43;0.37;37;0;NA;NA;26;1
157;FALSE;FALSE;mmas;3;4.45;6.68;0.99;73;NA;NA;NA;9;1
158;FALSE;FALSE;ras;1;1.95;1.68;0.5;25;NA;100;NA;32;0
159;FALSE;FALSE;as;0;0.7;4.18;0.74;97;NA;NA;NA;NA;NA
160;FALSE;FALSE;eas;2;3.2;9.18;0.25;49;NA;NA;237;43;0
161;FALSE;FALSE;as;3;2.5;1.21;0.39;83;NA;NA;NA;39;1
162;FALSE;FALSE;eas;1;5;6.21;0.88;35;NA;NA;390;16;0
163;FALSE;FALSE;acs;2;1.25;3.71;0.64;11;0.21;NA;NA;5;0
164;FALSE;FALSE;mmas;0;3.75;8.71;0.14;59;NA;NA;NA;NA;NA
165;FALSE;FALSE;as;1;0.62;2.46;0.26;71;NA;NA;NA;11;0
166;FALSE;FALSE;ras;3;3.12;7.46;0.76;23;NA;23;NA;34;1
167;FALSE;FALSE;acs;0;1.87;4.96;0.51;47;0.58;NA;NA;NA;NA
168;FALSE;FALSE;eas;2;4.37;9.96;0.02;95;NA;NA;671;22;0
169;FALSE;FALSE;as;0;4.69;3.09;0.82;89;NA;NA;NA;NA;NA
170;FALSE;FALSE;ras;2;2.19;8.09;0.33;41;NA;79;NA;48;0
171;FALSE;FALSE;acs;1;3.44;0.59;0.08;17;0.89;NA;NA;37;0
172;FALSE;FALSE;mmas;3;0.94;5.59;0.57;65;NA;NA;NA;14;1
173;FALSE;FALSE;mmas;2;2.81;4.34;0.94;53;NA;NA;NA;31;0
174;FALSE;FALSE;ras;0;0.31;9.34;0.45;5;NA;42;NA;NA;NA
175;TRUE;FALSE;acs;3;4.06;1.84;0.2;29;0.27;NA;NA;19;1
176;FALSE;FALSE;eas;1;1.56;6.84;0.7;77;NA;NA;530;42;0
177;FALSE;FALSE;ras;1;2.34;2.78;0.23;98;NA;70;NA;15;1
178;FALSE;FALSE;as;3;4.84;7.78;0.73;50;NA;NA;NA;38;0
179;FALSE;FALSE;mmas;0;1.09;0.28;0.98;26;NA;NA;NA;NA;NA
180;FALSE;FALSE;acs;2;3.59;5.28;0.48;74;0.8;NA;NA;27;1
181;FALSE;FALSE;eas;3;0.47;4.03;0.11;62;NA;NA;507;44;0
182;FALSE;FALSE;as;1;2.97;9.03;0.6;14;NA;NA;NA;21;1
183;FALSE;FALSE;mmas;2;1.72;1.53;0.85;38;NA;NA;NA;9;1
184;FALSE;FALSE;eas;3;4.46;2.52;0.47;71;NA;NA;571;14;1
185;FALSE;FALSE;ras;3;4.9;5.34;0.55;57;NA;98;NA;28;1
186;FALSE;FALSE;eas;2;4.69;1.27;0.28;80;NA;NA;395;35;0
187;FALSE;FALSE;mmas;0;0.41;4.81;0.18;41;NA;NA;NA;NA;NA
188;FALSE;FALSE;acs;3;4.06;2.1;0.47;17;0.53;NA;NA;14;0
189;FALSE;FALSE;acs;1;2.16;3.37;0.36;69;0.27;NA;NA;33;1
190;FALSE;FALSE;mmas;1;3.9;4.39;0.68;15;NA;NA;NA;6;1
191;FALSE;FALSE;ras;1;2.98;4.61;0.34;37;NA;96;NA;39;0
192;FALSE;FALSE;mmas;3;3.03;2.64;0.59;14;NA;NA;NA;13;0
193;FALSE;FALSE;mmas;0;4.72;2.87;0.35;33;NA;NA;NA;NA;NA
194;FALSE;FALSE;mmas;0;3.09;2.22;0.04;9;NA;NA;NA;NA;NA
195;FALSE;FALSE;eas;3;4.1;2.5;0.23;31;NA;NA;335;18;1
196;FALSE;FALSE;acs;0;4.11;2.08;0.01;38;1;NA;NA;NA;NA
197;FALSE;FALSE;as;1;4.56;2.39;0.39;41;NA;NA;NA;14;1
198;FALSE;FALSE;as;2;4;3.24;0.27;50;NA;NA;NA;31;0
199;FALSE;FALSE;acs;2;2.82;4.68;0.27;55;0.35;NA;NA;15;0
200;FALSE;FALSE;eas;1;2.81;3.5;0.2;22;NA;NA;62;6;0
201;FALSE;FALSE;acs;1;2.67;2.33;0.18;59;0.35;NA;NA;40;1
202;FALSE;FALSE;mmas;1;3.83;6.64;0.81;38;NA;NA;NA;26;1
203;FALSE;FALSE;as;2;3.31;2.14;0.11;23;NA;NA;NA;11;1
204;FALSE;FALSE;acs;2;2.72;2.25;0.34;41;0.47;NA;NA;39;1
205;FALSE;FALSE;mmas;1;4.35;3.16;0.75;47;NA;NA;NA;14;1
206;FALSE;FALSE;mmas;3;4.57;3.11;0.95;38;NA;NA;NA;30;0
207;FALSE;FALSE;eas;3;3.86;5.04;0.73;84;NA;NA;207;19;1
208;FALSE;FALSE;mmas;0;4.33;1.22;0.93;73;NA;NA;NA;NA;NA
209;FALSE;FALSE;as;1;3.71;1.45;0.29;37;NA;NA;NA;37;0
210;FALSE;FALSE;mmas;3;1.74;2.3;0.27;38;NA;NA;NA;32;1
211;FALSE;FALSE;mmas;3;3.93;4.16;0.28;50;NA;NA;NA;7;0
212;FALSE;FALSE;mmas;1;4.24;4.28;0.28;50;NA;NA;NA;9;1
213;FALSE;FALSE;eas;3;4.97;2.06;0.19;10;NA;NA;310;15;0
214;FALSE;FALSE;eas;2;1.08;5.04;0.1;22;NA;NA;72;18;0
215;FALSE;FALSE;as;2;3.95;0.73;0.2;56;NA;NA;NA;23;1
216;FALSE;FALSE;as;0;3.25;7.06;0.6;82;NA;NA;NA;NA;NA
217;FALSE;FALSE;ras;2;1.73;5.14;0.6;25;NA;30;NA;14;1
218;FALSE;FALSE;eas;3;4.87;4.87;0.52;76;NA;NA;115;41;1
219;TRUE;FALSE;acs;3;3.61;0.92;0.3;14;0.4;NA;NA;9;1
220;FALSE;FALSE;mmas;3;2.61;1.89;0.56;39;NA;NA;NA;41;0
221;FALSE;FALSE;ras;2;3.81;7.93;0.38;63;NA;24;NA;19;1
222;FALSE;FALSE;eas;1;2.65;5.92;0.13;15;NA;NA;749;27;0
223;FALSE;FALSE;mmas;3;4.35;2.89;0.78;21;NA;NA;NA;18;1
224;FALSE;FALSE;eas;3;4.76;1.37;0.28;10;NA;NA;352;11;1
225;FALSE;FALSE;ras;2;3.89;7.67;0.7;53;NA;45;NA;11;1
226;FALSE;FALSE;acs;0;3.49;3.89;0.14;73;0.66;NA;NA;NA;NA
227;TRUE;FALSE;mmas;3;4.79;1.59;0.05;18;NA;NA;NA;17;0
228;FALSE;FALSE;mmas;1;4.81;2.29;0.24;58;NA;NA;NA;15;0
229;FALSE;FALSE;mmas;3;3.52;5.09;0.12;81;NA;NA;NA;24;1
230;FALSE;FALSE;mmas;3;4.44;3.07;0.71;55;NA;NA;NA;10;0
231;FALSE;FALSE;mmas;1;2.61;0.83;0.43;31;NA;NA;NA;17;1
232;FALSE;FALSE;as;3;4.32;3.91;0.27;42;NA;NA;NA;35;0
233;FALSE;FALSE;as;2;2.09;1.3;0.29;49;NA;NA;NA;43;0
234;FALSE;FALSE;acs;3;2.48;3.03;0.49;25;0.71;NA;NA;36;0
235;FALSE;FALSE;eas;1;2.71;3.99;0.71;87;NA;NA;241;26;1
236;FALSE;FALSE;acs;1;1.75;0.55;0.23;46;0.41;NA;NA;21;1
237;FALSE;FALSE;eas;3;2.81;1.34;0.29;64;NA;NA;269;28;0
238;TRUE;FALSE;mmas;3;4.04;5.56;0.13;23;NA;NA;NA;11;0
239;TRUE;FALSE;acs;3;2.83;3.78;0.69;66;0.4;NA;NA;26;1
240;FALSE;FALSE;eas;3;2.91;9.31;0.45;10;NA;NA;238;17;0
241;FALSE;FALSE;mmas;3;2.24;9.96;0.15;50;NA;NA;NA;15;1
242;FALSE;FALSE;mmas;3;3.42;6.75;0.04;9;NA;NA;NA;38;0
243;FALSE;FALSE;eas;2;4.61;2.96;0.45;74;NA;NA;746;25;1
244;FALSE;FALSE;as;2;1.56;5.17;0.23;28;NA;NA;NA;11;0
245;FALSE;FALSE;as;0;3.24;5.04;0.27;26;NA;NA;NA;NA;NA
246;FALSE;FALSE;acs;0;1.95;2.36;0.53;69;0.82;NA;NA;NA;NA
247;FALSE;FALSE;mmas;1;3.73;6.38;0.28;7;NA;NA;NA;9;1
248;FALSE;FALSE;ras;1;3.72;3.61;0.07;34;NA;2;NA;14;1
249;FALSE;FALSE;ras;2;4.21;1.73;0.03;43;NA;3;NA;26;1
250;FALSE;FALSE;mmas;0;4.56;4.84;0.32;47;NA;NA;NA;NA;NA
251;FALSE;FALSE;acs;1;4.49;2.19;0.03;34;0.45;NA;NA;23;0
252;FALSE;FALSE;mmas;1;4.58;3.27;0.35;83;NA;NA;NA;8;0
253;FALSE;FALSE;eas;2;0.21;7.02;0.48;41;NA;NA;278;7;0
254;FALSE;FALSE;acs;3;3.07;0.88;0.21;37;0.77;NA;NA;8;0
255;FALSE;FALSE;as;1;3.37;8.2;0.47;17;NA;NA;NA;28;0
256;FALSE;FALSE;as;3;0.95;5.46;0.48;50;NA;NA;NA;39;0
257;FALSE;FALSE;mmas;3;4.44;2.87;0.69;79;NA;NA;NA;40;0
258;FALSE;FALSE;mmas;1;4.35;4.77;0.53;52;NA;NA;NA;9;1
259;FALSE;FALSE;as;3;3.5;3.62;0.64;79;NA;NA;NA;38;0
260;FALSE;FALSE;acs;3;3.71;1.96;0.24;43;0.6;NA;NA;39;1
261;FALSE;FALSE;mmas;1;3.26;7.28;0.35;31;NA;NA;NA;21;0
262;FALSE;FALSE;mmas;0;3.22;4.98;0.13;60;NA;NA;NA;NA;NA
263;FALSE;FALSE;mmas;3;4.01;0.67;0.31;30;NA;NA;NA;20;1
264;FALSE;FALSE;mmas;0;3.55;5.43;0.07;10;NA;NA;NA;NA;NA
265;FALSE;FALSE;mmas;3;4.32;1.72;0.56;92;NA;NA;NA;41;1
266;FALSE;FALSE;ras;2;2.84;2.56;0.43;23;NA;75;NA;17;0
267;FALSE;FALSE;ras;1;3.74;6.1;0.43;24;NA;25;NA;26;1
268;FALSE;FALSE;eas;3;4.42;7.82;0.6;36;NA;NA;167;15;1
269;FALSE;FALSE;eas;2;2.89;2.71;0.37;9;NA;NA;199;7;0
270;FALSE;FALSE;eas;0;4.56;8.08;0.53;30;NA;NA;227;NA;NA
271;FALSE;FALSE;eas;3;2.94;5.69;0.02;48;NA;NA;3;7;0
272;FALSE;FALSE;mmas;3;4.7;8.3;0.08;61;NA;NA;NA;19;0
273;FALSE;FALSE;ras;1;4.28;5.23;0.43;34;NA;56;NA;29;1
274;FALSE;FALSE;eas;3;4.36;2.09;0.14;57;NA;NA;424;15;1
275;FALSE;FALSE;eas;3;2.48;1.41;0.43;11;NA;NA;709;14;1
276;FALSE;FALSE;acs;3;4.64;2.12;0.26;47;0.61;NA;NA;30;1
277;FALSE;FALSE;ras;2;3.68;8.42;0.25;50;NA;41;NA;14;0
278;FALSE;FALSE;mmas;2;4.1;3.93;0.75;55;NA;NA;NA;27;1
279;FALSE;FALSE;acs;1;1.6;7.81;0.34;32;0.78;NA;NA;20;0
280;FALSE;FALSE;acs;0;3.45;2.81;0.42;56;0.42;NA;NA;NA;NA
281;FALSE;FALSE;as;0;4.18;6.93;0.11;44;NA;NA;NA;NA;NA
282;FALSE;FALSE;mmas;0;1.99;2.62;0.46;49;NA;NA;NA;NA;NA
283;FALSE;FALSE;ras;3;4.16;2.25;0.39;15;NA;5;NA;22;1
284;FALSE;FALSE;mmas;0;3.78;0.28;0.49;5;NA;NA;NA;NA;NA
285;FALSE;FALSE;acs;1;2.1;0.36;0.25;23;0.29;NA;NA;19;0
286;FALSE;FALSE;ras;3;3.15;3.23;0.39;62;NA;84;NA;14;1
287;FALSE;FALSE;acs;2;1.66;4.33;0.45;30;0.59;NA;NA;10;0
288;FALSE;FALSE;as;1;3.12;3.86;0.22;50;NA;NA;NA;43;1
289;FALSE;FALSE;eas;3;3.39;1.39;0.41;76;NA;NA;689;31;1
290;FALSE;FALSE;as;0;3.73;1.8;0.18;31;NA;NA;NA;NA;NA
291;FALSE;FALSE;acs;0;2.97;1.84;0.93;77;0.79;NA;NA;NA;NA
292;FALSE;FALSE;acs;0;0.74;6.73;0.42;7;0.58;NA;NA;NA;NA
293;FALSE;FALSE;eas;2;3.31;1.5;0.45;31;NA;NA;575;18;0
294;FALSE;FALSE;mmas;0;2.87;1.52;0.88;81;NA;NA;NA;NA;NA
295;FALSE;FALSE;as;2;3.69;8.05;0.68;81;NA;NA;NA;19;0
296;FALSE;FALSE;as;1;1.51;6.46;0.41;43;NA;NA;NA;33;1
297;FALSE;FALSE;eas;1;3.9;7.52;0.01;34;NA;NA;20;18;1
298;FALSE;FALSE;eas;1;3.58;1.24;0.12;54;NA;NA;33;9;1
299;FALSE;FALSE;mmas;3;4.4;4.95;0.1;53;NA;NA;NA;11;1
300;FALSE;FALSE;as;3;3.8;2.61;0.54;40;NA;NA;NA;33;1
301;FALSE;FALSE;as;3;3.2;0.5;0.16;29;NA;NA;NA;26;1
302;FALSE;FALSE;ras;3;3.92;6.43;0.55;62;NA;94;NA;29;1
303;FALSE;FALSE;mmas;2;3.61;2.81;0.93;91;NA;NA;NA;47;1
304;FALSE;FALSE;acs;2;4;4.76;0.35;37;0.5;NA;NA;12;0
305;FALSE;FALSE;as;3;0.98;8.62;0.53;22;NA;NA;NA;5;0
306;FALSE;FALSE;acs;3;2.92;5.82;0.07;46;0.13;NA;NA;25;0
307;FALSE;FALSE;ras;3;3.88;3.62;0.6;81;NA;88;NA;21;0
308;FALSE;FALSE;acs;3;2.3;4.11;0.24;15;0.35;NA;NA;7;1
309;FALSE;FALSE;eas;0;2.64;4.62;0.31;14;NA;NA;710;NA;NA
310;FALSE;FALSE;mmas;1;4.93;1.41;0.15;99;NA;NA;NA;43;0
311;FALSE;FALSE;acs;0;2.76;0.69;0.31;89;0.6;NA;NA;NA;NA
312;FALSE;FALSE;mmas;0;4.57;1.4;0.18;5;NA;NA;NA;NA;NA
313;FALSE;FALSE;acs;0;3.4;0.25;0.75;58;0.39;NA;NA;NA;NA
