CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
170;FALSE;76;2;0;NA;NA;1.39;0.58;0.33
171;FALSE;12;2;0;NA;NA;2;1.97;0.3
172;FALSE;40;6;1;12;NA;1.43;2.04;0.63
173;FALSE;43;2;0;NA;NA;1.57;1.6;0.42
174;FALSE;158;1;1;NA;NA;1.93;1.51;0.37
175;FALSE;40;3;1;NA;NA;1.76;1.57;0.32
176;FALSE;122;5;1;NA;5;0.97;0.8;0.32
177;FALSE;51;4;0;NA;NA;1.61;1.8;0.67
178;FALSE;12;4;2;NA;NA;1.94;1.95;0.75
179;FALSE;88;4;2;NA;NA;1.11;0.6;0.59
180;FALSE;98;0;1;NA;NA;2.28;0.71;0.74
181;FALSE;11;5;2;NA;4;1.81;2.39;0.22
182;FALSE;39;6;0;12;NA;0.91;1.88;0.51
183;FALSE;85;0;1;NA;NA;1.61;1.94;0.35
184;FALSE;90;0;2;NA;NA;0.87;1.98;0.39
185;FALSE;114;2;2;NA;NA;2.07;0.44;0.74
186;FALSE;130;4;0;NA;NA;2.3;1.02;0.31
187;FALSE;12;1;1;NA;NA;0.37;2.38;0.01
188;TRUE;63;1;1;NA;NA;1.86;2.36;0.33
189;FALSE;10;4;0;NA;NA;2.24;0.36;0.84
190;FALSE;46;5;2;NA;5;2.2;0.62;0.57
191;FALSE;121;0;2;NA;NA;0.79;2.44;0.23
192;FALSE;74;5;0;NA;6;1.59;1.52;0.79
193;FALSE;54;5;0;NA;9;0.13;1.64;0.8
194;FALSE;102;3;2;NA;NA;1.27;1.49;0.07
195;FALSE;47;0;0;NA;NA;1.66;0.94;0.72
196;FALSE;19;2;0;NA;NA;0.82;1.33;0.22
197;FALSE;76;0;0;NA;NA;1.51;1.64;0.59
198;FALSE;69;5;1;NA;9;1.63;0.67;0.22
199;FALSE;167;2;0;NA;NA;0.34;1.52;0.44
200;FALSE;82;3;2;NA;NA;1.97;1.29;0.53
201;FALSE;100;4;2;NA;NA;1.85;0.75;0.47
202;FALSE;32;3;2;NA;NA;2.22;2.39;0.64
203;FALSE;103;5;2;NA;6;1.36;0.27;0.5
204;FALSE;44;4;0;NA;NA;0.61;1.5;0.47
205;FALSE;123;2;1;NA;NA;1.79;2.24;0.61
206;FALSE;36;4;1;NA;NA;0.59;2.47;0.21
207;FALSE;82;1;2;NA;NA;1.68;1.63;0.05
208;FALSE;154;4;2;NA;NA;2.07;2.08;0.78
209;FALSE;8;0;0;NA;NA;1.94;2.26;0.52
210;FALSE;106;0;2;NA;NA;0.8;1.44;0.23
211;FALSE;44;4;2;NA;NA;1.37;0.67;0.65
212;FALSE;190;5;2;NA;6;1.99;1.25;0.24
213;FALSE;15;1;1;NA;NA;1.97;2.37;0.62
214;FALSE;37;0;1;NA;NA;1.35;1.47;0.07
215;FALSE;94;5;2;NA;7;1.15;1.57;0.22
216;FALSE;27;5;2;NA;4;1.49;0.72;0.15
217;FALSE;174;2;1;NA;NA;0.48;2.14;0.7
218;TRUE;88;1;1;NA;NA;2.26;1.39;0.5
219;FALSE;94;5;0;NA;5;2.49;1.57;0.76
220;TRUE;47;0;1;NA;NA;1.87;2.23;0.37
221;FALSE;41;3;1;NA;NA;1.95;0.78;0.53
222;FALSE;72;1;2;NA;NA;1.24;0.93;0.4
223;FALSE;76;6;1;10;NA;1.2;1.88;0.75
224;FALSE;25;6;1;4;NA;1.72;1.51;0.7
225;FALSE;87;2;1;NA;NA;2.2;2.44;0.42
226;FALSE;14;4;2;NA;NA;2.18;2.49;0.11
227;FALSE;200;3;2;NA;NA;1.53;0.71;0.79
228;FALSE;58;3;1;NA;NA;0.45;2.07;0.06
229;FALSE;85;1;1;NA;NA;1.68;2.13;0.17
230;FALSE;186;4;2;NA;NA;1.34;2.48;0.81
231;FALSE;9;2;2;NA;NA;2.22;2.11;0.64
232;FALSE;25;5;0;NA;4;0.73;0.31;0.24
233;FALSE;65;5;1;NA;9;1.85;0.77;0.2
234;FALSE;42;5;1;NA;4;0.73;2.08;0.17
235;FALSE;31;1;1;NA;NA;1.94;2.05;0.44
236;FALSE;67;4;2;NA;NA;1.84;1.9;0.45
237;FALSE;5;2;2;NA;NA;1.47;2.33;0.53
238;FALSE;13;6;1;7;NA;1.45;2.22;0.37
239;FALSE;52;1;1;NA;NA;1.94;2.35;0.44
240;FALSE;3;5;1;NA;6;0.79;2.24;0.39
241;FALSE;106;0;0;NA;NA;2;0.78;0.32
242;FALSE;2;4;1;NA;NA;1.46;2.18;0.28
243;FALSE;22;0;1;NA;NA;2.33;1.84;0.54
244;FALSE;16;0;1;NA;NA;1.78;2.17;0.43
245;FALSE;95;1;1;NA;NA;1.96;2.35;0.31
246;FALSE;57;1;1;NA;NA;2.21;2.12;0.23
247;FALSE;14;6;1;8;NA;2.19;1.55;0.42
248;FALSE;71;1;1;NA;NA;2.49;0.19;0.64
249;FALSE;61;0;0;NA;NA;1.86;2;0.54
250;FALSE;73;1;0;NA;NA;1.72;2.43;0.44
251;FALSE;41;1;1;NA;NA;2.15;2.05;0.53
252;FALSE;72;0;1;NA;NA;1.96;1.31;0.54
253;FALSE;112;6;1;11;NA;1.87;1.77;0.69
254;FALSE;58;2;1;NA;NA;2.05;2.01;0.15
255;FALSE;31;5;2;NA;3;2.37;1.5;0.54
256;FALSE;130;2;0;NA;NA;1.94;2.38;0.29
257;FALSE;51;1;1;NA;NA;2.08;1.57;0.61
258;FALSE;61;1;1;NA;NA;1.37;2.48;0.37
259;FALSE;109;2;1;NA;NA;2.48;1.31;0.67
260;FALSE;114;3;1;NA;NA;1.99;1.82;0.23
261;FALSE;4;4;1;NA;NA;1.98;2.37;0.34
262;FALSE;34;1;1;NA;NA;1.77;2.37;0.35
263;FALSE;107;2;0;NA;NA;2.24;1.34;0.42
264;FALSE;89;1;1;NA;NA;2.27;1.81;0.41
265;TRUE;27;0;1;NA;NA;1.92;2.08;0.32
266;FALSE;65;3;0;NA;NA;2.32;2.21;0.27
267;FALSE;40;6;1;18;NA;2.22;1.96;0.46
268;FALSE;107;1;0;NA;NA;1.7;0.92;0.24
269;FALSE;131;3;1;NA;NA;2.07;1.92;0.52
270;FALSE;72;0;1;NA;NA;2.24;2.34;0.2
271;FALSE;79;2;2;NA;NA;2.21;2.14;0.52
272;FALSE;65;4;1;NA;NA;1.22;2.26;0.29
273;FALSE;22;1;1;NA;NA;2.15;2;0.31
274;FALSE;83;1;0;NA;NA;1.8;2.43;0.36
275;FALSE;58;2;1;NA;NA;1.72;2.1;0.4
276;FALSE;48;2;1;NA;NA;1.96;2.06;0.29
277;FALSE;93;1;1;NA;NA;2.29;1.75;0.34
278;FALSE;64;5;1;NA;3;1.57;2.13;0.23
279;FALSE;51;0;0;NA;NA;2.39;2.47;0.5
280;FALSE;70;2;1;NA;NA;0.96;1.91;0.68
281;FALSE;124;4;1;NA;NA;2.31;1.67;0.62
282;FALSE;87;1;2;NA;NA;1.88;1.93;0.33
283;FALSE;47;2;1;NA;NA;1.15;1.74;0.34
284;FALSE;74;3;2;NA;NA;2.42;0.47;0.42
285;FALSE;44;1;0;NA;NA;2.14;2.22;0.23
286;FALSE;58;0;0;NA;NA;1.45;1.94;0.27
287;FALSE;85;2;1;NA;NA;2.36;0.72;0.42
288;FALSE;2;2;1;NA;NA;1.88;1.56;0.25
289;FALSE;50;6;1;17;NA;1.56;2.22;0.44
290;FALSE;47;0;1;NA;NA;2.08;1.71;0.4
291;FALSE;25;1;2;NA;NA;1.82;1.94;0.25
292;FALSE;112;0;1;NA;NA;1.98;1.67;0.64
293;FALSE;67;5;1;NA;5;2.48;1.36;0.37
294;FALSE;110;4;1;NA;NA;2.09;2.14;0.29
295;TRUE;25;1;1;NA;NA;1.31;2.46;0.04
296;FALSE;94;4;0;NA;NA;2.12;1.61;0.5
297;FALSE;13;3;2;NA;NA;1.91;1.9;0.41
298;FALSE;50;0;1;NA;NA;2.01;1.76;0.39
299;FALSE;61;2;0;NA;NA;1.2;2.26;0.31
300;FALSE;32;0;2;NA;NA;1.8;2.34;0.53
301;FALSE;86;6;1;13;NA;1.78;2;0.43
302;FALSE;80;2;0;NA;NA;2;2.29;0.11
303;FALSE;113;5;1;NA;3;2.07;1.21;0.45
304;FALSE;26;4;1;NA;NA;2.44;2.23;0.4
305;FALSE;28;5;1;NA;3;2.13;2.43;0.56
306;FALSE;46;0;1;NA;NA;2.06;2.06;0.81
307;FALSE;38;0;1;NA;NA;2.22;1.88;0.26
308;FALSE;57;0;0;NA;NA;1.27;1.74;0.5
309;FALSE;104;0;1;NA;NA;1.91;1.73;0.47
310;FALSE;92;6;1;16;NA;1.33;1.86;0.39
311;FALSE;68;1;1;NA;NA;1.67;1.79;0.34
312;TRUE;59;0;1;NA;NA;2.11;2.24;0.34
313;FALSE;53;5;0;NA;8;1.96;2.35;0.41
314;FALSE;91;2;0;NA;NA;2.37;1.67;0.39
315;FALSE;53;0;1;NA;NA;1.94;2.28;0.29
316;FALSE;25;6;1;17;NA;2.09;2.25;0.85
317;FALSE;24;1;0;NA;NA;2.42;2.16;0.44
318;FALSE;63;0;1;NA;NA;2.41;1.95;0.47
319;FALSE;69;0;1;NA;NA;2.36;1.59;0.46
320;FALSE;74;0;1;NA;NA;1.79;2.09;0.43
321;FALSE;10;0;1;NA;NA;1.91;1.66;0.3
322;FALSE;51;0;1;NA;NA;1.96;2.1;0.48
323;FALSE;30;0;1;NA;NA;1.99;2.07;0.37
324;TRUE;15;0;1;NA;NA;1.69;2.29;0.31
325;FALSE;33;1;1;NA;NA;1.48;2.26;0.03
326;FALSE;35;1;2;NA;NA;1.91;2.3;0.41
327;FALSE;43;4;1;NA;NA;1.71;2.02;0.4
328;FALSE;29;0;0;NA;NA;1.93;2.11;0.38
329;FALSE;66;0;1;NA;NA;1.96;2.29;0.31
330;FALSE;51;0;1;NA;NA;1.94;2.35;0.47
331;FALSE;55;0;1;NA;NA;1.66;2.09;0.48
332;FALSE;6;2;1;NA;NA;1.2;2.24;0.28
333;FALSE;20;1;2;NA;NA;1.52;2.16;0.04
334;FALSE;43;0;1;NA;NA;1.91;2.09;0.43
335;FALSE;54;0;1;NA;NA;1.97;2.47;0.42
336;FALSE;21;0;1;NA;NA;1.82;1.87;0.3
337;FALSE;58;2;0;NA;NA;1.22;2.39;0.03
338;FALSE;8;2;1;NA;NA;2.05;2.24;0.41
339;FALSE;17;0;1;NA;NA;2.07;2.18;0.31
340;FALSE;46;0;0;NA;NA;1.97;2.09;0.3
341;FALSE;51;0;1;NA;NA;1.96;2.34;0.3
342;FALSE;67;2;1;NA;NA;1.86;2.01;0.32
343;FALSE;34;1;1;NA;NA;1.47;2.34;0.04
344;FALSE;24;3;1;NA;NA;0.86;2.43;0.15
345;FALSE;9;0;0;NA;NA;2.16;1.85;0.44
346;FALSE;20;1;1;NA;NA;1.15;2.34;0.11
347;FALSE;65;0;2;NA;NA;2.43;2.47;0.33
348;FALSE;8;2;1;NA;NA;1.42;1.67;0.28
349;FALSE;20;0;0;NA;NA;1.82;2.28;0.44
350;FALSE;49;0;1;NA;NA;2.18;2.47;0.22
351;FALSE;34;0;1;NA;NA;2.13;2.42;0.32
352;FALSE;41;6;1;15;NA;1.67;2.02;0.1
353;FALSE;31;0;1;NA;NA;2.15;2.09;0.4
354;FALSE;19;2;1;NA;NA;1.68;2.27;0.33
355;FALSE;30;1;2;NA;NA;1.18;2.22;0.13
356;FALSE;76;0;1;NA;NA;2.4;2.28;0.34
357;FALSE;42;0;1;NA;NA;2.05;2.48;0.28
358;FALSE;13;0;1;NA;NA;1.89;2.34;0.3
359;FALSE;14;1;2;NA;NA;1.4;2.41;0.08
360;FALSE;34;0;1;NA;NA;1.96;2.35;0.33
361;FALSE;77;0;1;NA;NA;1.81;2.1;0.35
362;FALSE;31;0;1;NA;NA;1.74;2.47;0.53
363;FALSE;23;0;1;NA;NA;1.54;2.5;0.34
364;FALSE;44;1;1;NA;NA;1.31;2.47;0.15
365;FALSE;57;0;1;NA;NA;2.27;2.16;0.24
366;FALSE;12;1;1;NA;NA;1.58;2.45;0.18
367;FALSE;22;1;2;NA;NA;1.29;2.36;0.11
368;FALSE;18;1;2;NA;NA;1.46;2.5;0.02
369;FALSE;76;3;1;NA;NA;2.38;2.49;0.31
370;FALSE;33;0;1;NA;NA;1.97;2.29;0.3
371;FALSE;50;0;1;NA;NA;2.49;2.14;0.43
372;FALSE;49;0;1;NA;NA;2.43;2.1;0.32
373;FALSE;26;0;1;NA;NA;1.93;2.42;0.44
374;FALSE;36;0;1;NA;NA;2.13;2.16;0.39
375;FALSE;19;6;0;19;NA;1.4;2.27;0.39
376;FALSE;55;1;2;NA;NA;1.27;2.39;0.01
377;FALSE;51;0;1;NA;NA;1.85;2.34;0.35
378;TRUE;28;0;1;NA;NA;2.01;2.42;0.28
379;FALSE;20;2;2;NA;NA;1.83;2.42;0.3
380;FALSE;79;4;1;NA;NA;2.11;1.85;0.33
381;FALSE;15;1;1;NA;NA;1.48;2.27;0.01
382;FALSE;60;0;1;NA;NA;1.82;2.16;0.26
383;TRUE;12;0;1;NA;NA;2.3;2.24;0.33
384;FALSE;41;1;1;NA;NA;1.55;1.79;0.09
385;FALSE;45;1;1;NA;NA;1.61;2.45;0.06
386;TRUE;19;0;1;NA;NA;2.28;2.02;0.26
387;FALSE;49;0;1;NA;NA;1.47;1.89;0.29
388;FALSE;10;3;1;NA;NA;2.23;2.19;0.34
389;FALSE;11;0;1;NA;NA;2.34;1.98;0.3
390;FALSE;26;0;1;NA;NA;1.73;2.16;0.33
391;FALSE;18;0;1;NA;NA;2.33;2.31;0.26
392;FALSE;23;0;1;NA;NA;2.2;2.31;0.27
393;FALSE;21;0;1;NA;NA;2.11;2.14;0.35
394;FALSE;18;0;1;NA;NA;1.63;2.32;0.35
395;FALSE;3;0;1;NA;NA;2.26;2.23;0.34
396;FALSE;14;0;1;NA;NA;1.82;2.13;0.39
397;FALSE;13;0;1;NA;NA;2.07;2.18;0.36
398;FALSE;32;5;1;NA;2;1.9;2.4;0.22
399;FALSE;22;0;1;NA;NA;1.66;2.31;0.34
400;FALSE;17;0;1;NA;NA;2.24;2.17;0.36
401;FALSE;37;0;1;NA;NA;2.39;2.3;0.33
402;FALSE;28;0;2;NA;NA;1.86;2.32;0.32
403;FALSE;21;4;1;NA;NA;2.09;2;0.27
404;FALSE;44;0;1;NA;NA;2.05;2.41;0.29
405;FALSE;25;0;1;NA;NA;1.5;2.46;0.25
406;FALSE;39;0;1;NA;NA;1.84;2.27;0.26
407;FALSE;13;0;1;NA;NA;1.62;2.2;0.36
408;FALSE;34;0;1;NA;NA;2.31;2;0.3
409;FALSE;20;0;1;NA;NA;1.87;2.42;0.25
410;FALSE;31;0;1;NA;NA;2.07;2.45;0.19
411;FALSE;19;0;1;NA;NA;2;2.21;0.4
412;FALSE;8;0;1;NA;NA;1.8;2.31;0.39
413;FALSE;36;0;1;NA;NA;2.02;2.42;0.23
414;FALSE;10;0;1;NA;NA;2.12;2.27;0.38
415;FALSE;20;0;1;NA;NA;2.34;2.21;0.31
416;FALSE;25;0;1;NA;NA;2.41;2;0.28
417;FALSE;13;0;1;NA;NA;1.75;2.32;0.31
418;FALSE;21;0;1;NA;NA;1.76;2.49;0.36
419;FALSE;18;0;1;NA;NA;1.94;2.45;0.32
420;FALSE;17;0;1;NA;NA;2.17;2.26;0.35
421;FALSE;11;0;1;NA;NA;2.46;2.07;0.44
422;FALSE;39;0;1;NA;NA;2.03;2.37;0.22
423;FALSE;10;0;1;NA;NA;2.16;2.15;0.36
424;FALSE;18;0;1;NA;NA;2.33;2.32;0.32
425;FALSE;30;0;1;NA;NA;1.62;2;0.36
426;FALSE;18;0;1;NA;NA;1.86;2.3;0.24
427;FALSE;7;4;1;NA;NA;2.18;2.18;0.32
428;FALSE;43;0;1;NA;NA;1.73;2.4;0.34
429;FALSE;23;0;1;NA;NA;2.46;2.32;0.29
430;FALSE;37;0;1;NA;NA;2.2;2.38;0.25
431;FALSE;13;2;1;NA;NA;2.23;2.14;0.33
432;FALSE;22;0;1;NA;NA;1.5;2.43;0.34
433;FALSE;27;0;1;NA;NA;1.69;2.24;0.34
434;FALSE;17;0;1;NA;NA;2.33;2.36;0.37
435;FALSE;22;0;1;NA;NA;1.66;2.36;0.31
436;FALSE;35;0;1;NA;NA;2.01;2.44;0.3
437;FALSE;19;0;1;NA;NA;1.94;2.39;0.28
438;FALSE;10;0;1;NA;NA;2.47;1.93;0.18
439;FALSE;4;0;1;NA;NA;2;2.44;0.4
440;FALSE;24;0;1;NA;NA;2.39;2.17;0.4
441;FALSE;44;0;1;NA;NA;1.93;2.18;0.32
442;FALSE;33;0;1;NA;NA;1.88;2.24;0.26
443;FALSE;10;0;1;NA;NA;1.77;2.33;0.39
444;FALSE;26;0;1;NA;NA;2.12;2.23;0.25
445;FALSE;18;0;1;NA;NA;2.21;2.32;0.37
446;FALSE;13;0;1;NA;NA;2.47;2.43;0.24
447;FALSE;47;0;1;NA;NA;1.62;1.99;0.36
448;FALSE;32;0;1;NA;NA;2.12;2;0.24
449;FALSE;22;0;1;NA;NA;1.8;2.49;0.2
450;FALSE;13;0;1;NA;NA;2.39;2.41;0.38
451;FALSE;11;0;1;NA;NA;1.47;2.38;0.29
452;FALSE;18;2;1;NA;NA;1.61;2.46;0.34
