CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
55;FALSE;ras;3;2.57;0.77;0.69;71;NA;76;NA;17;1
56;FALSE;ras;3;2.89;5.2;0.75;34;NA;27;NA;36;1
57;FALSE;ras;3;4.38;1.6;0.13;57;NA;58;NA;18;0
58;FALSE;ras;3;2.05;9.86;0.74;19;NA;29;NA;31;1
59;FALSE;eas;1;3.98;5.58;0.87;43;NA;NA;74;37;1
60;FALSE;eas;3;3.1;0.51;0.07;50;NA;NA;702;42;1
61;FALSE;as;0;3.48;7.61;0.49;16;NA;NA;NA;NA;NA
62;FALSE;acs;0;4.27;4.58;0.85;10;0.95;NA;NA;NA;NA
63;FALSE;mmas;1;3.65;0.5;0.69;5;NA;NA;NA;34;1
64;FALSE;eas;3;4.22;9.18;0.87;37;NA;NA;396;21;1
65;FALSE;mmas;3;4.13;5.2;0.11;85;NA;NA;NA;34;0
66;FALSE;ras;3;4.58;0.34;0.89;13;NA;84;NA;25;0
67;FALSE;ras;3;4.4;6.21;0.48;21;NA;43;NA;30;0
68;FALSE;ras;2;3.55;2.5;0.86;60;NA;68;NA;33;1
69;FALSE;ras;3;2.02;8.32;0.35;10;NA;36;NA;28;1
70;FALSE;acs;1;3.64;6.54;0.14;31;0.68;NA;NA;18;1
71;FALSE;acs;2;3.28;2.74;0.87;23;0.05;NA;NA;46;0
72;FALSE;ras;2;3.19;2.12;0.53;7;NA;8;NA;46;1
73;FALSE;eas;2;0.54;2.75;0.65;31;NA;NA;442;7;1
74;FALSE;ras;2;3.12;4.86;0.13;35;NA;86;NA;34;1
75;FALSE;as;2;2.67;3.57;0.91;28;NA;NA;NA;13;1
76;FALSE;acs;2;4.24;1.4;0.55;5;0.76;NA;NA;44;0
77;FALSE;acs;1;1.38;7.24;0.6;27;0.58;NA;NA;31;0
78;FALSE;ras;3;4.9;2.12;0.88;31;NA;41;NA;5;1
79;FALSE;eas;2;4.79;1.94;0.95;43;NA;NA;743;9;1
80;FALSE;as;3;3.16;7.62;1;21;NA;NA;NA;12;0
81;FALSE;ras;2;3.51;7.42;0.91;21;NA;81;NA;38;0
82;FALSE;ras;2;3.3;2.25;0.67;13;NA;72;NA;28;1
83;FALSE;ras;0;3.19;7.98;0.36;33;NA;25;NA;NA;NA
84;FALSE;ras;1;2.73;1.5;0.53;44;NA;48;NA;39;0
85;TRUE;acs;2;2.01;4.56;0.22;40;0.74;NA;NA;49;0
86;FALSE;mmas;0;4.38;1.1;0.18;32;NA;NA;NA;NA;NA
87;FALSE;mmas;2;1.52;6.52;0.78;58;NA;NA;NA;19;1
88;FALSE;eas;3;3.68;1.6;0.85;11;NA;NA;590;40;1
89;FALSE;acs;3;3.39;4.33;0.95;47;0.34;NA;NA;36;0
90;FALSE;acs;3;3.21;3.12;0.68;35;0.95;NA;NA;40;1
91;FALSE;as;2;4.43;2.42;0.36;23;NA;NA;NA;42;0
92;FALSE;acs;0;2.28;0.21;0.02;21;0.45;NA;NA;NA;NA
93;FALSE;ras;3;2.87;0.03;0.82;17;NA;14;NA;20;0
94;FALSE;acs;0;4.22;1.31;0.34;44;0.48;NA;NA;NA;NA
95;TRUE;acs;3;2.7;5.94;1;35;0.51;NA;NA;18;1
96;FALSE;mmas;2;3.01;1.32;0.09;52;NA;NA;NA;32;0
97;FALSE;as;1;2.33;1.9;0.13;85;NA;NA;NA;20;1
98;FALSE;eas;0;2;3.21;0.66;35;NA;NA;395;NA;NA
99;FALSE;acs;1;3.87;2.2;0.06;58;0.17;NA;NA;31;0
100;TRUE;acs;3;3.57;1.8;0.82;6;0.32;NA;NA;14;1
101;FALSE;eas;2;3.52;3.46;0.19;11;NA;NA;392;47;1
102;FALSE;acs;3;1.43;1.56;0.79;28;0.59;NA;NA;20;0
103;FALSE;as;0;4.46;2.92;0.5;72;NA;NA;NA;NA;NA
104;FALSE;acs;3;4.67;1.75;0.84;36;0.63;NA;NA;33;0
105;FALSE;acs;3;2.33;0.53;0.96;28;0.39;NA;NA;27;0
106;FALSE;mmas;2;2.81;9.79;0.09;58;NA;NA;NA;41;0
107;FALSE;acs;3;4.7;2.66;0.26;80;0.44;NA;NA;36;0
108;FALSE;acs;2;2.82;4.46;0.25;30;0.2;NA;NA;45;0
109;FALSE;acs;2;2.7;2.74;0.5;27;0.59;NA;NA;32;0
110;FALSE;acs;2;1.7;4.36;0.48;69;0.96;NA;NA;47;0
111;FALSE;acs;1;1.86;6.7;0.87;39;0.44;NA;NA;20;0
112;FALSE;acs;2;3.22;2.9;0.02;12;0.62;NA;NA;45;0
113;FALSE;acs;3;3.07;5.25;0.95;39;0.52;NA;NA;18;1
114;FALSE;eas;3;3.27;0.02;0.8;44;NA;NA;517;10;1
115;FALSE;as;0;3.02;0.84;0.49;30;NA;NA;NA;NA;NA
116;TRUE;acs;3;2.82;4.65;0.78;30;0.41;NA;NA;15;1
117;FALSE;acs;3;2.95;4.3;0.69;49;0.93;NA;NA;9;1
118;FALSE;ras;3;3.31;0.09;0.04;60;NA;21;NA;50;1
119;FALSE;ras;2;3.62;2.2;0.08;43;NA;1;NA;20;1
120;FALSE;acs;2;2.78;3.51;0.57;28;0.7;NA;NA;39;1
121;FALSE;acs;2;4.48;1.73;0.98;38;0.82;NA;NA;13;1
122;FALSE;mmas;2;4.76;6.82;0.3;11;NA;NA;NA;37;0
123;FALSE;acs;3;4.84;3.21;0.93;54;0.5;NA;NA;33;1
124;FALSE;acs;3;4.18;5.13;0.9;13;0.75;NA;NA;31;1
125;FALSE;eas;2;3.98;5.92;0.22;25;NA;NA;384;22;1
126;TRUE;acs;3;3.11;2.34;0.83;8;0.48;NA;NA;12;1
127;FALSE;acs;3;2.83;2.1;0.89;54;0.73;NA;NA;13;0
128;FALSE;as;3;4.2;5.62;0.94;49;NA;NA;NA;12;1
129;FALSE;acs;3;2.97;5.86;0.93;46;0.4;NA;NA;12;1
130;FALSE;acs;3;3.63;5.52;0.76;9;0.3;NA;NA;23;0
131;TRUE;acs;3;2.46;1.43;0.77;11;0.13;NA;NA;13;1
132;FALSE;acs;3;2.78;1.19;0.98;14;0.33;NA;NA;9;1
133;FALSE;as;3;3.84;2.25;0.71;22;NA;NA;NA;20;1
134;FALSE;acs;3;3.7;3.91;0.57;45;0.46;NA;NA;25;1
135;FALSE;acs;0;2.94;6.42;0.55;8;0.74;NA;NA;NA;NA
136;FALSE;acs;2;3.46;5.75;0.97;29;0.26;NA;NA;18;1
137;FALSE;acs;3;2.62;7.06;0.6;42;0.63;NA;NA;13;1
138;FALSE;acs;3;2.08;1.98;0.83;33;0.4;NA;NA;16;0
139;FALSE;as;3;3.39;2.21;0.69;6;NA;NA;NA;21;0
140;FALSE;acs;3;2.3;1.7;0.66;6;0.82;NA;NA;10;1
141;FALSE;acs;3;4.08;5.47;0.96;17;0.39;NA;NA;11;0
142;FALSE;acs;3;4;3.05;0.75;14;0.58;NA;NA;17;1
143;FALSE;mmas;3;3.53;4.16;0.56;25;NA;NA;NA;25;1
144;TRUE;acs;3;2.95;0.63;0.9;27;0.45;NA;NA;17;1
145;FALSE;acs;3;2.37;4.79;0.83;45;0.4;NA;NA;20;0
146;FALSE;acs;3;2.55;8.18;0.71;31;0.56;NA;NA;24;1
147;FALSE;acs;3;2.92;1.74;0.82;36;0.11;NA;NA;23;1
148;FALSE;acs;3;4.44;3.37;0.85;5;0.46;NA;NA;7;1
149;FALSE;acs;1;1.92;0.31;0.59;15;0.31;NA;NA;15;0
150;TRUE;acs;3;2.53;8.37;0.68;45;0.59;NA;NA;20;1
151;TRUE;acs;3;3.08;1.06;0.7;10;0.68;NA;NA;18;1
152;FALSE;acs;3;3.38;2.39;0.77;7;0.44;NA;NA;18;1
153;FALSE;acs;3;3.25;0.97;0.97;32;0.25;NA;NA;5;1
154;FALSE;mmas;3;3.97;3.67;0.7;29;NA;NA;NA;18;1
155;FALSE;acs;3;2.77;4.28;0.68;27;0.45;NA;NA;22;1
156;FALSE;acs;3;3.22;5.32;0.9;18;0.31;NA;NA;32;1
157;FALSE;acs;3;4.53;1.86;0.94;19;0.3;NA;NA;16;1
158;FALSE;acs;3;2.89;6.04;0.94;22;0.2;NA;NA;30;0
159;FALSE;as;3;3.6;0.09;0.77;34;NA;NA;NA;9;1
160;FALSE;acs;3;3.83;4.09;0.97;13;0.32;NA;NA;19;1
161;FALSE;acs;3;3.79;4.17;0.65;6;0.23;NA;NA;19;1
162;FALSE;acs;1;3.07;0.7;1;36;0.77;NA;NA;5;1
163;FALSE;acs;3;3.42;7.15;0.86;45;0.51;NA;NA;26;1
164;FALSE;acs;3;4.82;2.48;0.55;36;0.32;NA;NA;19;1
165;FALSE;acs;3;1.62;8.09;0.69;30;0.29;NA;NA;5;1
166;FALSE;as;3;1.91;8.51;0.84;38;NA;NA;NA;24;1
167;FALSE;acs;0;1.94;6.76;0.8;41;0.34;NA;NA;NA;NA
168;FALSE;eas;0;3.27;4.54;0.73;41;NA;NA;730;NA;NA
169;FALSE;acs;3;3.28;1.26;0.68;17;0.48;NA;NA;23;1
170;FALSE;acs;3;2.31;0.69;0.86;12;0.29;NA;NA;11;1
171;FALSE;acs;3;1.86;9.98;0.61;18;0.32;NA;NA;16;1
172;FALSE;acs;3;2.61;1.17;0.78;21;0.44;NA;NA;19;1
173;FALSE;acs;3;2.78;6.83;0.71;47;0.86;NA;NA;31;1
174;FALSE;acs;3;3.26;0.66;0.84;10;0.27;NA;NA;7;0
175;FALSE;acs;3;3.04;0.32;0.88;23;0.28;NA;NA;9;1
176;FALSE;acs;3;2.65;2.4;0.69;6;0.06;NA;NA;10;1
177;FALSE;acs;3;2.01;8.73;0.54;46;0.6;NA;NA;28;1
178;FALSE;acs;3;1.98;8.44;0.9;44;0.32;NA;NA;20;1
179;FALSE;acs;0;3.41;8.41;0.53;52;0.64;NA;NA;NA;NA
180;FALSE;acs;3;2.85;2.39;0.47;16;0.86;NA;NA;13;1
181;FALSE;acs;3;3.07;5.83;0.75;50;0.4;NA;NA;23;1
182;FALSE;acs;3;0.83;0.43;0.85;16;0.11;NA;NA;14;1
183;FALSE;acs;3;3.91;4.37;0.87;13;0.74;NA;NA;7;1
184;FALSE;acs;3;1.98;1.86;0.64;11;0.68;NA;NA;19;1
185;FALSE;acs;3;3.77;1.12;0.57;6;0.02;NA;NA;14;1
186;FALSE;acs;3;3.1;1.61;0.92;23;0.38;NA;NA;13;0
187;FALSE;acs;3;2.28;8.24;0.5;39;0.72;NA;NA;11;1
188;FALSE;acs;3;4.43;2.41;0.87;34;0.63;NA;NA;21;1
189;FALSE;acs;3;2.93;2.15;0.75;11;0.16;NA;NA;15;1
190;FALSE;acs;3;2.89;2.45;0.63;9;0.36;NA;NA;9;1
191;FALSE;acs;3;3.15;0.91;0.75;23;0.75;NA;NA;19;1
192;FALSE;acs;3;3.22;3.81;0.99;10;0.52;NA;NA;22;1
193;FALSE;acs;3;3.58;0.75;0.68;6;0.34;NA;NA;14;1
194;FALSE;acs;3;2.13;8.93;0.55;44;0.66;NA;NA;23;1
195;FALSE;acs;3;3.54;0.4;0.68;44;0.06;NA;NA;9;1
196;FALSE;acs;0;2.45;0.86;0.64;16;0.66;NA;NA;NA;NA
197;FALSE;acs;3;2.2;6.54;0.8;34;0.56;NA;NA;24;1
198;FALSE;acs;3;3.12;9.92;0.72;39;0.62;NA;NA;10;1
199;FALSE;acs;3;2.92;1.05;0.92;7;0.47;NA;NA;10;1
200;FALSE;acs;3;2.38;7.39;0.63;40;0.75;NA;NA;27;1
201;FALSE;acs;3;2.47;0.52;0.93;15;0.22;NA;NA;13;1
202;FALSE;acs;3;3.06;7.66;0.56;35;0.5;NA;NA;20;1
203;FALSE;acs;3;2.35;7.04;0.88;36;0.49;NA;NA;17;1
204;FALSE;acs;3;3.33;2.39;0.82;17;0.5;NA;NA;14;1
205;FALSE;acs;3;2.88;2.11;0.79;6;0.45;NA;NA;8;1
206;FALSE;acs;3;3.66;3.07;0.95;17;0.51;NA;NA;13;1
207;TRUE;acs;3;2.33;1.57;0.77;13;0.09;NA;NA;13;1
208;FALSE;acs;1;2.42;1.53;0.54;16;0.12;NA;NA;24;1
209;FALSE;acs;3;3.51;4.58;0.86;5;0.49;NA;NA;13;1
210;FALSE;acs;3;1.87;1.29;0.86;15;0.18;NA;NA;14;1
211;FALSE;acs;3;3.25;8.71;0.88;51;0.6;NA;NA;15;1
212;FALSE;acs;3;2.2;8.43;0.82;58;0.58;NA;NA;19;1
213;FALSE;acs;3;2.72;9.57;0.73;39;0.6;NA;NA;23;1
214;FALSE;acs;3;2.91;0.92;0.77;22;0.03;NA;NA;7;1
215;FALSE;acs;3;2.59;8.63;0.79;45;0.87;NA;NA;16;1
216;FALSE;acs;3;2.91;2.18;0.83;12;0.17;NA;NA;14;1
217;TRUE;acs;3;2.56;7.55;0.79;60;0.56;NA;NA;19;1
218;FALSE;acs;3;2.38;1.47;0.92;17;0.13;NA;NA;11;1
219;FALSE;acs;3;3.52;1.04;0.68;10;0.7;NA;NA;20;1
220;FALSE;acs;3;2.42;0.33;0.64;20;0.19;NA;NA;15;1
221;FALSE;acs;3;2.4;2.45;0.72;20;0.05;NA;NA;16;1
222;FALSE;acs;3;2.69;1.88;0.78;27;0.08;NA;NA;11;1
223;FALSE;acs;3;2.29;0.16;0.6;19;0.14;NA;NA;14;1
224;FALSE;acs;3;2.71;1.35;0.86;13;0.18;NA;NA;21;1
225;FALSE;acs;3;2.36;9.18;0.59;47;0.58;NA;NA;15;1
226;FALSE;acs;3;2.36;3;0.73;19;0.02;NA;NA;17;1
227;FALSE;acs;3;3.06;2;0.89;26;0.26;NA;NA;22;1
228;FALSE;acs;3;2.28;0.93;0.83;27;0.08;NA;NA;16;1
229;TRUE;acs;3;1.67;1.67;0.88;24;0.18;NA;NA;10;1
230;FALSE;acs;3;3.7;1.61;0.74;8;0.42;NA;NA;7;1
231;FALSE;acs;3;3.31;2.18;0.88;11;0.24;NA;NA;13;1
232;FALSE;acs;3;2.84;7.35;0.6;58;0.42;NA;NA;33;1
233;FALSE;acs;3;1.98;1.35;0.78;15;0.19;NA;NA;10;1
234;FALSE;acs;3;1.67;1.23;0.8;18;0.1;NA;NA;12;1
235;FALSE;acs;3;2.61;1.97;0.63;11;0.12;NA;NA;6;1
236;TRUE;acs;3;2.13;9.02;0.69;38;0.63;NA;NA;22;1
237;FALSE;acs;3;1.75;1.43;0.59;11;0.06;NA;NA;22;1
238;FALSE;acs;3;2.37;9.19;0.7;40;0.51;NA;NA;22;1
239;FALSE;acs;3;2.66;2.5;0.79;14;0.18;NA;NA;14;1
240;FALSE;acs;3;3.17;8.58;0.71;50;0.59;NA;NA;19;1
241;FALSE;acs;3;2.82;5.97;0.58;51;0.66;NA;NA;26;1
242;FALSE;acs;3;3.01;8.99;0.6;50;0.58;NA;NA;27;1
243;FALSE;acs;3;2.5;1.1;0.81;12;0.02;NA;NA;11;1
244;FALSE;acs;3;2.64;0.91;0.87;11;0.01;NA;NA;6;1
245;FALSE;acs;3;2.42;1.34;0.58;14;0.15;NA;NA;16;1
246;FALSE;acs;3;2.45;0.77;0.65;10;0.68;NA;NA;17;1
247;FALSE;acs;3;3.49;1.68;0.85;6;0.48;NA;NA;13;1
248;FALSE;acs;3;2.36;0.14;0.76;14;0.17;NA;NA;11;1
249;FALSE;acs;3;2.43;8.15;0.59;45;0.6;NA;NA;24;1
250;FALSE;acs;3;2.39;8.04;0.65;44;0.38;NA;NA;21;1
251;FALSE;acs;3;2.78;7.64;0.82;71;0.58;NA;NA;17;1
252;FALSE;acs;3;1.73;7.6;0.93;67;0.5;NA;NA;21;1
253;FALSE;acs;3;2.46;2.04;0.82;10;0.14;NA;NA;19;1
254;FALSE;acs;3;2.27;0.79;0.75;7;0.22;NA;NA;10;1
255;FALSE;acs;3;2.77;7.43;0.76;74;0.43;NA;NA;14;1
256;FALSE;acs;3;1.79;8.16;0.78;68;0.57;NA;NA;23;1
257;FALSE;acs;3;1.51;9.29;0.78;45;0.73;NA;NA;26;1
258;FALSE;acs;3;2.52;6.86;0.74;59;0.69;NA;NA;21;1
259;FALSE;acs;3;2.13;1.61;0.75;13;0.06;NA;NA;7;1
260;FALSE;acs;3;2.82;2.91;0.8;11;0.16;NA;NA;11;1
261;FALSE;acs;3;2.36;9.28;0.68;29;0.55;NA;NA;20;1
262;FALSE;acs;3;2.71;9.07;0.54;49;0.53;NA;NA;20;1
263;FALSE;acs;3;2.24;1.48;0.78;12;0.17;NA;NA;9;1
264;FALSE;acs;3;2.36;1.18;0.83;17;0.23;NA;NA;11;1
265;FALSE;acs;3;2.54;7.6;0.84;45;0.62;NA;NA;24;1
266;FALSE;acs;3;2.38;0.33;0.87;17;0.29;NA;NA;15;1
267;FALSE;acs;3;2.14;9.19;0.58;46;0.69;NA;NA;24;1
268;FALSE;acs;3;2.65;6.44;0.73;51;0.56;NA;NA;20;1
269;FALSE;acs;3;2.59;8.22;0.7;48;0.54;NA;NA;21;1
270;FALSE;acs;3;2.47;6.98;0.68;65;0.58;NA;NA;19;1
271;FALSE;acs;3;2.55;8.02;0.67;44;0.49;NA;NA;21;1
272;FALSE;acs;3;2.13;1.84;0.75;19;0.21;NA;NA;12;1
273;FALSE;acs;3;2.76;7.22;0.7;67;0.54;NA;NA;18;1
274;FALSE;acs;3;2.66;7.61;0.62;34;0.55;NA;NA;20;1
275;FALSE;acs;3;2.87;7.26;0.83;56;0.66;NA;NA;23;1
276;FALSE;acs;3;2.58;7.51;0.83;61;0.61;NA;NA;20;1
277;FALSE;acs;3;2.34;9.33;0.68;36;0.56;NA;NA;24;1
278;FALSE;acs;3;2.79;8.83;0.69;56;0.46;NA;NA;14;1
279;FALSE;acs;3;2.57;7.66;0.64;72;0.59;NA;NA;23;1
280;FALSE;acs;3;1.71;9.72;0.76;43;0.63;NA;NA;20;1
281;FALSE;acs;3;2.39;7.11;0.63;62;0.55;NA;NA;18;1
282;FALSE;acs;3;1.14;1.38;0.94;25;0.19;NA;NA;8;1
283;FALSE;acs;3;2.64;1.16;0.8;6;0.05;NA;NA;16;1
284;FALSE;acs;3;2.8;8.18;0.81;56;0.53;NA;NA;19;1
285;FALSE;acs;3;1.92;1.72;0.85;20;0.08;NA;NA;13;1
286;FALSE;acs;3;1.14;2.19;0.84;18;0.21;NA;NA;10;1
287;FALSE;acs;3;2.58;1.84;0.8;6;0.01;NA;NA;12;1
288;FALSE;acs;3;3.3;2.36;0.79;11;0.12;NA;NA;17;1
