CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
112;FALSE;101;4;2;NA;NA;1.59;1.97;0.63
113;FALSE;81;4;0;NA;NA;2.21;1.67;0.75
114;FALSE;110;4;2;NA;NA;2;2;0.84
115;FALSE;124;5;0;NA;5;2.37;2.07;0.76
116;FALSE;92;4;2;NA;NA;1.72;1.89;0.59
117;FALSE;74;4;2;NA;NA;1.23;1.85;0.66
118;FALSE;72;4;2;NA;NA;2.07;2.19;0.81
119;FALSE;117;4;0;NA;NA;1.81;1.58;0.8
120;FALSE;141;4;2;NA;NA;1.95;2.4;0.89
121;FALSE;134;4;2;NA;NA;2.28;2;0.89
122;FALSE;145;4;2;NA;NA;2.04;2.05;0.76
123;FALSE;148;4;2;NA;NA;2.35;1.94;0.9
124;FALSE;133;4;2;NA;NA;2.34;2.15;0.81
125;FALSE;147;4;0;NA;NA;2.28;2.42;0.79
126;FALSE;60;4;2;NA;NA;1.46;2.19;0.51
127;TRUE;87;4;0;NA;NA;1.42;2.01;0.55
128;FALSE;156;4;2;NA;NA;2.09;2.44;0.81
129;FALSE;156;4;0;NA;NA;1.91;1.83;0.79
130;FALSE;139;4;0;NA;NA;2.27;1.93;0.73
131;FALSE;144;4;2;NA;NA;2.06;2.36;0.83
132;TRUE;109;4;0;NA;NA;1.7;2.48;0.62
133;FALSE;160;4;2;NA;NA;1.97;2.29;0.65
134;FALSE;133;4;2;NA;NA;2.11;2.35;0.57
135;FALSE;142;4;0;NA;NA;2.36;1.74;0.75
136;FALSE;98;4;2;NA;NA;1.77;2.12;0.67
137;FALSE;76;4;0;NA;NA;1.09;2.09;0.47
138;FALSE;137;4;0;NA;NA;2.01;1.92;0.78
139;FALSE;132;4;2;NA;NA;2.14;2.28;0.61
140;FALSE;69;6;1;18;NA;1.67;1.94;0.63
141;FALSE;112;4;0;NA;NA;1.6;2.21;0.58
142;FALSE;130;4;2;NA;NA;2.33;2.3;0.79
143;FALSE;89;4;0;NA;NA;1.7;2.44;0.57
144;FALSE;144;4;2;NA;NA;2.45;2.28;0.75
145;FALSE;77;4;0;NA;NA;1.37;1.83;0.52
146;FALSE;72;4;0;NA;NA;1.39;2.03;0.53
147;FALSE;98;4;0;NA;NA;1.65;2.48;0.67
148;TRUE;89;4;0;NA;NA;1.66;2.08;0.57
149;FALSE;76;4;2;NA;NA;1.45;2;0.72
150;FALSE;83;4;0;NA;NA;1.62;2.11;0.61
151;FALSE;109;4;0;NA;NA;1.61;1.97;0.63
152;FALSE;117;4;0;NA;NA;1.66;2.46;0.59
153;FALSE;84;4;0;NA;NA;1.66;2.11;0.56
154;FALSE;90;4;0;NA;NA;1.2;2.03;0.4
155;TRUE;115;4;0;NA;NA;1.81;2.29;0.57
156;FALSE;124;4;2;NA;NA;2.31;2.25;0.78
157;FALSE;78;4;0;NA;NA;1.56;2.3;0.69
158;TRUE;78;4;0;NA;NA;1.79;2.27;0.54
159;FALSE;125;4;2;NA;NA;2.13;2.25;0.74
160;FALSE;101;4;0;NA;NA;1.72;2.21;0.62
161;FALSE;84;4;0;NA;NA;1.51;2.17;0.62
162;FALSE;88;4;0;NA;NA;1.65;2.26;0.58
163;FALSE;71;4;0;NA;NA;1.47;2.32;0.55
164;FALSE;95;4;0;NA;NA;1.59;2.13;0.57
165;FALSE;92;4;0;NA;NA;1.35;2.09;0.52
166;FALSE;101;4;0;NA;NA;1.38;2.14;0.46
167;FALSE;93;4;0;NA;NA;1.73;2.24;0.51
168;FALSE;83;4;0;NA;NA;1.67;2.26;0.6
169;FALSE;85;4;0;NA;NA;1.67;2.35;0.57
170;FALSE;93;4;0;NA;NA;1.56;2.27;0.59
171;FALSE;90;4;0;NA;NA;1.69;2.45;0.55
172;FALSE;88;4;0;NA;NA;1.65;2.21;0.57
173;FALSE;105;4;0;NA;NA;1.62;2.05;0.65
174;FALSE;85;4;0;NA;NA;1.88;2.22;0.58
175;FALSE;113;4;0;NA;NA;1.9;2.34;0.57
176;FALSE;73;4;0;NA;NA;1.7;2.25;0.6
177;FALSE;74;4;0;NA;NA;1.8;2.26;0.47
178;FALSE;79;4;0;NA;NA;1.59;2.15;0.56
179;FALSE;90;4;0;NA;NA;1.57;2.09;0.64
180;FALSE;84;4;0;NA;NA;1.56;2.29;0.51
181;FALSE;109;4;0;NA;NA;1.64;2.05;0.57
182;FALSE;78;4;0;NA;NA;1.48;2.05;0.57
183;FALSE;90;4;0;NA;NA;1.56;2.2;0.57
184;FALSE;92;4;0;NA;NA;1.49;2.19;0.53
185;FALSE;88;4;0;NA;NA;1.66;1.96;0.57
186;FALSE;90;4;0;NA;NA;1.54;2.24;0.53
187;FALSE;83;4;0;NA;NA;1.9;2.38;0.63
188;FALSE;74;4;0;NA;NA;1.81;2.2;0.58
189;FALSE;72;4;0;NA;NA;1.52;1.81;0.48
190;FALSE;92;4;0;NA;NA;1.56;2.06;0.52
191;FALSE;90;4;0;NA;NA;1.51;2.17;0.6
192;FALSE;106;4;0;NA;NA;1.59;2.36;0.65
193;FALSE;86;4;0;NA;NA;1.79;2.17;0.56
194;FALSE;92;4;0;NA;NA;1.61;1.86;0.58
