CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
39;TRUE;ras;3;4.14;6.27;0.87;86;NA;6;NA;32;0
40;FALSE;as;1;1.64;1.27;0.37;38;NA;NA;NA;9;1
41;FALSE;acs;1;4.45;0.65;0.06;80;0.45;NA;NA;29;1
42;FALSE;mmas;3;1.95;5.65;0.56;32;NA;NA;NA;6;0
43;FALSE;eas;2;0.7;8.15;0.31;56;NA;NA;14;41;1
44;FALSE;as;0;3.2;3.15;0.81;8;NA;NA;NA;NA;NA
45;FALSE;eas;1;0.07;6.9;0.68;20;NA;NA;295;46;1
46;FALSE;acs;3;2.57;1.9;0.19;68;0.83;NA;NA;23;0
47;FALSE;mmas;2;3.82;4.4;0.93;44;NA;NA;NA;35;1
48;FALSE;ras;0;1.32;9.4;0.43;92;NA;38;NA;NA;NA
49;FALSE;eas;3;4.61;2.83;0.34;89;NA;NA;225;25;1
50;FALSE;acs;1;2.11;7.83;0.84;41;0.55;NA;NA;48;0
51;FALSE;mmas;0;0.86;5.33;0.09;65;NA;NA;NA;NA;NA
52;FALSE;ras;2;3.36;0.33;0.59;17;NA;85;NA;36;0
53;FALSE;as;2;1.48;6.58;0.22;77;NA;NA;NA;42;0
54;FALSE;ras;0;3.98;1.58;0.71;29;NA;47;NA;NA;NA
55;FALSE;acs;3;0.23;9.08;0.96;5;0.17;NA;NA;8;1
56;FALSE;mmas;1;2.73;4.08;0.46;53;NA;NA;NA;31;0
57;FALSE;eas;3;1.79;4.71;0.03;47;NA;NA;365;45;1
58;FALSE;as;1;4.29;9.71;0.53;95;NA;NA;NA;22;0
59;FALSE;acs;0;3.04;7.21;0.28;23;0.98;NA;NA;NA;NA
60;FALSE;mmas;2;0.54;2.21;0.77;71;NA;NA;NA;11;0
61;FALSE;ras;1;1.17;3.46;0.16;11;NA;53;NA;5;0
62;FALSE;as;3;3.67;8.46;0.65;59;NA;NA;NA;28;1
63;FALSE;acs;2;4.92;5.96;0.4;35;0.36;NA;NA;16;0
64;FALSE;eas;0;2.42;0.96;0.9;83;NA;NA;84;NA;NA
65;FALSE;ras;0;4.57;5.57;0.52;42;NA;70;NA;NA;NA
66;FALSE;as;2;2.07;0.57;0.02;90;NA;NA;NA;33;0
67;TRUE;acs;3;0.82;3.07;0.77;18;0.94;NA;NA;22;1
68;FALSE;eas;1;3.32;8.07;0.27;66;NA;NA;477;45;0
69;FALSE;ras;1;1.44;4.32;0.89;30;NA;32;NA;39;0
70;TRUE;mmas;3;3.94;9.32;0.4;78;NA;NA;NA;16;1
71;FALSE;as;0;0.19;1.82;0.15;54;NA;NA;NA;NA;NA
72;FALSE;eas;2;2.69;6.82;0.64;6;NA;NA;571;50;0
73;FALSE;acs;0;3.63;1.19;0.46;12;0.13;NA;NA;NA;NA
74;FALSE;eas;2;1.13;6.19;0.95;60;NA;NA;711;25;0
75;FALSE;ras;3;2.38;8.69;0.21;36;NA;89;NA;36;1
76;FALSE;mmas;1;4.88;3.69;0.7;84;NA;NA;NA;13;0
77;FALSE;eas;1;0.5;9.94;0.09;24;NA;NA;430;19;0
78;FALSE;as;3;3;4.94;0.58;72;NA;NA;NA;42;1
79;FALSE;mmas;0;1.75;7.44;0.83;96;NA;NA;NA;NA;NA
80;FALSE;acs;2;4.25;2.44;0.33;48;0.51;NA;NA;7;0
81;TRUE;mmas;3;1.28;2.13;0.74;45;NA;NA;NA;17;0
82;FALSE;acs;1;3.78;7.13;0.24;93;0.66;NA;NA;40;1
83;FALSE;as;0;2.53;9.63;0.98;21;NA;NA;NA;NA;NA
84;FALSE;ras;2;0.03;4.63;0.49;69;NA;23;NA;29;1
85;FALSE;mmas;1;0.66;0.88;0.61;9;NA;NA;NA;35;1
86;FALSE;ras;3;3.16;5.88;0.12;57;NA;85;NA;12;0
87;FALSE;as;2;4.41;8.38;0.86;33;NA;NA;NA;46;1
88;FALSE;eas;0;1.91;3.38;0.36;81;NA;NA;688;NA;NA
89;FALSE;as;3;0.35;6.5;0.3;15;NA;NA;NA;37;0
90;FALSE;ras;1;2.85;1.5;0.8;63;NA;42;NA;14;1
91;FALSE;eas;1;1.39;0.71;0.58;42;NA;NA;597;9;1
92;FALSE;acs;0;3.69;8.61;0.59;93;0.48;NA;NA;NA;NA
93;FALSE;eas;2;3.29;6.65;0.84;62;NA;NA;106;26;1
94;FALSE;eas;1;2.33;4.97;0.5;18;NA;NA;364;24;0
95;FALSE;acs;1;1.31;5.39;0.6;46;0.76;NA;NA;35;0
96;FALSE;ras;1;3.36;5;0.52;97;NA;74;NA;24;0
97;FALSE;as;2;0.1;6.6;0.41;34;NA;NA;NA;6;0
98;FALSE;acs;2;1.32;4.5;0.81;20;0.8;NA;NA;34;1
99;FALSE;mmas;3;3.58;2.3;0.88;86;NA;NA;NA;26;1
100;FALSE;eas;1;2.57;0.71;0.91;66;NA;NA;425;13;1
101;FALSE;as;2;1.28;2.48;0.69;26;NA;NA;NA;31;0
102;FALSE;eas;3;0.7;7.14;0.31;11;NA;NA;620;48;0
103;FALSE;acs;3;3.8;1.93;0.73;72;0.58;NA;NA;28;0
104;FALSE;ras;3;2.49;1.14;0.53;49;NA;3;NA;49;0
105;FALSE;eas;3;3.67;4.85;0.94;50;NA;NA;538;41;1
106;TRUE;mmas;3;0.94;3.27;0.77;5;NA;NA;NA;11;1
107;FALSE;mmas;0;1.1;3.54;0.6;82;NA;NA;NA;NA;NA
108;FALSE;ras;1;4.25;3.96;0.32;32;NA;8;NA;46;0
109;FALSE;eas;3;1.64;1.35;0.6;65;NA;NA;734;23;1
110;FALSE;eas;0;1.44;4.18;0.77;15;NA;NA;566;NA;NA
111;FALSE;mmas;3;2.84;6.46;0.96;65;NA;NA;NA;10;0
112;FALSE;mmas;0;0.9;6.41;0.81;44;NA;NA;NA;NA;NA
113;FALSE;acs;1;2.39;0.72;0.89;16;0.78;NA;NA;19;1
114;FALSE;acs;2;0.85;0.44;0.98;66;0.13;NA;NA;12;0
115;FALSE;eas;2;0.54;4.85;0.9;5;NA;NA;476;41;0
116;FALSE;eas;3;1.75;4.09;0.84;65;NA;NA;693;28;0
117;FALSE;ras;0;2.13;9.12;0.74;58;NA;47;NA;NA;NA
118;FALSE;eas;3;2.79;4.08;0.66;32;NA;NA;141;5;1
119;FALSE;as;2;1.87;1.76;0.73;46;NA;NA;NA;10;0
120;FALSE;acs;1;0.96;5.28;0.75;42;0.82;NA;NA;16;1
121;FALSE;as;3;2.11;4.66;0.83;15;NA;NA;NA;23;1
122;FALSE;mmas;3;3.47;8.56;0.86;57;NA;NA;NA;17;0
123;FALSE;acs;3;3.55;6.2;0.15;42;0.88;NA;NA;15;0
124;FALSE;eas;3;0.06;6.51;0.41;39;NA;NA;349;6;1
125;TRUE;acs;3;4.81;7.81;0.71;67;0.83;NA;NA;10;1
126;FALSE;acs;3;0.9;4.27;0.56;66;0.74;NA;NA;22;0
127;FALSE;eas;3;0.81;2.38;0.35;23;NA;NA;536;44;1
128;FALSE;ras;3;2.58;0.26;0.7;38;NA;24;NA;23;1
129;FALSE;as;3;1.25;3.37;0.31;18;NA;NA;NA;34;0
130;FALSE;ras;3;1.44;3.18;0.66;36;NA;47;NA;48;0
131;FALSE;ras;0;2.4;0.77;0.29;29;NA;37;NA;NA;NA
132;FALSE;acs;0;0.09;3.58;0.95;43;0.52;NA;NA;NA;NA
133;FALSE;eas;3;2.85;0.14;0.78;48;NA;NA;374;17;1
134;FALSE;eas;0;2.89;0.02;0.51;61;NA;NA;352;NA;NA
135;FALSE;eas;1;0.6;4.38;0.72;13;NA;NA;567;30;0
136;FALSE;mmas;1;2.4;7.99;0.65;86;NA;NA;NA;49;1
137;FALSE;mmas;2;2.14;3.66;0.58;69;NA;NA;NA;12;0
138;FALSE;acs;0;1.6;4.86;0.57;56;0.75;NA;NA;NA;NA
139;FALSE;acs;3;0.88;1.34;0.82;52;0.04;NA;NA;33;0
140;FALSE;acs;3;1.21;3.53;0.45;43;0.69;NA;NA;6;0
141;FALSE;acs;3;0.29;4.62;0.98;39;0.87;NA;NA;22;0
142;FALSE;acs;0;2.29;0.5;0.53;67;0.84;NA;NA;NA;NA
143;FALSE;eas;0;0.66;3.08;0.65;59;NA;NA;517;NA;NA
144;FALSE;acs;2;1.03;5.87;0.88;79;0.84;NA;NA;38;1
145;FALSE;as;3;3.59;3.96;0.39;95;NA;NA;NA;24;1
146;FALSE;acs;2;0.72;8.41;0.99;65;0.85;NA;NA;41;1
147;FALSE;ras;2;4.34;4.45;0.2;81;NA;34;NA;49;0
148;FALSE;as;3;4.27;9.22;0.38;93;NA;NA;NA;38;0
149;FALSE;mmas;1;0.84;8.41;0.81;50;NA;NA;NA;40;1
150;FALSE;mmas;3;4.11;0.98;0.95;38;NA;NA;NA;19;0
151;FALSE;ras;0;2.46;6.62;0.55;8;NA;4;NA;NA;NA
152;FALSE;eas;0;1.41;1.8;0.74;57;NA;NA;121;NA;NA
153;FALSE;ras;3;2.03;1.05;0.82;93;NA;4;NA;44;0
154;FALSE;as;1;3.67;7.73;0.43;45;NA;NA;NA;44;1
155;FALSE;mmas;3;4.4;3.84;0.9;23;NA;NA;NA;25;0
156;FALSE;as;2;1.4;5.42;0.38;32;NA;NA;NA;21;1
157;FALSE;eas;3;3.33;4.41;0.38;73;NA;NA;353;16;0
158;FALSE;mmas;3;0.32;3.23;0.94;35;NA;NA;NA;19;0
159;FALSE;acs;3;0.79;0.73;0.31;66;0.89;NA;NA;16;1
160;FALSE;ras;1;1.82;2.38;0.49;15;NA;13;NA;26;0
161;FALSE;eas;1;4.1;0.5;0.84;6;NA;NA;41;17;1
162;FALSE;mmas;0;2.2;6.38;0.47;81;NA;NA;NA;NA;NA
163;FALSE;as;2;0.17;3.61;0.75;34;NA;NA;NA;20;1
164;FALSE;mmas;0;0.26;7.83;0.86;55;NA;NA;NA;NA;NA
165;FALSE;ras;3;4.76;6.4;0.5;22;NA;36;NA;19;1
166;FALSE;ras;3;3.93;2.25;0.84;67;NA;33;NA;35;1
167;FALSE;as;0;2.74;4.04;0.23;69;NA;NA;NA;NA;NA
168;FALSE;as;1;3.89;8.5;0.62;53;NA;NA;NA;48;0
169;FALSE;mmas;1;2.12;1.71;0.76;33;NA;NA;NA;29;1
170;FALSE;mmas;0;2.13;4.95;0.88;97;NA;NA;NA;NA;NA
171;FALSE;as;3;2.46;5.9;0.06;66;NA;NA;NA;38;0
172;FALSE;mmas;3;1.15;9.97;0.32;79;NA;NA;NA;22;0
173;FALSE;mmas;3;3.52;6.29;0.97;32;NA;NA;NA;29;1
174;FALSE;mmas;0;0.57;4.11;0.94;35;NA;NA;NA;NA;NA
175;FALSE;ras;1;4.07;1.83;0.68;14;NA;31;NA;38;1
176;FALSE;mmas;0;2.63;8.14;0.72;54;NA;NA;NA;NA;NA
177;FALSE;acs;3;4.75;7;0.77;72;0.19;NA;NA;15;0
178;FALSE;mmas;1;4.68;7.76;0.64;65;NA;NA;NA;12;1
179;FALSE;acs;3;0.58;6.58;0.97;15;0.96;NA;NA;38;1
180;FALSE;mmas;3;4.18;7.65;0.5;67;NA;NA;NA;6;1
181;FALSE;mmas;3;2.75;4.91;0.57;21;NA;NA;NA;22;1
182;FALSE;ras;3;4.34;7.93;0.67;82;NA;52;NA;20;1
183;FALSE;acs;1;1.46;2.79;0.35;24;0.79;NA;NA;32;1
184;FALSE;eas;2;0.13;2.07;0.97;5;NA;NA;718;15;1
185;FALSE;eas;3;1.98;1.56;0.52;25;NA;NA;673;19;0
186;FALSE;eas;1;2.55;3.01;0.69;7;NA;NA;512;28;1
187;FALSE;acs;2;0.99;3.66;0.62;8;0.85;NA;NA;20;1
188;FALSE;as;3;0.05;1.95;0.77;21;NA;NA;NA;30;0
189;FALSE;acs;1;4.03;9.65;0.95;50;0.87;NA;NA;18;0
190;FALSE;acs;1;4.57;8.06;0.88;73;0.75;NA;NA;8;1
191;FALSE;acs;3;3.1;7.95;0.65;43;0.59;NA;NA;8;1
192;FALSE;acs;3;3.64;6.96;0.62;59;0.91;NA;NA;7;1
193;FALSE;acs;3;4.83;8.7;0.91;88;0.93;NA;NA;9;1
194;FALSE;mmas;3;1.51;4.78;0.78;8;NA;NA;NA;31;1
195;FALSE;ras;3;3.81;6.56;0.56;47;NA;54;NA;23;1
196;FALSE;acs;3;1.24;5.12;0.89;38;0.44;NA;NA;10;1
197;FALSE;acs;3;1.73;0.86;0.8;5;0.78;NA;NA;24;1
198;FALSE;acs;3;0.96;4.96;0.98;9;0.98;NA;NA;36;1
199;FALSE;acs;0;3.15;8.04;0.44;97;0.54;NA;NA;NA;NA
200;FALSE;acs;1;2.95;9.07;0.52;53;0.5;NA;NA;11;1
201;FALSE;mmas;3;1.61;4.01;0.77;24;NA;NA;NA;16;1
202;FALSE;acs;3;4.54;7.32;0.81;57;0.64;NA;NA;18;1
203;FALSE;acs;3;2.11;1.14;0.82;17;0.65;NA;NA;7;1
204;FALSE;mmas;2;4.85;7.58;0.91;70;NA;NA;NA;5;1
205;TRUE;acs;3;3.2;7.42;0.52;43;0.17;NA;NA;16;1
206;FALSE;mmas;3;2.07;1.05;0.63;28;NA;NA;NA;31;1
207;FALSE;eas;1;0.71;8.88;0.71;56;NA;NA;113;19;0
208;FALSE;as;3;1.09;2.34;0.92;18;NA;NA;NA;7;1
209;FALSE;as;3;3.89;1.44;0.82;5;NA;NA;NA;13;1
210;FALSE;ras;3;0.26;2.42;0.78;17;NA;84;NA;20;1
211;FALSE;acs;3;4.5;7.07;0.65;46;0.19;NA;NA;19;1
212;FALSE;acs;1;1.91;3.18;0.95;6;0.76;NA;NA;23;1
213;FALSE;mmas;0;0.77;0.37;0.58;12;NA;NA;NA;NA;NA
214;FALSE;eas;3;1.97;2.72;0.75;24;NA;NA;60;18;1
215;FALSE;mmas;3;1.62;5.34;0.93;10;NA;NA;NA;8;1
216;FALSE;mmas;1;2.25;6.27;0.52;19;NA;NA;NA;15;0
217;FALSE;acs;3;3.97;8.82;0.86;61;0.98;NA;NA;5;1
218;FALSE;acs;3;2.4;7.26;0.81;80;0.88;NA;NA;9;0
219;FALSE;acs;3;1.07;1.84;0.69;14;0.8;NA;NA;20;1
220;FALSE;acs;3;4.21;7.78;0.69;47;0.46;NA;NA;12;1
221;FALSE;acs;3;1.23;6.25;0.43;29;0.99;NA;NA;11;0
222;TRUE;acs;3;4.33;9.43;0.4;62;0.28;NA;NA;10;1
223;FALSE;mmas;3;2.98;7.33;0.78;25;NA;NA;NA;22;1
224;FALSE;mmas;3;2.19;4.5;0.43;33;NA;NA;NA;12;0
225;FALSE;mmas;1;0.29;6.73;0.88;43;NA;NA;NA;16;1
226;FALSE;acs;3;4.3;7.78;0.65;58;0.8;NA;NA;9;0
227;FALSE;mmas;3;2.32;2.48;0.91;24;NA;NA;NA;19;1
228;FALSE;acs;1;3.32;4.85;0.8;31;0.41;NA;NA;18;1
229;FALSE;acs;3;3.75;7.67;0.74;75;0.88;NA;NA;14;0
230;FALSE;acs;3;0.25;5.15;0.94;29;0.79;NA;NA;9;1
231;FALSE;as;3;3.85;8.3;0.75;78;NA;NA;NA;9;1
232;FALSE;acs;3;0.81;2.85;0.29;28;0.84;NA;NA;28;1
233;FALSE;mmas;1;0.96;1.51;0.7;11;NA;NA;NA;13;1
234;FALSE;ras;3;4.57;9.48;0.63;52;NA;93;NA;5;0
235;FALSE;acs;3;4.3;8.27;0.57;81;0.8;NA;NA;9;0
236;FALSE;eas;3;0.5;3.14;0.53;36;NA;NA;371;12;1
237;TRUE;acs;3;4.81;9.25;0.57;63;0.05;NA;NA;18;1
238;FALSE;mmas;0;1.4;3.8;0.52;7;NA;NA;NA;NA;NA
239;FALSE;eas;0;3.47;5.39;0.7;9;NA;NA;214;NA;NA
240;FALSE;mmas;0;4.22;8.49;0.77;71;NA;NA;NA;NA;NA
241;FALSE;as;0;1.42;5.56;0.67;9;NA;NA;NA;NA;NA
242;FALSE;mmas;3;1.94;1.04;0.75;11;NA;NA;NA;13;1
243;FALSE;acs;2;3.48;9.22;0.74;54;0.9;NA;NA;11;1
244;FALSE;mmas;1;0.26;1.76;0.58;5;NA;NA;NA;14;1
245;FALSE;as;3;4.63;7.89;0.73;70;NA;NA;NA;16;1
246;FALSE;mmas;1;2.36;5.31;0.7;15;NA;NA;NA;5;1
247;FALSE;acs;3;2.51;2.81;0.74;20;0.9;NA;NA;23;1
248;FALSE;acs;0;0.43;3.23;0.73;45;0.76;NA;NA;NA;NA
249;FALSE;mmas;3;1.03;5.97;0.7;5;NA;NA;NA;18;1
250;FALSE;acs;3;4.09;6.15;0.68;54;0.66;NA;NA;12;1
251;FALSE;mmas;2;3.78;9.24;0.96;79;NA;NA;NA;21;0
252;FALSE;acs;3;4.17;7.12;0.36;93;0.19;NA;NA;21;1
253;FALSE;acs;3;3.69;6.18;0.64;64;0.41;NA;NA;5;1
254;FALSE;acs;1;0.21;5.24;1;22;0.67;NA;NA;31;1
255;FALSE;acs;2;1.19;2.02;0.82;8;0.72;NA;NA;37;0
256;FALSE;acs;3;4.39;5.91;0.86;57;0.68;NA;NA;8;0
257;FALSE;mmas;3;0.39;3.64;0.78;22;NA;NA;NA;5;0
258;FALSE;as;3;1.18;3.64;0.72;35;NA;NA;NA;7;0
259;FALSE;ras;3;1.84;4.55;0.75;39;NA;40;NA;22;1
260;FALSE;as;3;1.72;3.94;0.52;9;NA;NA;NA;47;1
261;FALSE;mmas;3;0.48;3.1;0.29;13;NA;NA;NA;8;1
262;FALSE;acs;3;4.42;6.54;0.69;91;0.67;NA;NA;24;1
263;FALSE;acs;3;4.53;4.94;0.39;57;0.7;NA;NA;13;1
264;FALSE;acs;3;4.05;7.21;0.49;58;0.89;NA;NA;32;1
265;FALSE;acs;3;4.28;7.9;0.52;65;0.63;NA;NA;10;1
266;FALSE;acs;0;4.64;5.39;0.69;42;0.82;NA;NA;NA;NA
267;FALSE;acs;3;3.6;6.54;0.45;66;0.09;NA;NA;8;1
268;FALSE;acs;3;4.74;6.44;0.62;71;0.67;NA;NA;19;1
269;FALSE;acs;3;4.21;7.86;0.89;74;0.67;NA;NA;6;1
270;FALSE;mmas;3;4.62;5.15;0.69;41;NA;NA;NA;25;1
271;FALSE;acs;3;4.8;6.26;0.41;47;0.43;NA;NA;13;1
272;FALSE;acs;3;4.39;8.31;0.57;89;0.83;NA;NA;10;1
273;FALSE;acs;1;4.56;9.53;0.8;63;0.13;NA;NA;8;1
274;FALSE;acs;3;4.22;9.93;0.49;79;0.08;NA;NA;18;0
275;FALSE;acs;2;4.64;6.63;0.68;45;0.7;NA;NA;11;1
276;FALSE;acs;3;4.79;9.16;0.72;58;0.35;NA;NA;17;0
277;FALSE;acs;3;4.06;6.12;0.29;56;0.39;NA;NA;10;1
278;FALSE;acs;3;4.51;7.58;0.8;58;0.02;NA;NA;6;1
279;FALSE;acs;3;4.62;9.14;0.26;75;0.18;NA;NA;18;1
280;FALSE;acs;3;3.92;7.11;0.67;74;0.66;NA;NA;11;1
281;FALSE;acs;3;3.84;5.75;0.57;58;0.02;NA;NA;15;1
282;FALSE;acs;3;4.93;9.8;0.43;45;0.12;NA;NA;15;1
283;FALSE;acs;3;2.29;7.18;0.56;44;0.34;NA;NA;12;0
284;TRUE;acs;3;4.83;7.55;0.55;70;0.55;NA;NA;8;1
285;FALSE;ras;3;2.92;7.36;0.75;37;NA;25;NA;17;1
286;FALSE;acs;0;4.59;9.75;1;74;0.13;NA;NA;NA;NA
287;FALSE;acs;2;3.1;8.07;0.85;76;0.69;NA;NA;19;1
288;FALSE;ras;1;4.59;9.19;0.97;70;NA;87;NA;15;1
289;FALSE;acs;3;4.09;9.56;0.59;47;0.21;NA;NA;18;1
290;FALSE;acs;3;3.02;9.9;0.37;65;0.41;NA;NA;13;1
291;FALSE;acs;3;4.97;8.35;0.54;46;0.04;NA;NA;20;1
292;FALSE;as;3;4.8;7.67;0.72;86;NA;NA;NA;8;1
293;FALSE;mmas;3;3.94;9.26;0.78;62;NA;NA;NA;28;1
294;FALSE;acs;3;4.43;8.98;0.54;39;0.28;NA;NA;5;1
295;FALSE;mmas;3;4;7.44;0.76;72;NA;NA;NA;9;1
296;FALSE;acs;3;4.45;7.66;0.51;76;0.97;NA;NA;6;1
297;FALSE;acs;3;4.73;7.02;0.8;65;0.92;NA;NA;9;1
298;FALSE;mmas;3;4.73;8.23;0.93;78;NA;NA;NA;12;1
299;FALSE;acs;3;3.24;7.38;0.47;60;0.24;NA;NA;9;1
300;FALSE;acs;3;4.09;8.02;0.9;65;0.66;NA;NA;13;1
301;FALSE;acs;3;4.77;7.9;0.46;52;0.34;NA;NA;14;1
302;FALSE;acs;3;3.56;9.58;0.44;69;0.54;NA;NA;7;1
303;FALSE;acs;3;3.18;8.39;0.59;40;0.09;NA;NA;17;1
304;FALSE;acs;3;3.77;9.62;0.45;33;0.4;NA;NA;6;1
305;FALSE;acs;3;4.3;9.96;0.43;83;0.29;NA;NA;9;1
306;FALSE;acs;3;4.55;9.26;0.57;77;0.09;NA;NA;15;1
307;FALSE;acs;3;4.39;8.35;0.51;96;0.01;NA;NA;24;1
308;FALSE;acs;3;4.76;6.3;0.69;71;0.61;NA;NA;5;1
309;FALSE;acs;3;4.17;7.95;0.5;52;0.02;NA;NA;10;1
310;FALSE;acs;1;3.33;5.56;0.59;44;0.23;NA;NA;7;1
311;FALSE;acs;3;3.32;7.99;0.64;93;0.65;NA;NA;6;1
312;FALSE;acs;3;3.71;8.46;0.64;81;0.42;NA;NA;13;1
313;FALSE;acs;3;4.21;9.26;0.71;49;0.13;NA;NA;31;1
314;FALSE;acs;3;3.49;9.5;0.39;57;0.2;NA;NA;5;1
315;FALSE;mmas;3;4.73;7.93;0.61;85;NA;NA;NA;5;1
316;FALSE;acs;3;3.92;8.82;0.43;44;0.35;NA;NA;21;1
317;FALSE;acs;1;3.25;6.93;0.96;80;0.63;NA;NA;15;0
318;FALSE;acs;3;4.78;8.11;0.6;85;0.32;NA;NA;17;1
319;FALSE;acs;2;4.09;6.37;0.47;37;0.95;NA;NA;14;1
320;FALSE;acs;3;3.91;5.97;0.47;57;0.3;NA;NA;17;1
321;TRUE;acs;3;3.23;9.53;0.41;51;0.27;NA;NA;13;1
322;FALSE;acs;0;4.1;7;0.58;78;0.13;NA;NA;NA;NA
323;FALSE;acs;3;4.87;8.13;0.49;45;0.93;NA;NA;9;1
324;FALSE;acs;3;4.17;7.75;0.66;29;0.96;NA;NA;11;1
325;FALSE;mmas;3;3.89;9.49;0.34;78;NA;NA;NA;14;1
326;FALSE;acs;3;4.28;8.86;0.7;67;0.15;NA;NA;14;1
327;FALSE;acs;3;3.28;8.51;0.46;77;0.05;NA;NA;7;1
328;FALSE;acs;3;3.95;8.74;0.67;64;0.08;NA;NA;17;1
329;FALSE;acs;3;4.68;9.46;0.68;66;0.79;NA;NA;16;1
330;FALSE;ras;3;4.94;8.78;0.65;71;NA;55;NA;9;1
331;FALSE;acs;3;4.84;7.55;0.6;65;0.16;NA;NA;9;1
332;FALSE;acs;3;3.77;7.77;0.34;70;0.24;NA;NA;12;1
333;FALSE;acs;3;4.2;4.33;0.77;70;0.93;NA;NA;14;0
334;FALSE;acs;3;5;7.33;0.45;88;0.04;NA;NA;16;1
335;FALSE;acs;0;3.83;8.68;0.49;53;0.9;NA;NA;NA;NA
336;FALSE;acs;3;4.47;6.27;0.72;86;0.98;NA;NA;15;1
337;FALSE;acs;3;4.93;9.47;0.51;40;0.13;NA;NA;16;1
338;FALSE;ras;3;4.76;6.54;0.63;66;NA;68;NA;9;1
339;TRUE;acs;3;4.78;9.7;0.31;55;0;NA;NA;16;1
340;FALSE;acs;3;4.23;9.97;0.19;82;0.52;NA;NA;12;1
341;FALSE;acs;3;4.77;9.76;0.82;76;0.69;NA;NA;15;0
342;FALSE;acs;3;4.71;8.3;0.7;77;0.2;NA;NA;18;0
343;FALSE;acs;3;4.7;8.18;0.46;85;0.46;NA;NA;17;1
344;FALSE;eas;3;3.92;9.21;0.69;97;NA;NA;625;16;1
345;FALSE;acs;3;4.44;8.74;0.39;61;0.14;NA;NA;17;1
346;FALSE;acs;1;2.58;5.1;0.43;47;0.19;NA;NA;22;1
347;TRUE;acs;3;4.89;9.66;0.53;57;0.36;NA;NA;20;1
348;FALSE;mmas;3;4.85;9.34;0.42;70;NA;NA;NA;21;1
349;FALSE;acs;3;4.48;6.14;0.55;64;0.82;NA;NA;11;1
350;FALSE;acs;3;4.41;9.32;0.56;53;0.12;NA;NA;20;1
351;FALSE;acs;3;4.74;8.27;0.65;78;0.31;NA;NA;20;1
