CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
76;TRUE;acs;3;4.05;8.05;0.39;28;0.44;NA;NA;36;0
77;FALSE;mmas;1;3.15;1.42;0.84;99;NA;NA;NA;18;0
78;FALSE;as;3;4.56;2.47;0.13;42;NA;NA;NA;26;0
79;FALSE;acs;3;4.25;3.12;0.21;90;0.74;NA;NA;12;1
80;FALSE;ras;0;4.46;7.58;0.29;21;NA;99;NA;NA;NA
81;FALSE;acs;1;3.26;9.41;0.04;66;0.45;NA;NA;34;1
82;FALSE;acs;3;0.06;2.74;0.84;50;0.78;NA;NA;22;1
83;FALSE;as;0;3.09;0.96;0.86;64;NA;NA;NA;NA;NA
84;FALSE;acs;0;2.02;6.32;0.2;55;0.07;NA;NA;NA;NA
85;FALSE;acs;2;4.8;7.65;0.76;81;0.54;NA;NA;13;1
86;FALSE;acs;3;1.11;2;0.79;83;0.51;NA;NA;6;1
87;FALSE;ras;3;4.55;3.41;0.8;17;NA;74;NA;20;1
88;FALSE;acs;3;2.92;3.11;0.94;82;0.79;NA;NA;28;0
89;FALSE;eas;3;4.64;8.49;0.15;9;NA;NA;404;16;1
90;FALSE;acs;0;4.68;9.37;0.46;71;0.41;NA;NA;NA;NA
91;FALSE;eas;3;4.25;7.93;0.17;45;NA;NA;16;41;1
92;FALSE;acs;0;4.44;8.28;0.79;49;0.3;NA;NA;NA;NA
93;FALSE;ras;1;2.23;8.81;0.86;51;NA;31;NA;41;0
94;FALSE;mmas;0;2.7;9.06;0.3;35;NA;NA;NA;NA;NA
95;FALSE;ras;0;4;5.85;0.86;69;NA;53;NA;NA;NA
96;FALSE;acs;1;3.86;8.07;0.68;85;0.69;NA;NA;7;0
97;FALSE;mmas;2;2.48;2.74;0.98;83;NA;NA;NA;24;0
98;FALSE;acs;2;4.67;3.39;0.73;95;0.91;NA;NA;10;1
99;FALSE;eas;3;4.52;8.87;0.66;16;NA;NA;561;22;1
100;FALSE;ras;2;3.2;9.3;0.81;21;NA;14;NA;47;0
101;FALSE;acs;2;4.43;6.99;0.23;67;0.37;NA;NA;29;0
102;FALSE;acs;1;2.73;4.14;0.4;98;0.64;NA;NA;10;1
103;FALSE;acs;3;3.67;4.47;0.59;82;0.98;NA;NA;12;0
104;FALSE;mmas;3;1.59;2.89;0.19;80;NA;NA;NA;17;0
105;FALSE;acs;1;4;1.64;0.55;80;0.18;NA;NA;28;1
106;FALSE;mmas;3;2.66;6.7;0.53;64;NA;NA;NA;23;1
107;FALSE;as;1;2.48;6.62;0.6;53;NA;NA;NA;23;1
108;TRUE;acs;3;3.21;2;0.79;76;0.97;NA;NA;7;0
109;TRUE;acs;3;3.9;4.52;0.9;61;0.76;NA;NA;13;0
110;FALSE;mmas;1;2.76;2.85;0.3;73;NA;NA;NA;20;1
111;TRUE;acs;3;2.76;5.84;0.97;31;0.3;NA;NA;14;1
112;FALSE;acs;3;4.29;0.52;0.55;65;0.14;NA;NA;19;0
113;FALSE;mmas;3;3.92;9.18;0.39;29;NA;NA;NA;28;1
114;FALSE;mmas;2;2.14;9.94;0.95;43;NA;NA;NA;20;0
115;FALSE;acs;3;3.99;8.51;0.29;27;0.4;NA;NA;49;0
116;FALSE;acs;3;3.59;2.92;0.48;84;0.51;NA;NA;5;0
117;FALSE;acs;3;3.19;1.68;0.91;43;0.85;NA;NA;17;0
118;FALSE;acs;1;4.09;9.93;0.92;15;0.48;NA;NA;8;0
119;FALSE;mmas;1;3.29;4.16;0.67;60;NA;NA;NA;23;0
120;FALSE;acs;2;1.61;8.74;0.39;6;0.74;NA;NA;20;0
121;TRUE;acs;3;2.88;1.78;0.61;57;0.64;NA;NA;14;0
122;FALSE;acs;1;3.43;3.94;0.75;77;0.81;NA;NA;8;0
123;FALSE;mmas;2;4.68;9.17;0.26;5;NA;NA;NA;19;0
124;TRUE;acs;3;3.55;4.07;0.94;70;0.58;NA;NA;18;0
125;FALSE;acs;0;2.22;2.03;0.38;83;0.62;NA;NA;NA;NA
126;FALSE;acs;2;2.02;9.82;0.79;12;0.74;NA;NA;22;0
127;FALSE;mmas;2;3.06;0.14;0.18;69;NA;NA;NA;37;0
128;FALSE;acs;3;4.5;6.44;1;57;0.8;NA;NA;17;1
129;FALSE;acs;3;3.43;2.35;0.78;9;0.7;NA;NA;15;0
130;FALSE;eas;2;3.13;1.24;0.45;63;NA;NA;528;18;0
131;FALSE;acs;3;2.65;7.37;0.9;39;0.31;NA;NA;24;1
132;FALSE;acs;3;2.05;4.31;0.66;48;0.67;NA;NA;24;0
133;FALSE;acs;1;1.56;2.21;0.9;29;0.17;NA;NA;30;1
134;FALSE;eas;3;2.13;4.09;0.78;41;NA;NA;609;13;1
135;FALSE;acs;3;2.13;2.59;0.77;27;0.58;NA;NA;13;0
136;FALSE;as;3;2.32;2.69;0.56;62;NA;NA;NA;16;0
137;FALSE;acs;3;2.01;4.16;0.81;24;0.07;NA;NA;23;1
138;TRUE;acs;3;1.31;3.78;0.89;12;0.29;NA;NA;11;1
139;FALSE;acs;1;2.11;1.05;0.69;54;0.34;NA;NA;22;0
140;FALSE;acs;0;2.92;4.7;0.86;47;0.43;NA;NA;NA;NA
141;FALSE;acs;3;4.93;3.72;0.87;71;0.82;NA;NA;9;0
142;FALSE;acs;3;3.11;1.27;0.75;64;0.62;NA;NA;23;0
143;TRUE;acs;3;2.18;5.69;0.87;48;0.48;NA;NA;11;1
144;FALSE;acs;3;2.79;6.03;0.61;47;0.73;NA;NA;15;0
145;FALSE;acs;3;4.21;5.88;0.94;50;0.76;NA;NA;18;0
146;FALSE;ras;3;3.25;5.18;0.87;79;NA;9;NA;7;0
147;FALSE;acs;3;2.48;2.53;0.54;38;0.88;NA;NA;9;0
148;TRUE;acs;3;3.49;3.51;0.65;24;0.27;NA;NA;15;1
149;FALSE;acs;3;2.1;4.26;0.69;27;0.5;NA;NA;6;1
150;FALSE;acs;3;3.56;1.08;0.7;50;0.98;NA;NA;8;0
151;FALSE;acs;2;4.04;1.52;0.38;75;0.79;NA;NA;10;0
152;FALSE;acs;3;2.97;5.79;0.88;12;0.55;NA;NA;13;0
153;TRUE;acs;3;2.19;5.43;0.76;33;0.28;NA;NA;18;1
154;FALSE;acs;3;3.06;1.57;0.73;44;0.29;NA;NA;15;0
155;FALSE;as;3;3.9;3.77;0.78;84;NA;NA;NA;7;0
156;FALSE;eas;3;2.05;5.28;0.85;13;NA;NA;310;7;1
157;FALSE;acs;3;3.52;5.02;0.9;73;0.94;NA;NA;12;1
158;FALSE;ras;3;3.86;2.81;0.96;63;NA;3;NA;32;0
159;FALSE;acs;3;2.59;5.5;0.94;23;0;NA;NA;17;0
160;FALSE;ras;3;3.28;6.2;0.82;46;NA;46;NA;11;0
161;FALSE;ras;0;2.23;2.08;0.97;61;NA;73;NA;NA;NA
162;FALSE;acs;3;2.68;8.55;0.91;9;0.04;NA;NA;15;0
163;FALSE;acs;3;2.18;1.08;0.63;25;0.82;NA;NA;14;0
164;FALSE;acs;0;2.67;2.83;0.6;99;0.88;NA;NA;NA;NA
165;FALSE;acs;0;2.53;3.48;0.98;32;0.73;NA;NA;NA;NA
166;FALSE;acs;3;2.97;1.86;0.57;85;0.86;NA;NA;5;0
167;FALSE;acs;1;1.54;4.45;0.87;80;0.99;NA;NA;15;0
168;FALSE;acs;3;3.15;5.23;0.75;26;0.48;NA;NA;15;1
169;FALSE;acs;3;2;5.21;0.6;71;0.53;NA;NA;13;1
170;FALSE;acs;3;2.1;1.15;0.8;53;0.84;NA;NA;8;0
171;FALSE;acs;3;1.4;3.79;0.84;7;0.39;NA;NA;11;1
172;FALSE;acs;3;2.5;4.57;0.73;45;0.12;NA;NA;27;1
173;FALSE;acs;3;1.42;4.15;0.84;14;0.39;NA;NA;8;1
174;FALSE;acs;3;0.05;2;0.96;8;0.42;NA;NA;13;1
175;FALSE;acs;3;1.01;5.41;0.75;12;0.44;NA;NA;23;1
176;TRUE;acs;3;1.12;5.04;0.79;25;0.33;NA;NA;12;1
177;FALSE;acs;3;1.63;4.77;0.89;19;0.53;NA;NA;17;1
178;FALSE;acs;3;3.04;5.47;0.81;37;0.16;NA;NA;5;1
179;FALSE;acs;3;1.03;5.2;0.78;42;0.4;NA;NA;18;1
180;FALSE;acs;3;2.57;5.43;0.77;15;0.41;NA;NA;18;0
181;FALSE;acs;3;4.25;0.99;0.78;17;0.34;NA;NA;16;1
182;FALSE;acs;3;1.65;4.45;0.86;35;0.4;NA;NA;18;1
183;FALSE;acs;3;0.95;4.35;0.84;12;0.33;NA;NA;18;1
184;FALSE;acs;3;1.7;5.56;0.52;36;0.29;NA;NA;21;1
185;FALSE;acs;3;2.81;1.82;0.79;73;0.97;NA;NA;7;0
186;FALSE;acs;3;2.89;5.86;0.84;31;0.08;NA;NA;19;1
187;FALSE;acs;3;3.96;3.9;0.65;53;0.4;NA;NA;19;1
188;FALSE;acs;3;2.53;0.4;0.76;66;0.8;NA;NA;12;0
189;FALSE;acs;3;1.89;6.36;0.85;59;0.28;NA;NA;12;1
190;FALSE;mmas;3;1.85;5.65;0.94;53;NA;NA;NA;16;1
191;FALSE;acs;3;0.68;6.77;0.85;46;0.81;NA;NA;11;1
192;FALSE;acs;3;1.93;5.91;0.94;30;0.38;NA;NA;25;1
193;TRUE;acs;3;1.92;6.46;0.83;46;0.33;NA;NA;21;1
194;FALSE;acs;3;1.86;7.31;0.54;22;0.38;NA;NA;22;1
195;TRUE;acs;3;1.73;5.25;0.93;42;0.43;NA;NA;13;1
196;TRUE;acs;3;1.88;5.54;0.86;51;0.41;NA;NA;13;1
197;FALSE;acs;3;0.92;5.88;0.7;22;0.43;NA;NA;21;0
198;FALSE;acs;3;2.85;6.39;0.72;50;0.23;NA;NA;21;1
199;FALSE;acs;3;3.1;1.97;0.79;78;0.89;NA;NA;13;0
200;FALSE;acs;3;3.08;3.5;0.64;81;0.92;NA;NA;5;0
201;FALSE;eas;3;1.43;2.96;0.73;8;NA;NA;65;16;1
202;FALSE;acs;3;2.25;2.84;0.68;80;0.8;NA;NA;9;0
203;FALSE;acs;3;2.74;6.74;0.63;36;0.35;NA;NA;17;1
204;FALSE;acs;2;2.75;3.25;0.64;67;0.97;NA;NA;12;0
205;FALSE;acs;3;3.08;8.22;0.92;36;0.45;NA;NA;19;0
206;FALSE;acs;3;2.79;3.06;0.86;58;0.99;NA;NA;17;0
207;FALSE;acs;3;3.04;1.61;0.58;80;0.98;NA;NA;8;0
208;FALSE;acs;3;2.14;4.35;0.86;42;0.35;NA;NA;18;1
209;TRUE;acs;3;2.01;6.63;0.83;43;0.42;NA;NA;16;1
210;FALSE;acs;3;2.25;6.56;0.87;46;0.17;NA;NA;23;1
211;FALSE;acs;3;2.1;6.07;0.86;54;0.52;NA;NA;7;1
212;FALSE;acs;3;2.88;6.36;0.8;50;0.56;NA;NA;7;1
213;FALSE;acs;3;1.22;6.2;0.83;47;0.43;NA;NA;18;1
214;FALSE;acs;3;0.74;5.86;0.86;36;0.37;NA;NA;10;1
215;FALSE;acs;3;1.83;5.06;0.92;42;0.4;NA;NA;7;1
216;FALSE;acs;3;0.51;6.06;0.93;55;0.54;NA;NA;15;1
217;FALSE;acs;3;2.28;4.76;0.82;39;0.52;NA;NA;9;1
218;FALSE;acs;3;1.98;5.09;0.97;43;0.36;NA;NA;19;1
219;FALSE;acs;3;0.63;4.76;0.79;17;0.39;NA;NA;10;1
220;FALSE;acs;3;1.45;4.24;0.8;46;0.42;NA;NA;18;1
221;FALSE;acs;3;1.49;6.04;0.74;54;0.21;NA;NA;19;0
222;TRUE;acs;3;1.58;5.94;0.92;43;0.49;NA;NA;10;1
223;FALSE;acs;3;2.31;4.18;0.93;40;0.34;NA;NA;21;1
224;FALSE;acs;3;2.25;3.71;0.92;39;0.36;NA;NA;24;1
225;FALSE;acs;3;2.49;6;0.96;50;0.28;NA;NA;19;1
226;FALSE;acs;3;1.47;6.19;0.87;54;0.26;NA;NA;23;1
227;FALSE;acs;3;1.92;7.06;0.76;35;0.34;NA;NA;19;1
228;FALSE;acs;3;2.33;5.54;0.68;40;0.52;NA;NA;14;1
229;FALSE;acs;3;1.95;4.99;0.77;53;0.39;NA;NA;15;1
230;FALSE;acs;3;1.33;4.63;0.89;70;0.39;NA;NA;8;1
231;FALSE;acs;3;1.81;5.91;0.86;38;0.33;NA;NA;19;1
232;FALSE;acs;3;1.71;4.83;0.84;49;0.4;NA;NA;21;1
233;FALSE;acs;3;2.55;4.61;0.92;50;0.5;NA;NA;5;1
234;TRUE;acs;3;2.1;5.76;0.88;58;0.45;NA;NA;10;1
235;FALSE;acs;3;1.68;6.75;0.96;59;0.61;NA;NA;11;1
236;FALSE;acs;3;1.53;5.94;0.79;61;0.37;NA;NA;13;1
237;FALSE;acs;3;1.8;4.96;0.89;51;0.54;NA;NA;14;1
238;TRUE;acs;3;1.79;5.57;0.72;46;0.29;NA;NA;12;1
239;FALSE;acs;3;2.01;5.45;0.8;48;0.38;NA;NA;12;1
240;FALSE;acs;3;2.04;5.5;0.99;45;0.41;NA;NA;15;1
241;FALSE;acs;3;1.42;4.8;0.68;40;0.58;NA;NA;18;1
242;FALSE;acs;3;2.75;7.12;0.92;50;0.31;NA;NA;17;1
243;FALSE;acs;3;1.61;4.61;0.95;45;0.36;NA;NA;15;1
244;FALSE;acs;3;2.91;4.98;0.8;59;0.46;NA;NA;7;1
245;FALSE;acs;3;1.9;4.83;0.82;46;0.46;NA;NA;18;1
246;FALSE;acs;3;2.8;5.03;0.99;41;0.57;NA;NA;19;1
247;FALSE;acs;3;1.85;7.02;0.87;50;0.13;NA;NA;18;1
248;FALSE;acs;3;1.44;4.38;0.72;45;0.22;NA;NA;8;1
249;FALSE;acs;3;1.39;5.59;0.92;48;0.5;NA;NA;11;1
250;FALSE;acs;3;2.15;5.7;0.83;41;0.32;NA;NA;14;1
251;FALSE;acs;3;1.95;5.03;0.83;51;0.48;NA;NA;9;1
252;FALSE;acs;3;1.72;5.68;0.91;41;0.39;NA;NA;11;1
253;FALSE;acs;3;1.78;6.4;0.78;56;0.45;NA;NA;10;1
254;FALSE;acs;3;2.21;6.01;0.76;41;0.43;NA;NA;14;1
255;FALSE;acs;3;1.16;6.41;0.77;51;0.46;NA;NA;12;1
256;TRUE;acs;3;1.53;4.49;0.74;35;0.26;NA;NA;13;1
257;FALSE;acs;3;1.93;7.3;0.99;37;0.49;NA;NA;11;1
258;FALSE;acs;3;2.19;5.88;0.76;37;0.27;NA;NA;12;1
259;FALSE;acs;3;2.29;6.44;0.81;55;0.46;NA;NA;17;1
260;FALSE;acs;3;1.99;5.21;0.92;52;0.48;NA;NA;11;1
261;FALSE;acs;3;1.99;6.37;0.87;36;0.33;NA;NA;14;1
262;FALSE;acs;3;1.8;6.4;0.72;68;0.27;NA;NA;12;1
263;FALSE;acs;3;2.02;6.53;0.76;40;0.27;NA;NA;12;1
264;FALSE;acs;3;1.26;6.47;0.8;24;0.48;NA;NA;8;1
265;FALSE;acs;3;1.07;6.15;0.62;53;0.3;NA;NA;8;1
266;FALSE;acs;3;1.99;5.89;0.74;46;0.29;NA;NA;15;1
267;FALSE;acs;3;2.22;7.24;0.79;42;0.3;NA;NA;15;1
268;FALSE;acs;3;1.46;5.48;0.71;47;0.35;NA;NA;14;1
269;TRUE;acs;3;1.61;5.44;0.81;47;0.43;NA;NA;11;1
270;FALSE;acs;3;2.3;6.72;0.76;43;0.38;NA;NA;19;1
271;FALSE;acs;3;1.7;6.14;0.71;32;0.45;NA;NA;13;1
272;FALSE;acs;3;2.19;4.99;0.68;34;0.26;NA;NA;11;1
273;FALSE;acs;3;1.54;5.56;0.96;61;0.44;NA;NA;6;1
274;FALSE;acs;3;1.21;5.82;0.91;29;0.56;NA;NA;10;1
275;FALSE;acs;3;2.25;5.92;0.93;49;0.49;NA;NA;9;1
276;FALSE;acs;3;2.15;5.65;0.85;64;0.46;NA;NA;13;1
277;FALSE;acs;3;2.26;5.45;0.7;44;0.28;NA;NA;13;1
278;FALSE;acs;3;2.17;6.17;0.77;49;0.45;NA;NA;12;1
279;FALSE;acs;3;1.76;6.04;0.77;53;0.32;NA;NA;17;1
280;FALSE;acs;3;2.45;6.02;0.85;39;0.49;NA;NA;19;1
281;FALSE;acs;3;1.35;5.74;0.66;36;0.33;NA;NA;16;1
282;FALSE;acs;3;1.88;5.73;0.52;42;0.35;NA;NA;12;1
283;FALSE;acs;3;1.17;6.77;0.86;44;0.57;NA;NA;9;1
284;FALSE;acs;3;1.66;6.47;0.79;35;0.55;NA;NA;14;1
285;FALSE;acs;3;2.27;5.85;0.82;38;0.45;NA;NA;13;1
286;FALSE;acs;3;2.18;6.63;0.83;60;0.45;NA;NA;14;1
287;FALSE;acs;3;2.24;4.96;0.94;57;0.42;NA;NA;8;1
288;FALSE;acs;3;1.83;6.45;0.94;41;0.49;NA;NA;12;1
289;FALSE;acs;3;2.16;5.02;0.87;60;0.42;NA;NA;10;1
290;FALSE;acs;3;2.44;6.39;0.85;62;0.46;NA;NA;10;1
291;FALSE;acs;3;1.4;5.55;0.84;35;0.28;NA;NA;13;1
292;FALSE;acs;3;1.26;5.38;0.78;56;0.42;NA;NA;8;1
293;FALSE;acs;3;2.16;6.68;0.8;40;0.45;NA;NA;15;1
294;FALSE;acs;3;0.93;4.2;0.73;34;0.23;NA;NA;14;1
295;FALSE;acs;3;1.6;4.32;0.75;34;0.29;NA;NA;17;1
296;FALSE;acs;3;1.93;6.1;0.78;47;0.29;NA;NA;14;1
297;FALSE;acs;3;2.08;5.75;0.91;63;0.46;NA;NA;11;1
298;FALSE;acs;3;2;5.82;0.84;61;0.5;NA;NA;9;1
299;FALSE;acs;3;1.45;4.46;0.73;29;0.33;NA;NA;13;1
300;FALSE;acs;3;1.23;5.49;0.76;57;0.44;NA;NA;9;1
301;FALSE;acs;3;2.1;5;0.71;34;0.31;NA;NA;14;1
302;FALSE;acs;3;1.16;4.48;0.74;40;0.28;NA;NA;15;1
303;FALSE;acs;3;1.8;6.51;0.84;48;0.38;NA;NA;14;1
304;FALSE;acs;3;2.23;5.84;0.85;64;0.4;NA;NA;6;1
305;FALSE;acs;3;2.24;6.89;0.86;47;0.44;NA;NA;16;1
306;FALSE;acs;3;1.61;4.66;0.78;38;0.27;NA;NA;12;1
307;FALSE;acs;3;1.56;4.5;0.7;39;0.24;NA;NA;14;1
308;FALSE;acs;3;2;6.74;0.78;43;0.34;NA;NA;15;1
309;FALSE;acs;3;1.47;4.47;0.83;24;0.2;NA;NA;14;1
310;FALSE;acs;3;1.47;4.38;0.7;33;0.24;NA;NA;12;1
311;FALSE;acs;3;2.42;5.57;0.86;54;0.46;NA;NA;15;1
312;FALSE;acs;3;2.34;5.83;0.96;54;0.51;NA;NA;8;1
313;FALSE;acs;3;1.45;6.75;0.88;43;0.4;NA;NA;19;1
314;FALSE;acs;3;2.17;5.71;0.85;53;0.52;NA;NA;9;1
315;FALSE;acs;3;1.85;5.89;0.69;60;0.43;NA;NA;7;1
316;FALSE;acs;3;1.68;5.97;0.97;52;0.47;NA;NA;13;1
317;FALSE;acs;3;2.17;7.03;0.86;47;0.4;NA;NA;15;1
318;FALSE;acs;3;1.74;6.3;0.91;40;0.49;NA;NA;13;1
319;FALSE;acs;3;1.88;4.81;0.71;32;0.28;NA;NA;15;1
320;FALSE;acs;3;1.62;4.65;0.74;43;0.27;NA;NA;15;1
321;FALSE;acs;3;1.64;4.63;0.78;32;0.29;NA;NA;12;1
322;FALSE;acs;3;2.26;6.62;0.82;38;0.48;NA;NA;17;1
323;FALSE;acs;3;1.37;5.38;0.73;45;0.45;NA;NA;10;1
324;FALSE;acs;3;2.04;6.15;0.82;46;0.37;NA;NA;14;1
325;FALSE;acs;3;1.65;5.49;0.81;33;0.25;NA;NA;10;1
326;FALSE;acs;3;1.48;3.32;0.7;38;0.19;NA;NA;14;1
327;FALSE;acs;3;2.07;5.73;0.85;58;0.49;NA;NA;11;1
