CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
28;FALSE;FALSE;ras;0;3.78;3.74;0.88;70;NA;49;NA;NA;NA
29;FALSE;FALSE;mmas;0;0.66;9.99;0.26;34;NA;NA;NA;NA;NA
30;FALSE;FALSE;acs;2;3.16;4.99;0.76;82;0.27;NA;NA;28;1
31;FALSE;FALSE;ras;1;1.91;7.49;0.51;58;NA;61;NA;40;1
32;FALSE;FALSE;as;3;4.41;2.49;0.02;10;NA;NA;NA;17;0
33;FALSE;FALSE;acs;0;2.61;6.4;0.34;11;0.35;NA;NA;NA;NA
34;FALSE;FALSE;eas;2;0.11;1.4;0.84;59;NA;NA;398;38;0
35;FALSE;FALSE;mmas;1;3.86;8.9;0.59;83;NA;NA;NA;49;0
36;FALSE;FALSE;ras;3;1.36;3.9;0.09;35;NA;41;NA;26;1
37;FALSE;FALSE;ras;1;0.74;2.65;0.22;23;NA;78;NA;32;0
38;FALSE;FALSE;as;3;3.24;7.65;0.71;71;NA;NA;NA;9;1
39;FALSE;FALSE;acs;2;4.49;5.15;0.47;47;0.97;NA;NA;44;0
40;FALSE;FALSE;mmas;0;1.99;0.15;0.96;95;NA;NA;NA;NA;NA
41;FALSE;FALSE;as;2;1.67;7.03;0.16;89;NA;NA;NA;18;0
42;FALSE;FALSE;ras;0;4.17;2.03;0.65;41;NA;22;NA;NA;NA
43;FALSE;FALSE;eas;1;2.92;4.53;0.4;65;NA;NA;632;6;0
44;FALSE;FALSE;acs;3;0.42;9.53;0.9;17;0.54;NA;NA;29;1
45;TRUE;FALSE;mmas;3;4.8;3.28;0.28;77;NA;NA;NA;46;1
46;FALSE;FALSE;acs;1;2.3;8.28;0.77;29;0.16;NA;NA;23;0
47;FALSE;FALSE;eas;2;3.55;0.78;0.53;5;NA;NA;538;12;0
48;FALSE;FALSE;as;0;1.05;5.78;0.03;53;NA;NA;NA;NA;NA
49;FALSE;FALSE;ras;2;1.2;7.96;0.37;68;NA;75;NA;19;1
50;FALSE;FALSE;as;0;3.7;2.96;0.87;20;NA;NA;NA;NA;NA
51;TRUE;FALSE;eas;3;2.45;5.46;0.62;44;NA;NA;749;31;0
52;FALSE;FALSE;acs;1;4.95;0.46;0.12;92;0.82;NA;NA;8;1
53;TRUE;FALSE;ras;3;3.08;1.71;0.25;56;NA;38;NA;48;0
54;FALSE;FALSE;mmas;1;0.58;6.71;0.74;8;NA;NA;NA;25;1
55;FALSE;FALSE;eas;0;1.83;9.21;0.5;80;NA;NA;468;NA;NA
56;FALSE;FALSE;as;2;4.33;4.21;0.99;32;NA;NA;NA;13;1
57;FALSE;FALSE;acs;0;0.27;4.84;0.56;74;0.63;NA;NA;NA;NA
58;FALSE;FALSE;mmas;2;2.77;9.84;0.06;26;NA;NA;NA;39;1
59;FALSE;FALSE;eas;3;4.02;7.34;0.81;98;NA;NA;609;5;0
60;FALSE;FALSE;as;1;1.52;2.34;0.31;50;NA;NA;NA;28;1
61;FALSE;FALSE;eas;0;4.64;8.59;0.19;38;NA;NA;515;NA;NA
62;FALSE;FALSE;acs;2;2.14;3.59;0.68;86;0.01;NA;NA;33;1
63;FALSE;FALSE;mmas;3;0.89;1.09;0.43;14;NA;NA;NA;22;0
64;FALSE;FALSE;ras;1;3.39;6.09;0.93;62;NA;94;NA;45;1
65;FALSE;FALSE;ras;3;0.7;2.26;0.6;81;NA;99;NA;24;0
66;FALSE;FALSE;mmas;1;3.2;7.26;0.1;33;NA;NA;NA;47;1
67;FALSE;FALSE;eas;2;1.95;4.76;0.35;9;NA;NA;579;35;1
68;FALSE;FALSE;acs;0;4.45;9.76;0.84;57;0.25;NA;NA;NA;NA
69;FALSE;FALSE;eas;1;1.32;1.01;0.72;69;NA;NA;486;30;1
70;FALSE;FALSE;as;3;3.82;6.01;0.23;21;NA;NA;NA;7;0
71;FALSE;FALSE;mmas;0;0.07;3.51;0.47;45;NA;NA;NA;NA;NA
72;FALSE;FALSE;acs;2;2.57;8.51;0.97;93;0.62;NA;NA;41;1
73;FALSE;FALSE;acs;3;2.26;6.63;0.41;75;0.94;NA;NA;32;0
74;FALSE;FALSE;mmas;1;4.76;1.63;0.91;27;NA;NA;NA;9;1
75;FALSE;FALSE;as;2;1.01;9.13;0.66;51;NA;NA;NA;21;1
76;FALSE;FALSE;ras;0;3.51;4.13;0.16;99;NA;68;NA;NA;NA
77;FALSE;FALSE;mmas;3;2.88;0.38;0.78;39;NA;NA;NA;50;0
78;FALSE;FALSE;ras;1;0.38;5.38;0.29;87;NA;31;NA;27;1
79;FALSE;FALSE;eas;2;4.13;2.88;0.04;63;NA;NA;720;15;1
80;FALSE;FALSE;as;0;1.63;7.88;0.53;15;NA;NA;NA;NA;NA
81;FALSE;FALSE;eas;0;2.73;5.07;0.69;78;NA;NA;697;NA;NA
82;FALSE;FALSE;acs;2;0.23;0.07;0.19;30;0.4;NA;NA;37;0
83;FALSE;FALSE;ras;1;3.98;7.57;0.44;6;NA;46;NA;48;0
84;FALSE;FALSE;mmas;3;1.48;2.57;0.94;54;NA;NA;NA;25;1
85;FALSE;FALSE;mmas;2;4.6;6.32;0.57;66;NA;NA;NA;42;0
86;FALSE;FALSE;acs;0;2.1;1.32;0.07;18;0.78;NA;NA;NA;NA
87;FALSE;FALSE;ras;3;3.35;8.82;0.32;42;NA;84;NA;8;1
88;FALSE;FALSE;as;1;0.85;3.82;0.81;90;NA;NA;NA;31;0
89;FALSE;FALSE;ras;2;1.79;5.7;0.88;24;NA;15;NA;17;0
90;FALSE;FALSE;as;0;4.29;0.7;0.38;72;NA;NA;NA;NA;NA
91;FALSE;FALSE;eas;3;0.54;8.2;0.13;96;NA;NA;556;28;1
92;FALSE;FALSE;mmas;3;3.42;8.4;0.59;28;NA;NA;NA;28;0
93;FALSE;FALSE;acs;3;3.92;1.83;0.57;56;0.72;NA;NA;25;1
94;FALSE;FALSE;ras;2;3.85;6.33;0.62;40;NA;28;NA;47;1
95;FALSE;FALSE;ras;0;4.54;6.08;0.76;31;NA;18;NA;NA;NA
96;FALSE;FALSE;ras;0;2.2;1.33;0.33;60;NA;77;NA;NA;NA
97;FALSE;FALSE;acs;0;3.3;2.04;0.36;79;0.34;NA;NA;NA;NA
98;FALSE;FALSE;eas;1;4.9;2.87;0.28;37;NA;NA;658;15;0
99;FALSE;FALSE;ras;1;4.44;2.09;0.54;45;NA;19;NA;33;1
100;TRUE;FALSE;acs;3;2.8;4.36;0.36;50;0.79;NA;NA;22;0
101;FALSE;FALSE;ras;0;2.34;3.91;0.47;42;NA;21;NA;NA;NA
102;FALSE;FALSE;ras;3;2.49;2.4;0.02;66;NA;89;NA;13;1
103;FALSE;FALSE;as;1;3.56;6.55;0.75;35;NA;NA;NA;41;0
104;FALSE;FALSE;mmas;0;0.95;3.16;0.36;12;NA;NA;NA;NA;NA
105;FALSE;FALSE;acs;3;3.93;2.58;0.57;80;0.79;NA;NA;12;1
106;FALSE;FALSE;eas;3;4.63;4.45;0.5;59;NA;NA;236;38;1
107;FALSE;FALSE;mmas;3;1.81;4.27;0.21;79;NA;NA;NA;50;0
108;FALSE;FALSE;eas;3;1.77;2.59;0.56;92;NA;NA;634;44;0
109;FALSE;FALSE;as;0;4.35;6.12;0.46;97;NA;NA;NA;NA;NA
110;FALSE;FALSE;ras;3;4.55;0.42;0.09;73;NA;30;NA;31;1
111;FALSE;FALSE;mmas;2;3.43;2.32;0.05;40;NA;NA;NA;37;0
112;FALSE;FALSE;eas;3;3.5;7.83;0.62;61;NA;NA;16;44;1
113;FALSE;FALSE;mmas;3;1.62;3.63;0.89;25;NA;NA;NA;11;1
114;FALSE;FALSE;as;3;3.04;0.46;0.15;33;NA;NA;NA;49;1
115;TRUE;FALSE;acs;3;4.81;4.81;0.14;50;0.17;NA;NA;35;0
116;FALSE;FALSE;mmas;0;3.96;7.19;0.64;34;NA;NA;NA;NA;NA
117;FALSE;FALSE;acs;0;3.64;5.76;0.23;50;0.43;NA;NA;NA;NA
118;FALSE;FALSE;acs;3;3.93;3.49;0.58;57;0.89;NA;NA;44;1
119;FALSE;FALSE;ras;2;4.64;4.85;0.11;38;NA;92;NA;38;1
120;FALSE;FALSE;as;3;0.68;9.57;0.4;93;NA;NA;NA;46;0
121;FALSE;FALSE;as;3;1.77;8.13;0.43;21;NA;NA;NA;35;0
122;FALSE;FALSE;eas;3;2.45;3.05;0.58;69;NA;NA;381;7;0
123;FALSE;FALSE;acs;3;4.65;6.56;0.23;71;0.16;NA;NA;28;1
124;FALSE;FALSE;eas;3;3.8;3.12;0.1;80;NA;NA;130;14;1
125;FALSE;FALSE;ras;3;4.89;8.52;0.62;20;NA;22;NA;21;1
126;FALSE;FALSE;acs;3;0.91;1.85;0.78;47;0.69;NA;NA;15;0
127;FALSE;FALSE;mmas;1;3.8;6.06;0.73;42;NA;NA;NA;21;0
128;FALSE;FALSE;mmas;3;1.5;7.75;0.27;75;NA;NA;NA;34;0
129;FALSE;FALSE;ras;1;1.85;5.39;0.86;45;NA;92;NA;49;0
130;FALSE;FALSE;mmas;1;0.08;1.5;0.77;95;NA;NA;NA;14;1
131;FALSE;FALSE;acs;3;0.41;4.27;0.19;31;0.55;NA;NA;25;1
132;TRUE;FALSE;mmas;3;2.83;2.36;0.33;50;NA;NA;NA;39;0
133;FALSE;FALSE;acs;0;3.74;9.82;0.56;16;0.89;NA;NA;NA;NA
134;FALSE;FALSE;eas;2;3.74;2.16;0.26;22;NA;NA;341;23;1
135;FALSE;FALSE;eas;0;3.19;9.71;0.55;42;NA;NA;677;NA;NA
136;FALSE;FALSE;mmas;3;3.57;1.75;0.74;30;NA;NA;NA;23;0
137;FALSE;FALSE;as;3;0.87;4.73;0.45;76;NA;NA;NA;36;0
138;FALSE;FALSE;ras;0;3.73;2.58;0.33;36;NA;9;NA;NA;NA
139;FALSE;FALSE;ras;0;3.23;3.69;0.14;95;NA;1;NA;NA;NA
140;FALSE;FALSE;mmas;1;1.67;1.81;0.57;48;NA;NA;NA;44;0
141;FALSE;FALSE;mmas;0;4.16;5.7;0.79;34;NA;NA;NA;NA;NA
142;FALSE;FALSE;ras;2;3.99;1.55;0.74;18;NA;12;NA;25;1
143;FALSE;FALSE;eas;2;3.04;1.52;0.29;66;NA;NA;719;8;0
144;FALSE;FALSE;ras;1;3.35;6.88;0.24;64;NA;85;NA;28;0
145;FALSE;FALSE;as;0;2.24;3.14;0.36;71;NA;NA;NA;NA;NA
146;FALSE;FALSE;acs;3;4.08;1.04;0.67;84;0.84;NA;NA;36;1
147;FALSE;FALSE;ras;2;2.3;1.06;0.39;73;NA;8;NA;21;0
148;FALSE;FALSE;mmas;3;1.31;5.58;0.34;26;NA;NA;NA;21;0
149;FALSE;FALSE;as;3;3.37;4.22;0.36;44;NA;NA;NA;7;1
150;FALSE;FALSE;mmas;1;3.78;8.79;0.42;96;NA;NA;NA;30;1
151;FALSE;FALSE;mmas;1;4.25;0.88;0.81;67;NA;NA;NA;37;0
152;TRUE;FALSE;acs;3;4.83;6.06;0.68;76;0.61;NA;NA;27;0
153;FALSE;FALSE;mmas;3;0.93;3.27;0.62;30;NA;NA;NA;22;1
154;FALSE;FALSE;mmas;0;3.46;9.22;0.41;59;NA;NA;NA;NA;NA
155;FALSE;FALSE;as;1;4.03;8.22;0.23;50;NA;NA;NA;26;0
156;FALSE;FALSE;ras;3;1.27;7.99;0.33;57;NA;99;NA;17;0
157;FALSE;FALSE;mmas;3;4.27;3.54;0.37;55;NA;NA;NA;43;1
158;FALSE;FALSE;ras;3;3.69;3.69;0.13;5;NA;4;NA;32;1
159;FALSE;FALSE;eas;3;4.3;3.32;0.48;80;NA;NA;173;46;0
160;FALSE;FALSE;eas;1;0.4;8.1;0.34;34;NA;NA;192;26;0
161;FALSE;FALSE;ras;3;3.79;7;0.85;72;NA;80;NA;46;0
162;FALSE;FALSE;eas;1;3.56;7.69;0.5;63;NA;NA;730;24;1
163;FALSE;FALSE;mmas;3;4.28;4.27;0.87;43;NA;NA;NA;32;1
164;FALSE;FALSE;ras;3;0.78;4.27;0.63;96;NA;32;NA;34;1
165;FALSE;FALSE;acs;0;2.97;5.92;0.58;36;0.74;NA;NA;NA;NA
166;FALSE;FALSE;as;3;1.23;5.34;0.46;54;NA;NA;NA;45;0
167;FALSE;FALSE;acs;3;4.88;8.65;0.72;24;0.85;NA;NA;47;1
168;FALSE;FALSE;ras;1;2.33;7.26;0.03;9;NA;68;NA;23;1
169;FALSE;FALSE;acs;1;3.14;7.13;0.22;51;0.09;NA;NA;13;1
170;FALSE;FALSE;acs;1;4.5;6.23;0.56;67;0.07;NA;NA;25;1
171;FALSE;FALSE;acs;3;2.95;6.66;0.13;86;0.46;NA;NA;31;0
172;FALSE;FALSE;ras;3;3.59;1.86;0.17;60;NA;32;NA;45;0
173;FALSE;FALSE;mmas;0;4.03;1.57;0.77;34;NA;NA;NA;NA;NA
174;FALSE;FALSE;eas;2;3.83;4.93;0.6;74;NA;NA;359;27;1
175;FALSE;FALSE;acs;2;3.8;6.86;0.56;82;0.79;NA;NA;22;0
176;FALSE;FALSE;ras;3;1.76;4.03;0.3;45;NA;53;NA;17;1
177;FALSE;FALSE;acs;3;3.34;4.62;0.29;61;0.32;NA;NA;23;1
178;FALSE;FALSE;ras;3;2.47;3.26;0.53;62;NA;56;NA;13;0
179;FALSE;FALSE;acs;3;1.9;7.49;0.79;82;0.32;NA;NA;28;1
180;FALSE;FALSE;ras;3;2.94;1.25;0.4;24;NA;15;NA;16;1
181;FALSE;FALSE;ras;3;4.83;2.29;0.49;7;NA;38;NA;18;0
182;FALSE;FALSE;mmas;3;1;0.39;0.37;52;NA;NA;NA;50;0
183;FALSE;FALSE;acs;3;4.86;9.96;0.7;60;0.81;NA;NA;29;0
184;FALSE;FALSE;as;3;3.23;2.35;0.44;72;NA;NA;NA;43;0
185;FALSE;FALSE;mmas;3;2.68;3.11;0.63;32;NA;NA;NA;32;0
186;FALSE;FALSE;as;3;1.07;2.73;0.37;50;NA;NA;NA;30;0
187;FALSE;FALSE;acs;3;0.81;3.14;0.52;73;0.19;NA;NA;15;1
188;FALSE;FALSE;acs;3;4.16;6.01;0.79;68;0.6;NA;NA;20;0
189;FALSE;FALSE;eas;2;3.41;3.72;0.08;41;NA;NA;538;23;0
190;FALSE;FALSE;acs;3;4.71;7.3;0.93;57;0.97;NA;NA;9;1
191;FALSE;FALSE;as;3;4.2;4.44;0.53;52;NA;NA;NA;21;1
192;FALSE;FALSE;eas;3;2.33;0.58;0.13;32;NA;NA;547;14;0
193;FALSE;FALSE;ras;2;2.06;3.98;0.71;19;NA;29;NA;11;1
194;FALSE;FALSE;acs;1;4.71;0.29;0.57;35;0.46;NA;NA;43;1
195;FALSE;FALSE;as;1;3.69;4.34;0.23;50;NA;NA;NA;31;0
196;FALSE;FALSE;ras;3;0.25;2.4;0.27;90;NA;42;NA;22;0
197;FALSE;FALSE;ras;3;4.82;2.32;0.68;22;NA;54;NA;24;1
198;FALSE;FALSE;ras;3;1.95;2.99;0.31;49;NA;3;NA;20;1
199;FALSE;FALSE;ras;3;3.02;3.22;0.57;91;NA;90;NA;13;1
200;FALSE;FALSE;mmas;3;3.61;3.58;0.24;59;NA;NA;NA;48;0
201;FALSE;FALSE;ras;0;4.9;3.66;0.28;66;NA;2;NA;NA;NA
202;FALSE;FALSE;as;0;4.76;3.6;0.34;18;NA;NA;NA;NA;NA
203;FALSE;FALSE;ras;3;0.5;3.21;0.34;47;NA;47;NA;29;0
204;FALSE;FALSE;ras;1;0.87;1.51;0.29;23;NA;47;NA;20;1
205;FALSE;FALSE;acs;3;3.08;8.35;0.93;82;0.52;NA;NA;35;0
206;FALSE;FALSE;acs;1;4.41;5.43;0.6;53;0.44;NA;NA;12;0
207;FALSE;FALSE;ras;3;3.81;4.38;0.43;23;NA;6;NA;20;1
208;FALSE;FALSE;eas;2;3.75;5.74;0.21;62;NA;NA;441;9;1
209;FALSE;FALSE;as;3;4.82;4.14;0.59;39;NA;NA;NA;20;0
210;FALSE;FALSE;acs;1;4.27;3.6;0.35;46;0.05;NA;NA;28;0
211;FALSE;FALSE;acs;3;4.53;6.65;0.88;82;0.45;NA;NA;31;0
212;FALSE;FALSE;mmas;1;2.77;1.1;0.24;36;NA;NA;NA;28;0
213;FALSE;FALSE;ras;3;3.35;1.92;0.29;59;NA;5;NA;11;1
214;FALSE;FALSE;ras;3;3.19;2.03;0.2;5;NA;8;NA;36;1
215;FALSE;FALSE;acs;1;1.81;1.28;0.27;92;0.82;NA;NA;38;1
216;FALSE;FALSE;ras;3;1.93;6.05;0.32;40;NA;5;NA;25;1
217;FALSE;FALSE;mmas;3;4.32;9.24;0.47;98;NA;NA;NA;16;1
218;FALSE;FALSE;mmas;0;3.51;8.81;0.37;73;NA;NA;NA;NA;NA
219;FALSE;FALSE;ras;3;1.76;2.41;0.51;41;NA;60;NA;10;0
220;FALSE;FALSE;acs;3;2.74;3.07;0.53;78;0.52;NA;NA;27;1
221;FALSE;FALSE;acs;3;2.75;2.72;0.24;92;0.74;NA;NA;19;1
222;FALSE;FALSE;ras;3;1.31;1.73;0.62;39;NA;21;NA;37;1
223;FALSE;FALSE;acs;1;2.97;8.41;0.64;96;0.58;NA;NA;34;0
224;TRUE;FALSE;acs;3;4.03;0.66;0.18;53;0.72;NA;NA;25;1
225;FALSE;FALSE;eas;1;1.56;1.04;0.13;60;NA;NA;716;15;0
226;FALSE;FALSE;acs;3;4.18;4.79;0.11;5;0.62;NA;NA;18;1
227;TRUE;FALSE;ras;3;3.12;2.8;0.66;82;NA;21;NA;10;0
228;TRUE;FALSE;acs;3;2.63;5.53;0.58;47;0.62;NA;NA;33;0
229;FALSE;FALSE;eas;3;4.39;5.58;0.63;70;NA;NA;736;13;0
230;FALSE;FALSE;eas;2;2.88;6.17;0.48;63;NA;NA;334;30;0
231;FALSE;FALSE;eas;3;4.65;9.59;0.82;93;NA;NA;510;15;0
232;FALSE;FALSE;acs;3;2.56;7.33;0.9;82;0.59;NA;NA;16;0
233;FALSE;FALSE;as;3;4.98;6.07;0.07;49;NA;NA;NA;44;0
234;FALSE;FALSE;acs;3;4.53;6.95;0.65;80;0.44;NA;NA;37;0
235;FALSE;FALSE;acs;1;4.45;5.01;0.82;95;0.93;NA;NA;36;1
236;FALSE;FALSE;ras;3;4.38;8.16;0.36;23;NA;96;NA;35;1
237;FALSE;FALSE;acs;0;2.42;7.71;0.6;64;0.7;NA;NA;NA;NA
238;FALSE;FALSE;acs;0;2.39;2.82;0.51;39;0.32;NA;NA;NA;NA
239;FALSE;FALSE;ras;3;2.74;8.27;0.16;8;NA;10;NA;7;0
240;FALSE;FALSE;acs;2;4.31;6.78;0.58;56;0.19;NA;NA;28;0
241;FALSE;FALSE;as;2;2.76;5.23;0.54;79;NA;NA;NA;32;0
242;FALSE;FALSE;ras;3;4.86;6.84;0.65;86;NA;41;NA;19;0
243;FALSE;FALSE;acs;1;3.33;7.86;0.81;53;0.68;NA;NA;22;1
244;FALSE;FALSE;acs;1;4.51;7.9;0.46;71;0.62;NA;NA;26;1
245;FALSE;FALSE;acs;3;4.84;4.12;0.74;62;0.44;NA;NA;34;0
246;FALSE;FALSE;eas;3;3.64;5.32;0.29;81;NA;NA;438;8;0
247;FALSE;FALSE;as;3;0.56;4.42;0.61;36;NA;NA;NA;15;0
248;FALSE;FALSE;mmas;2;0.33;9.36;0.47;73;NA;NA;NA;35;0
249;FALSE;FALSE;acs;3;4.86;0.48;0.52;60;0.64;NA;NA;11;1
250;FALSE;FALSE;acs;2;4.92;2.77;0.37;64;0.91;NA;NA;26;1
251;FALSE;FALSE;ras;3;3.86;2.79;0.61;24;NA;26;NA;25;1
252;FALSE;FALSE;ras;3;3.15;4.66;0.59;82;NA;20;NA;23;0
253;FALSE;FALSE;acs;2;4.09;1;0.09;39;0.3;NA;NA;28;1
254;FALSE;FALSE;acs;2;4.14;1.73;0.35;49;0.53;NA;NA;34;1
255;FALSE;FALSE;acs;1;4.65;1.1;0.03;51;0.93;NA;NA;15;1
256;FALSE;FALSE;acs;3;2.82;2.26;0.71;83;0.23;NA;NA;10;0
257;FALSE;FALSE;mmas;3;3.83;5.18;0.63;75;NA;NA;NA;26;0
258;FALSE;FALSE;acs;3;4.02;1.07;0.09;43;0.98;NA;NA;32;1
259;FALSE;FALSE;acs;3;4.24;2.62;0.23;37;0.78;NA;NA;29;1
260;FALSE;FALSE;ras;3;2.8;5.92;0.58;52;NA;54;NA;7;0
261;FALSE;FALSE;eas;0;1.88;1.09;0.4;59;NA;NA;74;NA;NA
262;FALSE;FALSE;acs;3;2.94;6.88;0.25;69;0.75;NA;NA;33;0
263;FALSE;FALSE;as;3;3.19;0.31;0.42;55;NA;NA;NA;25;1
264;FALSE;FALSE;ras;3;4.42;2.34;0.9;97;NA;13;NA;7;0
265;FALSE;FALSE;acs;3;2.35;5.14;0.87;47;0.63;NA;NA;43;0
266;FALSE;FALSE;acs;3;3.46;4.81;0.58;24;0.49;NA;NA;31;0
267;FALSE;FALSE;ras;1;4.29;2.83;0.52;90;NA;11;NA;12;0
268;FALSE;FALSE;ras;3;2.38;5.18;0.47;38;NA;21;NA;12;1
269;FALSE;FALSE;ras;3;2.6;4.55;0.94;99;NA;1;NA;18;0
270;FALSE;FALSE;ras;3;3.08;5.36;0.46;41;NA;19;NA;20;1
271;FALSE;FALSE;mmas;3;3.69;1.7;0.46;71;NA;NA;NA;19;1
272;TRUE;FALSE;ras;3;3.41;3.63;0.84;64;NA;20;NA;13;0
273;FALSE;FALSE;acs;3;3.16;1.69;0.51;74;0.09;NA;NA;18;0
274;FALSE;FALSE;acs;3;4.33;7.47;0.7;77;0.47;NA;NA;34;0
275;FALSE;FALSE;as;3;4.38;6.45;0.94;40;NA;NA;NA;21;0
276;FALSE;FALSE;acs;3;2.86;1.54;0.16;38;0.62;NA;NA;23;1
277;FALSE;FALSE;ras;3;3.4;0.65;0.16;33;NA;54;NA;19;1
278;FALSE;FALSE;acs;3;4.75;2.32;0.11;86;0.56;NA;NA;21;0
279;FALSE;FALSE;acs;3;2.59;3.13;0.59;97;0.82;NA;NA;20;0
280;FALSE;FALSE;acs;3;3.75;1.95;0.69;72;0.83;NA;NA;16;0
281;FALSE;FALSE;acs;3;2.88;7.26;0.97;59;0.88;NA;NA;40;0
282;FALSE;FALSE;ras;3;3.41;4.15;0.52;88;NA;15;NA;27;1
283;FALSE;FALSE;acs;0;4.55;1.92;0.35;68;0.66;NA;NA;NA;NA
284;FALSE;FALSE;mmas;0;3;2.06;0.43;47;NA;NA;NA;NA;NA
285;FALSE;FALSE;ras;3;3.32;3.39;0.47;41;NA;7;NA;17;1
286;FALSE;FALSE;ras;3;3.4;2.93;0.43;38;NA;15;NA;35;1
287;FALSE;FALSE;acs;0;1.9;5.63;0.66;55;0.61;NA;NA;NA;NA
288;FALSE;FALSE;acs;3;3.85;5.21;0.68;52;0.72;NA;NA;37;0
289;FALSE;FALSE;acs;3;2.19;6;0.58;19;0.44;NA;NA;35;0
290;FALSE;FALSE;acs;3;2.66;3.71;0.69;69;0.54;NA;NA;39;1
291;FALSE;FALSE;ras;3;1.34;2.14;0.86;44;NA;7;NA;16;1
292;FALSE;FALSE;ras;1;3.88;3.82;0.69;93;NA;27;NA;7;0
293;FALSE;FALSE;acs;3;3.19;1.26;0.14;38;0.87;NA;NA;23;0
294;FALSE;FALSE;acs;3;3.11;4.32;0.83;88;0.22;NA;NA;25;1
295;FALSE;FALSE;acs;3;4.02;0.55;0.28;37;0.96;NA;NA;21;0
296;FALSE;FALSE;acs;3;4.33;1.86;0.33;74;0.9;NA;NA;25;1
297;TRUE;FALSE;ras;3;2.76;3.14;0.72;34;NA;21;NA;22;1
298;FALSE;FALSE;acs;3;3.33;4.99;0.49;27;0.45;NA;NA;23;0
299;FALSE;FALSE;ras;3;1.83;2.84;0.44;37;NA;14;NA;16;1
300;FALSE;FALSE;acs;3;4.12;3.61;0.29;20;0.55;NA;NA;20;1
301;TRUE;FALSE;ras;3;2.66;2.39;0.43;34;NA;11;NA;23;1
302;FALSE;FALSE;acs;3;2.26;5.63;0.72;45;0.61;NA;NA;36;0
303;TRUE;FALSE;ras;3;3.65;3.41;0.64;62;NA;14;NA;11;0
304;FALSE;FALSE;ras;3;2.6;1.28;0.6;99;NA;31;NA;21;0
305;FALSE;FALSE;ras;3;1.63;3.37;0.39;35;NA;15;NA;10;1
306;FALSE;FALSE;acs;3;4.42;7.3;0.73;76;0.52;NA;NA;33;0
307;FALSE;FALSE;acs;3;1.78;0.15;0.15;50;0.9;NA;NA;24;1
308;FALSE;FALSE;ras;3;3.48;5;0.77;90;NA;24;NA;23;0
309;FALSE;FALSE;acs;3;4.77;2.23;0.38;38;0.96;NA;NA;25;1
310;FALSE;FALSE;acs;3;4.69;8.21;0.6;77;0.54;NA;NA;22;0
311;FALSE;FALSE;ras;3;1.42;1.79;0.63;53;NA;13;NA;24;1
312;FALSE;FALSE;ras;3;2.05;0.2;0.31;45;NA;18;NA;25;0
313;FALSE;FALSE;acs;3;3.87;1.66;0.39;73;0.72;NA;NA;27;1
