CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
131;FALSE;acs;1;2.04;1.77;0.23;71;0.64;NA;NA;27;0
132;FALSE;acs;3;1.04;5.86;0.68;5;0.3;NA;NA;40;0
133;FALSE;acs;3;1.38;4.67;0.72;17;0.67;NA;NA;33;0
134;FALSE;eas;3;2.69;6.19;0.52;80;NA;NA;143;19;0
135;FALSE;acs;3;3.38;4.34;0.8;24;0.65;NA;NA;21;0
136;FALSE;acs;3;3.54;4.68;0.69;83;0.71;NA;NA;30;0
137;FALSE;acs;3;0.89;3.93;0.97;84;0.55;NA;NA;11;0
138;FALSE;mmas;3;3.75;7.26;0.35;94;NA;NA;NA;14;0
139;FALSE;mmas;3;3.65;9.01;0.41;76;NA;NA;NA;17;0
140;FALSE;mmas;3;3.5;8.41;0.33;92;NA;NA;NA;33;1
141;FALSE;acs;3;1.05;3.96;0.76;41;0.6;NA;NA;32;1
142;FALSE;ras;3;3.62;1.57;0.44;58;NA;16;NA;36;0
143;FALSE;ras;0;1.79;3.68;0.47;57;NA;95;NA;NA;NA
144;FALSE;acs;3;3.37;5.5;0.38;49;0.83;NA;NA;25;0
145;FALSE;acs;3;3.61;7.84;0.65;19;0.94;NA;NA;41;1
146;FALSE;acs;3;2.68;3.84;0.96;41;0.9;NA;NA;28;1
147;FALSE;acs;3;2.28;2.22;0.58;82;0.94;NA;NA;21;0
148;FALSE;acs;3;1.81;0.77;0.66;47;0.37;NA;NA;11;0
149;FALSE;as;2;2.2;4.29;0.79;29;NA;NA;NA;34;1
150;FALSE;ras;3;3.74;2.62;0.55;27;NA;61;NA;21;1
151;FALSE;as;1;3.6;5.46;0.36;75;NA;NA;NA;6;0
152;FALSE;acs;3;3.15;4.41;0.83;37;0.89;NA;NA;37;1
153;FALSE;mmas;3;3.82;6.06;0.37;84;NA;NA;NA;12;0
154;TRUE;acs;3;2.3;4.25;0.67;21;0.88;NA;NA;12;0
155;FALSE;acs;3;3.33;0.77;0.68;40;0.58;NA;NA;16;1
156;FALSE;acs;3;0.88;5.6;0.93;12;0.99;NA;NA;35;0
157;FALSE;acs;3;2.98;3.81;0.47;72;0.68;NA;NA;21;0
158;FALSE;mmas;3;3.47;3.99;0.55;70;NA;NA;NA;10;0
159;FALSE;acs;3;2.07;5.13;0.81;44;0.85;NA;NA;36;1
160;FALSE;acs;0;2.41;2.23;0.77;61;0.86;NA;NA;NA;NA
161;FALSE;acs;0;2.87;5.58;0.71;48;0.54;NA;NA;NA;NA
162;FALSE;acs;1;3.82;1.38;0.32;87;0.97;NA;NA;22;0
163;FALSE;acs;3;1.93;5.91;0.64;28;0.75;NA;NA;35;1
164;FALSE;ras;3;1.48;2.23;0.71;14;NA;29;NA;40;1
165;FALSE;acs;3;0.32;6.13;0.51;33;0.49;NA;NA;31;0
166;FALSE;eas;3;1.62;5.91;0.67;84;NA;NA;402;32;0
167;FALSE;acs;3;2.43;6.99;0.95;76;0.9;NA;NA;13;0
168;FALSE;acs;3;0.59;5.47;0.55;74;0.68;NA;NA;5;0
169;FALSE;acs;3;2.72;5.68;0.98;22;0.61;NA;NA;35;1
170;FALSE;acs;3;1.27;3.21;0.7;69;0.96;NA;NA;10;0
171;FALSE;acs;3;3.66;4.41;0.88;32;0.84;NA;NA;30;1
172;FALSE;acs;3;2.3;6.69;0.88;48;0.65;NA;NA;34;1
173;FALSE;acs;3;1.3;2.64;0.64;14;0.6;NA;NA;18;0
174;FALSE;acs;3;2.49;6.74;0.92;23;0.49;NA;NA;30;1
175;FALSE;acs;3;2.05;4.06;0.75;38;0.82;NA;NA;38;1
176;FALSE;acs;0;3.07;3.76;0.63;29;0.95;NA;NA;NA;NA
177;FALSE;acs;3;2.66;6.78;0.97;26;0.62;NA;NA;31;1
178;FALSE;acs;3;2.6;2.03;0.73;28;0.99;NA;NA;29;1
179;FALSE;acs;3;1.86;5.5;0.91;41;0.86;NA;NA;33;1
180;FALSE;mmas;3;3.13;4.72;0.85;45;NA;NA;NA;27;1
181;FALSE;acs;3;2.35;4.4;0.76;28;0.52;NA;NA;32;1
182;FALSE;acs;3;1.31;2.51;0.74;18;0.8;NA;NA;16;0
183;FALSE;acs;3;3.08;4.12;0.77;17;0.62;NA;NA;35;1
184;FALSE;acs;3;2.19;4.22;0.84;33;0.61;NA;NA;25;1
185;FALSE;acs;3;1.79;2.2;0.88;22;0.54;NA;NA;14;0
186;FALSE;acs;3;2.97;3.81;0.84;25;0.74;NA;NA;11;0
187;FALSE;acs;3;2.39;3.24;0.66;29;0.91;NA;NA;9;0
188;FALSE;acs;3;1.95;4.64;0.66;7;0.97;NA;NA;11;0
189;FALSE;acs;2;1.45;3.85;0.5;8;0.73;NA;NA;10;0
190;FALSE;acs;3;2.85;3.35;0.68;52;0.64;NA;NA;35;1
191;FALSE;acs;3;1.8;5.88;0.76;57;0.64;NA;NA;39;1
192;FALSE;acs;3;2.22;5.49;0.9;42;0.97;NA;NA;37;1
193;FALSE;acs;3;2.18;4.26;0.77;36;0.96;NA;NA;13;0
194;FALSE;acs;3;2.82;5.13;0.84;24;0.75;NA;NA;39;0
195;FALSE;acs;3;3.17;5.44;0.71;46;0.77;NA;NA;6;0
196;FALSE;acs;3;2.06;1.96;0.73;19;0.7;NA;NA;9;0
197;FALSE;acs;3;2.95;7.27;0.41;28;0.73;NA;NA;38;0
198;TRUE;acs;3;2.26;3.36;0.87;61;0.76;NA;NA;10;0
199;TRUE;acs;3;2.29;2.58;0.57;35;0.73;NA;NA;8;0
200;FALSE;acs;3;3.49;6.23;0.78;48;0.86;NA;NA;32;1
201;FALSE;acs;3;2.87;3.21;0.75;16;0.79;NA;NA;36;1
202;FALSE;acs;3;2.36;6.58;0.43;26;0.88;NA;NA;11;0
203;FALSE;acs;3;2.02;4.05;0.78;36;0.89;NA;NA;33;1
204;TRUE;acs;3;3.72;4.42;0.63;72;0.83;NA;NA;10;0
205;FALSE;acs;3;3.32;4.04;0.71;37;0.59;NA;NA;36;1
206;FALSE;acs;3;3.48;5.96;0.74;7;0.91;NA;NA;29;1
207;FALSE;acs;3;1.48;5.55;0.54;17;0.88;NA;NA;16;0
208;TRUE;acs;3;2.63;5.38;0.91;53;0.79;NA;NA;31;1
209;FALSE;acs;3;1.45;2.91;0.67;35;0.96;NA;NA;6;0
210;FALSE;acs;3;2.9;4.71;0.89;25;0.79;NA;NA;6;0
211;FALSE;acs;3;1.33;3.57;0.94;70;0.82;NA;NA;10;0
212;FALSE;acs;3;2.41;2.69;0.58;24;0.68;NA;NA;9;0
213;FALSE;acs;3;2.14;4.35;0.74;67;0.68;NA;NA;9;0
214;FALSE;acs;3;1.31;2.14;0.78;59;0.83;NA;NA;16;0
215;FALSE;acs;3;2.15;4.82;0.8;12;0.77;NA;NA;16;0
216;FALSE;acs;3;2.68;5.12;0.76;11;0.79;NA;NA;16;0
217;FALSE;acs;3;2.71;6.55;0.95;51;0.68;NA;NA;33;1
218;FALSE;acs;3;2.82;4.26;0.94;46;0.77;NA;NA;13;0
219;FALSE;acs;3;4.64;4.88;0.45;71;0.77;NA;NA;9;0
220;FALSE;acs;3;2.38;5.25;0.92;55;0.82;NA;NA;10;0
221;FALSE;acs;3;2.42;3.27;0.64;24;0.76;NA;NA;15;0
222;FALSE;acs;3;1.46;3.92;0.62;12;0.9;NA;NA;17;0
223;FALSE;acs;3;2.17;1.94;0.51;48;0.42;NA;NA;6;0
224;FALSE;acs;3;3.46;4.38;0.52;65;0.89;NA;NA;16;0
225;FALSE;acs;3;3.01;2.11;0.91;59;0.72;NA;NA;10;0
226;FALSE;acs;3;1.64;3.81;1;61;0.77;NA;NA;21;0
227;FALSE;acs;3;1.62;2;0.66;34;0.78;NA;NA;10;0
228;TRUE;acs;3;2.16;3.22;0.83;61;0.85;NA;NA;13;0
229;FALSE;acs;3;1.92;2.47;0.63;37;0.81;NA;NA;15;0
230;FALSE;acs;3;2.61;4.13;0.53;23;0.69;NA;NA;13;0
231;FALSE;acs;3;2.94;2.33;0.71;46;0.55;NA;NA;6;0
232;FALSE;acs;3;3.19;4.62;0.84;29;0.87;NA;NA;35;1
233;FALSE;acs;3;2.74;5.4;0.83;48;0.68;NA;NA;36;1
234;FALSE;acs;3;2.8;4.52;0.46;30;0.96;NA;NA;11;0
235;FALSE;acs;3;1.77;2.02;0.43;37;0.75;NA;NA;6;0
236;FALSE;acs;3;2.68;3.29;0.85;23;0.66;NA;NA;13;0
237;FALSE;acs;3;3.17;3.12;0.87;62;0.86;NA;NA;15;0
238;FALSE;acs;3;1.61;1.69;0.62;20;0.69;NA;NA;11;0
239;TRUE;acs;3;2.39;2.02;0.51;40;0.61;NA;NA;12;0
240;FALSE;acs;3;1.93;4.21;0.82;75;0.96;NA;NA;10;0
241;FALSE;acs;3;2.16;4.76;0.8;10;0.91;NA;NA;13;0
242;FALSE;acs;3;1.67;3.16;0.93;68;0.82;NA;NA;6;0
243;TRUE;acs;3;2.21;3.09;0.83;63;0.88;NA;NA;8;0
244;FALSE;acs;3;1.98;0.7;0.44;31;0.76;NA;NA;7;0
245;FALSE;acs;3;1.36;4.38;0.83;30;0.75;NA;NA;9;0
246;FALSE;acs;3;4.3;5.33;0.63;74;0.88;NA;NA;7;0
247;FALSE;acs;3;2.13;1.6;0.55;31;0.97;NA;NA;9;0
248;FALSE;acs;3;2.66;3.52;0.58;53;0.94;NA;NA;14;0
249;FALSE;acs;3;1.61;4.58;0.97;81;0.63;NA;NA;9;0
250;FALSE;acs;3;2.41;4.27;0.77;47;0.87;NA;NA;18;0
251;FALSE;acs;3;1.69;4.29;0.78;56;0.93;NA;NA;8;0
252;FALSE;acs;3;2.67;4.09;0.91;63;0.75;NA;NA;13;0
253;FALSE;acs;3;2.57;3.69;0.94;73;0.83;NA;NA;13;0
254;FALSE;acs;3;2.19;2.5;0.86;63;0.99;NA;NA;10;0
255;TRUE;acs;3;2.08;3.93;0.83;58;0.66;NA;NA;9;0
256;FALSE;acs;3;1.98;2.06;0.5;43;0.67;NA;NA;17;0
257;FALSE;acs;3;2.64;4.42;0.74;15;0.96;NA;NA;11;0
258;FALSE;acs;3;1.62;3.15;0.78;60;0.85;NA;NA;14;0
259;TRUE;acs;3;2.38;3.03;0.81;63;0.76;NA;NA;9;0
260;FALSE;acs;3;2.69;2.59;0.78;71;0.82;NA;NA;14;0
261;TRUE;acs;3;2.32;5.13;0.93;59;0.65;NA;NA;9;0
262;FALSE;acs;3;1.95;4.85;0.94;65;0.96;NA;NA;6;0
263;FALSE;acs;3;2.05;2.66;0.8;62;0.79;NA;NA;7;0
264;FALSE;acs;3;2.4;2.77;0.86;61;0.94;NA;NA;9;0
265;FALSE;acs;3;2.2;2.37;0.4;46;0.47;NA;NA;11;0
266;FALSE;acs;3;2.74;3.23;0.96;73;0.78;NA;NA;9;0
267;FALSE;acs;3;2.35;3.09;0.87;60;0.63;NA;NA;8;0
268;FALSE;acs;3;2.64;5.24;0.6;20;0.92;NA;NA;11;0
269;FALSE;acs;3;1.9;3.37;0.71;53;0.9;NA;NA;13;0
270;FALSE;acs;3;2.49;5.67;0.73;15;0.89;NA;NA;12;0
271;FALSE;acs;3;2.08;3.32;0.77;71;0.64;NA;NA;6;0
272;FALSE;acs;3;1.8;5.14;0.64;19;0.86;NA;NA;12;0
273;FALSE;acs;3;2.67;3.36;0.89;61;0.9;NA;NA;20;0
274;FALSE;acs;3;2.06;2.84;0.92;56;0.78;NA;NA;9;0
275;FALSE;acs;3;2.54;1.51;0.48;47;0.58;NA;NA;15;0
276;FALSE;acs;3;2.14;3.03;0.66;60;0.71;NA;NA;10;0
277;FALSE;acs;3;2.3;3.1;0.85;49;0.75;NA;NA;13;0
278;FALSE;acs;3;1.71;3.31;0.79;76;0.85;NA;NA;11;0
279;FALSE;acs;3;2.81;2.73;0.76;70;0.85;NA;NA;6;0
280;FALSE;acs;3;2.19;1.32;0.78;60;0.82;NA;NA;8;0
281;FALSE;acs;3;2.15;3.89;0.93;59;0.84;NA;NA;17;0
282;FALSE;acs;3;1.69;2.03;0.92;58;0.67;NA;NA;7;0
283;FALSE;acs;3;2.26;3.95;0.81;64;0.77;NA;NA;11;0
284;FALSE;acs;3;2.57;4.38;0.7;56;0.82;NA;NA;12;0
285;FALSE;acs;3;2.39;2.22;0.8;55;0.81;NA;NA;13;0
286;FALSE;acs;3;2.47;1.29;0.52;39;0.34;NA;NA;17;0
287;FALSE;acs;3;2.28;3.08;0.85;61;0.96;NA;NA;13;0
288;FALSE;acs;3;2.5;3.28;0.55;20;0.81;NA;NA;10;0
289;FALSE;acs;3;2.65;5.24;0.78;60;0.85;NA;NA;6;0
290;TRUE;acs;3;2.97;2.7;0.9;65;0.78;NA;NA;12;0
291;FALSE;acs;3;2.42;2.72;0.82;63;0.78;NA;NA;9;0
292;FALSE;acs;3;2.92;2.5;0.83;63;0.77;NA;NA;12;0
293;FALSE;acs;3;2.5;3.3;0.98;57;0.78;NA;NA;6;0
294;FALSE;acs;3;2.89;2.18;0.82;60;0.82;NA;NA;10;0
295;FALSE;acs;3;2.65;2.93;0.87;65;0.78;NA;NA;15;0
296;FALSE;acs;3;3.29;2.65;0.87;67;0.77;NA;NA;17;0
297;FALSE;acs;3;2.69;2.46;0.85;68;0.75;NA;NA;11;0
298;FALSE;acs;3;2.32;3.79;0.94;65;0.73;NA;NA;7;0
299;FALSE;acs;3;2.31;3.49;0.79;64;0.77;NA;NA;9;0
300;FALSE;acs;3;2.11;2.7;0.84;65;0.74;NA;NA;12;0
301;FALSE;acs;3;2.01;2.95;0.77;57;0.76;NA;NA;6;0
302;FALSE;acs;3;2.41;3.02;0.69;67;0.76;NA;NA;6;0
303;FALSE;acs;3;2.21;2.7;0.77;60;0.69;NA;NA;6;0
304;FALSE;acs;3;2.48;3.35;0.89;62;0.84;NA;NA;7;0
305;FALSE;acs;3;3.25;2.7;0.94;60;0.73;NA;NA;15;0
306;FALSE;acs;3;2.27;3.71;0.86;62;0.71;NA;NA;11;0
307;FALSE;acs;3;3.05;2.98;0.92;71;0.76;NA;NA;13;0
308;FALSE;acs;3;2.43;3.27;0.89;69;0.74;NA;NA;9;0
309;FALSE;acs;3;3.21;2.29;0.84;65;0.72;NA;NA;11;0
310;FALSE;acs;3;2.46;3.61;0.93;60;0.72;NA;NA;8;0
311;FALSE;acs;3;2.15;3.26;0.83;70;0.64;NA;NA;10;0
312;FALSE;acs;3;3.15;2.34;0.93;64;0.75;NA;NA;14;0
313;FALSE;acs;3;3.18;3.06;0.91;69;0.84;NA;NA;14;0
314;FALSE;acs;3;2.42;2.88;0.89;61;0.68;NA;NA;7;0
315;FALSE;acs;3;2.39;3.14;0.75;60;0.76;NA;NA;8;0
316;FALSE;acs;3;2.55;2.75;0.75;48;0.83;NA;NA;5;0
317;FALSE;acs;3;3.08;2.75;0.9;65;0.82;NA;NA;16;0
318;FALSE;acs;3;2.36;2.86;0.89;62;0.67;NA;NA;10;0
319;FALSE;acs;3;2.53;2.41;0.9;66;0.9;NA;NA;13;0
320;FALSE;acs;3;2.39;5.57;1;56;0.67;NA;NA;11;0
321;FALSE;acs;3;2.37;3.08;0.83;59;0.86;NA;NA;9;0
322;FALSE;acs;3;2.68;2.34;0.83;57;0.7;NA;NA;9;0
323;FALSE;acs;3;2.09;3.4;0.99;56;0.8;NA;NA;11;0
324;FALSE;acs;3;2.35;2.34;0.77;64;0.91;NA;NA;6;0
325;FALSE;acs;3;2.74;2.28;0.91;60;0.72;NA;NA;11;0
326;FALSE;acs;3;2.17;3.54;0.91;58;0.69;NA;NA;7;0
327;FALSE;acs;3;2.28;3.45;0.82;55;0.74;NA;NA;12;0
328;FALSE;acs;3;2.21;2.7;0.91;62;0.75;NA;NA;11;0
329;FALSE;acs;3;2.77;1.99;0.93;65;0.66;NA;NA;11;0
330;FALSE;acs;3;2.75;3.19;0.82;67;0.82;NA;NA;8;0
