CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
60;FALSE;FALSE;as;3;3.01;9.03;0.21;16;NA;NA;NA;18;1
61;FALSE;FALSE;acs;0;3.64;5.28;0.83;76;0.84;NA;NA;NA;NA
62;FALSE;FALSE;eas;2;1.14;0.28;0.34;28;NA;NA;395;47;0
63;FALSE;FALSE;mmas;1;4.89;7.78;0.09;52;NA;NA;NA;36;0
64;FALSE;FALSE;ras;3;2.39;2.78;0.58;100;NA;54;NA;13;1
65;FALSE;FALSE;acs;2;4.85;0.04;0.76;99;0.69;NA;NA;40;0
66;FALSE;FALSE;mmas;0;2.35;5.04;0.27;51;NA;NA;NA;NA;NA
67;FALSE;FALSE;ras;1;1.1;7.54;0.51;75;NA;89;NA;28;0
68;FALSE;FALSE;as;3;3.6;2.54;0.02;27;NA;NA;NA;5;1
69;FALSE;FALSE;ras;0;2.98;1.29;0.88;63;NA;1;NA;NA;NA
70;FALSE;FALSE;mmas;2;0.48;6.29;0.39;15;NA;NA;NA;34;0
71;FALSE;FALSE;eas;3;1.73;8.79;0.64;87;NA;NA;26;22;1
72;FALSE;FALSE;as;1;4.23;3.79;0.14;39;NA;NA;NA;45;0
73;FALSE;FALSE;ras;2;3.29;5.67;0.2;57;NA;70;NA;14;0
74;FALSE;FALSE;as;0;0.79;0.67;0.7;9;NA;NA;NA;NA;NA
75;FALSE;FALSE;eas;3;4.54;8.17;0.95;33;NA;NA;167;48;1
76;FALSE;FALSE;acs;1;2.04;3.17;0.45;81;0.5;NA;NA;25;0
77;FALSE;FALSE;as;2;1.41;1.92;0.58;45;NA;NA;NA;19;0
78;FALSE;FALSE;eas;0;3.91;6.92;0.08;93;NA;NA;261;NA;NA
79;FALSE;FALSE;acs;3;0.16;4.42;0.33;69;0.87;NA;NA;31;1
80;FALSE;FALSE;mmas;1;2.66;9.42;0.82;21;NA;NA;NA;8;0
81;FALSE;FALSE;acs;1;4.38;5.35;0.67;42;0.53;NA;NA;6;1
82;FALSE;FALSE;mmas;3;1.88;0.35;0.17;90;NA;NA;NA;29;0
83;FALSE;FALSE;eas;2;0.63;2.85;0.92;18;NA;NA;331;18;1
84;FALSE;FALSE;as;0;3.13;7.85;0.42;66;NA;NA;NA;NA;NA
85;FALSE;FALSE;mmas;2;3.76;9.1;0.3;78;NA;NA;NA;12;1
86;FALSE;FALSE;ras;0;1.26;4.1;0.79;30;NA;23;NA;NA;NA
87;TRUE;FALSE;acs;3;2.51;6.6;0.54;6;0.16;NA;NA;47;0
88;FALSE;FALSE;eas;1;0.01;1.6;0.05;54;NA;NA;50;24;1
89;TRUE;FALSE;ras;3;4.07;2.23;0.48;48;NA;42;NA;9;0
90;FALSE;FALSE;as;1;1.57;7.23;0.98;96;NA;NA;NA;32;1
91;FALSE;FALSE;as;3;4.93;2.86;0.81;39;NA;NA;NA;48;0
92;FALSE;FALSE;acs;1;3.33;5.32;0.15;34;0.39;NA;NA;31;1
93;FALSE;FALSE;acs;1;1.52;8.13;0.12;14;0.16;NA;NA;32;0
94;FALSE;FALSE;acs;3;1.47;0.19;0.66;28;0.69;NA;NA;42;0
95;FALSE;FALSE;eas;3;3.84;1.3;0.78;53;NA;NA;266;50;1
96;FALSE;FALSE;eas;0;2.09;6.17;0.19;85;NA;NA;317;NA;NA
97;FALSE;FALSE;eas;1;1.96;7.59;0.33;14;NA;NA;624;48;1
98;FALSE;FALSE;as;0;2.49;5.37;0.62;64;NA;NA;NA;NA;NA
99;FALSE;FALSE;acs;3;4.21;1.23;0.71;43;0.52;NA;NA;15;0
100;FALSE;FALSE;ras;0;1.36;2.38;0.71;60;NA;53;NA;NA;NA
101;FALSE;FALSE;acs;2;3.62;9.35;0.91;55;0.74;NA;NA;11;0
102;FALSE;FALSE;as;0;1.67;6.46;0.79;58;NA;NA;NA;NA;NA
103;FALSE;FALSE;ras;2;0.52;7.44;0.57;12;NA;49;NA;37;0
104;FALSE;FALSE;acs;0;2.81;1.31;0.49;43;0.84;NA;NA;NA;NA
105;FALSE;FALSE;as;3;2.11;5.18;0.82;66;NA;NA;NA;39;1
106;FALSE;FALSE;acs;3;1.51;0.33;0.68;78;0.67;NA;NA;24;0
107;FALSE;FALSE;mmas;2;2.39;6.32;0.4;25;NA;NA;NA;49;0
108;FALSE;FALSE;ras;1;1.48;9.17;0.42;11;NA;94;NA;31;0
109;FALSE;FALSE;ras;3;3.42;1.28;0.36;69;NA;87;NA;40;1
110;FALSE;FALSE;mmas;2;1.05;3.92;0.88;16;NA;NA;NA;11;1
111;FALSE;FALSE;acs;1;0.61;9.8;0.34;15;0.33;NA;NA;39;1
112;FALSE;FALSE;as;3;1.67;5.69;0.2;51;NA;NA;NA;19;1
113;FALSE;FALSE;mmas;3;3.67;3;0.95;12;NA;NA;NA;38;1
114;FALSE;FALSE;as;3;2;0.85;0.86;28;NA;NA;NA;28;0
115;FALSE;FALSE;ras;0;3.42;3.02;0.7;82;NA;78;NA;NA;NA
116;FALSE;FALSE;eas;3;3.72;3.18;0.35;96;NA;NA;572;37;1
117;FALSE;FALSE;as;0;3.83;2.9;0.75;60;NA;NA;NA;NA;NA
118;FALSE;FALSE;acs;1;0.44;1.63;0.76;23;0.61;NA;NA;30;0
119;FALSE;FALSE;acs;0;4.89;2.13;0.8;64;0.44;NA;NA;NA;NA
120;FALSE;FALSE;eas;0;2.36;7.39;0.93;43;NA;NA;274;NA;NA
121;FALSE;FALSE;mmas;0;2.93;6.59;0.53;29;NA;NA;NA;NA;NA
122;FALSE;FALSE;acs;3;0.4;3.88;0.7;12;0.44;NA;NA;37;0
123;FALSE;FALSE;as;3;3.28;1.43;0.34;54;NA;NA;NA;14;0
124;TRUE;FALSE;acs;3;4.34;8.36;0.61;10;0.7;NA;NA;42;0
125;FALSE;FALSE;as;3;1.95;0.7;0.24;22;NA;NA;NA;30;1
126;FALSE;FALSE;mmas;1;3.55;1.67;0.83;44;NA;NA;NA;9;1
127;FALSE;FALSE;mmas;0;0.74;9.11;0.6;17;NA;NA;NA;NA;NA
128;FALSE;FALSE;as;0;1.72;3.22;0.76;9;NA;NA;NA;NA;NA
129;FALSE;FALSE;as;0;0.34;7.49;0.56;25;NA;NA;NA;NA;NA
130;FALSE;FALSE;ras;1;1.24;2.49;0.53;56;NA;52;NA;28;1
131;FALSE;FALSE;ras;3;4.69;2.99;0.89;61;NA;6;NA;22;0
132;FALSE;FALSE;ras;3;0.63;4.06;0.45;43;NA;70;NA;17;0
133;FALSE;FALSE;eas;0;1.89;8.66;0.29;57;NA;NA;146;NA;NA
134;FALSE;FALSE;acs;3;1.02;3.04;0.2;81;0.39;NA;NA;12;1
135;FALSE;FALSE;acs;2;3.31;7.84;0.77;20;0.31;NA;NA;48;1
136;FALSE;FALSE;ras;2;3.14;3.57;0.56;30;NA;81;NA;6;0
137;FALSE;FALSE;as;2;1.21;2.19;0.98;16;NA;NA;NA;31;1
138;FALSE;FALSE;acs;2;4.3;2.12;0.9;24;0.21;NA;NA;10;0
139;FALSE;FALSE;eas;3;4.67;8.47;0.24;36;NA;NA;346;5;0
140;FALSE;FALSE;as;1;0.12;1.52;0.08;13;NA;NA;NA;26;1
141;FALSE;FALSE;acs;0;1.41;1.21;0.6;49;0.5;NA;NA;NA;NA
142;FALSE;FALSE;ras;0;0.66;8.73;0.37;87;NA;67;NA;NA;NA
143;FALSE;FALSE;eas;1;2.19;1.34;0.54;36;NA;NA;504;6;1
144;FALSE;FALSE;acs;0;3.59;0.22;0.79;37;0.06;NA;NA;NA;NA
145;FALSE;FALSE;acs;3;3.93;3.77;0.46;24;0.74;NA;NA;29;1
146;FALSE;FALSE;ras;2;1.08;3.64;0.5;98;NA;63;NA;25;1
147;FALSE;FALSE;acs;3;4.57;7.55;0.72;39;0.42;NA;NA;31;0
148;FALSE;FALSE;ras;3;1.47;9.55;0.99;14;NA;92;NA;46;0
149;FALSE;FALSE;acs;3;0.8;2.72;0.44;43;0.82;NA;NA;30;1
150;FALSE;FALSE;as;3;2.2;0.43;0.58;28;NA;NA;NA;26;1
151;FALSE;FALSE;ras;2;3.79;0.67;0.36;81;NA;60;NA;16;0
152;FALSE;FALSE;eas;3;2.93;5.44;0.25;73;NA;NA;202;31;1
153;FALSE;FALSE;eas;1;3.62;9.29;0.17;28;NA;NA;470;39;0
154;FALSE;FALSE;acs;3;2.9;4.54;0.79;32;0.86;NA;NA;44;1
155;FALSE;FALSE;acs;2;4.29;4.29;0.59;24;0.58;NA;NA;36;1
156;FALSE;FALSE;as;0;3.38;9.01;0.47;6;NA;NA;NA;NA;NA
157;FALSE;FALSE;mmas;1;2.6;5.44;0.05;36;NA;NA;NA;8;0
158;FALSE;FALSE;mmas;0;1.97;2.97;0.88;46;NA;NA;NA;NA;NA
159;FALSE;FALSE;as;1;1.24;2.37;0.88;42;NA;NA;NA;9;0
160;FALSE;FALSE;as;1;1.49;2.33;0.48;6;NA;NA;NA;10;1
161;FALSE;FALSE;mmas;2;2.93;4.74;0.24;97;NA;NA;NA;18;0
162;FALSE;FALSE;acs;0;3.65;3.67;0.65;45;0.7;NA;NA;NA;NA
163;FALSE;FALSE;mmas;1;0.04;5.04;0.91;52;NA;NA;NA;28;0
164;FALSE;FALSE;as;2;3.57;3.54;0.97;76;NA;NA;NA;27;0
165;FALSE;FALSE;acs;2;2.78;9.05;0.64;16;0.02;NA;NA;41;0
166;FALSE;FALSE;as;3;1.6;1.01;0.89;24;NA;NA;NA;19;0
167;FALSE;FALSE;eas;2;0.91;1.82;0.75;54;NA;NA;121;12;0
168;FALSE;FALSE;acs;2;2.34;4.65;0.58;30;0.85;NA;NA;22;0
169;FALSE;FALSE;eas;1;3.7;2.11;0.87;83;NA;NA;257;48;0
170;FALSE;FALSE;eas;0;4.35;4.05;0.67;79;NA;NA;95;NA;NA
171;TRUE;FALSE;acs;3;2.38;0.57;0.33;44;0.96;NA;NA;40;0
172;FALSE;FALSE;acs;3;4.93;0.14;0.85;31;0.9;NA;NA;11;0
173;FALSE;FALSE;as;0;4.22;6.77;0.92;21;NA;NA;NA;NA;NA
174;FALSE;FALSE;as;0;4.37;5.8;0.86;93;NA;NA;NA;NA;NA
175;FALSE;FALSE;ras;1;3.13;3.94;0.74;16;NA;90;NA;28;1
176;FALSE;FALSE;as;3;1.61;8.36;0.71;15;NA;NA;NA;49;0
177;FALSE;FALSE;acs;0;4.69;6.21;1;6;0.43;NA;NA;NA;NA
178;FALSE;FALSE;acs;3;0.89;2.95;0.05;68;0.8;NA;NA;47;0
179;FALSE;FALSE;mmas;0;4.5;3;0.68;42;NA;NA;NA;NA;NA
180;FALSE;FALSE;acs;3;4.6;9.92;0.51;13;0.82;NA;NA;40;0
181;FALSE;FALSE;acs;3;1.48;6.19;0.27;35;0.21;NA;NA;39;0
182;FALSE;FALSE;acs;3;0.11;3.37;0.61;38;0.33;NA;NA;37;1
183;FALSE;FALSE;acs;3;1.59;0.3;0.62;72;0.64;NA;NA;18;0
184;FALSE;FALSE;acs;1;2.18;3.35;0.97;5;0.39;NA;NA;41;0
185;FALSE;FALSE;acs;3;3.47;5.56;0.59;7;0.74;NA;NA;25;0
186;FALSE;FALSE;as;2;1.7;2.81;0.58;64;NA;NA;NA;48;0
187;FALSE;FALSE;acs;3;2.03;7.04;0.59;10;0.49;NA;NA;50;0
188;FALSE;FALSE;mmas;3;1.26;4.6;0.93;10;NA;NA;NA;31;1
189;FALSE;FALSE;acs;3;2.72;2.04;0.7;36;0.62;NA;NA;28;0
190;FALSE;FALSE;acs;2;2.39;2.34;0.77;48;0.57;NA;NA;29;0
191;FALSE;FALSE;acs;3;3.53;7.98;0.28;21;0.34;NA;NA;44;0
192;FALSE;FALSE;acs;0;1.62;2.01;0.89;34;0.71;NA;NA;NA;NA
193;FALSE;FALSE;as;3;2.12;1.89;0.83;25;NA;NA;NA;34;0
194;FALSE;FALSE;mmas;3;4.61;8.3;0.91;15;NA;NA;NA;45;0
195;FALSE;FALSE;acs;3;4.53;4.86;0.84;31;0.73;NA;NA;45;0
196;FALSE;FALSE;as;3;2.71;8.42;0.85;23;NA;NA;NA;40;0
197;FALSE;FALSE;acs;0;1.79;3.2;0.82;44;0.54;NA;NA;NA;NA
198;FALSE;FALSE;mmas;2;2.84;9.88;0.63;6;NA;NA;NA;37;0
199;FALSE;FALSE;acs;3;4.88;8.19;0.55;24;0.59;NA;NA;45;1
200;FALSE;FALSE;acs;3;0.94;3.95;0.08;25;0.51;NA;NA;49;0
201;FALSE;FALSE;mmas;0;3.78;7.87;0.75;32;NA;NA;NA;NA;NA
202;FALSE;FALSE;acs;3;0.35;1.82;0.81;13;0.57;NA;NA;26;0
203;TRUE;FALSE;acs;3;4.26;3.87;0.38;13;0.11;NA;NA;40;1
204;FALSE;FALSE;mmas;3;3.69;9.08;0.75;32;NA;NA;NA;35;0
205;FALSE;FALSE;acs;1;1.85;7.87;0.44;22;0.55;NA;NA;45;0
206;FALSE;FALSE;mmas;2;2.4;5.65;0.67;28;NA;NA;NA;44;0
207;FALSE;FALSE;as;1;0.15;2.5;0.44;14;NA;NA;NA;25;0
208;FALSE;FALSE;acs;3;3.2;2.25;0.74;27;0.82;NA;NA;20;1
209;FALSE;FALSE;acs;3;4.45;8.8;0.53;53;0.37;NA;NA;37;1
210;FALSE;FALSE;acs;3;2.74;0.76;0.38;67;0.8;NA;NA;26;0
211;FALSE;FALSE;eas;3;4.02;8.34;0.81;28;NA;NA;9;27;0
212;TRUE;FALSE;acs;3;1.8;1.27;0.91;42;0.64;NA;NA;34;0
213;FALSE;FALSE;as;3;2.86;3.25;0.55;8;NA;NA;NA;16;0
214;FALSE;FALSE;acs;3;1.18;1.78;0.71;11;0.79;NA;NA;12;0
215;FALSE;FALSE;ras;3;4.47;8.68;0.66;15;NA;49;NA;44;0
216;FALSE;FALSE;mmas;3;2.26;0.59;0.36;32;NA;NA;NA;5;0
217;FALSE;FALSE;mmas;2;3.81;7.14;0.4;14;NA;NA;NA;43;0
218;FALSE;FALSE;acs;2;1.54;4.39;0.51;49;0.63;NA;NA;21;1
219;FALSE;FALSE;acs;3;1.26;0.07;0.24;45;0.8;NA;NA;20;1
220;FALSE;FALSE;acs;3;4.21;8.37;0.65;7;0.56;NA;NA;39;0
221;FALSE;FALSE;mmas;3;0.92;2.43;0.98;40;NA;NA;NA;43;0
222;FALSE;FALSE;ras;0;2.94;5.86;0.74;25;NA;79;NA;NA;NA
223;FALSE;FALSE;acs;3;3.5;7.89;0.56;34;0.67;NA;NA;48;0
224;FALSE;FALSE;eas;3;1.45;5;0.99;5;NA;NA;346;24;0
225;FALSE;FALSE;acs;3;1.65;2.17;0.12;31;0.73;NA;NA;35;0
226;FALSE;FALSE;mmas;1;1.7;3.61;0.87;8;NA;NA;NA;39;0
227;FALSE;FALSE;mmas;3;3.07;1.8;0.87;28;NA;NA;NA;34;0
228;FALSE;FALSE;acs;1;1.34;0.36;0.47;13;0.97;NA;NA;47;1
229;FALSE;FALSE;acs;3;2.54;7.27;0.47;30;0.42;NA;NA;37;0
230;FALSE;FALSE;mmas;0;2.47;5.83;0.46;21;NA;NA;NA;NA;NA
231;FALSE;FALSE;acs;0;2.44;2.15;0.96;37;0.8;NA;NA;NA;NA
232;FALSE;FALSE;acs;3;2.1;0.06;0.73;25;0.85;NA;NA;46;0
233;FALSE;FALSE;acs;3;1.78;2.36;0.61;11;0.63;NA;NA;41;0
234;FALSE;FALSE;as;1;2.92;3.48;0.39;22;NA;NA;NA;25;0
235;FALSE;FALSE;acs;3;2.94;1.66;0.61;32;0.75;NA;NA;28;0
236;FALSE;FALSE;acs;0;1.53;6.9;0.72;15;0.47;NA;NA;NA;NA
237;TRUE;FALSE;acs;3;2.17;2.78;0.85;15;0.6;NA;NA;24;1
238;FALSE;FALSE;eas;3;2.2;5.79;0.45;17;NA;NA;545;45;1
239;FALSE;FALSE;acs;3;1.96;5.97;0.71;6;0.94;NA;NA;48;0
240;FALSE;FALSE;acs;2;1.47;2.26;0.94;22;0.68;NA;NA;23;0
241;FALSE;FALSE;ras;2;0.85;2.83;0.67;26;NA;85;NA;14;0
242;FALSE;FALSE;eas;3;1.88;3.09;0.7;13;NA;NA;234;37;0
243;FALSE;FALSE;ras;2;2.33;4.44;0.8;17;NA;64;NA;30;0
244;FALSE;FALSE;mmas;3;3.32;1.48;0.6;84;NA;NA;NA;35;0
245;FALSE;FALSE;ras;0;2.12;7.73;0.44;7;NA;75;NA;NA;NA
246;FALSE;FALSE;acs;1;2.01;2.47;0.83;27;0.7;NA;NA;29;0
247;FALSE;FALSE;acs;3;2.73;2.65;0.93;39;0.64;NA;NA;36;0
248;FALSE;FALSE;acs;3;4.78;9.76;0.83;11;0.83;NA;NA;36;0
249;FALSE;FALSE;acs;1;2.41;2.03;0.89;20;0.42;NA;NA;19;0
250;FALSE;FALSE;mmas;3;1.05;0.22;0.22;42;NA;NA;NA;34;1
251;FALSE;FALSE;acs;3;1.72;2.27;0.47;63;0.81;NA;NA;29;1
252;FALSE;FALSE;as;1;3.88;1.53;0.32;62;NA;NA;NA;43;0
253;FALSE;FALSE;acs;3;1.64;9.5;0.49;5;0.14;NA;NA;32;0
254;FALSE;FALSE;acs;3;3.52;2.09;0.56;32;0.97;NA;NA;17;0
255;FALSE;FALSE;ras;3;2.63;8.62;0.52;23;NA;55;NA;27;1
256;FALSE;FALSE;eas;3;3.16;6.14;0.97;19;NA;NA;687;16;1
257;FALSE;FALSE;acs;3;2.38;3.31;0.05;40;0.7;NA;NA;40;0
258;FALSE;FALSE;ras;3;2.84;4.7;0.35;56;NA;73;NA;11;0
259;FALSE;FALSE;acs;3;0.57;3.83;0.14;48;0.69;NA;NA;48;0
260;FALSE;FALSE;acs;3;2.15;3.29;0.79;47;0.88;NA;NA;19;0
261;FALSE;FALSE;acs;3;2.12;2.27;0.72;28;0.71;NA;NA;31;1
262;FALSE;FALSE;as;3;1.19;1.37;0.79;33;NA;NA;NA;26;0
263;FALSE;FALSE;acs;3;2;2.63;0.74;15;0.5;NA;NA;28;0
264;FALSE;FALSE;acs;3;1.64;1.21;0.91;21;0.56;NA;NA;33;0
265;FALSE;FALSE;acs;3;3.87;6.58;0.67;17;0.8;NA;NA;48;0
266;FALSE;FALSE;acs;2;3.93;8.77;0.67;11;0.52;NA;NA;29;0
267;FALSE;FALSE;acs;0;1.95;0.1;0.88;26;0.78;NA;NA;NA;NA
268;FALSE;FALSE;acs;3;3.73;3.4;0.31;14;0.24;NA;NA;35;0
269;FALSE;FALSE;acs;3;1.36;1.3;0.61;35;0.88;NA;NA;38;0
270;FALSE;FALSE;acs;3;4.72;8.37;0.36;15;0.63;NA;NA;38;0
271;FALSE;FALSE;acs;3;0.43;0.94;0.84;21;0.64;NA;NA;29;0
272;FALSE;FALSE;acs;3;0.98;1.83;0.7;16;0.54;NA;NA;21;1
273;FALSE;FALSE;acs;3;1.54;1.76;0.73;46;0.85;NA;NA;31;0
274;FALSE;FALSE;mmas;3;1.26;2.65;0.81;10;NA;NA;NA;20;0
275;FALSE;FALSE;as;3;4.27;4.93;0.49;28;NA;NA;NA;43;0
276;FALSE;FALSE;acs;3;3.99;6.38;0.64;28;0.61;NA;NA;29;0
277;FALSE;FALSE;acs;3;4.32;2.84;0.45;10;0.03;NA;NA;49;0
278;FALSE;FALSE;acs;3;1.92;5.21;0.7;21;0.48;NA;NA;19;0
279;FALSE;FALSE;acs;3;3.32;2;0.56;33;0.59;NA;NA;21;1
280;TRUE;FALSE;acs;3;2.14;1.62;0.93;46;0.49;NA;NA;29;0
281;FALSE;FALSE;acs;3;1.92;0.1;0.71;46;0.9;NA;NA;25;0
282;FALSE;FALSE;acs;3;0.79;1.1;0.89;59;0.77;NA;NA;42;0
283;FALSE;FALSE;acs;2;2.52;3.48;0.67;22;0.91;NA;NA;17;0
284;FALSE;FALSE;acs;3;2.7;2.98;0.96;18;0.74;NA;NA;23;1
285;FALSE;FALSE;acs;3;2.18;3.93;0.83;17;0.36;NA;NA;37;0
286;FALSE;FALSE;mmas;3;1.94;0.43;0.83;5;NA;NA;NA;31;0
287;FALSE;FALSE;as;3;2.27;3.19;0.81;31;NA;NA;NA;19;1
288;FALSE;FALSE;acs;3;1.93;2.83;0.69;10;0.57;NA;NA;24;1
289;FALSE;FALSE;acs;3;2.04;2;0.81;19;0.61;NA;NA;30;0
290;FALSE;FALSE;acs;3;4.43;7.92;0.4;20;0.75;NA;NA;29;0
291;FALSE;FALSE;acs;3;4.8;7.74;0.5;23;0.59;NA;NA;41;0
292;FALSE;FALSE;acs;3;1.98;0.6;0.81;16;0.79;NA;NA;13;1
293;FALSE;FALSE;acs;3;1.96;5.28;0.96;25;0.54;NA;NA;26;0
294;FALSE;FALSE;as;3;2.45;3.33;0.79;40;NA;NA;NA;36;0
295;FALSE;FALSE;acs;3;2.19;2.84;0.83;34;0.65;NA;NA;18;1
296;FALSE;FALSE;acs;2;1.3;4.13;0.7;21;0.69;NA;NA;22;0
297;FALSE;FALSE;acs;3;4.39;9.28;0.9;9;0.51;NA;NA;31;1
298;FALSE;FALSE;acs;3;3.32;8.81;0.6;7;0.87;NA;NA;50;0
299;FALSE;FALSE;acs;3;2.38;1.82;0.85;14;0.83;NA;NA;30;0
300;FALSE;FALSE;acs;3;2.23;2.06;0.88;43;0.67;NA;NA;34;0
301;FALSE;FALSE;acs;3;1.85;2.42;0.97;18;0.65;NA;NA;27;0
302;FALSE;FALSE;acs;3;3.99;8.51;0.61;7;0.53;NA;NA;46;0
303;FALSE;FALSE;acs;3;2.62;1.84;0.73;37;0.74;NA;NA;33;0
304;TRUE;FALSE;ras;3;2.16;1.4;0.98;68;NA;16;NA;31;0
305;FALSE;FALSE;acs;3;1.21;2.12;0.94;17;0.45;NA;NA;26;1
306;FALSE;FALSE;mmas;3;2.42;1.67;0.99;37;NA;NA;NA;42;0
307;FALSE;FALSE;mmas;3;1.67;4.66;0.64;28;NA;NA;NA;9;1
308;FALSE;FALSE;ras;1;2.54;3.39;0.99;24;NA;53;NA;32;0
309;FALSE;FALSE;acs;2;2.32;4.21;0.77;7;0.45;NA;NA;23;1
310;FALSE;FALSE;acs;0;0.82;3.22;0.9;23;0.78;NA;NA;NA;NA
311;FALSE;FALSE;as;3;1.83;0.5;0.79;41;NA;NA;NA;25;0
