CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
154;FALSE;FALSE;acs;2;3.09;4.04;0.84;46;0.94;NA;NA;30;0
155;FALSE;FALSE;mmas;3;3.5;2.49;0.07;42;NA;NA;NA;30;1
156;TRUE;FALSE;acs;3;1.97;8.22;0.59;36;0.1;NA;NA;26;0
157;FALSE;FALSE;as;2;0.21;3.07;0.63;58;NA;NA;NA;10;0
158;FALSE;FALSE;as;0;0.81;2.81;0.37;7;NA;NA;NA;NA;NA
159;FALSE;FALSE;mmas;2;2.73;5.12;0.07;79;NA;NA;NA;13;0
160;TRUE;FALSE;acs;3;3.12;3.98;0.79;10;0.65;NA;NA;33;1
161;FALSE;FALSE;acs;2;3.02;3;0.71;28;0.41;NA;NA;50;0
162;FALSE;FALSE;acs;1;4.64;2.42;0.74;18;0.7;NA;NA;7;1
163;FALSE;FALSE;eas;3;2.21;5.38;0.69;35;NA;NA;630;25;0
164;FALSE;FALSE;acs;2;1.92;4.4;0.53;30;0.86;NA;NA;23;0
165;FALSE;FALSE;eas;2;3.38;5.97;0.46;17;NA;NA;110;34;1
166;TRUE;FALSE;ras;3;2.21;1.6;0.77;28;NA;21;NA;46;1
167;FALSE;FALSE;eas;3;2.46;8.91;0.68;22;NA;NA;733;12;1
168;FALSE;FALSE;eas;3;3.29;5.54;0.58;48;NA;NA;308;50;1
169;FALSE;FALSE;acs;3;1.61;1.83;0.36;10;0.58;NA;NA;12;1
170;FALSE;FALSE;eas;3;1.18;8.57;0.86;15;NA;NA;359;28;1
171;FALSE;FALSE;acs;3;2.23;6.74;0.84;25;0.48;NA;NA;31;1
172;FALSE;FALSE;eas;2;2.77;7.28;0.69;8;NA;NA;26;37;1
173;FALSE;FALSE;ras;3;4.41;8.66;0.94;5;NA;40;NA;38;1
174;FALSE;FALSE;ras;3;3.25;1.14;0.71;20;NA;71;NA;22;0
175;TRUE;FALSE;acs;3;2.57;7.95;0.58;54;0.44;NA;NA;14;0
176;FALSE;FALSE;as;3;3.88;1.23;0.74;37;NA;NA;NA;5;0
177;FALSE;FALSE;acs;2;1.6;9.32;0.57;12;0.35;NA;NA;30;1
178;FALSE;FALSE;acs;3;3.26;8.12;0.41;34;0.47;NA;NA;20;1
179;FALSE;FALSE;eas;2;1.92;6.56;0.71;54;NA;NA;350;10;1
180;FALSE;FALSE;acs;3;4.13;4.61;0.08;30;0.67;NA;NA;14;0
181;FALSE;FALSE;acs;3;4.82;7.09;0.87;5;0.65;NA;NA;49;1
182;FALSE;FALSE;acs;3;4.22;2.39;0.64;5;0.58;NA;NA;8;1
183;FALSE;FALSE;mmas;3;2.97;3.56;0.96;5;NA;NA;NA;19;0
184;TRUE;FALSE;acs;3;3.05;9.36;0.43;38;0.04;NA;NA;26;1
185;FALSE;FALSE;as;3;1.15;3.99;0.65;61;NA;NA;NA;39;0
186;FALSE;FALSE;mmas;1;4.47;4.04;0.82;15;NA;NA;NA;30;1
187;FALSE;FALSE;as;2;2.8;7.72;0.48;27;NA;NA;NA;19;0
188;FALSE;FALSE;acs;3;3.01;8.75;0.82;10;0.71;NA;NA;21;0
189;FALSE;FALSE;acs;3;1.37;7.39;0.99;39;0.18;NA;NA;28;0
190;FALSE;FALSE;mmas;3;0.78;6.17;0.81;51;NA;NA;NA;39;1
191;FALSE;FALSE;eas;3;1.75;5.97;0.7;42;NA;NA;241;6;0
192;FALSE;FALSE;acs;3;3.72;1.49;0.42;23;0.8;NA;NA;29;0
193;FALSE;FALSE;acs;3;3;0.28;0.07;14;0.78;NA;NA;27;0
194;FALSE;FALSE;acs;1;3.39;3.5;0.78;14;0.82;NA;NA;30;1
195;FALSE;FALSE;acs;3;0.73;8.3;0.69;36;0.26;NA;NA;22;0
196;FALSE;FALSE;acs;3;1.63;6;0.22;19;0.67;NA;NA;14;0
197;FALSE;FALSE;ras;3;4.28;1.48;0.61;49;NA;86;NA;28;1
198;FALSE;FALSE;acs;3;0.28;8.79;0.33;52;0.55;NA;NA;27;0
199;FALSE;FALSE;acs;3;0.18;8.5;0.47;74;0.29;NA;NA;26;0
200;FALSE;FALSE;acs;3;0.79;6.2;0.55;47;0.33;NA;NA;27;1
201;FALSE;FALSE;acs;0;4.99;2.52;0.28;21;0.65;NA;NA;NA;NA
202;FALSE;FALSE;acs;1;0.21;7.78;0.88;46;0.57;NA;NA;17;0
203;FALSE;FALSE;as;3;2.7;8.93;0.37;35;NA;NA;NA;43;0
204;FALSE;FALSE;acs;3;3.21;0.79;0.74;36;0.98;NA;NA;31;1
205;FALSE;FALSE;eas;3;2.74;8.12;0.85;27;NA;NA;273;31;0
206;FALSE;FALSE;ras;3;3.4;7.8;0.47;34;NA;72;NA;26;0
207;FALSE;FALSE;mmas;1;0.24;8.15;0.17;25;NA;NA;NA;20;0
208;FALSE;FALSE;acs;1;2.67;6.75;0.48;43;0.49;NA;NA;23;1
209;FALSE;FALSE;acs;1;1.93;5.4;0.77;26;0.59;NA;NA;19;1
210;TRUE;FALSE;acs;3;2.41;6.15;0.94;37;0.23;NA;NA;33;0
211;FALSE;FALSE;eas;3;1.84;7.71;0.77;10;NA;NA;344;45;1
212;FALSE;FALSE;ras;2;4.88;1.77;0.92;21;NA;75;NA;40;1
213;FALSE;FALSE;acs;2;2.06;8.35;0.2;55;0.14;NA;NA;24;0
214;FALSE;FALSE;as;3;4.39;1.87;0.52;37;NA;NA;NA;43;1
215;FALSE;FALSE;acs;1;4.26;3.56;0.95;69;0.84;NA;NA;37;1
216;FALSE;FALSE;acs;3;3.15;6.24;0.71;29;0.82;NA;NA;33;0
217;FALSE;FALSE;acs;3;2.82;4.55;0.84;44;0.68;NA;NA;37;0
218;FALSE;FALSE;acs;2;1.23;1.35;0.61;44;0.94;NA;NA;29;1
219;FALSE;FALSE;acs;3;2.75;1.42;0.26;37;0.87;NA;NA;11;0
220;FALSE;FALSE;acs;3;1.7;7.47;0.97;41;0.27;NA;NA;32;0
221;FALSE;FALSE;acs;3;1.54;9.25;0.58;46;0.33;NA;NA;9;0
222;FALSE;FALSE;ras;0;1.86;0.82;0.36;23;NA;3;NA;NA;NA
223;FALSE;FALSE;acs;3;4.93;0.26;0.75;27;0.82;NA;NA;9;1
224;FALSE;FALSE;as;3;4.41;4.41;0.71;45;NA;NA;NA;28;0
225;FALSE;FALSE;acs;3;2.11;5.23;0.74;41;0.2;NA;NA;28;0
226;FALSE;FALSE;as;3;3.02;8.34;0.71;37;NA;NA;NA;25;0
227;FALSE;FALSE;acs;3;3.07;2;0.91;33;0.49;NA;NA;46;1
228;FALSE;FALSE;ras;3;1.55;1.51;0.78;40;NA;75;NA;36;0
229;FALSE;FALSE;acs;3;3.19;7.3;0.86;29;0.34;NA;NA;32;0
230;FALSE;FALSE;acs;2;2.59;2.12;0.85;24;0.86;NA;NA;40;1
231;FALSE;FALSE;acs;3;1.84;5.71;0.88;42;0.01;NA;NA;35;0
232;FALSE;FALSE;acs;3;2.86;9.94;0.5;65;0.5;NA;NA;9;0
233;FALSE;FALSE;acs;3;2.19;0.67;0.22;19;0.93;NA;NA;7;0
234;FALSE;FALSE;acs;3;3.18;1.91;0.88;58;0.66;NA;NA;46;1
235;FALSE;FALSE;mmas;3;2.18;6.85;0.64;29;NA;NA;NA;14;0
236;FALSE;FALSE;acs;3;2.52;6.66;0.68;46;0.5;NA;NA;26;1
237;FALSE;FALSE;acs;2;1.86;5.02;0.62;42;0.65;NA;NA;15;0
238;FALSE;FALSE;ras;3;1.3;2.71;0.81;11;NA;27;NA;47;1
239;FALSE;FALSE;acs;1;2.21;8.28;0.38;61;0.36;NA;NA;25;0
240;FALSE;FALSE;eas;3;2.25;8.74;0.66;30;NA;NA;695;8;0
241;FALSE;FALSE;acs;3;1.89;8.01;0.7;56;0.29;NA;NA;10;0
242;FALSE;FALSE;acs;3;2.07;6.02;0.94;37;0.27;NA;NA;40;0
243;FALSE;FALSE;ras;3;2.27;1.58;0.39;20;NA;25;NA;41;0
244;FALSE;FALSE;acs;0;4.52;8.12;0.83;58;0.64;NA;NA;NA;NA
245;FALSE;FALSE;acs;2;2;8.75;0.73;33;0.37;NA;NA;18;1
246;FALSE;FALSE;acs;3;1.24;7.7;0.52;45;0.57;NA;NA;19;0
247;FALSE;FALSE;eas;3;2.69;7.94;0.97;36;NA;NA;198;36;0
248;FALSE;FALSE;acs;3;2.57;4.12;0.81;31;0.1;NA;NA;38;0
249;FALSE;FALSE;as;3;1.77;5.5;0.65;51;NA;NA;NA;18;0
250;FALSE;FALSE;acs;1;1.16;9.83;0.55;63;0.68;NA;NA;14;0
251;TRUE;FALSE;acs;3;2.05;6.42;0.58;41;0.23;NA;NA;15;1
252;FALSE;FALSE;ras;3;2.17;1.59;0.7;42;NA;47;NA;46;1
253;FALSE;FALSE;acs;3;1.67;7.86;0.61;35;0.52;NA;NA;20;0
254;FALSE;FALSE;acs;3;2.71;8.77;0.85;59;0.66;NA;NA;45;0
255;FALSE;FALSE;acs;3;2.77;4.64;0.74;24;0.84;NA;NA;30;1
256;FALSE;FALSE;acs;3;1.94;8.23;0.58;64;0.14;NA;NA;21;0
257;FALSE;FALSE;acs;3;1.82;0.5;0.74;51;0.5;NA;NA;42;1
258;FALSE;FALSE;acs;3;2.71;0.82;0.31;27;0.65;NA;NA;14;0
259;FALSE;FALSE;acs;3;3.3;7.61;0.62;49;0.79;NA;NA;26;0
260;FALSE;FALSE;eas;3;1.74;2.83;0.72;28;NA;NA;706;38;1
261;FALSE;FALSE;ras;3;2.8;0.57;0.8;27;NA;9;NA;49;1
262;FALSE;FALSE;acs;1;0.67;9.5;0.78;25;0.05;NA;NA;44;0
263;FALSE;FALSE;eas;3;1.9;8.35;0.86;67;NA;NA;560;24;0
264;TRUE;FALSE;acs;3;2.78;9.5;0.5;43;0.47;NA;NA;14;0
265;FALSE;FALSE;as;3;2.34;6.22;0.93;40;NA;NA;NA;37;0
266;TRUE;FALSE;acs;3;2.66;9.32;0.63;48;0.37;NA;NA;17;0
267;FALSE;FALSE;acs;1;2.95;7.87;0.46;34;0.27;NA;NA;27;1
268;FALSE;FALSE;acs;3;2.35;6.42;0.46;12;0.35;NA;NA;25;1
269;FALSE;FALSE;acs;3;1.93;7.48;0.39;71;0.45;NA;NA;17;0
270;FALSE;FALSE;acs;3;0.44;2.85;0.79;69;0.04;NA;NA;32;0
271;FALSE;FALSE;acs;3;2.41;6.83;0.87;32;0.24;NA;NA;31;0
272;FALSE;FALSE;acs;3;0.66;3.83;0.92;20;0.36;NA;NA;32;0
273;FALSE;FALSE;ras;3;0.62;4.58;0.97;47;NA;40;NA;40;1
274;FALSE;FALSE;ras;3;2.07;3.74;0.49;40;NA;35;NA;45;1
275;FALSE;FALSE;ras;3;3.91;1.48;0.72;17;NA;55;NA;41;1
276;FALSE;FALSE;acs;3;2.56;7.73;0.84;27;0.04;NA;NA;32;0
277;FALSE;FALSE;acs;3;0.99;6.41;0.49;28;0.82;NA;NA;16;0
278;FALSE;FALSE;acs;0;4.61;9.73;0.43;54;0.38;NA;NA;NA;NA
279;TRUE;FALSE;ras;3;2.39;2.38;0.79;46;NA;16;NA;45;1
280;FALSE;FALSE;mmas;3;2.67;3.51;0.71;39;NA;NA;NA;47;1
281;FALSE;FALSE;acs;3;2.5;7.04;0.66;10;0.17;NA;NA;34;0
282;FALSE;FALSE;eas;3;1.37;2.33;0.7;30;NA;NA;445;48;1
283;FALSE;FALSE;acs;3;2.94;7.04;0.66;58;0.46;NA;NA;5;0
284;FALSE;FALSE;acs;3;2.33;5.8;0.79;9;0.72;NA;NA;38;0
285;FALSE;FALSE;acs;3;3.26;9.53;0.39;56;0.33;NA;NA;27;0
286;FALSE;FALSE;acs;3;1.63;8.43;0.47;37;0.24;NA;NA;48;1
287;FALSE;FALSE;ras;3;2.17;1.92;0.82;32;NA;12;NA;50;1
288;TRUE;FALSE;acs;3;2.64;6.1;0.63;54;0.32;NA;NA;10;1
289;FALSE;FALSE;ras;3;2.11;3.23;0.77;58;NA;43;NA;50;1
290;FALSE;FALSE;ras;3;2.69;0.88;0.95;48;NA;51;NA;47;1
291;FALSE;FALSE;acs;3;2.51;9.42;0.47;41;0.5;NA;NA;14;0
292;FALSE;FALSE;ras;3;2.4;1.9;0.88;57;NA;9;NA;38;1
293;FALSE;FALSE;eas;3;2.49;2.33;0.63;46;NA;NA;326;45;1
294;FALSE;FALSE;acs;3;3.52;9.35;0.63;34;0.45;NA;NA;9;0
295;FALSE;FALSE;acs;3;2.75;8.36;0.76;45;0.21;NA;NA;20;0
296;FALSE;FALSE;acs;3;1.69;6.86;0.71;48;0.45;NA;NA;13;0
297;FALSE;FALSE;acs;3;1.89;6.64;0.6;22;0.22;NA;NA;5;1
298;FALSE;FALSE;ras;3;2.43;0.01;0.83;29;NA;18;NA;46;1
299;FALSE;FALSE;acs;3;1.92;7.4;0.59;39;0.26;NA;NA;20;1
300;FALSE;FALSE;acs;3;3.35;6.81;0.55;19;0.62;NA;NA;8;0
301;FALSE;FALSE;ras;3;2.55;2.17;0.72;35;NA;59;NA;37;1
302;FALSE;FALSE;ras;3;2.6;4.97;0.78;57;NA;33;NA;44;1
303;FALSE;FALSE;eas;3;1.99;0.83;0.77;21;NA;NA;215;50;1
304;FALSE;FALSE;acs;3;2.3;9.46;0.78;42;0.23;NA;NA;9;0
305;FALSE;FALSE;ras;3;2.74;2.77;0.74;39;NA;3;NA;47;1
306;FALSE;FALSE;acs;3;1.51;8.02;0.58;41;0.21;NA;NA;14;1
307;FALSE;FALSE;acs;3;3.17;8.37;0.7;57;0.39;NA;NA;21;0
308;TRUE;TRUE;acs;3;2.34;6.16;0.73;49;0.29;NA;NA;15;1
309;FALSE;FALSE;acs;3;1.17;6.87;0.61;45;0.53;NA;NA;9;0
310;FALSE;FALSE;acs;3;2.16;8.8;0.32;47;0.49;NA;NA;5;0
311;FALSE;FALSE;ras;3;1.04;2.29;0.81;43;NA;15;NA;46;1
312;FALSE;FALSE;ras;3;2.45;0.03;0.65;35;NA;60;NA;44;1
313;FALSE;FALSE;acs;3;2.25;7.67;0.62;45;0.37;NA;NA;15;1
