CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
101;FALSE;as;3;4.31;5.31;0.48;75;NA;NA;NA;25;1
102;FALSE;mmas;2;1.4;4.63;0.46;65;NA;NA;NA;12;0
103;FALSE;mmas;0;3.36;2.76;0.19;41;NA;NA;NA;NA;NA
104;FALSE;acs;0;2.56;0.25;0.33;27;0.73;NA;NA;NA;NA
105;FALSE;mmas;3;1.4;2.08;0.44;26;NA;NA;NA;39;0
106;FALSE;eas;0;0.83;7.99;0.12;58;NA;NA;168;NA;NA
107;FALSE;as;1;1.74;7.88;0.59;21;NA;NA;NA;13;1
108;TRUE;acs;3;3.72;7.99;0.05;34;0.76;NA;NA;30;1
109;FALSE;eas;3;0.3;8.66;0.15;45;NA;NA;669;44;1
110;FALSE;acs;0;2.37;4.24;0.17;28;0.87;NA;NA;NA;NA
111;FALSE;ras;1;3.67;1.02;0.4;6;NA;72;NA;28;0
112;FALSE;eas;3;3.12;5.11;0.05;5;NA;NA;560;18;0
113;FALSE;as;3;1.23;7.39;0.56;48;NA;NA;NA;11;1
114;FALSE;as;0;0.12;5.63;0.01;17;NA;NA;NA;NA;NA
115;FALSE;acs;3;4.68;0.92;0.34;16;0.41;NA;NA;29;0
116;TRUE;acs;3;1.39;4.46;0.14;18;0.77;NA;NA;18;1
117;FALSE;mmas;1;2.12;3.99;0.56;57;NA;NA;NA;41;1
118;FALSE;ras;3;3.09;8.81;0.05;77;NA;2;NA;12;1
119;FALSE;acs;0;0.32;8.35;0.2;24;0.46;NA;NA;NA;NA
120;FALSE;as;0;0.43;1.37;0.49;66;NA;NA;NA;NA;NA
121;FALSE;acs;2;3.11;7.19;0.03;40;0.96;NA;NA;16;1
122;FALSE;acs;1;4.75;6.08;0.76;21;0.64;NA;NA;9;1
123;FALSE;eas;2;4.79;3.28;0.28;6;NA;NA;385;31;1
124;FALSE;mmas;1;3.11;1.9;0.66;21;NA;NA;NA;19;0
125;FALSE;eas;1;2.38;7.83;0.44;24;NA;NA;61;29;1
126;FALSE;mmas;2;1.13;3.48;0.07;59;NA;NA;NA;34;1
127;FALSE;acs;1;0.6;6.99;0.24;31;0.91;NA;NA;27;1
128;FALSE;as;0;1.27;5.61;0.08;58;NA;NA;NA;NA;NA
129;FALSE;ras;0;2.93;7.73;0.5;7;NA;31;NA;NA;NA
130;FALSE;acs;3;4.32;1.32;0.46;49;1;NA;NA;24;1
131;FALSE;acs;3;1.55;3.55;0.1;96;0.91;NA;NA;22;0
132;FALSE;eas;1;0.22;0.47;0.42;29;NA;NA;288;8;0
133;FALSE;ras;1;1.18;5.37;0.29;69;NA;77;NA;19;0
134;FALSE;ras;0;3.98;1.72;0.92;72;NA;4;NA;NA;NA
135;FALSE;mmas;1;1.43;3.28;0.27;60;NA;NA;NA;47;0
136;FALSE;eas;2;3.67;2.31;0.23;66;NA;NA;67;25;1
137;FALSE;acs;1;3.37;3.58;0.3;60;0.54;NA;NA;17;1
138;FALSE;as;2;2.96;7.2;0.32;60;NA;NA;NA;18;0
139;FALSE;acs;3;4.99;7.84;0.84;30;0.54;NA;NA;12;0
140;FALSE;eas;3;0.03;7.85;0.3;65;NA;NA;139;15;1
141;FALSE;ras;2;1.47;1.34;0.16;35;NA;89;NA;11;1
142;FALSE;mmas;0;3.94;2.89;0.31;35;NA;NA;NA;NA;NA
143;FALSE;as;1;2.69;1.24;0.37;64;NA;NA;NA;27;1
144;FALSE;mmas;3;2.54;1.34;0.49;7;NA;NA;NA;35;1
145;FALSE;as;3;3.48;7.93;0.22;72;NA;NA;NA;32;0
146;FALSE;acs;2;1.19;3.56;0.23;54;0.94;NA;NA;46;1
147;FALSE;eas;3;2.29;3.25;0.4;67;NA;NA;35;23;1
148;FALSE;ras;2;0.99;2.03;0.07;49;NA;46;NA;12;1
149;TRUE;acs;3;2.23;6.62;0.13;23;0.34;NA;NA;25;1
150;FALSE;mmas;3;2.75;1.18;0.59;31;NA;NA;NA;17;1
151;TRUE;acs;3;2.29;3.59;0.9;34;0.64;NA;NA;30;1
152;FALSE;ras;3;2.69;3.88;0.4;55;NA;17;NA;44;0
153;FALSE;eas;1;3.49;3.34;0.32;13;NA;NA;6;35;1
154;FALSE;mmas;3;2.72;7.46;0.26;60;NA;NA;NA;8;1
155;FALSE;acs;1;3.53;1.76;0.41;33;0.42;NA;NA;44;0
156;FALSE;acs;3;1.6;2.99;0.36;69;0.04;NA;NA;28;1
157;FALSE;acs;3;2.53;9.01;0.11;29;0.88;NA;NA;36;0
158;FALSE;acs;3;1.68;0.11;0.37;9;0.61;NA;NA;25;0
159;FALSE;acs;3;2.75;4.11;0.13;62;0.51;NA;NA;15;1
160;FALSE;as;0;2.2;0.49;0.22;58;NA;NA;NA;NA;NA
161;FALSE;acs;3;4.61;8.23;0.76;18;0.5;NA;NA;46;0
162;FALSE;ras;0;1.84;0.28;0.14;31;NA;37;NA;NA;NA
163;FALSE;eas;2;2.32;4.35;0.35;29;NA;NA;285;32;1
164;FALSE;eas;2;3.45;4.14;0.14;38;NA;NA;713;32;1
165;FALSE;acs;3;1.45;2.73;0.86;34;0.17;NA;NA;47;0
166;FALSE;eas;0;1.41;6.96;0.38;16;NA;NA;62;NA;NA
167;FALSE;as;2;0.15;9.58;0.6;82;NA;NA;NA;22;1
168;FALSE;as;1;2.27;0.74;0.58;28;NA;NA;NA;27;1
169;FALSE;eas;0;2.52;2.73;0.42;22;NA;NA;176;NA;NA
170;FALSE;acs;3;3.29;3.97;0.22;32;0.79;NA;NA;38;0
171;FALSE;eas;0;3.44;9.36;0.16;32;NA;NA;291;NA;NA
172;FALSE;acs;2;3.56;5.26;0.59;66;0.55;NA;NA;37;1
173;FALSE;acs;0;3.35;7.78;0.09;24;0.71;NA;NA;NA;NA
174;FALSE;eas;0;3.24;6.31;0.34;52;NA;NA;522;NA;NA
175;FALSE;acs;1;0.26;6.11;0.41;21;0.8;NA;NA;7;0
176;FALSE;ras;3;2.08;7.01;0.99;77;NA;29;NA;15;0
177;FALSE;mmas;3;1.89;2.23;0.31;44;NA;NA;NA;14;1
178;FALSE;acs;1;2.65;5.44;0.21;35;0.54;NA;NA;42;1
179;FALSE;acs;0;3.36;9.67;0.13;50;0.69;NA;NA;NA;NA
180;FALSE;acs;0;1.33;5.45;0.11;38;0.87;NA;NA;NA;NA
181;FALSE;eas;3;2.99;4.35;0.04;19;NA;NA;592;8;0
182;TRUE;acs;3;4.44;6.81;0.03;34;0.71;NA;NA;30;1
183;FALSE;mmas;0;1.77;4.73;0.16;20;NA;NA;NA;NA;NA
184;FALSE;acs;3;2.15;2.31;0.02;26;0.56;NA;NA;18;0
185;FALSE;acs;2;1.93;6.68;0.2;29;0.91;NA;NA;8;1
186;FALSE;as;0;2.19;5.5;0.18;42;NA;NA;NA;NA;NA
187;FALSE;mmas;2;1.35;4.73;0.79;58;NA;NA;NA;10;1
188;FALSE;eas;3;3.7;6.61;0.12;32;NA;NA;557;31;0
189;FALSE;acs;3;1.96;2.79;0.41;41;0.78;NA;NA;7;1
190;FALSE;acs;2;1.9;0.38;0.59;19;0.89;NA;NA;12;1
191;TRUE;acs;3;1.71;4.68;0.38;37;0.83;NA;NA;26;1
192;FALSE;acs;3;2.26;2.94;0.66;26;0.6;NA;NA;26;1
193;FALSE;eas;0;1.09;8.15;0.34;21;NA;NA;234;NA;NA
194;FALSE;acs;1;4.27;8.69;0.29;45;0.46;NA;NA;24;0
195;FALSE;acs;3;1.35;2.54;0.19;35;0.67;NA;NA;19;1
196;FALSE;acs;2;3.98;2.46;0.25;31;0.63;NA;NA;14;1
197;FALSE;acs;3;3.05;8.39;0.03;40;0.38;NA;NA;14;1
198;FALSE;acs;3;1.31;5.18;0.35;15;0.98;NA;NA;13;0
199;FALSE;acs;3;1.77;6.51;0.57;17;0.37;NA;NA;32;0
200;FALSE;acs;2;0.38;5.76;0.06;37;0.4;NA;NA;22;1
201;FALSE;mmas;3;2.12;3.46;0.43;19;NA;NA;NA;11;1
202;FALSE;eas;0;1.27;8.4;0.24;19;NA;NA;589;NA;NA
203;FALSE;acs;3;1.89;5.73;0.11;42;0.26;NA;NA;5;1
204;FALSE;mmas;3;0.82;7.33;0.35;32;NA;NA;NA;7;1
205;FALSE;acs;3;2.55;7.91;0.45;63;0.37;NA;NA;24;1
206;FALSE;acs;3;1.7;7.19;0.44;27;0.74;NA;NA;38;1
207;FALSE;as;1;1.05;6.39;0.67;35;NA;NA;NA;29;1
208;FALSE;acs;3;2.12;7.9;0.11;39;0.29;NA;NA;30;1
209;FALSE;acs;2;2.52;2.9;0.19;5;0.26;NA;NA;6;1
210;FALSE;acs;1;0.45;5;0.14;21;0.26;NA;NA;14;1
211;FALSE;acs;0;0.9;4.55;0.04;58;0.9;NA;NA;NA;NA
212;FALSE;acs;3;2.33;2.98;0.61;61;0.51;NA;NA;34;1
213;FALSE;acs;3;0.41;5.2;0.01;28;0.77;NA;NA;22;1
214;FALSE;eas;3;4.74;6.17;0.31;36;NA;NA;93;27;1
215;FALSE;acs;2;3.15;9.92;0.04;49;0.75;NA;NA;20;1
216;FALSE;ras;1;4.13;8.41;0.42;29;NA;68;NA;16;1
217;FALSE;acs;3;1.54;8.37;0.52;16;0.39;NA;NA;40;1
218;FALSE;acs;3;3.22;6.97;0.25;22;0.2;NA;NA;40;1
219;FALSE;acs;3;1.7;5.49;0.14;25;0.9;NA;NA;44;1
220;FALSE;acs;3;1.84;2.72;0.17;70;0.95;NA;NA;18;0
221;FALSE;acs;3;3.47;7.4;0.16;25;0.71;NA;NA;30;1
222;FALSE;acs;3;4.32;4.1;0.28;47;0.69;NA;NA;30;0
223;FALSE;acs;3;1.44;3.25;0.39;22;1;NA;NA;33;1
224;FALSE;mmas;3;3.25;7.54;0.15;41;NA;NA;NA;38;1
225;FALSE;acs;3;3.85;6.31;0.26;59;0.55;NA;NA;22;0
226;FALSE;acs;2;0.3;7.81;0.24;13;0.22;NA;NA;45;1
227;FALSE;eas;0;1.8;8.31;0.01;30;NA;NA;750;NA;NA
228;FALSE;acs;3;4.95;9.81;0.16;37;0.85;NA;NA;23;1
229;FALSE;acs;3;2.71;5.93;0.37;37;0.21;NA;NA;34;1
230;FALSE;acs;3;4.45;9.26;0.15;36;0.57;NA;NA;28;1
231;FALSE;mmas;2;0.84;3.62;0.22;39;NA;NA;NA;21;1
232;FALSE;acs;0;1.87;7.69;0.07;44;0.94;NA;NA;NA;NA
233;FALSE;acs;3;3.06;3.71;0.5;38;0.81;NA;NA;21;1
234;FALSE;acs;0;3.17;7.01;0.18;33;0.5;NA;NA;NA;NA
235;FALSE;acs;0;2.1;2.36;0.15;12;0.67;NA;NA;NA;NA
236;FALSE;ras;1;4.68;4.86;0.21;44;NA;22;NA;25;1
237;FALSE;acs;3;1.18;2.61;0.1;44;0.79;NA;NA;29;1
238;FALSE;acs;3;3.13;9.36;0.17;36;0.43;NA;NA;46;1
239;FALSE;eas;3;1.68;7.08;0.37;8;NA;NA;24;12;1
240;FALSE;acs;2;1.49;7.73;0.06;18;0.45;NA;NA;15;1
241;FALSE;acs;1;1.66;4.52;0.31;60;0.82;NA;NA;24;1
242;FALSE;acs;3;3.35;1.48;0.18;39;0.76;NA;NA;18;1
243;FALSE;as;3;2.13;4.68;0.34;26;NA;NA;NA;13;1
244;FALSE;acs;3;3.81;3.42;0.11;27;0.9;NA;NA;19;1
245;FALSE;acs;3;4.18;5.29;0.06;16;0.7;NA;NA;20;1
246;FALSE;acs;3;0.72;6.22;0.42;34;0.7;NA;NA;20;1
247;FALSE;acs;3;1.06;5.27;0.04;45;0.86;NA;NA;17;1
248;TRUE;acs;3;2.35;2.6;0.06;33;0.77;NA;NA;10;1
249;FALSE;as;3;1.7;4.82;0.34;31;NA;NA;NA;22;0
250;FALSE;acs;3;0.58;5.55;0.28;24;0.75;NA;NA;19;1
251;FALSE;acs;3;1.67;4.52;0.26;24;0.58;NA;NA;21;0
252;FALSE;as;3;4.69;6.81;0.25;40;NA;NA;NA;31;1
253;FALSE;acs;3;2.37;7.12;0.01;15;0.18;NA;NA;17;1
254;FALSE;acs;3;3.84;5.58;0.01;15;0.58;NA;NA;19;1
255;FALSE;acs;1;2.83;4.03;0.4;28;0.83;NA;NA;22;1
256;FALSE;acs;0;2.64;5.87;0.1;10;0.9;NA;NA;NA;NA
257;FALSE;acs;3;0.38;6.55;0.13;10;0.64;NA;NA;21;1
258;FALSE;acs;3;3.02;3.46;0.46;31;0.92;NA;NA;18;1
259;FALSE;acs;3;0.96;1.38;0.12;43;0.95;NA;NA;17;1
260;FALSE;acs;2;0.76;6;0.18;43;0.75;NA;NA;19;1
261;FALSE;acs;2;4.45;7.48;0.18;42;0.79;NA;NA;38;1
262;FALSE;acs;1;2.13;7.49;0.03;39;0.34;NA;NA;28;1
263;FALSE;acs;3;1.87;4.21;0.23;17;0.54;NA;NA;29;1
264;FALSE;mmas;3;2.09;5;0.16;27;NA;NA;NA;31;1
265;FALSE;acs;3;2.06;6.63;0.19;21;0.93;NA;NA;17;1
266;FALSE;acs;3;1.29;4.38;0.12;32;0.97;NA;NA;10;1
267;FALSE;acs;3;2.15;6.18;0.25;34;0.88;NA;NA;19;0
268;FALSE;acs;3;1.28;4.6;0.18;50;0.88;NA;NA;18;1
269;FALSE;ras;3;2.5;7.58;0.1;28;NA;43;NA;29;1
270;FALSE;acs;2;1.28;5.25;0.25;20;0.78;NA;NA;14;1
271;TRUE;acs;3;3.67;7.19;0.09;41;0.67;NA;NA;24;1
272;FALSE;acs;3;3.13;3.06;0.2;41;0.77;NA;NA;28;1
273;FALSE;acs;3;1.44;9.88;0.15;29;0.56;NA;NA;29;1
274;FALSE;eas;3;0.38;5.81;0.46;35;NA;NA;695;22;0
275;FALSE;acs;3;2.4;4.54;0.09;6;0.74;NA;NA;10;1
276;FALSE;mmas;3;3.19;8.31;0.04;39;NA;NA;NA;14;1
277;FALSE;acs;3;2.51;4.36;0.38;28;0.75;NA;NA;19;0
278;FALSE;acs;3;3.21;8.24;0.3;28;0.51;NA;NA;19;1
279;FALSE;acs;3;4.46;8.29;0.15;43;0.53;NA;NA;24;1
280;FALSE;acs;3;2.38;3.43;0.22;19;0.83;NA;NA;6;1
281;TRUE;acs;3;2.18;4.06;0.31;40;0.76;NA;NA;17;1
282;FALSE;acs;3;2.12;4.17;0.44;19;0.66;NA;NA;22;1
283;TRUE;acs;3;1.87;5.72;0.19;32;0.5;NA;NA;22;1
284;FALSE;as;3;2.56;6.17;0.16;34;NA;NA;NA;16;1
285;FALSE;acs;3;4.65;6.49;0.08;34;0.47;NA;NA;38;1
286;FALSE;acs;3;1.62;6.4;0.11;9;0.24;NA;NA;19;1
287;FALSE;acs;3;2.22;6.39;0.17;17;0.91;NA;NA;19;1
288;FALSE;acs;3;2.91;4.58;0.4;21;0.76;NA;NA;14;1
289;FALSE;acs;0;2.36;7.04;0.15;34;0.07;NA;NA;NA;NA
290;FALSE;acs;3;2.67;5.65;0.5;67;0.99;NA;NA;24;1
291;FALSE;acs;3;1.19;3.7;0.43;22;0.96;NA;NA;12;1
292;FALSE;as;3;1.75;3.83;0.02;46;NA;NA;NA;18;1
293;FALSE;acs;3;3.18;3.43;0.39;13;0.64;NA;NA;24;1
294;FALSE;acs;3;0.4;3.6;0.11;21;0.97;NA;NA;26;1
295;FALSE;acs;3;0.56;5.18;0.2;19;0.75;NA;NA;26;1
296;FALSE;acs;0;1.8;4.14;0.34;15;0.78;NA;NA;NA;NA
297;FALSE;acs;3;2.58;5.59;0.21;46;0.57;NA;NA;27;0
298;FALSE;acs;3;1.74;4.5;0.1;13;0.75;NA;NA;19;1
299;FALSE;acs;3;1.25;6.84;0.05;22;0.89;NA;NA;17;1
300;FALSE;acs;3;0.7;5.96;0.16;12;0.5;NA;NA;9;1
301;FALSE;acs;3;1.86;8.09;0.16;31;0.7;NA;NA;12;1
302;FALSE;acs;3;1.23;1.94;0.16;40;0.78;NA;NA;20;1
303;FALSE;acs;3;4.39;7.78;0.1;53;0.66;NA;NA;22;1
304;FALSE;acs;3;2;9.38;0.16;32;0.17;NA;NA;21;1
305;FALSE;acs;2;0.06;4.21;0.1;27;0.79;NA;NA;18;1
306;FALSE;acs;3;2.01;3.78;0.19;24;0.65;NA;NA;25;1
307;FALSE;acs;2;2.22;2.48;0.05;35;0.87;NA;NA;15;1
308;FALSE;acs;3;1.85;3.09;0.06;44;0.52;NA;NA;18;1
309;FALSE;acs;3;2.45;1.97;0.23;27;0.89;NA;NA;7;1
310;FALSE;acs;3;2.25;5.84;0.29;61;0.83;NA;NA;22;1
311;FALSE;acs;3;2.12;4.35;0.19;72;0.72;NA;NA;14;1
312;FALSE;acs;3;4.16;6.35;0.1;45;0.62;NA;NA;19;1
313;FALSE;acs;3;3.03;3.24;0.16;32;0.84;NA;NA;12;1
314;FALSE;acs;3;1.2;5.52;0.14;29;0.74;NA;NA;23;1
315;FALSE;acs;3;1.97;3.28;0.2;31;0.9;NA;NA;12;1
316;FALSE;acs;3;2.81;9.18;0.18;45;0.77;NA;NA;32;1
317;FALSE;acs;3;1.94;3.53;0.33;36;0.66;NA;NA;16;1
318;FALSE;acs;3;2.09;2.64;0.02;14;0.89;NA;NA;16;1
319;TRUE;acs;3;3.08;3.56;0.35;65;0.68;NA;NA;9;1
320;FALSE;acs;3;2.6;8.76;0.16;41;0.59;NA;NA;19;1
321;FALSE;acs;3;1.15;5.05;0.32;30;0.36;NA;NA;17;1
322;FALSE;acs;3;2.09;2.26;0.02;47;0.57;NA;NA;9;1
323;FALSE;acs;3;2.17;2.79;0.04;49;0.71;NA;NA;10;1
324;FALSE;as;3;1.93;4.68;0.08;8;NA;NA;NA;17;1
325;FALSE;acs;3;1.53;4.4;0.2;43;0.83;NA;NA;18;1
326;FALSE;acs;3;3.39;4.01;0.02;43;0.75;NA;NA;14;1
327;FALSE;acs;3;1.51;4.68;0.21;33;0.83;NA;NA;17;1
328;FALSE;acs;3;1.5;5.11;0.26;15;0.72;NA;NA;23;1
329;FALSE;acs;3;1.38;2.55;0.03;38;0.61;NA;NA;9;1
330;FALSE;acs;3;3.22;1.56;0.1;33;0.62;NA;NA;7;1
331;TRUE;acs;3;2.36;2.66;0.49;55;0.75;NA;NA;18;1
332;FALSE;acs;3;2.58;4.33;0.05;27;0.64;NA;NA;14;1
333;FALSE;acs;3;2.45;4.55;0.08;32;0.88;NA;NA;19;1
334;TRUE;acs;3;1.81;2.74;0.13;38;0.69;NA;NA;10;1
335;FALSE;acs;3;1.4;5;0.17;8;0.71;NA;NA;15;1
336;FALSE;acs;3;3.26;9.35;0.17;44;0.71;NA;NA;24;1
337;FALSE;acs;3;2.92;2.8;0.25;39;0.88;NA;NA;13;1
338;FALSE;acs;3;3.15;3.75;0.08;35;0.67;NA;NA;10;1
339;FALSE;acs;3;2.1;6.36;0.13;40;0.55;NA;NA;17;1
340;FALSE;acs;3;1.74;3.65;0.08;42;0.57;NA;NA;12;1
341;TRUE;acs;3;2.5;2.68;0.06;42;0.88;NA;NA;9;1
342;FALSE;acs;3;1.8;5.41;0.16;39;0.48;NA;NA;26;1
343;FALSE;acs;3;2.78;7.33;0.07;55;0.64;NA;NA;21;1
344;FALSE;acs;3;2.95;8.07;0.02;34;0.65;NA;NA;18;1
345;FALSE;acs;3;1.57;2.97;0.13;36;0.8;NA;NA;6;1
346;FALSE;acs;3;1.75;3.75;0.34;45;0.77;NA;NA;18;1
347;FALSE;acs;3;1.47;3.46;0.05;24;0.76;NA;NA;12;1
348;FALSE;acs;3;1.97;4.06;0.19;45;0.89;NA;NA;17;1
349;FALSE;acs;3;2.49;3.99;0.52;21;0.9;NA;NA;19;1
350;FALSE;acs;3;3.99;8.96;0.32;52;0.63;NA;NA;22;1
