CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
129;FALSE;FALSE;acs;2;4.08;6.44;0.57;34;0.55;NA;NA;12;1
130;FALSE;FALSE;acs;3;2.71;5.24;0.3;76;0.35;NA;NA;30;1
131;TRUE;FALSE;acs;3;2.93;4.76;0.56;63;0.65;NA;NA;42;0
132;FALSE;FALSE;as;3;3.2;0.05;0.43;89;NA;NA;NA;37;0
133;FALSE;FALSE;acs;3;2.38;2.02;0.32;87;0.52;NA;NA;35;1
134;FALSE;FALSE;ras;3;3.83;1.86;0.61;49;NA;6;NA;45;0
135;FALSE;FALSE;acs;2;3.8;0.64;0.67;78;0.94;NA;NA;49;0
136;FALSE;FALSE;acs;3;3.91;2.1;0.59;79;0.33;NA;NA;37;0
137;FALSE;FALSE;acs;3;4.02;1.33;0.17;56;0.94;NA;NA;27;1
138;FALSE;FALSE;acs;3;1.27;0.99;0.9;47;0.06;NA;NA;49;0
139;FALSE;FALSE;acs;3;3.79;9.07;0.6;48;0.59;NA;NA;18;1
140;FALSE;FALSE;eas;3;3.09;0.48;0.93;63;NA;NA;679;46;1
141;FALSE;FALSE;acs;3;0.89;5.02;0.06;28;0.47;NA;NA;12;1
142;FALSE;FALSE;acs;3;2.18;5.07;0.52;93;0.59;NA;NA;13;1
143;FALSE;FALSE;mmas;3;2.18;6.19;0.84;81;NA;NA;NA;47;0
144;FALSE;FALSE;acs;3;2.31;1.54;0.72;59;0.75;NA;NA;50;0
145;FALSE;FALSE;acs;3;4.01;2.53;0.36;63;0.85;NA;NA;14;0
146;FALSE;FALSE;eas;3;2.62;0.68;0.6;68;NA;NA;217;39;0
147;FALSE;FALSE;acs;3;2.92;1.34;0.15;70;0.78;NA;NA;38;1
148;FALSE;FALSE;as;3;3.2;2.38;0.35;86;NA;NA;NA;17;1
149;FALSE;FALSE;acs;0;3.37;2.98;0.18;60;0.67;NA;NA;NA;NA
150;FALSE;FALSE;acs;1;3.05;7.71;0.61;24;0.72;NA;NA;15;1
151;FALSE;FALSE;acs;1;2.49;4.23;0.26;72;0.81;NA;NA;14;1
152;FALSE;FALSE;ras;3;2.38;3.62;0.27;88;NA;70;NA;18;0
153;FALSE;FALSE;ras;3;4.13;6.3;0.44;70;NA;72;NA;30;0
154;FALSE;FALSE;acs;3;2.62;1.65;0.46;98;0.86;NA;NA;18;0
155;FALSE;FALSE;acs;1;3.07;0.28;0.54;48;0.85;NA;NA;33;1
156;FALSE;FALSE;eas;3;3.89;0.28;0.71;72;NA;NA;684;49;0
157;FALSE;FALSE;acs;3;3.58;0.33;0.65;83;0.92;NA;NA;15;0
158;TRUE;FALSE;acs;3;1.8;7.63;0.61;43;0.98;NA;NA;8;1
159;FALSE;FALSE;acs;3;4.87;2.29;0.42;76;0.76;NA;NA;27;1
160;FALSE;FALSE;acs;3;3.36;3.48;0.37;71;0.22;NA;NA;30;1
161;FALSE;FALSE;acs;3;2.83;7.36;0.57;13;0.76;NA;NA;11;1
162;FALSE;FALSE;acs;3;1.29;8.42;0.49;31;0.6;NA;NA;17;0
163;FALSE;FALSE;mmas;3;3.42;0.46;0.62;76;NA;NA;NA;38;0
164;FALSE;FALSE;acs;3;4.3;0.96;0.35;52;0.92;NA;NA;32;0
165;FALSE;FALSE;acs;3;1.96;6.51;0.26;46;0.91;NA;NA;50;0
166;FALSE;FALSE;acs;3;2.44;0.84;0.89;55;0.68;NA;NA;48;0
167;FALSE;FALSE;ras;3;2.41;8.49;0.33;23;NA;36;NA;10;1
168;FALSE;FALSE;acs;3;3.71;3.59;0.21;37;0.8;NA;NA;27;1
169;FALSE;FALSE;acs;3;3.52;8.55;0.49;44;0.65;NA;NA;5;1
170;FALSE;FALSE;acs;3;3.95;2.41;0.54;77;0.77;NA;NA;22;0
171;FALSE;FALSE;acs;3;2.51;5.92;0.38;67;0.72;NA;NA;42;0
172;FALSE;FALSE;acs;3;3.44;0.48;0.72;70;0.84;NA;NA;19;0
173;FALSE;FALSE;ras;3;1.97;9.29;0.82;46;NA;92;NA;9;1
174;FALSE;FALSE;acs;3;2.11;4.7;0.5;45;0.66;NA;NA;47;0
175;FALSE;FALSE;acs;3;3.72;4.57;0.67;56;0.88;NA;NA;42;0
176;FALSE;FALSE;acs;3;1.24;6.2;0.9;6;0.92;NA;NA;9;1
177;FALSE;FALSE;acs;3;2.14;4.95;0.59;65;0.71;NA;NA;30;0
178;FALSE;FALSE;acs;3;1.83;8.35;0.48;50;0.83;NA;NA;5;0
179;FALSE;FALSE;acs;3;2.71;4.92;0.39;57;0.55;NA;NA;34;0
180;FALSE;FALSE;acs;3;3.17;3.07;0.6;75;0.57;NA;NA;42;0
181;TRUE;FALSE;acs;3;3.69;4.58;0.7;67;0.67;NA;NA;45;0
182;FALSE;FALSE;acs;3;2.44;2.42;0.51;64;0.72;NA;NA;35;0
183;FALSE;FALSE;acs;3;3.65;0.14;0.62;70;0.98;NA;NA;43;0
184;FALSE;FALSE;acs;3;3.01;4.16;0.15;36;0.73;NA;NA;31;1
185;FALSE;FALSE;acs;3;3.89;5.89;0.38;54;0.7;NA;NA;48;0
186;FALSE;FALSE;acs;3;0.69;8.74;0.84;23;0.84;NA;NA;10;1
187;FALSE;FALSE;acs;3;1.75;6.42;0.71;44;0.95;NA;NA;8;1
188;FALSE;FALSE;acs;3;2.88;6.01;0.65;45;0.79;NA;NA;43;0
189;FALSE;FALSE;acs;3;2.59;3.88;0.5;58;0.67;NA;NA;31;0
190;FALSE;FALSE;acs;3;2.37;0.87;0.21;72;0.73;NA;NA;11;1
191;FALSE;FALSE;acs;3;2.66;1.58;0.32;73;0.84;NA;NA;13;1
192;FALSE;FALSE;acs;3;1.24;6.64;0.61;38;0.77;NA;NA;13;1
193;FALSE;FALSE;acs;3;1.85;6.23;0.69;39;0.95;NA;NA;5;1
194;FALSE;FALSE;acs;3;3.31;3.47;0.55;54;0.69;NA;NA;38;0
195;FALSE;FALSE;acs;3;2.99;7.81;0.6;54;0.85;NA;NA;10;1
196;TRUE;FALSE;acs;3;2.58;5.31;0.61;54;0.56;NA;NA;30;0
197;FALSE;FALSE;acs;3;2.81;2.14;0.15;48;0.64;NA;NA;27;1
198;FALSE;FALSE;acs;3;3.13;5.68;0.26;71;0.23;NA;NA;27;1
199;FALSE;FALSE;acs;3;3.8;1.33;0.69;65;0.88;NA;NA;22;0
200;FALSE;FALSE;acs;3;2.89;4.29;0.26;51;0.63;NA;NA;21;1
201;FALSE;FALSE;acs;3;2.2;7.9;0.56;25;0.48;NA;NA;12;1
202;FALSE;FALSE;acs;3;2.93;9.45;0.3;29;0.99;NA;NA;8;1
203;FALSE;FALSE;acs;3;2.94;4.35;0.21;51;0.72;NA;NA;14;1
204;FALSE;FALSE;acs;3;4.22;3.95;0.58;64;0.61;NA;NA;31;0
205;FALSE;FALSE;acs;3;2.16;2.95;0.49;71;0.63;NA;NA;40;0
206;FALSE;FALSE;acs;3;3.32;2.55;0.46;77;0.73;NA;NA;31;1
207;FALSE;FALSE;acs;3;3.33;6.5;0.43;93;0.59;NA;NA;46;0
208;FALSE;FALSE;acs;3;2.77;3.59;0.48;68;0.48;NA;NA;39;0
209;TRUE;FALSE;acs;3;2.04;8.5;0.66;23;0.8;NA;NA;10;1
210;FALSE;FALSE;acs;3;3.93;4.81;0.65;77;0.76;NA;NA;38;0
211;FALSE;FALSE;acs;3;2.23;4.95;0.49;55;0.58;NA;NA;30;0
212;FALSE;FALSE;acs;3;3.53;5.05;0.54;66;0.6;NA;NA;50;0
213;FALSE;FALSE;acs;3;3.51;3.26;0.98;63;0.73;NA;NA;46;0
214;FALSE;FALSE;acs;3;3.04;4.65;0.85;64;0.93;NA;NA;49;0
215;FALSE;FALSE;acs;3;2.76;8.91;0.42;22;0.48;NA;NA;18;1
216;FALSE;FALSE;acs;3;3.41;4.93;0.6;44;0.64;NA;NA;30;0
217;FALSE;FALSE;acs;3;2.37;8.33;0.56;45;0.8;NA;NA;6;1
218;FALSE;FALSE;acs;3;2.29;6.31;0.56;49;0.76;NA;NA;29;0
219;FALSE;FALSE;acs;3;2.92;3.79;0.76;56;0.77;NA;NA;46;0
220;FALSE;FALSE;acs;3;1.96;4.43;0.61;39;0.34;NA;NA;31;0
221;FALSE;FALSE;acs;3;2.88;5.05;0.57;72;0.62;NA;NA;43;0
222;FALSE;FALSE;acs;3;2.17;7.51;0.43;37;0.36;NA;NA;5;1
223;FALSE;FALSE;acs;3;2.96;4.24;0.39;44;0.71;NA;NA;26;1
224;TRUE;FALSE;acs;3;3.38;5.19;0.56;64;0.5;NA;NA;42;0
225;FALSE;FALSE;acs;3;2.42;8.4;0.51;31;0.71;NA;NA;11;1
226;FALSE;FALSE;acs;3;2.95;5.86;0.76;66;0.51;NA;NA;48;0
227;FALSE;FALSE;acs;3;2.15;4.94;0.54;52;0.75;NA;NA;27;0
228;FALSE;FALSE;acs;3;2.15;5.21;0.46;53;0.44;NA;NA;30;0
229;FALSE;FALSE;acs;3;3.79;3.25;0.7;61;0.54;NA;NA;47;0
230;FALSE;FALSE;acs;3;3.78;4.15;0.63;55;0.7;NA;NA;48;0
231;FALSE;FALSE;acs;3;2.78;6.19;0.72;52;0.51;NA;NA;29;0
232;FALSE;FALSE;acs;3;4.33;2.56;0.8;63;0.69;NA;NA;46;0
233;FALSE;FALSE;acs;3;3.32;3.72;0.69;64;0.64;NA;NA;47;0
234;FALSE;FALSE;acs;3;2.91;5.49;0.51;56;0.66;NA;NA;38;0
235;FALSE;FALSE;acs;3;2.38;6.42;0.79;48;0.6;NA;NA;25;0
236;FALSE;FALSE;acs;3;3.04;3.78;0.55;63;0.43;NA;NA;24;0
237;FALSE;FALSE;acs;3;1.77;5.29;0.43;47;0.48;NA;NA;32;0
238;FALSE;FALSE;acs;3;2.84;5.1;0.35;43;0.52;NA;NA;34;0
239;FALSE;FALSE;acs;3;2.38;5.76;0.71;57;0.66;NA;NA;26;0
240;FALSE;FALSE;acs;3;2.49;4.33;0.56;63;0.65;NA;NA;45;0
241;FALSE;FALSE;acs;3;4.16;6.81;0.84;74;0.84;NA;NA;49;0
242;FALSE;FALSE;acs;3;2.43;5.58;0.62;63;0.84;NA;NA;25;0
243;FALSE;FALSE;acs;3;3.17;4.16;0.53;53;0.72;NA;NA;43;0
244;FALSE;FALSE;acs;3;3.25;4.83;0.59;60;0.86;NA;NA;35;0
245;FALSE;FALSE;acs;3;3.41;2.08;0.25;57;0.8;NA;NA;17;1
246;FALSE;FALSE;acs;3;3.49;4.82;0.54;64;0.71;NA;NA;50;0
247;FALSE;FALSE;acs;3;1.72;4.41;0.58;65;0.54;NA;NA;38;0
248;FALSE;FALSE;acs;2;2.23;4.33;0.58;66;0.75;NA;NA;36;0
249;FALSE;FALSE;acs;3;3.12;4.39;0.54;77;0.58;NA;NA;40;0
250;FALSE;FALSE;acs;3;4.25;3.55;0.69;66;0.62;NA;NA;48;0
251;FALSE;FALSE;acs;3;2.29;7.57;0.54;31;0.74;NA;NA;13;1
252;FALSE;FALSE;acs;3;2.85;5.62;0.53;65;0.56;NA;NA;46;0
253;FALSE;FALSE;acs;3;3.43;2.92;0.29;50;0.84;NA;NA;20;1
254;FALSE;FALSE;acs;3;3.5;4.94;0.56;65;0.54;NA;NA;45;0
255;FALSE;FALSE;acs;3;1.58;8.58;0.63;22;0.65;NA;NA;11;1
256;FALSE;FALSE;acs;3;3.78;4.58;0.52;64;0.48;NA;NA;41;0
257;FALSE;FALSE;acs;3;2.93;5.41;0.66;58;0.59;NA;NA;40;0
258;FALSE;FALSE;acs;3;2.43;5.07;0.51;64;0.77;NA;NA;42;0
259;FALSE;FALSE;acs;3;2.3;8.31;0.71;25;0.71;NA;NA;13;1
260;FALSE;FALSE;acs;3;3.43;5.18;0.51;60;0.53;NA;NA;38;0
261;FALSE;FALSE;acs;3;2.12;8.17;0.74;31;0.89;NA;NA;10;1
262;FALSE;FALSE;acs;3;2.06;8.2;0.62;32;0.82;NA;NA;11;1
263;FALSE;FALSE;acs;3;3.68;4.38;0.52;53;0.53;NA;NA;41;0
264;TRUE;FALSE;acs;3;1.89;8.42;0.5;26;0.85;NA;NA;10;1
265;FALSE;FALSE;acs;3;3.35;5.06;0.69;60;0.41;NA;NA;41;0
266;FALSE;FALSE;acs;3;4.16;4.84;0.63;73;0.81;NA;NA;47;0
267;FALSE;FALSE;acs;3;1.74;8.33;0.68;25;0.68;NA;NA;6;1
268;FALSE;FALSE;acs;3;3.53;4.93;0.52;45;0.48;NA;NA;43;0
269;FALSE;FALSE;acs;3;3.29;3.77;0.66;62;0.91;NA;NA;45;0
270;FALSE;FALSE;acs;3;2.16;7.6;0.62;18;0.91;NA;NA;11;1
271;FALSE;FALSE;acs;3;3.43;4.95;0.66;75;0.7;NA;NA;47;0
272;FALSE;FALSE;acs;3;3.81;5.76;0.56;70;0.47;NA;NA;44;0
273;FALSE;FALSE;acs;3;2.1;8.59;0.67;22;0.99;NA;NA;10;1
274;FALSE;FALSE;acs;3;2.69;5.28;0.56;52;0.64;NA;NA;45;0
275;FALSE;FALSE;acs;3;2.26;8.5;0.71;23;0.66;NA;NA;16;1
276;FALSE;FALSE;acs;3;3.46;6.06;0.6;57;0.78;NA;NA;41;0
277;FALSE;FALSE;acs;3;2.49;8.42;0.7;33;0.84;NA;NA;12;1
278;FALSE;FALSE;acs;3;3.4;4.3;0.71;73;0.63;NA;NA;43;0
279;FALSE;FALSE;acs;3;3.94;3.46;0.61;68;0.57;NA;NA;43;0
280;FALSE;FALSE;acs;3;3.14;4.58;0.6;57;0.56;NA;NA;48;0
281;FALSE;FALSE;acs;3;3.32;6.73;0.53;69;0.49;NA;NA;41;0
282;FALSE;FALSE;acs;3;3.25;3.38;0.47;55;0.45;NA;NA;41;0
283;FALSE;FALSE;acs;3;3.34;4.52;0.56;62;0.63;NA;NA;43;0
284;FALSE;FALSE;acs;3;2.43;8.06;0.57;29;0.91;NA;NA;7;1
285;FALSE;FALSE;acs;3;3.47;5.04;0.61;73;0.65;NA;NA;49;0
286;FALSE;FALSE;acs;3;2.76;2.18;0.14;47;0.5;NA;NA;23;1
287;FALSE;FALSE;acs;3;3.33;3.16;0.7;62;0.7;NA;NA;44;0
288;FALSE;FALSE;acs;3;3.56;2.56;0.3;45;0.62;NA;NA;22;1
289;FALSE;FALSE;acs;3;2.24;8.26;0.67;23;0.84;NA;NA;8;1
290;FALSE;FALSE;acs;3;3.77;4.96;0.67;59;0.63;NA;NA;45;0
291;FALSE;FALSE;acs;3;2.54;8.93;0.65;19;0.78;NA;NA;13;1
292;FALSE;FALSE;acs;3;3.57;4.52;0.55;55;0.45;NA;NA;41;0
293;FALSE;FALSE;acs;3;2.13;7.21;0.67;22;0.72;NA;NA;9;1
294;FALSE;FALSE;acs;3;3.43;5.11;0.51;64;0.49;NA;NA;40;0
295;TRUE;FALSE;acs;3;2.16;8.04;0.68;22;0.86;NA;NA;9;1
296;FALSE;FALSE;acs;3;2.43;8.88;0.71;24;0.75;NA;NA;9;1
297;FALSE;FALSE;acs;3;1.81;8.62;0.49;30;0.9;NA;NA;9;1
298;FALSE;FALSE;acs;3;1.78;9.39;0.69;34;0.8;NA;NA;14;1
299;FALSE;FALSE;acs;3;3.3;3.84;0.65;67;0.77;NA;NA;44;0
300;FALSE;FALSE;acs;3;1.89;8.71;0.6;15;0.87;NA;NA;10;1
301;FALSE;FALSE;acs;3;4.14;4.89;0.73;62;0.66;NA;NA;44;0
302;FALSE;FALSE;acs;3;3.49;5.1;0.55;58;0.54;NA;NA;43;0
303;FALSE;FALSE;acs;3;2.08;8.35;0.63;22;0.72;NA;NA;6;1
304;FALSE;FALSE;acs;3;3.34;5.25;0.51;62;0.49;NA;NA;45;0
305;FALSE;FALSE;acs;3;1.93;8.69;0.62;14;0.76;NA;NA;11;1
306;TRUE;FALSE;acs;3;3.43;5.03;0.73;68;0.71;NA;NA;47;0
307;FALSE;FALSE;acs;3;1.89;8.04;0.69;19;0.81;NA;NA;6;1
308;FALSE;FALSE;acs;3;3.22;5.6;0.7;68;0.51;NA;NA;42;0
309;FALSE;FALSE;acs;3;3.65;4.16;0.67;74;0.67;NA;NA;44;0
