CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
161;FALSE;FALSE;acs;3;0.3;4.21;0.54;25;0.75;NA;NA;40;0
162;FALSE;FALSE;acs;3;2.26;3.03;0.17;42;0.37;NA;NA;19;0
163;FALSE;FALSE;acs;3;2;3.85;0.09;37;0.61;NA;NA;40;0
164;FALSE;FALSE;acs;3;1.7;8.94;0.94;25;0.11;NA;NA;49;0
165;FALSE;FALSE;mmas;3;2.17;8.38;0.87;55;NA;NA;NA;46;1
166;FALSE;FALSE;acs;3;2.1;3.42;0.08;30;0.55;NA;NA;38;0
167;FALSE;FALSE;acs;3;2.51;7.82;0.02;33;0.59;NA;NA;36;0
168;FALSE;FALSE;acs;3;3.78;3.08;0.16;26;0.81;NA;NA;35;0
169;FALSE;FALSE;acs;3;3.49;6.24;0.18;10;0.78;NA;NA;20;0
170;FALSE;FALSE;acs;3;2.24;5.24;0.24;34;0.82;NA;NA;35;0
171;FALSE;FALSE;acs;3;3.33;4.98;0.16;45;0.64;NA;NA;44;0
172;FALSE;FALSE;acs;3;1.76;5.82;0.02;43;0.69;NA;NA;31;0
173;FALSE;FALSE;acs;3;2.11;4.93;0.56;27;0.1;NA;NA;41;0
174;FALSE;FALSE;acs;3;3.85;5.07;0.5;32;0.2;NA;NA;47;0
175;FALSE;FALSE;eas;3;2.81;6.01;0.17;46;NA;NA;205;30;0
176;FALSE;FALSE;acs;3;1.93;4.78;0.28;28;0.3;NA;NA;39;0
177;FALSE;FALSE;acs;3;2.42;6.26;0.65;39;0.01;NA;NA;44;0
178;FALSE;FALSE;acs;3;3.25;5.53;0.36;36;0.78;NA;NA;27;0
179;FALSE;FALSE;acs;3;0.64;4.18;0.26;19;0.02;NA;NA;42;0
180;FALSE;FALSE;acs;3;3.35;6.12;0.19;57;0.61;NA;NA;44;0
181;FALSE;FALSE;acs;3;2.08;4.98;0.7;29;0.06;NA;NA;46;0
182;FALSE;FALSE;acs;3;3.67;4.59;0.14;63;0.58;NA;NA;45;0
183;FALSE;FALSE;acs;3;2.05;5.35;0.44;31;0.67;NA;NA;50;0
184;FALSE;FALSE;acs;3;2.94;4.5;0.44;19;0.04;NA;NA;40;0
185;FALSE;FALSE;acs;3;2.7;8.16;0.14;31;0.88;NA;NA;37;0
186;FALSE;FALSE;acs;3;2.87;5.05;0.37;26;0.08;NA;NA;38;0
187;FALSE;FALSE;acs;3;2.8;5.28;0.36;30;0.36;NA;NA;37;0
188;FALSE;FALSE;acs;3;2.72;5.27;0.25;52;0.71;NA;NA;37;0
189;FALSE;FALSE;acs;3;3.48;6.69;0.06;33;0.5;NA;NA;35;0
190;FALSE;FALSE;acs;3;2.11;3.82;0.31;42;0.01;NA;NA;42;0
191;FALSE;FALSE;acs;3;1.8;3.95;0.15;32;0.9;NA;NA;23;0
192;FALSE;FALSE;acs;3;1.57;5.81;0.28;24;0.13;NA;NA;44;0
193;FALSE;FALSE;acs;3;1.71;9.23;0.02;44;0.55;NA;NA;28;0
194;FALSE;FALSE;acs;3;2.06;6.37;0.36;57;0.09;NA;NA;35;0
195;FALSE;FALSE;mmas;3;2.28;4.03;0.35;55;NA;NA;NA;49;0
196;FALSE;FALSE;acs;3;3.03;8.73;0.2;47;0.93;NA;NA;33;0
197;FALSE;FALSE;acs;3;2.69;7.78;0.27;61;0.31;NA;NA;47;0
198;FALSE;FALSE;acs;3;2.81;8.58;0.34;31;0.81;NA;NA;28;0
199;FALSE;FALSE;acs;3;2.97;8.48;0.03;38;0.72;NA;NA;23;0
200;FALSE;FALSE;acs;3;3.72;7.19;0.02;33;0.78;NA;NA;33;0
201;FALSE;FALSE;acs;3;2.07;9.05;0.14;61;0.81;NA;NA;22;0
202;FALSE;FALSE;acs;3;1.47;5.97;0.25;27;0.02;NA;NA;43;0
203;FALSE;FALSE;acs;3;2.03;8.15;0.12;53;0.81;NA;NA;23;0
204;TRUE;FALSE;acs;3;3;4.96;0.19;48;0.48;NA;NA;45;0
205;FALSE;FALSE;acs;3;4.38;6.53;0.59;21;0.39;NA;NA;49;0
206;FALSE;FALSE;acs;3;1.79;5.76;0.15;38;0.99;NA;NA;35;0
207;FALSE;FALSE;acs;3;2.52;4.97;0.25;38;0.06;NA;NA;37;0
208;TRUE;FALSE;acs;3;2.63;4.92;0.25;48;0.59;NA;NA;44;0
209;TRUE;FALSE;acs;3;3.28;7.17;0.09;37;0.82;NA;NA;40;0
210;FALSE;FALSE;acs;3;2.3;4.95;0.31;63;0.43;NA;NA;41;0
211;FALSE;FALSE;acs;3;2.3;3.25;0.21;55;0.51;NA;NA;44;0
212;FALSE;FALSE;acs;3;3.19;5.84;0.15;56;0.61;NA;NA;43;0
213;FALSE;FALSE;acs;3;2.29;6.22;0.06;29;0.79;NA;NA;42;0
214;FALSE;FALSE;acs;3;3.14;6.24;0.18;67;0.47;NA;NA;45;0
215;FALSE;FALSE;acs;3;2.76;4.68;0.46;34;0.05;NA;NA;40;0
216;FALSE;FALSE;acs;3;2.73;6.33;0.29;31;0.48;NA;NA;45;0
217;TRUE;FALSE;acs;3;2.74;4.74;0.22;43;0.8;NA;NA;32;0
218;FALSE;FALSE;acs;1;3.53;6.18;0.19;47;0.43;NA;NA;44;0
219;FALSE;FALSE;acs;3;3.82;6.96;0.14;26;0.85;NA;NA;40;0
220;TRUE;FALSE;acs;3;2.48;7.43;0.17;35;0.83;NA;NA;25;0
221;FALSE;FALSE;acs;3;2.28;7.5;0.12;61;0.75;NA;NA;45;0
222;FALSE;FALSE;acs;3;3.15;4.47;0.16;45;0.46;NA;NA;49;0
223;FALSE;FALSE;acs;3;2.63;5.35;0.15;55;0.62;NA;NA;43;0
224;FALSE;FALSE;acs;3;2.4;5.55;0.22;48;0.75;NA;NA;39;0
225;FALSE;FALSE;acs;3;3.85;6.99;0.12;25;0.83;NA;NA;43;0
226;FALSE;FALSE;acs;3;2.3;4.97;0.14;41;0.51;NA;NA;43;0
227;FALSE;FALSE;acs;3;2.81;7.17;0.18;50;0.82;NA;NA;33;0
228;FALSE;FALSE;acs;3;2.83;4.96;0.1;57;0.43;NA;NA;44;0
229;FALSE;FALSE;acs;3;3.1;5.6;0.19;46;0.43;NA;NA;39;0
230;FALSE;FALSE;acs;3;3.1;5.52;0.32;62;0.7;NA;NA;49;0
231;FALSE;FALSE;acs;3;2.95;5.36;0.17;40;0.69;NA;NA;33;0
232;FALSE;FALSE;acs;3;3.8;6.6;0.25;41;0.7;NA;NA;37;0
233;FALSE;FALSE;acs;3;2.73;5.83;0.22;40;0.53;NA;NA;48;0
234;FALSE;FALSE;acs;3;3.03;4.76;0.12;37;0.71;NA;NA;36;0
235;FALSE;FALSE;acs;3;3.57;4.5;0.31;47;0.54;NA;NA;39;0
236;FALSE;FALSE;acs;3;2.38;6.92;0.23;38;0.71;NA;NA;35;0
237;FALSE;FALSE;acs;3;2.83;7.56;0.05;40;0.72;NA;NA;37;0
238;FALSE;FALSE;acs;3;3.27;7.6;0.19;35;0.82;NA;NA;36;0
239;FALSE;FALSE;acs;3;2.98;6.29;0.36;52;0.63;NA;NA;46;0
240;FALSE;FALSE;acs;3;2.79;5.59;0.15;65;0.37;NA;NA;48;0
241;FALSE;FALSE;acs;3;2.71;6.99;0.08;44;0.93;NA;NA;32;0
242;FALSE;FALSE;acs;3;3.63;7.69;0.1;32;0.8;NA;NA;38;0
243;FALSE;FALSE;acs;3;3.15;7.44;0.17;20;0.77;NA;NA;30;0
244;FALSE;FALSE;acs;3;3.71;4.66;0.13;40;0.58;NA;NA;41;0
245;FALSE;FALSE;acs;3;2.2;5.19;0.25;58;0.57;NA;NA;46;0
246;FALSE;FALSE;acs;3;2.1;5.91;0.11;39;0.95;NA;NA;33;0
247;FALSE;FALSE;acs;3;1.93;6.19;0.4;21;0.2;NA;NA;44;0
248;FALSE;FALSE;acs;3;1.37;6.98;0.16;54;0.64;NA;NA;33;0
249;FALSE;FALSE;acs;3;3.1;3.65;0.14;56;0.37;NA;NA;50;0
250;FALSE;FALSE;acs;3;2.48;4.56;0.37;35;0.09;NA;NA;46;0
251;TRUE;TRUE;acs;3;2.6;7.69;0.22;36;0.77;NA;NA;31;0
252;FALSE;FALSE;acs;3;2.79;6.24;0.12;50;0.96;NA;NA;31;0
253;FALSE;FALSE;acs;3;2.44;7.6;0.14;28;0.79;NA;NA;23;0
254;FALSE;FALSE;acs;3;2.91;7.76;0.05;35;0.74;NA;NA;25;0
255;FALSE;FALSE;acs;3;2.36;6.26;0.07;52;0.82;NA;NA;38;0
256;FALSE;FALSE;acs;3;2.43;6.58;0.17;40;0.84;NA;NA;39;0
257;FALSE;FALSE;acs;3;2.68;4.5;0.17;29;0.75;NA;NA;34;0
258;FALSE;FALSE;acs;3;1.96;7.79;0.11;37;0.89;NA;NA;24;0
259;FALSE;FALSE;acs;3;2.93;4.66;0.21;43;0.53;NA;NA;47;0
260;FALSE;FALSE;acs;3;2.81;3.01;0.2;47;0.5;NA;NA;49;0
261;FALSE;FALSE;acs;3;2.57;7.21;0.21;31;0.83;NA;NA;34;0
262;FALSE;FALSE;acs;3;2.18;7.48;0.26;39;0.72;NA;NA;31;0
263;FALSE;FALSE;acs;3;2.04;7.56;0.21;33;0.94;NA;NA;36;0
264;FALSE;FALSE;acs;3;2.72;6.71;0.18;45;0.82;NA;NA;38;0
265;FALSE;FALSE;acs;3;2.47;5.31;0.42;30;0.2;NA;NA;35;0
266;FALSE;FALSE;acs;3;2.52;5.13;0.3;28;0.11;NA;NA;37;0
267;FALSE;FALSE;acs;3;3.14;4.86;0.35;33;0.03;NA;NA;42;0
268;FALSE;FALSE;acs;3;3.34;4.92;0.09;53;0.52;NA;NA;45;0
269;FALSE;FALSE;acs;3;2.25;6.62;0.07;41;0.85;NA;NA;32;0
270;FALSE;FALSE;acs;3;2.25;6.94;0.14;41;0.69;NA;NA;41;0
271;FALSE;FALSE;acs;3;1.96;6.36;0.23;38;0.79;NA;NA;28;0
272;FALSE;FALSE;acs;3;3.4;4.48;0.07;60;0.36;NA;NA;48;0
273;FALSE;FALSE;acs;3;2.42;6.11;0.46;27;0.05;NA;NA;43;0
274;FALSE;FALSE;acs;3;2.88;6.84;0.2;38;0.77;NA;NA;39;0
275;FALSE;FALSE;acs;3;1.84;6;0.21;47;0.83;NA;NA;36;0
276;FALSE;FALSE;acs;3;2.37;5.74;0.39;30;0.07;NA;NA;44;0
277;FALSE;FALSE;acs;3;3.01;5.96;0.2;37;0.4;NA;NA;39;0
278;FALSE;FALSE;acs;3;2.01;4.84;0.37;39;0.12;NA;NA;40;0
279;FALSE;FALSE;acs;3;2.01;5.38;0.19;30;0.79;NA;NA;32;0
280;FALSE;FALSE;acs;3;3.2;4.78;0.09;49;0.56;NA;NA;50;0
281;FALSE;FALSE;acs;3;2.48;6.21;0.47;39;0.02;NA;NA;37;0
282;FALSE;FALSE;acs;3;1.75;5.89;0.32;32;0.06;NA;NA;40;0
283;FALSE;FALSE;acs;3;2.34;5.55;0.24;33;0.75;NA;NA;37;0
284;FALSE;FALSE;acs;3;2.73;8.11;0.16;41;0.87;NA;NA;27;0
285;FALSE;FALSE;acs;3;2.18;6.18;0.11;45;0.87;NA;NA;37;0
286;FALSE;FALSE;acs;0;2.35;6.92;0.03;42;0.83;NA;NA;NA;NA
287;FALSE;FALSE;acs;3;2.76;3.35;0.1;52;0.51;NA;NA;44;0
288;FALSE;FALSE;acs;3;2.6;5.47;0.49;26;0.01;NA;NA;43;0
289;FALSE;FALSE;acs;3;2.36;4.96;0.16;29;0.78;NA;NA;29;0
290;FALSE;FALSE;acs;3;2.5;8.72;0.2;26;0.79;NA;NA;27;0
291;FALSE;FALSE;acs;3;2.15;7.9;0.23;45;0.84;NA;NA;30;0
292;FALSE;FALSE;acs;3;2.69;7.35;0.23;29;0.77;NA;NA;28;0
293;FALSE;FALSE;acs;3;2.14;8.03;0.09;46;0.79;NA;NA;30;0
294;FALSE;FALSE;acs;3;2.65;7.83;0.11;32;0.84;NA;NA;24;0
295;FALSE;FALSE;acs;3;2.84;5.09;0.19;51;0.51;NA;NA;40;0
296;FALSE;FALSE;acs;3;2.97;4.16;0.19;38;0.53;NA;NA;43;0
297;FALSE;FALSE;acs;3;2.57;6.04;0.14;38;0.78;NA;NA;34;0
298;FALSE;FALSE;acs;3;3.07;7.13;0.24;34;0.74;NA;NA;34;0
299;FALSE;FALSE;acs;3;3.3;7.77;0.26;34;0.76;NA;NA;29;0
300;FALSE;FALSE;acs;3;2.07;7;0.12;37;0.79;NA;NA;31;0
301;FALSE;FALSE;acs;3;2.2;5.65;0.34;30;0.04;NA;NA;41;0
302;FALSE;FALSE;acs;3;3.54;4.01;0.18;54;0.44;NA;NA;44;0
303;FALSE;FALSE;acs;3;2.48;7.93;0.26;35;0.8;NA;NA;30;0
304;FALSE;FALSE;acs;3;2.48;7.35;0.16;34;0.89;NA;NA;22;0
305;FALSE;FALSE;acs;3;2.57;6.14;0.18;38;0.75;NA;NA;35;0
306;FALSE;FALSE;acs;3;2.79;6.88;0.23;40;0.82;NA;NA;26;0
307;FALSE;FALSE;acs;3;2.94;7.77;0.25;44;0.78;NA;NA;34;0
308;FALSE;FALSE;acs;3;1.93;7.63;0.18;40;0.96;NA;NA;27;0
309;FALSE;FALSE;acs;3;2.75;6.74;0.16;31;0.79;NA;NA;34;0
310;FALSE;FALSE;acs;3;2.71;7.68;0.16;36;0.88;NA;NA;21;0
