CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
180;FALSE;FALSE;mmas;1;3.51;8.91;0.23;57;NA;NA;NA;21;0
181;FALSE;FALSE;acs;2;2.88;2.01;0.12;48;0.29;NA;NA;41;0
182;FALSE;FALSE;acs;0;2.31;7.11;0.43;100;0.43;NA;NA;NA;NA
183;FALSE;FALSE;mmas;2;1.21;8.03;0.55;18;NA;NA;NA;11;0
184;FALSE;FALSE;ras;1;3.43;4.26;0.35;93;NA;83;NA;19;0
185;FALSE;FALSE;mmas;3;3.65;5.45;0.35;46;NA;NA;NA;35;0
186;FALSE;FALSE;acs;2;4.74;3.58;0.36;89;0.17;NA;NA;41;0
187;FALSE;FALSE;mmas;0;2.26;2.7;0.04;12;NA;NA;NA;NA;NA
188;FALSE;FALSE;as;2;4.01;3.12;0.29;44;NA;NA;NA;21;0
189;FALSE;FALSE;ras;1;1.9;5.13;0.49;55;NA;9;NA;50;0
190;FALSE;FALSE;mmas;3;1.97;9.08;0.22;60;NA;NA;NA;37;0
191;FALSE;FALSE;ras;0;1.87;9.7;0.02;11;NA;55;NA;NA;NA
192;FALSE;FALSE;acs;3;3.27;4.73;0.32;65;0.1;NA;NA;40;0
193;FALSE;FALSE;acs;3;2.32;1.49;0.3;5;0.22;NA;NA;39;0
194;TRUE;FALSE;acs;3;3.9;8.78;0.48;43;0.4;NA;NA;10;0
195;FALSE;FALSE;acs;1;1.45;2.73;0.18;28;0.16;NA;NA;39;1
196;FALSE;FALSE;acs;3;3.7;1.7;0.22;72;0.87;NA;NA;12;0
197;FALSE;FALSE;acs;3;3.57;4.81;0.09;73;0.42;NA;NA;24;0
198;FALSE;FALSE;acs;3;3.27;2.38;0.36;46;0.95;NA;NA;40;0
199;FALSE;FALSE;as;2;2.39;1.31;0.46;52;NA;NA;NA;49;1
200;FALSE;FALSE;acs;3;0.77;9.97;0.45;78;0.94;NA;NA;9;0
201;FALSE;FALSE;acs;0;1.31;6.68;0.54;10;0.54;NA;NA;NA;NA
202;FALSE;FALSE;acs;3;1.47;7.8;0.49;25;0.32;NA;NA;11;0
203;FALSE;FALSE;eas;3;3.62;7.24;0.95;88;NA;NA;283;29;0
204;FALSE;FALSE;acs;1;1.9;6.77;0.06;50;0.91;NA;NA;34;1
205;FALSE;FALSE;ras;3;2.95;7.82;0.16;42;NA;44;NA;24;0
206;FALSE;FALSE;acs;3;1.45;8.69;0.32;46;0.5;NA;NA;30;0
207;FALSE;FALSE;ras;2;4.5;4.63;0.14;66;NA;91;NA;46;0
208;FALSE;FALSE;acs;3;3.71;5.35;0.13;66;0.72;NA;NA;33;0
209;FALSE;FALSE;acs;1;2.64;2.26;0.35;33;0.55;NA;NA;49;0
210;FALSE;FALSE;as;1;1.97;3.89;0.13;44;NA;NA;NA;30;0
211;FALSE;FALSE;mmas;3;2.54;3.49;0.8;25;NA;NA;NA;21;1
212;FALSE;FALSE;acs;3;2.19;5.86;0.71;80;0.06;NA;NA;37;1
213;FALSE;FALSE;acs;1;3.6;7.66;0.22;67;0.81;NA;NA;27;1
214;FALSE;FALSE;as;0;2.91;9.11;0.12;43;NA;NA;NA;NA;NA
215;FALSE;FALSE;as;3;3.13;8.57;0.33;77;NA;NA;NA;21;0
216;FALSE;FALSE;mmas;0;4.47;6.12;0.28;52;NA;NA;NA;NA;NA
217;FALSE;FALSE;ras;1;2.32;9.18;0.53;85;NA;37;NA;8;0
218;FALSE;FALSE;acs;1;2.13;9.41;0.33;22;0.65;NA;NA;17;0
219;FALSE;FALSE;acs;3;4.37;9.58;0.07;62;0.68;NA;NA;21;1
220;FALSE;FALSE;ras;1;0.84;2.67;0.26;72;NA;31;NA;19;1
221;FALSE;FALSE;ras;3;3.03;6.41;0.56;45;NA;23;NA;20;0
222;FALSE;FALSE;as;3;2.02;8.24;0.44;42;NA;NA;NA;10;1
223;FALSE;FALSE;as;2;3.63;2.42;0.37;54;NA;NA;NA;22;0
224;FALSE;FALSE;acs;3;3.48;5.07;0.62;42;0.37;NA;NA;43;0
225;FALSE;FALSE;eas;2;2.12;6.85;0.3;71;NA;NA;561;15;0
226;FALSE;FALSE;acs;0;4.47;5.79;0.05;33;0.56;NA;NA;NA;NA
227;FALSE;FALSE;as;3;2.52;5.24;0.78;43;NA;NA;NA;29;1
228;FALSE;FALSE;ras;2;2.2;3.38;0.16;65;NA;89;NA;31;0
229;FALSE;FALSE;acs;0;4.19;4.77;0.42;39;0.64;NA;NA;NA;NA
230;FALSE;FALSE;acs;3;4.05;7.74;0.22;33;0.55;NA;NA;29;0
231;FALSE;FALSE;acs;0;3.39;6.04;0.35;59;0.9;NA;NA;NA;NA
232;FALSE;FALSE;acs;2;3.7;4.88;0.11;72;0.39;NA;NA;47;1
233;FALSE;FALSE;as;0;3.22;6.71;0.51;35;NA;NA;NA;NA;NA
234;FALSE;FALSE;mmas;3;0.97;1.18;0.5;46;NA;NA;NA;28;0
235;FALSE;FALSE;ras;3;2.42;3.09;0.03;53;NA;5;NA;33;1
236;FALSE;FALSE;mmas;3;1.98;6.07;0.16;61;NA;NA;NA;42;0
237;FALSE;FALSE;mmas;2;3.65;2.27;0.26;63;NA;NA;NA;49;0
238;FALSE;FALSE;as;3;2.31;5.76;0.31;63;NA;NA;NA;22;0
239;TRUE;FALSE;acs;3;3.69;3.84;0.09;51;0.33;NA;NA;15;1
240;FALSE;FALSE;mmas;3;1.26;3.19;0.68;53;NA;NA;NA;26;1
241;FALSE;FALSE;acs;2;4.89;7.61;0.27;76;0.72;NA;NA;31;0
242;FALSE;FALSE;acs;0;3.36;9.16;0.37;90;0.5;NA;NA;NA;NA
243;FALSE;FALSE;ras;3;3.1;4.75;0.31;59;NA;68;NA;16;0
244;FALSE;FALSE;ras;3;3.66;8.03;0.34;28;NA;26;NA;21;0
245;FALSE;FALSE;ras;3;3.28;7.59;0.25;18;NA;75;NA;37;0
246;FALSE;FALSE;acs;1;2.74;6.09;0.16;34;0.71;NA;NA;15;0
247;FALSE;FALSE;as;3;1.81;8.13;0.53;10;NA;NA;NA;24;0
248;FALSE;FALSE;mmas;1;4.69;9.88;0.26;26;NA;NA;NA;11;0
249;FALSE;FALSE;ras;3;1.93;9.41;0.11;63;NA;11;NA;18;1
250;FALSE;FALSE;as;3;2.69;8.37;0.54;50;NA;NA;NA;41;0
251;FALSE;FALSE;as;0;3.35;3.98;0.4;71;NA;NA;NA;NA;NA
252;FALSE;FALSE;acs;3;2.14;9.86;0.4;23;0.86;NA;NA;5;0
253;FALSE;FALSE;ras;0;2.75;7.61;0.35;22;NA;35;NA;NA;NA
254;FALSE;FALSE;eas;1;0.72;2.59;0.28;68;NA;NA;202;30;1
255;FALSE;FALSE;as;3;3.04;9.05;0.53;9;NA;NA;NA;14;0
256;FALSE;FALSE;eas;3;1.96;3.45;0.07;50;NA;NA;637;19;0
257;FALSE;FALSE;ras;2;1.66;6.23;0.2;47;NA;73;NA;29;0
258;TRUE;FALSE;acs;3;2.48;7.1;0.24;27;0.3;NA;NA;22;0
259;FALSE;FALSE;mmas;2;1.58;4.62;0.09;45;NA;NA;NA;23;1
260;FALSE;FALSE;acs;2;1.41;6.82;0.51;56;0.1;NA;NA;39;0
261;FALSE;FALSE;acs;3;3.19;7.31;0.03;23;0.3;NA;NA;21;0
262;FALSE;FALSE;ras;3;2.88;7.61;0.35;13;NA;24;NA;26;0
263;FALSE;FALSE;acs;3;3.69;2.54;0.15;43;0.48;NA;NA;9;0
264;FALSE;FALSE;acs;3;4.12;4.3;0.34;48;0.33;NA;NA;20;1
265;TRUE;FALSE;acs;3;3.05;6.89;0.21;43;0.4;NA;NA;18;1
266;FALSE;FALSE;acs;2;3.25;4.13;0.24;56;0.37;NA;NA;9;1
267;FALSE;FALSE;acs;2;4.69;7.64;0.51;29;0.28;NA;NA;11;1
268;FALSE;FALSE;acs;3;3.73;3.7;0.08;41;0.61;NA;NA;11;1
269;FALSE;FALSE;acs;3;4.73;8.93;0.62;41;0.51;NA;NA;12;0
270;FALSE;FALSE;acs;3;2.98;4.21;0.21;49;0.9;NA;NA;19;1
271;FALSE;FALSE;acs;3;4.36;8.17;0.48;56;0.27;NA;NA;6;0
272;FALSE;FALSE;acs;1;2.52;5.55;0.23;28;0.3;NA;NA;19;0
273;FALSE;FALSE;acs;3;4.53;9.82;0.22;52;0.48;NA;NA;5;0
274;FALSE;FALSE;acs;3;3.71;9.29;0.49;57;0.48;NA;NA;8;0
275;FALSE;FALSE;acs;3;3.3;4.57;0.08;52;0.69;NA;NA;32;1
276;FALSE;FALSE;acs;3;4.88;9.16;0.45;36;0.42;NA;NA;7;0
277;FALSE;FALSE;acs;3;4.14;7.48;0.32;36;0.52;NA;NA;9;0
278;FALSE;FALSE;acs;3;4.15;6.27;0.48;47;0.4;NA;NA;8;0
279;FALSE;FALSE;acs;3;3.16;4.62;0.39;32;0.35;NA;NA;16;0
280;FALSE;FALSE;acs;3;4.1;6.7;0.34;55;0.56;NA;NA;7;0
281;FALSE;FALSE;acs;3;4.5;5.76;0.09;30;0.47;NA;NA;12;0
282;FALSE;FALSE;acs;0;2.68;6.44;0.12;28;0.39;NA;NA;NA;NA
283;FALSE;FALSE;acs;3;1.49;7.85;0.3;19;0.2;NA;NA;15;0
284;FALSE;FALSE;acs;3;3.08;3.56;0.1;58;0.07;NA;NA;16;0
285;FALSE;FALSE;acs;3;2.02;1.48;0.29;45;0.09;NA;NA;12;0
286;FALSE;FALSE;acs;3;2.25;7.49;0.35;17;0.45;NA;NA;17;0
287;FALSE;FALSE;acs;0;2.48;9.39;0.29;16;0.39;NA;NA;NA;NA
288;FALSE;FALSE;acs;3;3.91;4.42;0.13;21;0.52;NA;NA;19;0
289;FALSE;FALSE;acs;3;3.99;6;0.46;26;0.24;NA;NA;15;0
290;FALSE;FALSE;eas;3;4.76;7.81;0.28;38;NA;NA;675;9;0
291;FALSE;FALSE;ras;3;2.62;7.98;0.18;9;NA;34;NA;22;0
292;FALSE;FALSE;acs;3;3.72;6.47;0.54;48;0.31;NA;NA;14;0
293;FALSE;FALSE;acs;3;3.51;8.89;0.51;42;0.34;NA;NA;12;0
294;FALSE;FALSE;acs;3;2.96;8.39;0.22;63;0.75;NA;NA;11;0
295;FALSE;FALSE;acs;3;4.49;8.77;0.08;30;0.43;NA;NA;15;0
296;FALSE;FALSE;acs;3;3.49;3.61;0.15;45;0.7;NA;NA;21;0
297;TRUE;FALSE;acs;3;3.52;2.01;0.37;59;0.3;NA;NA;12;1
298;FALSE;FALSE;eas;3;2.71;7.65;0.19;47;NA;NA;318;17;0
299;FALSE;FALSE;acs;3;4.14;2.6;0.21;40;0.4;NA;NA;16;1
300;FALSE;FALSE;acs;3;3.98;8.94;0.5;43;0.27;NA;NA;9;0
301;FALSE;FALSE;acs;3;2.87;8.69;0.7;24;0.54;NA;NA;9;0
302;FALSE;FALSE;acs;3;3.35;2.64;0.16;49;0.37;NA;NA;15;0
303;FALSE;FALSE;acs;3;2.66;5.52;0.06;39;0.49;NA;NA;19;1
304;FALSE;FALSE;mmas;3;2.55;5.69;0.3;47;NA;NA;NA;9;1
305;FALSE;FALSE;acs;1;3.29;9.13;0.6;5;0.41;NA;NA;10;1
306;FALSE;FALSE;acs;3;3.69;5.95;0.44;51;0.1;NA;NA;7;0
307;FALSE;FALSE;as;3;3.36;6.01;0.14;58;NA;NA;NA;9;1
308;FALSE;FALSE;acs;3;3.89;4.59;0.35;54;0.26;NA;NA;10;1
309;FALSE;FALSE;acs;3;3.16;1.84;0.12;57;0.53;NA;NA;9;1
310;FALSE;FALSE;acs;3;2.54;9.77;0.63;62;0.73;NA;NA;12;0
311;FALSE;FALSE;ras;3;3.49;9.78;0.58;29;NA;35;NA;14;0
312;FALSE;FALSE;acs;3;4.21;3.34;0.19;65;0.1;NA;NA;5;0
