CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
51;FALSE;FALSE;eas;2;2.47;1.74;1;66;NA;NA;332;10;0
52;FALSE;FALSE;acs;0;4.97;6.74;0.5;18;0.29;NA;NA;NA;NA
53;FALSE;FALSE;acs;2;3.09;5.49;0.38;30;0.91;NA;NA;27;0
54;FALSE;FALSE;mmas;0;0.59;0.49;0.87;78;NA;NA;NA;NA;NA
55;FALSE;FALSE;eas;1;1.84;2.99;0.13;6;NA;NA;51;16;0
56;FALSE;FALSE;as;3;4.34;7.99;0.63;54;NA;NA;NA;39;1
57;FALSE;FALSE;eas;2;4.03;1.11;0.69;24;NA;NA;191;30;0
58;FALSE;FALSE;as;0;1.53;6.11;0.19;72;NA;NA;NA;NA;NA
59;TRUE;FALSE;mmas;3;2.78;3.61;0.44;96;NA;NA;NA;19;1
60;FALSE;FALSE;ras;1;0.28;8.61;0.93;48;NA;30;NA;42;0
61;FALSE;FALSE;ras;0;3.4;2.36;0.56;36;NA;68;NA;NA;NA
62;FALSE;FALSE;as;2;0.9;7.36;0.07;84;NA;NA;NA;47;0
63;FALSE;FALSE;eas;1;4.65;4.86;0.32;60;NA;NA;98;36;0
64;TRUE;FALSE;acs;3;2.15;9.86;0.81;12;0.6;NA;NA;13;1
65;FALSE;FALSE;mmas;1;4.22;7.13;0.25;51;NA;NA;NA;18;1
66;FALSE;FALSE;ras;3;1.72;2.13;0.74;99;NA;39;NA;41;0
67;FALSE;FALSE;eas;2;0.47;4.63;0.49;27;NA;NA;150;7;1
68;FALSE;FALSE;acs;0;2.97;9.63;0.99;75;0.19;NA;NA;NA;NA
69;FALSE;FALSE;as;3;3.6;5.88;0.12;15;NA;NA;NA;36;0
70;FALSE;FALSE;ras;1;1.1;0.88;0.62;63;NA;76;NA;13;1
71;FALSE;FALSE;mmas;0;2.35;3.38;0.37;39;NA;NA;NA;NA;NA
72;FALSE;FALSE;acs;2;4.85;8.38;0.87;87;0.56;NA;NA;24;1
73;FALSE;FALSE;eas;1;2.66;1.5;0.8;9;NA;NA;291;38;1
74;FALSE;FALSE;acs;3;0.16;6.5;0.31;57;1;NA;NA;15;0
75;FALSE;FALSE;ras;0;3.91;4;0.06;81;NA;20;NA;NA;NA
76;FALSE;FALSE;as;2;1.41;9;0.56;33;NA;NA;NA;50;1
77;FALSE;FALSE;ras;1;2.04;5.25;0.43;93;NA;82;NA;44;1
78;FALSE;FALSE;mmas;3;4.54;0.25;0.93;45;NA;NA;NA;21;0
79;FALSE;FALSE;as;0;0.79;7.75;0.68;21;NA;NA;NA;NA;NA
80;FALSE;FALSE;eas;2;3.29;2.75;0.18;69;NA;NA;10;33;1
81;FALSE;FALSE;eas;0;4.69;5.56;0.52;96;NA;NA;80;NA;NA
82;FALSE;FALSE;acs;2;2.19;0.56;0.03;48;0.47;NA;NA;8;0
83;FALSE;FALSE;mmas;3;0.94;3.06;0.77;72;NA;NA;NA;43;1
84;FALSE;FALSE;ras;1;3.44;8.06;0.28;24;NA;92;NA;20;0
85;FALSE;FALSE;eas;3;4.07;9.31;0.4;36;NA;NA;361;37;1
86;FALSE;FALSE;as;1;1.57;4.31;0.9;84;NA;NA;NA;14;0
87;FALSE;FALSE;mmas;2;2.82;6.81;0.65;60;NA;NA;NA;25;0
88;FALSE;FALSE;acs;0;0.32;1.81;0.15;12;0.84;NA;NA;NA;NA
89;FALSE;FALSE;as;0;3.13;1.19;0.46;54;NA;NA;NA;NA;NA
90;FALSE;FALSE;ras;2;0.63;6.19;0.96;6;NA;73;NA;46;0
91;FALSE;FALSE;acs;2;3.18;6.52;0.92;32;0.58;NA;NA;25;0
92;FALSE;FALSE;acs;3;0.68;8.32;0.73;23;0.33;NA;NA;27;1
93;FALSE;FALSE;mmas;2;1.41;9.63;0.41;65;NA;NA;NA;16;1
94;FALSE;FALSE;eas;1;3.41;4.83;0.74;27;NA;NA;321;7;0
95;FALSE;FALSE;acs;3;2.92;7.06;0.73;35;0.99;NA;NA;5;0
96;FALSE;FALSE;ras;2;4.71;6.07;0.45;89;NA;30;NA;32;0
97;FALSE;FALSE;as;3;2.05;3.25;0.07;97;NA;NA;NA;21;1
98;FALSE;FALSE;mmas;0;2.09;6.21;0.66;66;NA;NA;NA;NA;NA
99;FALSE;FALSE;acs;3;0.17;9.59;0.74;53;0.28;NA;NA;16;0
100;FALSE;FALSE;as;0;2.74;7.5;0.99;63;NA;NA;NA;NA;NA
101;FALSE;FALSE;eas;2;4.75;7.31;0.91;17;NA;NA;624;31;0
102;FALSE;FALSE;acs;0;3.6;8.37;0.22;58;0.48;NA;NA;NA;NA
103;FALSE;FALSE;ras;2;4.66;3.33;0.6;54;NA;30;NA;19;1
104;TRUE;FALSE;acs;3;2.72;9.46;0.96;13;0.28;NA;NA;9;1
105;FALSE;FALSE;as;1;4.75;7.84;0.82;38;NA;NA;NA;9;0
106;FALSE;FALSE;eas;3;3.39;5.45;0.34;25;NA;NA;446;13;1
107;FALSE;FALSE;mmas;3;4.06;3.21;0.63;21;NA;NA;NA;12;1
108;FALSE;FALSE;ras;2;1.38;4.08;0.75;16;NA;86;NA;5;0
109;FALSE;FALSE;eas;3;3.19;5.39;0.97;37;NA;NA;425;31;0
110;FALSE;FALSE;as;1;3.66;8.9;0.6;54;NA;NA;NA;40;1
111;FALSE;FALSE;mmas;0;2.92;8.17;0.58;27;NA;NA;NA;NA;NA
112;FALSE;FALSE;mmas;3;4.53;2.62;0.87;32;NA;NA;NA;46;1
113;FALSE;FALSE;eas;2;2.91;7.77;0.71;17;NA;NA;574;31;0
114;FALSE;FALSE;acs;1;3.12;9.35;0.78;10;0.95;NA;NA;24;1
115;FALSE;FALSE;mmas;1;0.81;8.46;0.75;41;NA;NA;NA;24;1
116;FALSE;FALSE;ras;3;1.56;3.75;0.07;26;NA;41;NA;12;1
117;FALSE;FALSE;mmas;1;1.24;9.45;0.4;22;NA;NA;NA;9;0
118;FALSE;FALSE;eas;3;3.65;7.2;0.67;20;NA;NA;21;10;1
119;FALSE;FALSE;acs;2;1.78;6.18;0.52;33;0.47;NA;NA;22;1
120;FALSE;FALSE;ras;3;3.39;7.72;0.7;34;NA;90;NA;12;0
121;FALSE;FALSE;ras;0;3.25;9.4;0.33;6;NA;87;NA;NA;NA
122;FALSE;FALSE;ras;0;2.21;9.83;0.55;46;NA;97;NA;NA;NA
123;FALSE;FALSE;acs;3;2.93;5.43;0.57;17;0.98;NA;NA;21;0
124;FALSE;FALSE;acs;1;0.76;5.44;0.39;35;0.42;NA;NA;29;1
125;FALSE;FALSE;mmas;3;3.21;4.06;0.56;83;NA;NA;NA;5;0
126;FALSE;FALSE;eas;3;3.85;9.79;0.84;7;NA;NA;89;6;0
127;FALSE;FALSE;mmas;3;1.72;5.68;0.52;98;NA;NA;NA;37;1
128;FALSE;FALSE;acs;1;2.65;7.53;0.68;42;0.35;NA;NA;23;0
129;FALSE;FALSE;as;1;2.66;6.26;0.8;56;NA;NA;NA;34;1
130;FALSE;FALSE;mmas;3;4.84;9.9;0.55;17;NA;NA;NA;13;1
131;FALSE;FALSE;acs;2;3.06;8.59;0.37;20;0.63;NA;NA;28;1
132;FALSE;FALSE;as;0;4.7;5.45;0.2;9;NA;NA;NA;NA;NA
133;FALSE;FALSE;ras;3;4.65;5.65;0.25;51;NA;48;NA;19;1
134;FALSE;FALSE;acs;0;0.33;9.3;0.71;27;0.39;NA;NA;NA;NA
135;FALSE;FALSE;acs;0;2.12;9.59;0.6;65;0.45;NA;NA;NA;NA
136;FALSE;FALSE;acs;1;2.7;7.97;0.49;8;0.5;NA;NA;19;1
137;FALSE;FALSE;eas;3;1.91;8.76;0.53;49;NA;NA;43;18;1
138;FALSE;FALSE;as;2;1.98;4.24;0.8;66;NA;NA;NA;18;0
139;FALSE;FALSE;acs;3;1.35;8.23;0.58;36;0.75;NA;NA;37;1
140;FALSE;FALSE;eas;3;1.16;7.92;0.81;19;NA;NA;13;28;1
141;FALSE;FALSE;as;0;3.33;2.85;0.2;83;NA;NA;NA;NA;NA
142;FALSE;FALSE;ras;3;4.17;1.42;0.52;88;NA;89;NA;16;0
143;TRUE;FALSE;acs;3;3.21;9.46;0.16;7;0.82;NA;NA;35;1
144;FALSE;FALSE;mmas;3;2.01;7.28;0.56;86;NA;NA;NA;13;0
145;TRUE;FALSE;acs;3;2.52;4.45;0.43;9;0.63;NA;NA;11;1
146;FALSE;FALSE;mmas;1;2.37;0.15;0.67;86;NA;NA;NA;33;1
147;FALSE;FALSE;as;0;1.48;8.36;0.36;11;NA;NA;NA;NA;NA
148;FALSE;FALSE;acs;0;1.19;4.92;0.27;84;0.16;NA;NA;NA;NA
149;FALSE;FALSE;acs;0;3.41;3.05;0.44;66;0.07;NA;NA;NA;NA
150;FALSE;FALSE;as;0;2.78;4.39;0.86;50;NA;NA;NA;NA;NA
151;FALSE;FALSE;mmas;3;0.87;2.35;0.42;42;NA;NA;NA;37;0
152;FALSE;FALSE;mmas;3;2.38;5.27;0.79;87;NA;NA;NA;26;1
153;FALSE;FALSE;acs;0;1.18;9.76;0.84;22;0.76;NA;NA;NA;NA
154;FALSE;FALSE;eas;2;2.95;1.32;0.61;90;NA;NA;495;13;1
155;FALSE;FALSE;mmas;0;4.09;9.9;0.73;57;NA;NA;NA;NA;NA
156;FALSE;FALSE;mmas;3;3.36;9.51;0.84;44;NA;NA;NA;9;1
157;FALSE;FALSE;mmas;3;0.44;0.61;0.67;97;NA;NA;NA;19;1
158;FALSE;FALSE;acs;0;3.72;8.93;0.78;17;0.43;NA;NA;NA;NA
159;FALSE;FALSE;acs;3;2.42;5.84;0.85;39;0.86;NA;NA;5;1
160;FALSE;FALSE;acs;1;1.1;7.77;0.82;35;0.78;NA;NA;33;0
161;FALSE;FALSE;acs;3;3.82;7.12;0.68;96;0.17;NA;NA;13;1
162;FALSE;FALSE;as;0;4.78;9.54;0.56;48;NA;NA;NA;NA;NA
163;FALSE;FALSE;eas;0;2.58;5;0.22;72;NA;NA;306;NA;NA
164;FALSE;FALSE;eas;2;2.72;3.65;0.47;42;NA;NA;345;24;1
165;FALSE;FALSE;eas;0;2.89;2.92;0.02;38;NA;NA;738;NA;NA
166;FALSE;FALSE;as;3;2.22;5.38;0.39;55;NA;NA;NA;27;1
167;FALSE;FALSE;ras;3;2.25;4.38;0.56;19;NA;62;NA;13;1
168;FALSE;FALSE;eas;3;4.17;6.31;0.64;18;NA;NA;161;26;1
169;FALSE;FALSE;ras;3;3.21;3.6;0.4;80;NA;33;NA;24;1
170;FALSE;FALSE;eas;0;3.34;3.4;0.63;12;NA;NA;664;NA;NA
171;FALSE;FALSE;mmas;2;4.61;7.63;0.88;12;NA;NA;NA;5;0
172;FALSE;FALSE;acs;1;0.61;5.56;0.99;6;0.35;NA;NA;14;1
173;TRUE;FALSE;acs;3;2.8;9.41;0.59;25;0.52;NA;NA;20;0
174;FALSE;FALSE;mmas;1;0.61;8.5;0.39;53;NA;NA;NA;37;1
175;FALSE;FALSE;acs;0;3.42;3.15;0.95;48;0.74;NA;NA;NA;NA
176;FALSE;FALSE;ras;1;1.98;8.77;0.84;47;NA;15;NA;12;1
177;FALSE;FALSE;eas;3;2.92;4.83;0.75;24;NA;NA;628;31;0
178;FALSE;FALSE;acs;2;2.12;9.87;0.78;62;0.9;NA;NA;12;1
179;FALSE;FALSE;acs;0;4.02;4.13;0.8;17;0.44;NA;NA;NA;NA
180;FALSE;FALSE;ras;3;2.6;7.33;0.8;15;NA;4;NA;15;1
181;FALSE;FALSE;acs;1;1.99;1.78;0.3;21;0.61;NA;NA;10;1
182;FALSE;FALSE;acs;3;4.44;9.61;0.93;22;0.28;NA;NA;11;1
183;FALSE;FALSE;ras;3;2.72;6.87;0.94;24;NA;38;NA;9;1
184;FALSE;FALSE;acs;3;3.34;5.24;0.24;18;0.46;NA;NA;31;1
185;FALSE;FALSE;acs;3;4.19;2.39;0.36;10;0.9;NA;NA;12;1
186;FALSE;FALSE;eas;3;2.8;8.36;0.52;17;NA;NA;488;27;0
187;FALSE;FALSE;acs;3;1;9.06;0.93;45;0.31;NA;NA;6;1
188;FALSE;FALSE;acs;3;3.13;9.81;0.43;17;0.83;NA;NA;20;1
189;FALSE;FALSE;ras;0;4.2;6.66;0.91;16;NA;89;NA;NA;NA
190;FALSE;FALSE;acs;3;1.83;0.49;0.25;37;0.7;NA;NA;13;1
191;FALSE;FALSE;acs;3;3.57;6.38;0.98;9;0.27;NA;NA;18;0
192;FALSE;FALSE;acs;1;1.23;8.45;0.77;14;0.62;NA;NA;11;1
193;FALSE;FALSE;as;0;3.95;9.32;0.62;28;NA;NA;NA;NA;NA
194;FALSE;FALSE;eas;1;2.16;8.35;0.21;19;NA;NA;509;21;1
195;FALSE;FALSE;acs;2;1.68;4.83;0.36;14;0.41;NA;NA;14;1
196;FALSE;FALSE;acs;3;4.56;2.49;0.3;8;0.27;NA;NA;9;1
197;FALSE;FALSE;eas;3;0.73;6.64;0.71;25;NA;NA;241;27;0
198;TRUE;FALSE;acs;3;1.3;8.83;0.94;18;0.93;NA;NA;12;1
199;FALSE;FALSE;acs;2;4.3;9.95;0.4;32;0.29;NA;NA;38;1
200;FALSE;FALSE;acs;3;4.16;9.1;0.07;29;0.72;NA;NA;38;1
201;FALSE;FALSE;acs;3;2.12;6.41;0.79;5;0.43;NA;NA;5;0
202;FALSE;FALSE;as;2;2.98;6.23;0.26;38;NA;NA;NA;35;0
203;FALSE;FALSE;ras;3;2.54;8.42;0.72;39;NA;15;NA;12;0
204;FALSE;FALSE;acs;2;2.8;6.72;0.35;75;0.43;NA;NA;29;1
205;FALSE;FALSE;ras;2;3.21;5.07;0.51;31;NA;84;NA;5;1
206;FALSE;FALSE;acs;3;2.39;6.11;0.64;13;0.62;NA;NA;21;0
207;FALSE;FALSE;as;3;1.41;9.28;0.61;24;NA;NA;NA;22;0
208;FALSE;FALSE;acs;3;4.08;9.47;0.18;28;0.79;NA;NA;37;1
209;FALSE;FALSE;acs;3;3.02;9.99;0.25;34;0.76;NA;NA;23;0
210;TRUE;FALSE;acs;3;1.81;5.54;0.7;26;0.41;NA;NA;10;1
211;FALSE;FALSE;as;3;2.66;7.5;0.16;30;NA;NA;NA;19;0
212;FALSE;FALSE;ras;3;2.22;9.28;0.66;11;NA;32;NA;19;0
213;FALSE;FALSE;acs;3;2.64;9.19;0.44;16;0.85;NA;NA;19;1
214;FALSE;FALSE;acs;2;4.15;6.92;0.99;21;0.41;NA;NA;17;1
215;FALSE;FALSE;ras;3;3.33;6.84;0.91;9;NA;38;NA;46;1
216;FALSE;FALSE;acs;0;1.56;3.07;0.41;61;0.85;NA;NA;NA;NA
217;FALSE;FALSE;acs;0;1.33;7.84;0.99;8;0.2;NA;NA;NA;NA
218;FALSE;FALSE;eas;2;3.23;8;0.87;49;NA;NA;687;7;0
219;FALSE;FALSE;as;3;2.71;8;0.75;55;NA;NA;NA;31;0
220;FALSE;FALSE;acs;1;4.08;7.64;0.93;13;0.54;NA;NA;5;1
221;FALSE;FALSE;acs;1;3.35;9.99;0.65;31;0.99;NA;NA;18;0
222;FALSE;FALSE;mmas;2;2.91;7.82;0.88;11;NA;NA;NA;12;1
223;FALSE;FALSE;acs;2;2.45;4.63;0.58;14;0.72;NA;NA;16;1
224;FALSE;FALSE;ras;1;3.14;7.9;0.67;7;NA;91;NA;11;1
225;FALSE;FALSE;acs;3;0.08;4.68;0.31;27;0.76;NA;NA;11;0
226;FALSE;FALSE;eas;1;2.96;4.92;0.68;25;NA;NA;530;6;1
227;FALSE;FALSE;acs;3;3.13;9.64;0.93;13;0.54;NA;NA;19;0
228;FALSE;FALSE;acs;3;2.21;4.14;0.56;10;0.48;NA;NA;8;1
229;FALSE;FALSE;acs;2;2.44;7.35;0.04;13;0.7;NA;NA;41;1
230;FALSE;FALSE;mmas;3;3.45;8.57;0.7;13;NA;NA;NA;19;1
231;FALSE;FALSE;as;3;4.46;8.3;0.13;23;NA;NA;NA;38;1
232;FALSE;FALSE;acs;3;2.93;1.53;0.4;37;0.4;NA;NA;7;1
233;FALSE;FALSE;acs;3;2.28;8.46;0.86;24;0.14;NA;NA;5;1
234;FALSE;FALSE;acs;3;1.4;7.63;0.41;18;0.51;NA;NA;16;1
235;FALSE;FALSE;acs;3;4.32;9.38;0.5;22;0.57;NA;NA;26;0
236;FALSE;FALSE;acs;3;0.9;4.23;0.65;24;0.29;NA;NA;17;1
237;FALSE;FALSE;as;3;1.97;5.1;0.22;13;NA;NA;NA;22;1
238;FALSE;FALSE;eas;3;4.04;6.94;0.85;8;NA;NA;744;9;1
239;FALSE;FALSE;as;3;4.18;3.35;0.35;9;NA;NA;NA;27;0
240;FALSE;FALSE;acs;3;0.9;6.58;0.7;41;0.74;NA;NA;37;1
241;FALSE;FALSE;acs;3;1.6;0.49;0.15;47;0.24;NA;NA;17;1
242;FALSE;FALSE;acs;3;2.25;7.72;0.43;39;0.6;NA;NA;39;1
243;FALSE;FALSE;acs;2;1.93;6.81;0.93;66;0.26;NA;NA;17;0
244;FALSE;FALSE;acs;3;1.69;9.82;0.27;8;0.83;NA;NA;40;1
245;TRUE;FALSE;acs;3;2.16;9.76;0.98;5;0.4;NA;NA;12;1
246;FALSE;FALSE;acs;1;3.46;4.18;0.61;13;0.52;NA;NA;6;1
247;FALSE;FALSE;acs;3;2.19;2.88;0.12;22;0.71;NA;NA;11;1
248;FALSE;FALSE;mmas;2;2.43;6.03;0.49;14;NA;NA;NA;33;1
249;FALSE;FALSE;eas;0;2.58;8.63;0.84;12;NA;NA;342;NA;NA
250;FALSE;FALSE;as;3;2.11;4.13;0.57;17;NA;NA;NA;14;1
251;FALSE;FALSE;ras;3;3.18;7.91;0.62;25;NA;80;NA;18;0
252;FALSE;FALSE;acs;3;2.44;8.51;0.29;19;0.9;NA;NA;48;1
253;FALSE;FALSE;ras;0;1.39;9.77;0.75;15;NA;66;NA;NA;NA
254;FALSE;FALSE;acs;3;0.4;9.3;0.63;29;0.73;NA;NA;14;1
255;FALSE;FALSE;acs;3;2.62;6.98;0.85;32;0.25;NA;NA;16;0
256;FALSE;FALSE;acs;3;3.64;7.7;0.3;9;0.57;NA;NA;42;0
257;FALSE;FALSE;eas;1;4.46;5.7;0.91;15;NA;NA;268;19;1
258;FALSE;FALSE;acs;3;1.82;3.19;0.8;6;0.81;NA;NA;5;1
259;FALSE;FALSE;acs;3;2.45;7.86;0.52;21;0.81;NA;NA;18;1
260;TRUE;FALSE;acs;3;2.16;4.55;0.54;6;0.47;NA;NA;19;1
261;FALSE;FALSE;acs;3;3.09;8.17;0.75;23;0.81;NA;NA;18;0
262;FALSE;FALSE;ras;3;2.62;8.9;0.5;39;NA;45;NA;13;1
263;FALSE;FALSE;acs;3;2.65;8.94;0.97;18;0.63;NA;NA;25;1
264;FALSE;FALSE;acs;3;1.94;4.66;0.59;5;0.6;NA;NA;18;1
265;FALSE;FALSE;acs;3;2.67;7.24;0.48;11;0.41;NA;NA;24;1
266;FALSE;FALSE;acs;3;2.55;8.86;0.74;24;0.02;NA;NA;7;1
267;FALSE;FALSE;acs;2;2.54;3.31;0.33;13;0.61;NA;NA;7;1
268;FALSE;FALSE;acs;3;2.96;9.15;0.72;8;0.48;NA;NA;8;0
269;FALSE;FALSE;acs;3;2.59;5.19;0.96;8;0.48;NA;NA;7;1
270;FALSE;FALSE;acs;3;2.2;9.76;0.92;10;0.65;NA;NA;19;1
271;FALSE;FALSE;as;3;2.23;7.92;0.88;29;NA;NA;NA;24;1
272;TRUE;FALSE;acs;3;1.96;8.63;0.78;22;0.55;NA;NA;20;1
273;FALSE;FALSE;acs;3;2.09;5.2;0.67;34;0.31;NA;NA;13;1
274;FALSE;FALSE;acs;3;0.97;2.17;0.57;18;0.42;NA;NA;15;1
275;FALSE;FALSE;acs;3;0.77;8.97;0.72;33;0.88;NA;NA;17;1
276;FALSE;FALSE;acs;3;3.86;7.88;0.84;16;0.42;NA;NA;7;1
277;FALSE;FALSE;acs;3;2.92;5.17;0.63;14;0.43;NA;NA;16;1
278;FALSE;FALSE;acs;3;0.42;6.86;0.5;8;0.44;NA;NA;9;1
279;FALSE;FALSE;ras;3;2.35;9.7;0.98;30;NA;45;NA;27;1
280;FALSE;FALSE;mmas;3;1;7.97;0.91;16;NA;NA;NA;16;0
281;FALSE;FALSE;acs;0;2.18;1.09;0.46;14;0.36;NA;NA;NA;NA
282;FALSE;FALSE;acs;3;1.97;9.61;0.91;16;0.99;NA;NA;18;1
283;FALSE;FALSE;acs;3;1.58;6.72;0.72;29;0.47;NA;NA;9;1
284;FALSE;FALSE;acs;3;0.8;4.56;0.42;29;0.15;NA;NA;8;1
285;TRUE;FALSE;acs;3;1.5;7.65;0.67;22;0.21;NA;NA;10;1
286;FALSE;FALSE;acs;3;1.52;5.39;0.78;44;0.38;NA;NA;19;1
287;TRUE;FALSE;acs;3;1.92;5.09;0.85;35;0.46;NA;NA;13;1
288;FALSE;FALSE;acs;3;2.25;4.9;0.78;30;0.5;NA;NA;12;1
289;FALSE;FALSE;acs;3;2.89;7.75;0.71;38;0.65;NA;NA;11;1
290;FALSE;FALSE;acs;3;1.7;4.91;0.7;32;0.55;NA;NA;5;1
291;FALSE;FALSE;acs;3;2.37;5.57;0.34;29;0.54;NA;NA;20;1
292;FALSE;FALSE;acs;0;1.85;2.83;0.63;26;0.39;NA;NA;NA;NA
293;FALSE;FALSE;acs;3;1.97;9.76;0.76;11;0.76;NA;NA;17;1
294;FALSE;FALSE;acs;3;2.1;9.57;0.89;6;0.23;NA;NA;11;0
295;FALSE;FALSE;as;3;2.1;8.91;0.9;31;NA;NA;NA;23;1
296;FALSE;FALSE;acs;3;2.06;8.78;0.9;16;0.55;NA;NA;9;1
297;FALSE;FALSE;acs;3;1.66;3.71;0.66;6;0.37;NA;NA;21;1
298;FALSE;FALSE;acs;3;2.06;9.89;0.99;28;0.93;NA;NA;20;1
299;FALSE;FALSE;acs;3;1.51;9.66;0.95;14;0.89;NA;NA;8;1
300;FALSE;FALSE;acs;1;2.54;9.62;0.89;40;0.62;NA;NA;16;1
301;FALSE;FALSE;acs;3;1.74;8.12;0.8;38;0.68;NA;NA;22;1
302;FALSE;FALSE;acs;3;3.11;9.92;0.8;14;0.37;NA;NA;17;1
303;FALSE;FALSE;acs;3;2.03;9.66;0.76;27;0.71;NA;NA;10;1
304;FALSE;FALSE;acs;3;2.16;6.1;0.97;13;0.91;NA;NA;9;1
305;FALSE;FALSE;acs;3;1.88;5.35;0.63;20;0.69;NA;NA;16;1
306;FALSE;FALSE;acs;3;1.9;5.25;0.28;14;0.75;NA;NA;5;1
307;FALSE;FALSE;acs;3;1.25;6.89;0.96;23;0.88;NA;NA;12;1
308;FALSE;FALSE;mmas;3;2.63;4.74;0.88;25;NA;NA;NA;7;1
309;FALSE;FALSE;acs;3;1.55;7.29;0.82;21;0.69;NA;NA;9;1
310;FALSE;FALSE;acs;3;1.77;7.03;0.82;18;0.28;NA;NA;19;1
311;FALSE;FALSE;mmas;3;2.76;3.78;0.41;8;NA;NA;NA;10;1
