CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
56;FALSE;eas;3;3.79;3.14;0.69;86;NA;NA;746;11;0
57;FALSE;mmas;0;4.33;5.93;0.37;65;NA;NA;NA;NA;NA
58;FALSE;mmas;3;3.17;9.19;0.4;32;NA;NA;NA;43;0
59;FALSE;as;3;3.15;4.3;0.49;88;NA;NA;NA;13;1
60;FALSE;as;1;1.7;4.35;0.76;90;NA;NA;NA;17;0
61;FALSE;ras;2;2.64;8.21;0.29;10;NA;94;NA;36;0
62;FALSE;acs;0;4.87;5.8;0.19;38;0.87;NA;NA;NA;NA
63;FALSE;mmas;2;1.72;6.04;0.91;62;NA;NA;NA;9;0
64;FALSE;mmas;1;4.07;7.96;0.95;66;NA;NA;NA;34;1
65;FALSE;mmas;3;2.82;2.34;0.91;76;NA;NA;NA;9;1
66;FALSE;acs;1;3.4;3.82;0.33;26;0.44;NA;NA;32;0
67;FALSE;mmas;0;0.3;3.45;0.7;37;NA;NA;NA;NA;NA
68;FALSE;ras;1;1.98;5.73;0.55;57;NA;70;NA;32;0
69;FALSE;mmas;1;3.92;1.8;0.83;94;NA;NA;NA;34;0
70;FALSE;eas;3;1.12;3.4;0.81;84;NA;NA;78;24;0
71;FALSE;ras;3;3.02;4.63;0.89;36;NA;34;NA;34;0
72;FALSE;eas;2;3.75;5.93;0.56;5;NA;NA;82;47;0
73;TRUE;acs;3;4.11;8.91;0.19;57;0.18;NA;NA;8;0
74;FALSE;acs;3;3.12;5.56;0.66;8;0.14;NA;NA;36;0
75;TRUE;acs;3;4.84;9.16;0.67;32;0.17;NA;NA;12;1
76;FALSE;eas;2;3.24;4.68;0.78;5;NA;NA;96;26;0
77;FALSE;as;2;4.63;9.36;0.41;77;NA;NA;NA;26;0
78;FALSE;acs;2;1.34;6.24;0.63;77;0.52;NA;NA;16;0
79;FALSE;ras;0;4.41;6.52;0.92;77;NA;59;NA;NA;NA
80;FALSE;mmas;3;0.65;3.49;0.65;48;NA;NA;NA;44;0
81;FALSE;as;3;2.34;9.82;0.79;36;NA;NA;NA;20;0
82;FALSE;as;0;2.69;1.9;0.45;14;NA;NA;NA;NA;NA
83;FALSE;ras;0;0.47;2.11;0.82;36;NA;26;NA;NA;NA
84;FALSE;mmas;3;2.06;0.15;0.69;69;NA;NA;NA;32;0
85;FALSE;mmas;1;3.33;5.4;0.45;66;NA;NA;NA;31;1
86;FALSE;acs;2;1.48;4.87;0.93;64;0.01;NA;NA;21;0
87;FALSE;acs;0;1.7;2.59;0.71;13;0.52;NA;NA;NA;NA
88;TRUE;mmas;3;4.28;6.49;0.29;53;NA;NA;NA;16;1
89;FALSE;acs;3;4.7;7.67;0.25;47;0.31;NA;NA;7;1
90;FALSE;acs;1;4.2;9.96;0.26;50;0.83;NA;NA;10;1
91;FALSE;ras;1;3.22;7.56;0.62;36;NA;81;NA;5;0
92;FALSE;acs;3;0.68;9.97;0.31;30;0.52;NA;NA;12;0
93;FALSE;eas;3;4.4;8.17;0.96;31;NA;NA;109;9;0
94;FALSE;acs;3;4.68;8.62;0.51;55;0.74;NA;NA;5;1
95;FALSE;acs;2;1.23;7.35;0.44;97;0.45;NA;NA;17;0
96;FALSE;acs;0;3.46;4.66;0.52;20;0.29;NA;NA;NA;NA
97;FALSE;mmas;3;4.91;8.84;0.69;44;NA;NA;NA;28;1
98;FALSE;acs;3;2.25;7.73;0.95;79;0.86;NA;NA;16;0
99;FALSE;as;3;2.65;1.95;0.82;45;NA;NA;NA;17;0
100;FALSE;as;3;4.27;4.51;0.78;31;NA;NA;NA;37;0
101;FALSE;acs;1;2.04;8.74;0.87;37;0.88;NA;NA;17;1
102;FALSE;acs;3;4.32;7.93;0.86;62;0.78;NA;NA;26;0
103;FALSE;ras;3;4.63;2.68;0.04;66;NA;76;NA;15;0
104;FALSE;acs;2;3.97;7.58;0.88;41;0.61;NA;NA;5;1
105;TRUE;acs;3;4.79;8.53;0.16;52;0.44;NA;NA;5;0
106;FALSE;eas;0;4.25;9.32;0.32;68;NA;NA;185;NA;NA
107;FALSE;acs;3;4.03;8.85;0.34;36;0.17;NA;NA;8;0
108;FALSE;as;1;4.64;3.49;0.22;35;NA;NA;NA;14;0
109;FALSE;eas;3;4.72;7.77;0.18;62;NA;NA;544;5;0
110;FALSE;acs;3;4.97;5.72;0.06;60;0.54;NA;NA;7;1
111;FALSE;ras;2;3.37;6.32;0.79;20;NA;44;NA;15;1
112;FALSE;eas;1;3.21;6.45;0.5;75;NA;NA;398;11;0
113;FALSE;acs;2;3.91;9.58;0.22;37;0.33;NA;NA;26;1
114;FALSE;acs;3;4.08;4.8;0.32;65;0.51;NA;NA;16;0
115;TRUE;acs;3;2.78;5.9;0.09;30;0.23;NA;NA;10;0
116;FALSE;as;3;4.69;7.77;0.22;19;NA;NA;NA;6;1
117;FALSE;acs;2;3.97;8.2;0.05;96;0.13;NA;NA;18;0
118;FALSE;acs;1;3.34;7.39;0.67;42;0.47;NA;NA;20;1
119;FALSE;acs;2;2.16;5.76;0.02;30;0.51;NA;NA;10;0
120;TRUE;acs;3;3.99;9.24;0.42;42;0.01;NA;NA;8;0
121;FALSE;as;3;4.61;8.12;0.38;48;NA;NA;NA;24;0
122;FALSE;ras;3;4.67;4.38;0.15;57;NA;77;NA;15;0
123;FALSE;acs;1;4.61;6.45;0.74;5;0.11;NA;NA;35;1
124;FALSE;acs;3;3.52;5.41;0.65;45;0.17;NA;NA;8;1
125;FALSE;acs;3;3.58;8.93;0.38;78;0.26;NA;NA;5;0
126;FALSE;mmas;3;1.79;5.92;0.26;22;NA;NA;NA;18;0
127;FALSE;as;1;4.51;4.45;0.04;66;NA;NA;NA;15;1
128;FALSE;acs;2;4.99;5.91;0.13;76;0.86;NA;NA;11;0
129;TRUE;acs;3;4.28;8.73;0.75;29;0.47;NA;NA;16;1
130;FALSE;acs;1;0.98;6.7;0.02;19;0.48;NA;NA;15;0
131;FALSE;acs;3;3.67;7.5;0.61;19;0.54;NA;NA;18;1
132;FALSE;acs;3;3.56;4.86;0.62;13;0.12;NA;NA;20;0
133;FALSE;acs;3;4.64;5.76;0.36;55;0.39;NA;NA;14;0
134;FALSE;acs;3;4.74;8.31;0.81;24;0.24;NA;NA;21;1
135;TRUE;acs;3;4.54;9.59;0.66;5;0.23;NA;NA;11;1
136;FALSE;ras;3;4.32;6.66;0.69;14;NA;94;NA;17;0
137;FALSE;acs;3;4.09;8.7;0.43;70;0.39;NA;NA;14;1
138;FALSE;acs;3;2.33;5.24;0.1;42;0.21;NA;NA;18;0
139;FALSE;acs;3;3.64;8.13;0.24;27;0.16;NA;NA;9;0
140;FALSE;acs;3;4.25;6.84;0.74;15;0.23;NA;NA;32;1
141;FALSE;ras;1;3.54;9;0.73;42;NA;71;NA;5;0
142;FALSE;acs;2;3.92;8.28;0.52;70;0.27;NA;NA;11;1
143;FALSE;acs;3;3.57;5.81;0.15;30;0.5;NA;NA;18;0
144;FALSE;acs;3;3.41;8.09;0.45;63;0.16;NA;NA;7;0
145;FALSE;acs;3;3.41;6.6;0.71;40;0.55;NA;NA;16;1
146;FALSE;mmas;3;3.79;7.86;0.57;28;NA;NA;NA;5;1
147;FALSE;acs;3;2.6;8.82;0.08;28;0.05;NA;NA;17;0
148;FALSE;mmas;3;4.37;8.86;0.69;35;NA;NA;NA;16;1
149;FALSE;acs;3;3.79;6.82;0.74;9;0.68;NA;NA;13;0
150;FALSE;acs;3;3.48;9;0.39;55;0.08;NA;NA;7;0
151;FALSE;ras;3;4.01;9.25;0.47;10;NA;75;NA;14;1
152;FALSE;acs;3;3.78;7.12;0.95;14;0.3;NA;NA;14;1
153;FALSE;acs;3;4.69;9.03;0.46;36;0.18;NA;NA;10;0
154;FALSE;acs;3;4.11;9.53;0.35;65;0.74;NA;NA;23;0
155;FALSE;ras;3;2.87;8.87;0.4;46;NA;71;NA;8;0
156;FALSE;acs;3;4.45;7.48;0.79;18;0.17;NA;NA;14;1
157;FALSE;acs;0;1.49;9.32;0.53;34;0.18;NA;NA;NA;NA
158;FALSE;acs;1;4.49;9.91;0.67;70;0.16;NA;NA;11;0
159;FALSE;ras;3;4.18;7.29;0.34;76;NA;93;NA;15;0
160;FALSE;acs;3;3.91;8.48;0.22;45;0.25;NA;NA;17;0
161;FALSE;mmas;3;3.42;6.39;0.38;84;NA;NA;NA;12;1
162;FALSE;acs;3;3.37;6.77;0.35;15;0.55;NA;NA;14;1
163;TRUE;acs;3;2.25;9.96;0.59;24;0.48;NA;NA;11;1
164;TRUE;acs;3;4.67;9.2;0.25;44;0.45;NA;NA;9;0
165;TRUE;acs;3;2.39;8.79;0.72;30;0.02;NA;NA;9;0
166;FALSE;acs;1;2.7;5.82;0.85;25;0.83;NA;NA;17;1
167;FALSE;acs;3;2.46;6.5;0.02;28;0.13;NA;NA;13;0
168;FALSE;ras;3;3.5;8.94;0.38;23;NA;79;NA;5;0
169;FALSE;acs;3;4.36;9.96;0.48;46;0.48;NA;NA;10;0
170;FALSE;acs;3;2.51;7.49;0.71;31;0.5;NA;NA;9;1
171;FALSE;as;3;3.45;9.11;0.77;49;NA;NA;NA;17;0
172;FALSE;acs;3;4.07;7.87;0.6;27;0.36;NA;NA;6;1
173;FALSE;acs;3;4.69;8.28;0.43;51;0.26;NA;NA;14;0
174;FALSE;acs;3;2.54;7.27;0.66;28;0.21;NA;NA;9;0
175;FALSE;acs;3;0.75;8.47;0.86;22;0.01;NA;NA;10;0
176;FALSE;acs;3;4.3;7.16;0.69;30;0.01;NA;NA;22;1
177;FALSE;acs;3;4.43;7.2;0.23;28;0.25;NA;NA;5;0
178;TRUE;acs;3;3.96;7.11;0.72;9;0.16;NA;NA;12;1
179;FALSE;acs;3;2.18;8.63;0.69;5;0.59;NA;NA;16;1
180;FALSE;acs;3;2.16;7.64;0.62;42;0.34;NA;NA;11;1
181;FALSE;acs;3;4.67;9.59;0.29;59;0.53;NA;NA;6;0
182;FALSE;acs;3;2.37;8.65;0.43;53;0.21;NA;NA;8;0
183;FALSE;acs;3;4.03;9.36;0.4;29;0.25;NA;NA;9;0
184;TRUE;acs;3;2.54;9.33;0.38;51;0.73;NA;NA;12;1
185;FALSE;acs;3;2.12;9.39;0.78;38;0.21;NA;NA;15;0
186;FALSE;as;3;2.76;9.81;0.48;29;NA;NA;NA;26;1
187;FALSE;acs;3;2.97;9.9;0.72;29;0.43;NA;NA;10;1
188;FALSE;acs;3;4.31;7.19;0.56;5;0.38;NA;NA;13;1
189;FALSE;acs;3;4.58;7.4;0.56;10;0.16;NA;NA;10;1
190;FALSE;acs;3;4.08;9.65;0.21;54;0.53;NA;NA;18;0
191;FALSE;acs;3;3.47;9.81;0.24;6;0.04;NA;NA;9;0
192;FALSE;acs;3;3.28;6.12;0.98;22;0.05;NA;NA;9;0
193;FALSE;acs;3;4.71;9.08;0.66;11;0.26;NA;NA;8;1
194;FALSE;acs;3;4.89;9.34;0.67;15;0.19;NA;NA;13;1
195;FALSE;acs;3;1.99;9.9;0.45;28;0.39;NA;NA;13;1
196;FALSE;acs;3;2.13;9.04;0.63;23;0.75;NA;NA;13;1
197;FALSE;as;3;2.12;9.95;0.64;18;NA;NA;NA;8;1
198;FALSE;acs;3;3.84;8.69;0.84;12;0.1;NA;NA;12;1
199;FALSE;acs;3;1.87;9.13;0.62;40;0.04;NA;NA;7;0
200;FALSE;acs;3;4.74;9.72;0.38;51;0.19;NA;NA;8;0
201;FALSE;acs;3;4.64;7.73;0.63;23;0.36;NA;NA;14;1
202;FALSE;acs;3;1.26;6.89;0.67;23;0.04;NA;NA;8;0
203;FALSE;acs;3;3.69;9.26;0.79;6;0.18;NA;NA;23;1
204;TRUE;acs;3;2.66;8.21;0.42;10;0.44;NA;NA;14;1
205;FALSE;acs;3;4.14;6.47;0.69;8;0.26;NA;NA;9;1
206;FALSE;acs;3;2.04;9.32;0.81;22;0.34;NA;NA;9;0
207;TRUE;acs;3;1.85;9.79;0.43;36;0.32;NA;NA;11;1
208;FALSE;acs;3;4.47;9.08;0.23;65;0.32;NA;NA;16;0
209;FALSE;acs;1;1.74;8.98;0.46;22;0.54;NA;NA;12;1
210;FALSE;acs;3;3.02;8.57;0.48;52;0.61;NA;NA;5;1
211;FALSE;acs;3;2.31;8.8;0.46;54;0.48;NA;NA;9;1
212;FALSE;acs;3;1.89;9.47;0.49;48;0.27;NA;NA;14;1
213;FALSE;acs;3;2.83;9.23;0.53;9;0.47;NA;NA;17;1
214;FALSE;acs;3;4.21;7.79;0.79;18;0.15;NA;NA;16;1
215;FALSE;acs;3;2.97;8.1;0.52;21;0.65;NA;NA;10;1
216;FALSE;acs;3;1.98;9.2;0.32;44;0.63;NA;NA;16;0
217;TRUE;acs;3;2.14;9.28;0.26;28;0.47;NA;NA;15;1
218;FALSE;acs;3;1.29;9.25;0.35;38;0.68;NA;NA;13;1
219;FALSE;acs;3;2.1;9.52;0.44;23;0.42;NA;NA;11;1
220;FALSE;acs;3;1.68;9.01;0.49;39;0.79;NA;NA;11;1
221;TRUE;acs;3;2.32;9.14;0.47;44;0.43;NA;NA;9;1
222;FALSE;acs;3;2.74;9.43;0.51;59;0.77;NA;NA;5;1
223;FALSE;acs;3;2.7;9.05;0.31;14;0.74;NA;NA;21;1
224;FALSE;acs;3;1.23;8.92;0.44;44;0.37;NA;NA;11;1
225;FALSE;acs;3;4.81;9.44;0.66;9;0.12;NA;NA;25;1
226;TRUE;acs;3;2.38;9.58;0.46;27;0.4;NA;NA;11;1
227;FALSE;acs;3;2.22;7.02;0.35;24;0.43;NA;NA;13;1
228;FALSE;acs;3;1.68;9.14;0.46;35;0.29;NA;NA;16;1
229;FALSE;acs;3;0.96;9;0.44;34;0.39;NA;NA;17;1
230;FALSE;acs;3;3.12;7.73;0.4;16;0.56;NA;NA;10;1
231;FALSE;acs;3;1.28;9.6;0.32;44;0.21;NA;NA;11;1
232;FALSE;acs;3;2.83;7.61;0.2;20;0.31;NA;NA;13;1
233;FALSE;acs;3;1.53;8.34;0.24;38;0.2;NA;NA;22;1
234;FALSE;acs;3;2.53;9.12;0.21;60;0.6;NA;NA;19;1
235;FALSE;acs;3;3.65;6.48;0.73;17;0.3;NA;NA;14;1
236;FALSE;acs;3;2.98;8.49;0.53;21;0.61;NA;NA;13;1
237;FALSE;acs;3;2.99;9.01;0.45;8;0.56;NA;NA;25;1
238;FALSE;acs;3;1.67;9.99;0.53;48;0.3;NA;NA;15;1
239;FALSE;acs;3;1.67;9.82;0.41;50;0.58;NA;NA;14;1
240;FALSE;acs;3;3;9.95;0.36;62;0.94;NA;NA;10;1
241;FALSE;acs;3;2.38;7.71;0.6;5;0.55;NA;NA;14;1
242;TRUE;acs;3;2.49;9.38;0.65;49;0.8;NA;NA;10;1
243;FALSE;acs;3;4.24;6.89;0.69;17;0.18;NA;NA;22;1
244;FALSE;acs;3;2.87;7.64;0.62;8;0.46;NA;NA;16;1
245;FALSE;acs;3;1.76;9.24;0.43;38;0.38;NA;NA;16;1
246;FALSE;acs;3;3.34;8.13;0.54;50;0.55;NA;NA;12;1
247;FALSE;acs;3;1.29;9.2;0.57;37;0.17;NA;NA;8;1
248;FALSE;acs;3;1.73;8.92;0.34;38;0.33;NA;NA;11;1
249;FALSE;acs;3;4.36;6.12;0.62;29;0.34;NA;NA;11;1
250;FALSE;acs;3;2.15;8.41;0.45;40;0.95;NA;NA;15;1
251;FALSE;acs;3;2.37;8.74;0.53;59;0.61;NA;NA;9;1
252;FALSE;as;3;1.94;8.54;0.25;35;NA;NA;NA;11;1
253;FALSE;acs;3;2.57;9.67;0.45;35;0.52;NA;NA;6;1
254;FALSE;acs;3;2.78;8.68;0.59;48;0.42;NA;NA;7;1
255;FALSE;acs;3;2.26;8.05;0.43;36;0.57;NA;NA;8;1
256;FALSE;acs;3;2.66;8.76;0.29;37;0.55;NA;NA;14;1
257;FALSE;acs;3;2.18;9.33;0.41;23;0.52;NA;NA;6;1
258;FALSE;acs;3;2.6;9.01;0.27;20;0.42;NA;NA;18;1
259;FALSE;acs;3;2.4;8.48;0.52;56;0.69;NA;NA;13;1
260;FALSE;acs;3;2.9;8.96;0.44;51;0.6;NA;NA;11;1
261;FALSE;acs;3;2.65;8.87;0.48;24;0.23;NA;NA;14;1
262;FALSE;acs;3;2.93;9.87;0.5;58;0.65;NA;NA;8;1
263;FALSE;acs;3;2.49;9.22;0.45;40;0.52;NA;NA;13;1
264;FALSE;acs;3;2.62;9.48;0.39;58;0.73;NA;NA;16;1
265;FALSE;acs;3;2.07;9.37;0.19;28;0.58;NA;NA;15;1
266;FALSE;acs;3;2.36;9.11;0.32;26;0.41;NA;NA;13;1
267;FALSE;acs;3;2.48;9.2;0.36;25;0.3;NA;NA;13;1
268;FALSE;acs;3;2.06;9.31;0.41;51;0.4;NA;NA;6;1
269;FALSE;acs;3;2.72;9.95;0.33;21;0.32;NA;NA;12;1
270;FALSE;acs;3;2.66;9.53;0.66;38;0.77;NA;NA;11;1
271;FALSE;acs;3;2.92;9.44;0.58;44;0.74;NA;NA;13;1
272;FALSE;acs;3;2.25;9.8;0.28;23;0.34;NA;NA;16;1
273;FALSE;acs;3;2.13;9.26;0.38;39;0.4;NA;NA;9;1
274;FALSE;acs;3;3.12;9.09;0.32;59;0.83;NA;NA;15;1
275;FALSE;acs;3;2.42;9.98;0.49;41;0.26;NA;NA;12;1
276;FALSE;acs;3;2.45;8.07;0.38;50;0.7;NA;NA;7;1
277;FALSE;acs;3;2.66;9.64;0.47;26;0.5;NA;NA;9;1
278;FALSE;acs;3;2.9;8.75;0.58;33;0.51;NA;NA;12;1
279;FALSE;acs;3;2.59;9.91;0.3;62;0.76;NA;NA;14;1
280;FALSE;acs;3;2.29;8.83;0.44;58;0.55;NA;NA;9;1
281;FALSE;acs;3;2.63;9.47;0.15;29;0.6;NA;NA;15;1
282;FALSE;acs;3;2.08;9.59;0.36;20;0.31;NA;NA;16;1
283;FALSE;acs;3;2.15;9.99;0.49;25;0.47;NA;NA;10;1
284;FALSE;acs;3;2.14;9.35;0.35;56;0.86;NA;NA;16;1
285;FALSE;acs;3;2.49;7.61;0.25;26;0.58;NA;NA;11;1
286;FALSE;acs;3;2.42;9.9;0.24;23;0.54;NA;NA;12;1
287;FALSE;acs;3;2.7;9.76;0.46;52;0.73;NA;NA;9;1
288;FALSE;acs;3;2.4;8.04;0.44;37;0.38;NA;NA;11;1
289;FALSE;acs;3;2.35;8.47;0.54;50;0.49;NA;NA;15;1
