CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
91;FALSE;as;2;3.38;9.05;0.9;25;NA;NA;NA;21;1
92;FALSE;acs;2;1.35;6.14;0.63;29;0.82;NA;NA;41;0
93;FALSE;ras;3;3.72;8.58;0.22;29;NA;43;NA;49;0
94;FALSE;eas;3;4.48;0.84;0.06;39;NA;NA;307;21;0
95;FALSE;as;2;2.46;6.36;0.59;45;NA;NA;NA;42;1
96;FALSE;as;3;4.07;4.3;0.71;8;NA;NA;NA;33;0
97;FALSE;acs;2;3.02;3.24;0.77;48;0.28;NA;NA;36;0
98;FALSE;mmas;0;1.79;5.13;0.33;45;NA;NA;NA;NA;NA
99;FALSE;ras;1;3.46;7.47;0.09;71;NA;4;NA;30;1
100;FALSE;mmas;1;4.29;8.58;1;71;NA;NA;NA;36;0
101;FALSE;mmas;3;2.72;7.71;0.66;24;NA;NA;NA;17;1
102;FALSE;acs;0;4.87;5.29;0.2;66;0.27;NA;NA;NA;NA
103;FALSE;acs;2;2.12;8.13;0.94;28;0.88;NA;NA;21;1
104;FALSE;mmas;2;3.22;8.35;0.53;84;NA;NA;NA;25;1
105;FALSE;mmas;2;3.11;6.36;0.84;18;NA;NA;NA;42;0
106;FALSE;mmas;3;1.87;5.4;0.88;19;NA;NA;NA;16;0
107;FALSE;ras;3;2.39;0.21;0.15;70;NA;25;NA;40;0
108;FALSE;acs;2;1.64;7.9;0.45;84;0.9;NA;NA;26;1
109;FALSE;acs;2;0.38;0.89;0.66;61;0.07;NA;NA;21;0
110;FALSE;mmas;0;4.48;2.13;0.63;89;NA;NA;NA;NA;NA
111;FALSE;acs;2;3.55;1.66;0.47;73;0.56;NA;NA;34;1
112;TRUE;acs;3;2.02;4.62;0.69;33;0.26;NA;NA;30;1
113;FALSE;mmas;2;2.76;3.85;0.16;28;NA;NA;NA;34;1
114;FALSE;acs;2;3.9;8.33;0.38;59;0.62;NA;NA;20;1
115;FALSE;acs;2;1.61;8.98;0.7;43;0.63;NA;NA;20;1
116;FALSE;ras;2;1.82;4.99;0.87;16;NA;58;NA;46;0
117;FALSE;acs;0;0.21;8.67;0.74;35;0.9;NA;NA;NA;NA
118;FALSE;acs;2;0.62;5.66;0.08;45;0.48;NA;NA;44;1
119;FALSE;acs;2;2;9.81;0.65;73;0.58;NA;NA;27;1
120;FALSE;acs;3;3.21;4.44;0.23;55;0.75;NA;NA;28;0
121;FALSE;mmas;3;1.79;3.87;0.29;7;NA;NA;NA;46;0
122;FALSE;acs;3;3.45;7.36;0.76;33;0.72;NA;NA;20;0
123;FALSE;mmas;2;3.15;4.65;0.5;19;NA;NA;NA;45;0
124;FALSE;mmas;1;0.91;2.49;0.18;38;NA;NA;NA;42;0
125;FALSE;mmas;3;1.82;9.11;0.66;29;NA;NA;NA;26;0
126;FALSE;as;0;1.54;6.07;0.43;22;NA;NA;NA;NA;NA
127;FALSE;eas;0;3.9;0.24;0.02;8;NA;NA;370;NA;NA
128;TRUE;acs;3;4.62;6.68;0.23;61;0.84;NA;NA;25;1
129;FALSE;mmas;1;3.39;3.55;0.38;71;NA;NA;NA;24;1
130;FALSE;mmas;0;1.41;6.31;0.1;18;NA;NA;NA;NA;NA
131;FALSE;mmas;0;0.28;3.5;0.77;45;NA;NA;NA;NA;NA
132;FALSE;mmas;1;2.15;5.38;0.95;49;NA;NA;NA;22;1
133;FALSE;ras;2;4.76;7.6;0.5;33;NA;25;NA;37;0
134;FALSE;acs;0;3.35;9.59;0.66;69;0.54;NA;NA;NA;NA
135;FALSE;as;0;1.62;2.39;0.76;68;NA;NA;NA;NA;NA
136;FALSE;ras;3;4.23;9.61;0.93;34;NA;36;NA;10;0
137;FALSE;ras;1;4.82;5.04;0.97;27;NA;83;NA;29;1
138;FALSE;acs;0;1.52;9.55;0.66;10;0.72;NA;NA;NA;NA
139;FALSE;acs;1;2.73;7.72;0.57;53;0.53;NA;NA;25;1
140;FALSE;acs;1;3.46;2.75;0.82;23;0.74;NA;NA;18;0
141;TRUE;acs;3;3.22;2.05;0.94;66;0.73;NA;NA;23;1
142;FALSE;acs;1;3.41;2.77;0.5;28;0.23;NA;NA;26;1
143;FALSE;ras;3;2.69;0.37;0.62;22;NA;58;NA;21;1
144;FALSE;ras;3;4.28;4.6;0.9;33;NA;59;NA;34;0
145;FALSE;acs;0;1.63;3.48;0.42;6;0.6;NA;NA;NA;NA
146;FALSE;acs;2;4.4;7.82;0.3;79;0.82;NA;NA;22;1
147;FALSE;acs;2;3.37;3.89;0.33;51;0.9;NA;NA;29;0
148;FALSE;mmas;1;3.89;2.43;0.91;26;NA;NA;NA;39;1
149;FALSE;as;3;3.02;0.65;0.07;39;NA;NA;NA;50;1
150;FALSE;acs;2;1.83;5.68;0.89;8;0.38;NA;NA;49;0
151;FALSE;ras;0;3.9;7.53;0.71;30;NA;96;NA;NA;NA
152;FALSE;ras;0;3.62;6.77;0.26;28;NA;75;NA;NA;NA
153;FALSE;ras;2;3.05;4.11;0.92;26;NA;12;NA;25;1
154;FALSE;mmas;0;0.15;0.53;0.25;10;NA;NA;NA;NA;NA
155;FALSE;ras;0;4.94;9.59;0.6;14;NA;61;NA;NA;NA
156;FALSE;acs;0;1.22;1.74;0.67;23;0.81;NA;NA;NA;NA
157;FALSE;as;3;2.95;3.03;0.38;91;NA;NA;NA;14;0
158;FALSE;acs;2;3.06;2.05;0.47;46;0.3;NA;NA;29;0
159;FALSE;ras;2;2.67;5.17;0.33;42;NA;79;NA;47;1
160;FALSE;as;0;2.7;8.33;0.67;23;NA;NA;NA;NA;NA
161;FALSE;as;1;1.8;3;0.96;68;NA;NA;NA;41;1
162;TRUE;acs;3;1.5;4.32;0.43;49;0.84;NA;NA;37;1
163;FALSE;as;3;3.08;9.01;0.72;36;NA;NA;NA;33;1
164;FALSE;as;2;0.62;8.73;0.8;69;NA;NA;NA;26;1
165;FALSE;acs;0;2.8;9.5;0.64;64;0.1;NA;NA;NA;NA
166;FALSE;acs;0;4.61;7.34;0.37;40;0.53;NA;NA;NA;NA
167;FALSE;mmas;0;4.92;9.8;0.02;88;NA;NA;NA;NA;NA
168;FALSE;acs;0;2.69;9.5;0.54;40;0.95;NA;NA;NA;NA
169;FALSE;mmas;2;3.96;9.06;0.52;52;NA;NA;NA;35;1
170;FALSE;mmas;2;1.09;5.36;0.46;29;NA;NA;NA;47;0
171;FALSE;acs;3;1.69;5.65;0.08;31;0.81;NA;NA;37;0
172;TRUE;acs;3;1.89;1.99;0.18;11;0.09;NA;NA;17;1
173;FALSE;mmas;3;2.25;6.47;0.17;77;NA;NA;NA;11;1
174;FALSE;acs;0;1.92;4.56;0.55;37;0.65;NA;NA;NA;NA
175;TRUE;acs;3;3.07;3.11;0.89;68;0.46;NA;NA;22;1
176;FALSE;acs;3;4.83;4.26;0.52;58;0.29;NA;NA;36;1
177;FALSE;acs;3;3.54;6.22;0.96;17;0.75;NA;NA;25;1
178;FALSE;as;2;3.33;8.78;0.12;23;NA;NA;NA;31;1
179;FALSE;acs;1;3.22;4.29;0.39;82;0.59;NA;NA;28;1
180;FALSE;ras;3;4.38;3.2;0.12;59;NA;39;NA;9;1
181;FALSE;acs;3;2.07;7.11;0.23;68;0.22;NA;NA;45;1
182;FALSE;as;3;0.37;0.06;0.9;34;NA;NA;NA;38;1
183;FALSE;acs;1;4.44;2.1;0.96;51;0.38;NA;NA;20;0
184;FALSE;as;0;2.91;6.71;0.75;91;NA;NA;NA;NA;NA
185;FALSE;as;3;4.01;1.17;0.65;91;NA;NA;NA;31;1
186;FALSE;mmas;2;2.31;1.53;0.4;22;NA;NA;NA;24;0
187;FALSE;acs;3;3.1;6.86;0.8;24;0.44;NA;NA;44;1
188;FALSE;mmas;3;2.09;6.06;0.3;49;NA;NA;NA;13;1
189;FALSE;acs;3;2.9;7.39;0.79;51;0.14;NA;NA;33;1
190;TRUE;acs;3;3.36;3.7;0.91;83;0.92;NA;NA;8;1
191;FALSE;acs;3;4.3;6.4;0.91;51;0.99;NA;NA;21;0
192;FALSE;mmas;1;3.75;8.5;0.58;78;NA;NA;NA;33;0
193;FALSE;acs;3;4.12;5.01;0.43;78;0.42;NA;NA;37;1
194;FALSE;mmas;3;2.43;0.62;0.28;44;NA;NA;NA;15;0
195;FALSE;acs;1;2.45;4.78;0.77;40;0.38;NA;NA;20;0
196;FALSE;acs;3;2.1;1.37;0.63;74;0.99;NA;NA;29;1
197;FALSE;acs;3;2;2.71;0.92;80;0.78;NA;NA;24;1
198;FALSE;acs;3;3.32;2.34;0.97;85;0.72;NA;NA;12;1
199;FALSE;acs;0;3.27;8.12;0.1;58;0.48;NA;NA;NA;NA
200;FALSE;eas;2;2.19;3.01;0.25;42;NA;NA;261;22;1
201;FALSE;mmas;3;3.24;2.8;0.17;49;NA;NA;NA;18;0
202;FALSE;ras;1;1.67;4.5;0.52;43;NA;87;NA;47;1
203;FALSE;acs;3;3.92;6.73;0.37;42;0.61;NA;NA;26;1
204;FALSE;acs;2;4.91;5.89;0.02;50;0.74;NA;NA;29;1
205;FALSE;acs;1;4.82;6.59;0.11;66;0.36;NA;NA;24;1
206;FALSE;acs;3;3.91;8.19;0.26;90;0.91;NA;NA;31;1
207;FALSE;acs;2;0.89;3.87;0.54;85;0.4;NA;NA;48;0
208;FALSE;acs;0;2.53;3.39;0.36;30;0.13;NA;NA;NA;NA
209;FALSE;acs;2;3.45;7.91;0.73;27;0.25;NA;NA;46;1
210;FALSE;as;2;3.13;0.77;0.16;87;NA;NA;NA;36;0
211;FALSE;acs;3;3.55;2.99;0.97;36;0.48;NA;NA;23;1
212;FALSE;mmas;3;3.89;6.44;0.27;64;NA;NA;NA;10;1
213;FALSE;acs;3;2.14;1.03;0.99;63;0.58;NA;NA;22;1
214;FALSE;acs;3;0.85;3.05;0.11;47;0.45;NA;NA;33;0
215;FALSE;ras;3;3.16;0.05;0.98;70;NA;98;NA;25;1
216;FALSE;acs;1;2.25;3.24;0.99;52;0.53;NA;NA;32;1
217;FALSE;ras;2;3.38;1.88;0.98;74;NA;14;NA;23;1
218;FALSE;acs;0;4.17;1.39;0.99;42;0.51;NA;NA;NA;NA
219;FALSE;acs;0;4.24;7.53;0.23;20;0.56;NA;NA;NA;NA
220;FALSE;acs;1;2.35;0.13;0.89;56;0.61;NA;NA;5;1
221;FALSE;ras;3;3.54;0.82;0.42;26;NA;50;NA;13;0
222;FALSE;acs;1;3.19;8.12;0.44;32;0.14;NA;NA;25;1
223;FALSE;eas;3;4.84;4.02;0.49;44;NA;NA;706;13;1
224;FALSE;acs;0;3.06;7.86;0.42;45;0.38;NA;NA;NA;NA
225;FALSE;acs;0;4.17;0.51;0.52;63;0.88;NA;NA;NA;NA
226;FALSE;acs;0;4.72;3.85;0.76;22;0.65;NA;NA;NA;NA
227;FALSE;acs;1;3.69;2.64;0.53;56;0.35;NA;NA;11;1
228;FALSE;acs;3;4.37;2.04;0.83;58;0.51;NA;NA;24;1
229;FALSE;acs;1;4.13;4.78;0.53;7;0.67;NA;NA;33;1
230;FALSE;acs;3;2.46;5.37;0.62;17;0.49;NA;NA;40;1
231;TRUE;acs;3;1.9;2.14;0.83;47;0.6;NA;NA;11;1
232;FALSE;acs;3;2.52;3.68;0.4;34;0.06;NA;NA;23;1
233;FALSE;acs;0;2.14;1.98;0.63;65;0.39;NA;NA;NA;NA
234;FALSE;acs;1;2.79;3.46;0.71;74;0.79;NA;NA;20;1
235;FALSE;ras;3;3.28;1.75;0.36;67;NA;86;NA;13;1
236;FALSE;eas;2;1.7;9.39;0.63;64;NA;NA;111;22;1
237;FALSE;acs;0;2.78;5.03;0.46;20;0.41;NA;NA;NA;NA
238;FALSE;as;3;4.07;2.7;0.85;58;NA;NA;NA;25;1
239;FALSE;acs;3;1.94;7.01;0.19;67;0.43;NA;NA;8;0
240;FALSE;acs;3;1.57;3.54;0.81;94;0.85;NA;NA;13;1
241;FALSE;acs;3;1.34;1.88;0.13;45;0.06;NA;NA;24;0
242;FALSE;acs;3;2.8;2.95;0.64;72;0.53;NA;NA;23;1
243;FALSE;acs;3;2.99;2.11;0.91;88;0.94;NA;NA;5;1
244;FALSE;acs;3;1.69;1.28;0.34;23;0.45;NA;NA;15;1
245;FALSE;acs;3;4.48;9.28;0.37;70;0.97;NA;NA;29;1
246;FALSE;acs;3;2.8;3.66;0.88;98;0.94;NA;NA;17;1
247;FALSE;acs;1;1.58;3.31;0.86;29;0.65;NA;NA;12;1
248;FALSE;as;3;3.99;7.38;0.3;81;NA;NA;NA;26;0
249;FALSE;acs;3;4.15;6.15;0.92;88;0.11;NA;NA;30;1
250;FALSE;acs;2;1.54;5.03;0.77;44;0.14;NA;NA;16;1
251;FALSE;acs;3;2.29;5.75;0.3;36;0.09;NA;NA;27;0
252;FALSE;acs;3;1.06;3.51;0.8;42;0.65;NA;NA;20;1
253;TRUE;acs;3;2.12;1.8;0.84;51;0.44;NA;NA;20;1
254;FALSE;acs;3;0.33;2.42;0.38;19;0.04;NA;NA;16;1
255;FALSE;eas;3;2.9;4.18;0.96;39;NA;NA;279;25;1
256;FALSE;acs;3;4.15;4.67;0.21;72;0.98;NA;NA;17;0
257;FALSE;as;3;1.38;2.22;0.8;49;NA;NA;NA;9;1
258;FALSE;acs;3;3.63;0.81;0.05;20;0.11;NA;NA;17;1
259;FALSE;acs;3;2.17;1.37;0.76;62;0.67;NA;NA;12;1
260;FALSE;acs;3;1.9;1.79;0.88;70;0.6;NA;NA;19;1
261;FALSE;acs;3;1.72;1.89;0.83;41;0.71;NA;NA;23;1
262;FALSE;acs;3;3.14;0.35;0.71;58;0.22;NA;NA;22;1
263;FALSE;acs;2;2.38;2.94;0.14;8;0.23;NA;NA;13;1
264;FALSE;acs;3;3.47;8.64;0.16;26;0.48;NA;NA;12;1
265;FALSE;acs;3;3.36;4.57;0.82;88;0.66;NA;NA;17;1
266;FALSE;acs;3;2.65;3.2;0.93;43;0.42;NA;NA;26;1
267;FALSE;acs;3;2.88;4.6;0.98;82;0.83;NA;NA;9;0
268;FALSE;acs;3;2.86;3.23;0.09;12;0.27;NA;NA;9;1
269;FALSE;acs;3;2.72;2.89;0.96;32;0.2;NA;NA;13;1
270;FALSE;acs;3;2.06;5.29;0.88;38;0.79;NA;NA;19;1
271;FALSE;acs;3;4.04;3.04;0.92;78;0.89;NA;NA;6;1
272;FALSE;mmas;3;1.94;2.24;0.3;26;NA;NA;NA;23;1
273;FALSE;acs;3;0.39;5.19;0.11;22;0.13;NA;NA;18;1
274;FALSE;acs;3;3.03;4.24;0.85;73;0.55;NA;NA;28;1
275;FALSE;acs;3;0.66;1.83;0.41;45;0.59;NA;NA;19;1
276;FALSE;acs;3;2.87;3.99;0.86;91;0.97;NA;NA;20;1
277;FALSE;acs;3;2.52;3.64;0.85;44;0.74;NA;NA;6;1
278;FALSE;acs;3;2.7;3.68;0.37;21;0.35;NA;NA;10;1
279;FALSE;acs;3;1.95;2.97;0.16;33;0.01;NA;NA;21;1
280;FALSE;as;3;2.74;3.82;0.94;52;NA;NA;NA;35;1
281;FALSE;acs;3;4.32;3.09;0.59;22;0.21;NA;NA;28;1
282;FALSE;acs;3;0.64;5.95;0.72;37;0.6;NA;NA;10;1
283;FALSE;eas;3;4.13;5.59;0.97;62;NA;NA;600;8;1
284;FALSE;acs;3;1.44;4.34;0.77;95;0.68;NA;NA;24;1
285;FALSE;acs;0;0.84;3.42;0.98;48;0.66;NA;NA;NA;NA
286;FALSE;acs;3;1.05;3.39;0.03;24;0.19;NA;NA;19;1
287;FALSE;acs;3;1.28;4.14;0.76;43;0.53;NA;NA;15;1
288;FALSE;mmas;2;3.25;4.58;0.9;54;NA;NA;NA;19;1
289;FALSE;acs;2;4.32;5.29;0.17;44;0.91;NA;NA;25;1
290;FALSE;as;3;4.02;5.73;0.88;89;NA;NA;NA;10;1
291;FALSE;acs;3;3.34;4.84;0.68;84;0.31;NA;NA;38;1
292;TRUE;acs;3;2.71;2.7;0.74;53;0.23;NA;NA;23;1
293;FALSE;mmas;3;3.21;0.55;0.83;48;NA;NA;NA;11;1
294;FALSE;acs;3;1.81;2.93;0.68;55;0.59;NA;NA;26;1
295;TRUE;acs;3;1.77;0.71;0.87;48;0.76;NA;NA;20;1
296;FALSE;acs;1;1.68;0.46;0.82;44;0.51;NA;NA;24;1
297;FALSE;acs;3;2.49;3.76;0.93;28;0.22;NA;NA;34;1
298;FALSE;acs;3;2.43;1.14;0.81;46;0.5;NA;NA;9;1
299;FALSE;acs;3;1.17;1.99;0.79;64;0.62;NA;NA;9;1
300;TRUE;acs;3;1.69;1.49;0.91;37;0.59;NA;NA;12;1
301;FALSE;acs;3;1.65;1.96;0.75;52;0.71;NA;NA;19;1
302;FALSE;acs;3;2.1;1.07;0.72;43;0.47;NA;NA;17;1
303;FALSE;acs;3;1.7;0.89;0.71;45;0.4;NA;NA;8;0
304;FALSE;acs;3;0.58;1.47;0.8;39;0.69;NA;NA;8;1
305;FALSE;acs;3;2.49;1.99;0.94;53;0.41;NA;NA;22;1
306;FALSE;acs;3;1.77;2.77;0.94;58;0.47;NA;NA;20;1
307;FALSE;acs;3;2.49;4.15;0.94;54;0.25;NA;NA;19;1
308;FALSE;acs;3;2.04;2.09;0.83;54;0.77;NA;NA;10;1
309;FALSE;acs;3;1.81;1.2;0.8;59;0.43;NA;NA;14;1
310;FALSE;acs;3;1.48;0.12;0.89;60;0.4;NA;NA;29;1
311;FALSE;acs;3;2.24;1.29;0.87;62;0.58;NA;NA;19;1
312;FALSE;acs;3;1.44;0.01;0.05;17;0.03;NA;NA;17;1
313;FALSE;acs;3;2.74;2.11;0.68;63;0.37;NA;NA;23;1
314;FALSE;acs;3;1.04;0.44;0.87;57;0.83;NA;NA;19;1
315;FALSE;acs;3;2.3;0.87;0.83;48;0.64;NA;NA;19;1
316;FALSE;acs;3;2.39;0.63;0.9;49;0.45;NA;NA;29;1
317;FALSE;acs;3;2.14;1.7;0.83;49;0.59;NA;NA;26;1
318;FALSE;acs;3;0.77;1.25;0.22;14;0.24;NA;NA;15;1
319;FALSE;acs;3;1.19;1.14;0.03;10;0.18;NA;NA;23;1
320;FALSE;acs;3;2.21;3.04;0.85;52;0.77;NA;NA;11;1
321;FALSE;acs;3;2.11;2.55;0.8;44;0.65;NA;NA;12;1
322;FALSE;acs;3;1.11;0.72;0.7;36;0.8;NA;NA;18;1
323;FALSE;acs;3;1.72;0.23;0.72;55;0.49;NA;NA;6;1
324;FALSE;acs;3;2.08;2.35;0.79;31;0.63;NA;NA;10;1
325;FALSE;acs;3;2.62;2.55;0.06;17;0.04;NA;NA;15;1
326;FALSE;acs;3;1.37;0.54;0.78;41;0.41;NA;NA;12;1
327;FALSE;acs;3;2.31;1.88;0.81;52;0.12;NA;NA;17;1
328;FALSE;acs;3;1.34;0.81;0.93;56;0.86;NA;NA;16;1
329;FALSE;acs;3;1.53;1.04;0.29;21;0.24;NA;NA;8;1
330;FALSE;acs;3;2.9;3.75;0.43;17;0.08;NA;NA;18;1
331;FALSE;acs;3;2.23;3.18;0.84;47;0.72;NA;NA;9;1
332;FALSE;acs;3;1.86;2.61;0.89;52;0.26;NA;NA;15;1
333;FALSE;acs;3;1.88;2.41;0.71;43;0.43;NA;NA;25;1
334;FALSE;acs;3;3.38;1.37;0.86;54;0.49;NA;NA;22;1
335;FALSE;acs;3;1.8;1.01;0.27;19;0.11;NA;NA;15;1
336;FALSE;acs;3;2.44;2.64;0.26;20;0.23;NA;NA;20;1
337;FALSE;acs;3;1.7;1.85;0.72;58;0.37;NA;NA;14;1
338;FALSE;acs;3;2.04;3.4;0.75;57;0.6;NA;NA;24;1
339;FALSE;acs;3;1.79;2.24;0.92;47;0.76;NA;NA;7;1
340;FALSE;acs;3;1.74;0.05;1;58;0.9;NA;NA;16;1
341;FALSE;acs;3;1.77;0.77;0.91;62;0.45;NA;NA;27;1
342;FALSE;acs;3;1.63;1.42;0.84;62;0.43;NA;NA;25;1
343;FALSE;acs;3;2.21;2.82;0.68;58;0.34;NA;NA;16;1
344;TRUE;acs;3;2.6;2.99;0.77;57;0.08;NA;NA;20;1
345;FALSE;acs;3;2.84;2.49;0.85;51;0.48;NA;NA;14;1
346;FALSE;acs;3;1.25;0.43;0.81;24;0.8;NA;NA;26;1
347;FALSE;acs;3;1.65;1.42;0.73;52;0.8;NA;NA;27;1
348;FALSE;acs;3;1.4;1.9;0.07;20;0.17;NA;NA;23;1
349;FALSE;acs;3;2.32;0.28;0.66;67;0.41;NA;NA;14;1
