CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
110;FALSE;FALSE;as;1;0.49;0.13;0.47;58;NA;NA;NA;19;1
111;FALSE;FALSE;acs;0;1.74;2.63;0.72;34;0.04;NA;NA;NA;NA
112;FALSE;FALSE;mmas;2;4.24;7.63;0.23;82;NA;NA;NA;8;1
113;FALSE;FALSE;mmas;3;3.14;4.19;0.44;25;NA;NA;NA;15;1
114;FALSE;FALSE;acs;1;0.64;9.19;0.94;73;0.51;NA;NA;38;0
115;FALSE;FALSE;as;0;1.89;6.69;0.2;49;NA;NA;NA;NA;NA
116;FALSE;FALSE;eas;2;4.39;1.69;0.69;97;NA;NA;523;49;0
117;FALSE;FALSE;ras;0;2.52;0.44;0.57;61;NA;66;NA;NA;NA
118;FALSE;FALSE;as;2;0.02;5.44;0.07;13;NA;NA;NA;32;0
119;FALSE;FALSE;eas;1;3.77;2.94;0.32;37;NA;NA;617;44;0
120;FALSE;FALSE;acs;3;1.27;7.94;0.82;85;0.13;NA;NA;21;1
121;FALSE;FALSE;acs;0;4.08;6.06;0.38;91;0.94;NA;NA;NA;NA
122;FALSE;FALSE;eas;2;1.58;1.06;0.88;43;NA;NA;383;23;0
123;FALSE;FALSE;ras;3;0.33;3.56;0.13;67;NA;97;NA;35;1
124;FALSE;FALSE;mmas;1;2.83;8.56;0.63;19;NA;NA;NA;12;0
125;FALSE;FALSE;mmas;0;0.96;2.31;0.75;7;NA;NA;NA;NA;NA
126;FALSE;FALSE;acs;2;3.46;7.31;0.26;55;0.32;NA;NA;6;0
127;FALSE;FALSE;as;3;4.71;9.81;0.51;31;NA;NA;NA;41;1
128;FALSE;FALSE;ras;1;2.21;4.81;0.01;79;NA;35;NA;18;0
129;FALSE;FALSE;as;3;2.03;1.1;0.76;62;NA;NA;NA;6;1
130;FALSE;FALSE;eas;1;4.53;6.1;0.26;14;NA;NA;210;29;0
131;FALSE;FALSE;mmas;0;3.28;8.6;0.51;86;NA;NA;NA;NA;NA
132;FALSE;FALSE;acs;2;0.78;3.6;0.01;38;0.15;NA;NA;40;0
133;FALSE;FALSE;ras;3;2.66;7.35;0.39;50;NA;95;NA;23;1
134;FALSE;FALSE;mmas;1;0.16;2.35;0.88;98;NA;NA;NA;46;0
135;FALSE;FALSE;acs;0;1.41;4.85;0.14;26;0.53;NA;NA;NA;NA
136;FALSE;FALSE;eas;2;3.91;9.85;0.63;74;NA;NA;116;34;0
137;FALSE;FALSE;eas;1;1.72;6.73;0.08;56;NA;NA;351;9;0
138;TRUE;FALSE;acs;3;4.22;1.73;0.57;8;0.34;NA;NA;32;1
139;FALSE;FALSE;ras;0;0.47;9.23;0.82;32;NA;63;NA;NA;NA
140;FALSE;FALSE;as;2;2.97;4.23;0.32;80;NA;NA;NA;20;0
141;FALSE;FALSE;as;0;4.84;2.98;0.45;68;NA;NA;NA;NA;NA
142;FALSE;FALSE;eas;2;2.34;7.98;0.94;20;NA;NA;69;14;0
143;FALSE;FALSE;mmas;3;1.09;5.48;0.2;92;NA;NA;NA;49;1
144;FALSE;FALSE;ras;1;3.59;0.48;0.7;44;NA;26;NA;26;0
145;FALSE;FALSE;eas;0;2.81;2.04;0.05;89;NA;NA;186;NA;NA
146;FALSE;FALSE;as;2;0.31;7.04;0.54;41;NA;NA;NA;13;1
147;FALSE;FALSE;ras;3;1.56;9.54;0.29;65;NA;79;NA;47;0
148;FALSE;FALSE;mmas;1;4.06;4.54;0.79;17;NA;NA;NA;24;1
149;FALSE;FALSE;acs;1;0.94;8.29;0.42;77;0.06;NA;NA;7;1
150;FALSE;FALSE;mmas;3;3.44;3.29;0.91;29;NA;NA;NA;30;0
151;FALSE;FALSE;as;0;2.19;5.79;0.66;5;NA;NA;NA;NA;NA
152;FALSE;FALSE;ras;2;4.69;0.79;0.17;53;NA;17;NA;19;1
153;FALSE;FALSE;acs;0;3.75;6.41;0.97;59;0.5;NA;NA;NA;NA
154;FALSE;FALSE;mmas;2;1.25;1.41;0.48;11;NA;NA;NA;44;1
155;FALSE;FALSE;eas;3;0;3.91;0.73;83;NA;NA;327;10;0
156;FALSE;FALSE;as;1;2.5;8.91;0.23;35;NA;NA;NA;33;1
157;FALSE;FALSE;as;3;4.38;7.66;0.11;23;NA;NA;NA;27;0
158;FALSE;FALSE;ras;1;1.88;2.66;0.6;71;NA;48;NA;50;1
159;FALSE;FALSE;acs;2;3.13;5.16;0.85;95;0.87;NA;NA;39;1
160;FALSE;FALSE;eas;0;0.63;0.16;0.35;47;NA;NA;46;NA;NA
161;FALSE;FALSE;ras;2;1.17;1.88;0.28;60;NA;37;NA;24;1
162;FALSE;FALSE;mmas;0;3.67;6.88;0.77;12;NA;NA;NA;NA;NA
163;FALSE;FALSE;eas;3;2.42;4.38;0.53;36;NA;NA;644;35;0
164;FALSE;FALSE;acs;1;4.92;9.38;0.03;84;0.29;NA;NA;12;1
165;FALSE;FALSE;mmas;1;0.55;3.13;0.65;24;NA;NA;NA;18;1
166;FALSE;FALSE;acs;3;3.05;8.13;0.15;72;0.92;NA;NA;41;0
167;FALSE;FALSE;as;2;4.3;5.63;0.9;48;NA;NA;NA;6;1
168;FALSE;FALSE;eas;0;1.8;0.63;0.4;96;NA;NA;550;NA;NA
169;FALSE;FALSE;ras;1;3.36;3.76;0.96;66;NA;6;NA;44;1
170;FALSE;FALSE;as;3;0.86;8.76;0.46;18;NA;NA;NA;21;0
171;FALSE;FALSE;mmas;0;4.61;1.26;0.22;42;NA;NA;NA;NA;NA
172;FALSE;FALSE;acs;2;2.11;6.26;0.71;90;0.6;NA;NA;32;1
173;FALSE;FALSE;ras;0;0.23;5.01;0.59;54;NA;93;NA;NA;NA
174;FALSE;FALSE;mmas;2;2.73;0.01;0.09;6;NA;NA;NA;50;1
175;FALSE;FALSE;eas;3;3.98;2.51;0.83;78;NA;NA;690;15;0
176;FALSE;FALSE;as;1;1.48;7.51;0.34;30;NA;NA;NA;38;1
177;FALSE;FALSE;acs;1;2.27;1.57;0.87;51;0.7;NA;NA;19;0
178;TRUE;FALSE;mmas;3;4.77;6.57;0.37;99;NA;NA;NA;42;1
179;FALSE;FALSE;ras;2;3.52;9.07;0.62;27;NA;46;NA;8;0
180;FALSE;FALSE;as;0;1.02;4.07;0.12;75;NA;NA;NA;NA;NA
181;FALSE;FALSE;eas;1;2.89;5.32;0.49;63;NA;NA;714;14;0
182;FALSE;FALSE;acs;3;0.39;0.32;0.99;15;0.07;NA;NA;37;1
183;FALSE;FALSE;mmas;2;1.64;2.82;0.25;87;NA;NA;NA;25;0
184;FALSE;FALSE;mmas;0;4.65;6.78;0.68;67;NA;NA;NA;NA;NA
185;FALSE;FALSE;mmas;2;3.64;0.24;0.43;5;NA;NA;NA;7;0
186;FALSE;FALSE;mmas;3;4.67;7.31;0.47;98;NA;NA;NA;40;1
187;FALSE;FALSE;mmas;3;4.18;6.05;0.29;93;NA;NA;NA;38;1
188;FALSE;FALSE;mmas;0;3.25;2.69;0.7;44;NA;NA;NA;NA;NA
189;FALSE;FALSE;mmas;2;2.03;5.94;0.11;51;NA;NA;NA;26;1
190;FALSE;FALSE;ras;3;3.64;0.57;0.55;71;NA;58;NA;32;1
191;FALSE;FALSE;mmas;0;4.96;9.4;0.03;44;NA;NA;NA;NA;NA
192;FALSE;FALSE;as;2;3.22;7.84;0.67;35;NA;NA;NA;33;1
193;FALSE;FALSE;eas;3;0.36;4.16;0.71;73;NA;NA;654;38;0
194;FALSE;FALSE;ras;2;0.85;1.28;0.16;21;NA;42;NA;26;0
195;FALSE;FALSE;mmas;3;4.22;9.84;0.51;22;NA;NA;NA;16;0
196;FALSE;FALSE;eas;0;1.51;0.35;0.95;35;NA;NA;704;NA;NA
197;FALSE;FALSE;acs;1;0.1;2.64;0.76;38;0.1;NA;NA;16;0
198;FALSE;FALSE;eas;3;4.79;5.13;0.26;78;NA;NA;215;40;1
199;FALSE;FALSE;ras;1;3.84;2.22;0.72;15;NA;18;NA;48;1
200;FALSE;FALSE;mmas;3;4.84;8.01;0.47;36;NA;NA;NA;37;1
201;FALSE;FALSE;eas;0;3.68;4.61;0.79;17;NA;NA;441;NA;NA
202;FALSE;FALSE;ras;0;2.91;2.03;0.73;24;NA;59;NA;NA;NA
203;FALSE;FALSE;as;3;3.92;5.24;0.28;55;NA;NA;NA;25;1
204;FALSE;FALSE;eas;2;2.62;4.87;0.25;33;NA;NA;497;21;1
205;FALSE;FALSE;acs;3;4.56;9.81;0.43;12;0.08;NA;NA;42;1
206;FALSE;FALSE;acs;2;3.34;1.26;0.25;52;0.23;NA;NA;18;0
207;FALSE;FALSE;as;3;3.61;8;0.22;37;NA;NA;NA;32;0
208;FALSE;FALSE;ras;1;4.99;5;0.78;42;NA;41;NA;24;1
209;FALSE;FALSE;eas;0;4.69;9.18;0.29;70;NA;NA;562;NA;NA
210;FALSE;FALSE;ras;1;4.88;5.97;0.56;42;NA;67;NA;36;0
211;FALSE;FALSE;ras;0;0.79;5.13;0.73;17;NA;45;NA;NA;NA
212;FALSE;FALSE;acs;2;3.82;8.31;0.36;16;0.05;NA;NA;44;0
213;FALSE;FALSE;mmas;3;4.58;1.43;0.2;98;NA;NA;NA;26;1
214;FALSE;FALSE;as;0;1.41;5.87;0.5;94;NA;NA;NA;NA;NA
215;FALSE;FALSE;mmas;3;4.5;3.77;0.54;79;NA;NA;NA;31;1
216;FALSE;FALSE;acs;2;4.22;4.28;0.05;100;0.16;NA;NA;19;1
217;FALSE;FALSE;acs;3;4.83;8.8;0.18;74;0.43;NA;NA;17;0
218;FALSE;FALSE;eas;0;4.93;7.65;0.75;80;NA;NA;620;NA;NA
219;FALSE;FALSE;as;1;1.72;2.24;0.92;47;NA;NA;NA;48;1
220;FALSE;FALSE;as;0;2.03;7.8;0.01;67;NA;NA;NA;NA;NA
221;FALSE;FALSE;acs;0;3.88;6.24;0.59;45;0.48;NA;NA;NA;NA
222;FALSE;FALSE;acs;1;4.88;3.41;0.38;25;0.11;NA;NA;5;1
223;FALSE;FALSE;mmas;3;1.92;3.2;0.26;39;NA;NA;NA;24;0
224;FALSE;FALSE;as;0;2.48;4.99;0.19;43;NA;NA;NA;NA;NA
225;FALSE;FALSE;ras;2;2.98;9.53;0.28;47;NA;55;NA;39;0
226;FALSE;FALSE;acs;1;2.39;2.54;0.66;70;0.67;NA;NA;34;1
227;FALSE;FALSE;mmas;3;4.8;1.69;0.37;16;NA;NA;NA;23;1
228;FALSE;FALSE;ras;1;4.72;1.97;0.57;33;NA;42;NA;34;0
229;FALSE;FALSE;as;1;3.02;1.55;0.27;7;NA;NA;NA;10;1
230;FALSE;FALSE;as;2;4.88;1.31;0.55;68;NA;NA;NA;31;0
231;FALSE;FALSE;acs;3;1.35;7.85;0.21;88;0.99;NA;NA;29;1
232;FALSE;FALSE;eas;1;2.58;4.13;0.63;59;NA;NA;483;44;0
233;FALSE;FALSE;eas;1;4.33;0.95;0.34;88;NA;NA;31;42;1
234;FALSE;FALSE;acs;3;2.98;4.96;0.17;23;0.4;NA;NA;13;1
235;FALSE;FALSE;ras;0;2.51;7.48;0.17;36;NA;23;NA;NA;NA
236;FALSE;FALSE;mmas;1;2.12;3.11;0.44;45;NA;NA;NA;16;0
237;FALSE;FALSE;eas;3;3.06;9.76;0.24;55;NA;NA;523;37;1
238;FALSE;FALSE;eas;3;3.74;7.97;0.35;33;NA;NA;640;7;1
239;FALSE;FALSE;mmas;1;1.08;5.84;0.15;21;NA;NA;NA;26;0
240;FALSE;FALSE;mmas;0;3.81;1.74;0.62;13;NA;NA;NA;NA;NA
241;FALSE;FALSE;ras;3;3.07;8.33;0.22;69;NA;37;NA;37;1
242;FALSE;FALSE;ras;3;4.06;4.37;0.44;26;NA;43;NA;42;1
243;FALSE;FALSE;mmas;2;4.43;6.34;0.19;22;NA;NA;NA;25;0
244;FALSE;FALSE;acs;0;1.51;7.42;0.16;13;0.66;NA;NA;NA;NA
245;FALSE;FALSE;ras;3;2;2.72;0.76;43;NA;58;NA;38;1
246;FALSE;FALSE;ras;1;3.3;3.39;0.5;8;NA;34;NA;38;1
247;FALSE;FALSE;mmas;1;0;7.17;0.03;29;NA;NA;NA;5;0
248;FALSE;FALSE;eas;3;2.72;4.42;0.18;23;NA;NA;364;18;0
249;FALSE;FALSE;ras;0;3.7;0.45;0.72;34;NA;15;NA;NA;NA
250;FALSE;FALSE;ras;0;1.15;1.5;0.39;16;NA;59;NA;NA;NA
251;FALSE;FALSE;mmas;3;4.91;4.6;0.34;45;NA;NA;NA;49;0
252;FALSE;FALSE;eas;0;3.29;0.45;0.91;24;NA;NA;640;NA;NA
253;FALSE;FALSE;as;0;4.89;8.58;0.78;69;NA;NA;NA;NA;NA
254;TRUE;FALSE;mmas;3;4.79;2.99;0.19;43;NA;NA;NA;21;0
255;FALSE;FALSE;acs;0;4.95;6.61;0.07;49;0.45;NA;NA;NA;NA
256;FALSE;FALSE;as;0;4.9;5.46;0.93;53;NA;NA;NA;NA;NA
257;FALSE;FALSE;eas;3;1.85;3.37;0.99;20;NA;NA;639;29;0
258;FALSE;FALSE;as;3;3.6;4.15;0.48;45;NA;NA;NA;46;0
259;FALSE;FALSE;mmas;3;2.78;7.94;0.72;54;NA;NA;NA;47;0
260;FALSE;FALSE;ras;0;2.08;4.05;0.49;68;NA;36;NA;NA;NA
261;FALSE;FALSE;ras;3;4.88;2.05;0.72;51;NA;23;NA;35;0
262;FALSE;FALSE;ras;3;4.05;3.88;0.01;54;NA;22;NA;32;0
263;TRUE;FALSE;acs;3;4.43;2.47;0.74;10;0.27;NA;NA;29;1
264;FALSE;FALSE;ras;1;1.62;4.77;0.43;45;NA;27;NA;12;1
265;FALSE;FALSE;mmas;1;4.66;3.85;0.31;82;NA;NA;NA;43;1
266;FALSE;FALSE;eas;3;4.56;7.04;0.44;71;NA;NA;441;24;1
267;FALSE;FALSE;acs;3;3.54;9.4;0.77;42;0.26;NA;NA;12;0
268;FALSE;FALSE;as;2;3.92;3.54;0.85;62;NA;NA;NA;26;0
269;FALSE;FALSE;acs;3;2.52;0.43;0.56;36;0.07;NA;NA;44;0
270;FALSE;FALSE;mmas;3;4.2;6.48;0.22;86;NA;NA;NA;20;1
271;FALSE;FALSE;acs;3;4.84;0.19;0.97;22;0.6;NA;NA;18;1
272;FALSE;FALSE;mmas;0;2.61;5.3;0.58;100;NA;NA;NA;NA;NA
273;FALSE;FALSE;mmas;3;3.93;7.42;0.27;63;NA;NA;NA;27;1
274;FALSE;FALSE;eas;0;3.8;2.54;0.93;47;NA;NA;534;NA;NA
275;FALSE;FALSE;acs;0;3.29;7.14;0.64;10;0.12;NA;NA;NA;NA
276;FALSE;FALSE;acs;1;4.61;6.41;0.34;34;0.06;NA;NA;20;0
277;FALSE;FALSE;mmas;2;1.08;3.5;0.28;19;NA;NA;NA;41;1
278;FALSE;FALSE;acs;3;4.59;9.93;0.73;76;0.54;NA;NA;35;1
279;FALSE;FALSE;mmas;0;3.84;2.44;0.33;14;NA;NA;NA;NA;NA
280;FALSE;FALSE;ras;1;3.92;9.74;0.24;40;NA;54;NA;24;0
281;FALSE;FALSE;eas;1;3.95;6.78;0.57;74;NA;NA;86;44;0
282;FALSE;FALSE;mmas;1;1.97;6.21;0.98;22;NA;NA;NA;40;1
283;FALSE;FALSE;eas;3;3.73;3.73;0.61;11;NA;NA;149;21;1
284;FALSE;FALSE;acs;1;2.27;8.32;0.19;64;0.09;NA;NA;12;1
285;FALSE;FALSE;ras;0;1.05;4.27;0.39;29;NA;32;NA;NA;NA
286;FALSE;FALSE;ras;1;3.81;8.38;0.18;73;NA;11;NA;27;0
287;FALSE;FALSE;mmas;1;1.4;1.28;0.97;41;NA;NA;NA;38;1
288;FALSE;FALSE;eas;0;3.01;9.46;0.17;71;NA;NA;560;NA;NA
289;FALSE;FALSE;ras;3;1.82;3.42;0.62;64;NA;19;NA;30;0
290;FALSE;FALSE;as;3;2.58;9.12;0.07;81;NA;NA;NA;41;0
291;FALSE;FALSE;eas;0;0.21;4.34;0.2;41;NA;NA;492;NA;NA
292;FALSE;FALSE;as;3;1.65;0.59;0.65;54;NA;NA;NA;36;1
293;FALSE;FALSE;ras;3;1.21;0.13;0.97;32;NA;30;NA;41;1
294;FALSE;FALSE;acs;0;4.19;2.29;0.71;10;0.2;NA;NA;NA;NA
295;TRUE;FALSE;acs;3;2.82;4.45;0.58;58;0.53;NA;NA;32;1
296;FALSE;FALSE;mmas;2;2.72;5.16;0.49;96;NA;NA;NA;35;1
297;FALSE;FALSE;eas;3;2.87;7.9;0.06;66;NA;NA;702;29;1
298;FALSE;FALSE;mmas;2;0.9;1.47;0.53;9;NA;NA;NA;20;0
299;FALSE;FALSE;acs;0;3.64;5.88;0.65;11;0.08;NA;NA;NA;NA
300;FALSE;FALSE;acs;1;3.03;6.87;0.63;99;0.9;NA;NA;30;1
301;FALSE;FALSE;as;3;3.86;1.15;0.8;34;NA;NA;NA;39;1
302;FALSE;FALSE;ras;3;3.33;7.25;0.41;95;NA;41;NA;46;0
303;FALSE;FALSE;acs;3;0.74;3.97;0.65;52;0.58;NA;NA;33;0
304;FALSE;FALSE;mmas;3;4.4;6.35;0.54;67;NA;NA;NA;40;0
305;FALSE;FALSE;acs;3;4.82;8.41;0.85;83;0.45;NA;NA;18;0
306;FALSE;FALSE;mmas;1;4.34;0.75;0.09;89;NA;NA;NA;27;1
307;FALSE;FALSE;mmas;2;2.29;0.64;0.93;23;NA;NA;NA;32;0
308;FALSE;FALSE;acs;0;4.52;3.85;0.47;38;0.64;NA;NA;NA;NA
309;FALSE;FALSE;as;3;3;2.05;0.34;17;NA;NA;NA;50;1
310;FALSE;FALSE;mmas;3;3.27;9.31;0.33;85;NA;NA;NA;25;0
311;FALSE;FALSE;acs;2;3.22;0.69;0.65;29;0.62;NA;NA;24;0
312;FALSE;FALSE;mmas;0;1.59;5.65;0.91;82;NA;NA;NA;NA;NA
