CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
100;FALSE;acs;3;2.45;3.05;0.57;5;0.43;NA;NA;46;1
101;FALSE;ras;0;4.89;8.52;0.62;34;NA;22;NA;NA;NA
102;FALSE;ras;3;3.25;8.64;0.49;28;NA;92;NA;34;0
103;FALSE;as;1;4.35;8.08;0.29;68;NA;NA;NA;48;0
104;FALSE;mmas;0;0.91;1.85;0.64;69;NA;NA;NA;NA;NA
105;FALSE;acs;3;0.08;1.5;0.58;12;0.79;NA;NA;26;1
106;FALSE;eas;3;3.92;5.32;0.16;94;NA;NA;730;21;1
107;FALSE;mmas;3;4.08;8.13;0.14;93;NA;NA;NA;41;0
108;FALSE;eas;3;4.27;2.36;0.4;21;NA;NA;719;34;1
109;FALSE;as;0;3.38;8.47;0.04;23;NA;NA;NA;NA;NA
110;FALSE;ras;3;2.49;6.98;0.53;14;NA;99;NA;28;0
111;FALSE;acs;2;4.67;3.36;0.55;39;0.07;NA;NA;18;1
112;FALSE;eas;3;3.74;2.16;0.62;47;NA;NA;341;47;1
113;TRUE;acs;3;2.17;0.77;0.42;39;0.13;NA;NA;13;1
114;FALSE;as;3;1.23;3.69;0.43;50;NA;NA;NA;44;1
115;FALSE;acs;3;2.14;1.81;0.33;74;0.29;NA;NA;50;1
116;FALSE;mmas;0;3.57;1.75;0.78;95;NA;NA;NA;NA;NA
117;FALSE;mmas;0;4.19;4.87;0.09;46;NA;NA;NA;NA;NA
118;FALSE;mmas;3;0.72;5.01;0.34;5;NA;NA;NA;44;1
119;FALSE;ras;2;3.75;6.67;0.02;28;NA;92;NA;24;0
120;FALSE;as;3;4.81;0.52;0.14;48;NA;NA;NA;50;0
121;FALSE;as;3;0.68;3.25;0.57;84;NA;NA;NA;44;0
122;FALSE;eas;3;0.87;4.73;0.77;22;NA;NA;192;15;0
123;FALSE;mmas;3;0.95;6.03;0.74;34;NA;NA;NA;45;1
124;FALSE;eas;3;4;9.98;0.39;5;NA;NA;173;27;0
125;FALSE;ras;3;1.42;2.58;0.26;30;NA;32;NA;33;0
126;FALSE;acs;3;4.16;3.14;0.74;76;0.56;NA;NA;22;0
127;FALSE;acs;1;4.33;1.08;0.24;56;0.66;NA;NA;40;1
128;FALSE;acs;3;4.62;5.13;0.28;19;0.89;NA;NA;7;0
129;FALSE;ras;3;0.1;6.59;0.75;47;NA;14;NA;43;1
130;FALSE;mmas;1;1.38;1.55;0.45;36;NA;NA;NA;12;0
131;FALSE;acs;2;1.97;5.58;0.5;9;0.32;NA;NA;33;1
132;FALSE;mmas;3;3.3;5.34;0.67;55;NA;NA;NA;49;0
133;FALSE;mmas;0;4.29;3.25;0.32;45;NA;NA;NA;NA;NA
134;FALSE;eas;2;3.35;6.88;0.33;54;NA;NA;236;44;0
135;FALSE;eas;0;3.74;6.57;0.46;88;NA;NA;634;NA;NA
136;FALSE;mmas;3;2.24;3.14;0.59;18;NA;NA;NA;7;0
137;FALSE;as;3;2.65;1.06;0.74;64;NA;NA;NA;21;1
138;FALSE;ras;0;1.31;5.37;0.24;71;NA;12;NA;NA;NA
139;FALSE;ras;0;2.48;2.19;0.37;54;NA;76;NA;NA;NA
140;FALSE;mmas;1;1.04;1.04;0.46;95;NA;NA;NA;36;1
141;FALSE;mmas;0;3.37;4.22;0.44;73;NA;NA;NA;NA;NA
142;FALSE;ras;2;0.93;3.27;0.39;26;NA;85;NA;15;0
143;FALSE;eas;2;3.9;5.15;0.72;53;NA;NA;667;45;1
144;FALSE;ras;1;3.46;5.91;0.34;44;NA;8;NA;32;1
145;FALSE;as;0;3.69;3.69;0.36;54;NA;NA;NA;NA;NA
146;FALSE;acs;3;4.42;3.54;0.15;57;0.67;NA;NA;46;0
147;FALSE;ras;2;2.44;8.1;0.62;59;NA;4;NA;23;0
148;FALSE;mmas;3;4.28;4.27;0.41;67;NA;NA;NA;23;1
149;FALSE;as;3;0.78;4.27;0.79;34;NA;NA;NA;36;1
150;FALSE;acs;1;2.49;5.9;0.3;76;0.78;NA;NA;37;1
151;FALSE;acs;1;2.88;4.88;0.36;15;0.84;NA;NA;21;1
152;FALSE;mmas;3;4.11;2.54;0.89;66;NA;NA;NA;36;0
153;FALSE;mmas;3;2.33;7.26;0.34;43;NA;NA;NA;25;0
154;FALSE;mmas;0;3.14;7.13;0.87;96;NA;NA;NA;NA;NA
155;FALSE;as;1;4.58;3.5;0.63;97;NA;NA;NA;34;1
156;FALSE;ras;3;3.7;7.47;0.59;34;NA;80;NA;15;1
157;FALSE;mmas;3;4.11;2.59;0.49;43;NA;NA;NA;43;0
158;FALSE;ras;3;3.73;2.87;0.63;9;NA;32;NA;28;1
159;FALSE;eas;3;2.4;8.27;0.68;25;NA;NA;206;27;1
160;FALSE;eas;1;3.99;3.91;0.03;51;NA;NA;677;21;0
161;FALSE;ras;2;1.92;8.31;0.07;53;NA;69;NA;33;1
162;FALSE;eas;1;3.52;6.12;0.49;77;NA;NA;130;31;0
163;FALSE;mmas;3;2.84;3.16;0.22;8;NA;NA;NA;21;1
164;FALSE;ras;3;0.4;1.56;0.79;61;NA;9;NA;34;1
165;FALSE;mmas;0;4.35;3.07;0.57;94;NA;NA;NA;NA;NA
166;FALSE;as;3;4.04;1.64;0.28;84;NA;NA;NA;39;0
167;FALSE;mmas;3;4.11;0.42;0.05;73;NA;NA;NA;35;1
168;FALSE;ras;1;2.3;5.58;0.36;20;NA;19;NA;22;0
169;FALSE;acs;1;1.38;9.22;0.13;34;0.73;NA;NA;13;0
170;FALSE;mmas;1;4.64;2.4;0.58;40;NA;NA;NA;38;0
171;FALSE;mmas;3;4.36;7.71;0.82;31;NA;NA;NA;49;1
172;FALSE;acs;1;1.66;1.43;0.43;68;0.49;NA;NA;8;0
173;FALSE;acs;3;2.21;4.3;0.91;50;0.13;NA;NA;30;1
174;FALSE;acs;3;2.67;1.57;0.27;33;0.76;NA;NA;7;1
175;FALSE;acs;3;1.34;0.16;0.45;63;0.31;NA;NA;16;1
176;FALSE;acs;3;2.5;1.64;0.15;49;0.26;NA;NA;12;1
177;FALSE;acs;2;3.06;2.11;0.62;40;0.17;NA;NA;18;1
178;FALSE;acs;2;2.91;0.42;0.63;24;0.13;NA;NA;19;1
179;FALSE;mmas;0;4.59;0.13;0.35;49;NA;NA;NA;NA;NA
180;FALSE;eas;1;4.55;0.79;0.35;48;NA;NA;537;15;0
181;FALSE;eas;3;3.24;5.82;0.52;7;NA;NA;486;15;0
182;TRUE;mmas;3;0.98;0.32;0.86;35;NA;NA;NA;12;1
183;FALSE;ras;0;2.68;1.27;0.46;47;NA;99;NA;NA;NA
184;FALSE;as;1;2.87;5.05;0.53;38;NA;NA;NA;10;1
185;TRUE;acs;3;2.33;3.78;0.72;23;0.63;NA;NA;15;1
186;FALSE;as;0;0.96;0.06;0.17;41;NA;NA;NA;NA;NA
187;FALSE;acs;3;2.12;1.66;0.66;61;0.33;NA;NA;13;0
188;FALSE;acs;3;4.32;5.03;0.37;21;0.62;NA;NA;19;1
189;FALSE;as;3;2.6;0.75;0.43;30;NA;NA;NA;16;1
190;FALSE;acs;2;3.77;2.86;0.33;24;0.07;NA;NA;11;1
191;FALSE;eas;1;1.63;3;0.36;55;NA;NA;334;11;0
192;FALSE;ras;0;3.37;5.03;0.6;36;NA;2;NA;NA;NA
193;FALSE;mmas;3;0.34;1.77;0.34;25;NA;NA;NA;32;1
194;FALSE;mmas;1;2.56;2.42;0.3;81;NA;NA;NA;6;0
195;FALSE;acs;1;2.02;1.49;0.53;28;0.08;NA;NA;16;1
196;FALSE;ras;0;2.75;5.42;0.44;37;NA;96;NA;NA;NA
197;FALSE;ras;2;4.05;1.2;0.53;45;NA;34;NA;5;0
198;FALSE;mmas;2;4.24;1.55;0.67;45;NA;NA;NA;15;1
199;FALSE;acs;3;2.61;0.88;0.31;23;0.48;NA;NA;18;1
200;FALSE;acs;3;2.11;0.86;0.24;31;0.4;NA;NA;5;1
201;FALSE;acs;3;1.15;1.85;0.34;20;0.86;NA;NA;20;1
202;FALSE;acs;3;1.73;2.57;0.62;54;0.43;NA;NA;8;1
203;FALSE;acs;3;1.17;2.6;0.82;45;0.11;NA;NA;14;0
204;FALSE;eas;3;1.14;2.54;0.11;16;NA;NA;287;11;1
205;FALSE;acs;1;4.27;6.22;0.17;45;0.66;NA;NA;15;1
206;FALSE;acs;3;2.2;2.66;0.38;61;0.24;NA;NA;20;0
207;FALSE;acs;3;3.37;1.87;0.32;36;0.16;NA;NA;19;1
208;FALSE;ras;0;2.05;3.22;0.37;76;NA;22;NA;NA;NA
209;FALSE;ras;3;2.98;3.53;0.56;59;NA;16;NA;20;1
210;FALSE;acs;1;0.42;1.41;0.64;10;0.81;NA;NA;12;0
211;FALSE;acs;3;2.35;0.94;0.76;71;0.33;NA;NA;25;0
212;FALSE;acs;3;2.79;2.45;0.55;56;0.09;NA;NA;11;0
213;FALSE;mmas;3;2.69;2.04;0.1;45;NA;NA;NA;12;1
214;FALSE;mmas;3;2.35;1.99;0.34;65;NA;NA;NA;18;0
215;FALSE;acs;3;3.41;1.22;0.32;58;0.15;NA;NA;19;1
216;FALSE;acs;1;2.7;4;0.28;50;0.1;NA;NA;14;1
217;FALSE;mmas;3;2.84;0.25;0.39;68;NA;NA;NA;17;1
218;FALSE;eas;0;1.73;2.4;0.55;19;NA;NA;324;NA;NA
219;FALSE;acs;2;3.54;2.03;0.2;42;0.83;NA;NA;6;0
220;FALSE;acs;2;1.65;2.15;0.78;49;0.6;NA;NA;31;0
221;FALSE;as;3;2.82;1.94;0.67;16;NA;NA;NA;15;0
222;FALSE;eas;1;1.79;0.76;0.21;34;NA;NA;633;19;1
223;FALSE;acs;1;1.72;1.52;0.39;69;0.26;NA;NA;8;1
224;FALSE;mmas;3;3.59;2.12;0.48;55;NA;NA;NA;9;1
225;FALSE;mmas;3;3.4;0.28;0.24;72;NA;NA;NA;22;1
226;FALSE;acs;3;0.11;0.95;0.47;43;0.06;NA;NA;13;1
227;TRUE;acs;3;2.2;1.03;0.35;27;0.23;NA;NA;14;1
228;FALSE;mmas;3;2.79;2.34;0.43;25;NA;NA;NA;6;1
229;TRUE;acs;3;3.28;2.09;0.47;33;0.14;NA;NA;10;1
230;FALSE;as;3;2.97;1.23;0.07;7;NA;NA;NA;15;1
231;FALSE;mmas;2;2.72;1.73;0.65;70;NA;NA;NA;20;0
232;FALSE;mmas;3;0.36;2.06;0.62;32;NA;NA;NA;7;1
233;FALSE;acs;3;1.75;1.62;0.25;15;0.1;NA;NA;7;1
234;FALSE;acs;1;1.87;2.58;0.23;60;0.32;NA;NA;24;0
235;FALSE;acs;3;1.66;1.57;0.37;40;0.8;NA;NA;17;0
236;FALSE;acs;3;0.85;2.2;0.53;27;0.06;NA;NA;13;0
237;FALSE;as;3;0.1;4.67;0.14;30;NA;NA;NA;15;1
238;FALSE;acs;3;0.31;0.72;0.26;57;0.57;NA;NA;20;1
239;FALSE;acs;3;3.27;2.01;0.45;31;0.4;NA;NA;14;1
240;FALSE;acs;3;2.48;0.37;0.47;31;0.44;NA;NA;22;1
241;FALSE;ras;3;3.23;3.06;0.56;39;NA;46;NA;27;1
242;FALSE;acs;1;2.78;0.14;0.08;13;0.1;NA;NA;11;1
243;FALSE;mmas;3;2.63;1.36;0.1;48;NA;NA;NA;11;1
244;FALSE;mmas;3;0.67;3.94;0.35;49;NA;NA;NA;10;1
245;FALSE;acs;3;2.91;3.52;0.04;86;0.13;NA;NA;21;1
246;FALSE;as;3;2.41;1.02;0.58;47;NA;NA;NA;12;1
247;FALSE;acs;1;1.5;3.12;0.29;68;0.22;NA;NA;19;1
248;FALSE;as;3;2.47;0.24;0.33;16;NA;NA;NA;7;1
249;FALSE;mmas;2;4.19;0.29;0.03;53;NA;NA;NA;29;1
250;FALSE;ras;0;1.71;1.62;0.27;51;NA;61;NA;NA;NA
251;FALSE;mmas;3;1.34;0.82;0.83;40;NA;NA;NA;7;1
252;FALSE;acs;3;4.88;2.32;0.56;22;0.12;NA;NA;5;1
253;FALSE;acs;3;4.06;3.55;0.43;38;0.17;NA;NA;6;1
254;FALSE;mmas;3;1.07;1.01;0.72;37;NA;NA;NA;13;1
255;FALSE;acs;3;3.11;3.01;0.84;33;0.55;NA;NA;6;1
256;FALSE;mmas;3;1.14;2.87;0.88;61;NA;NA;NA;16;1
257;FALSE;acs;3;1.94;4.55;0.71;34;0.45;NA;NA;14;1
258;FALSE;acs;0;3.43;2.93;0.46;28;0.34;NA;NA;NA;NA
259;FALSE;as;3;0.21;0.95;0.71;36;NA;NA;NA;12;1
260;FALSE;acs;3;2.62;3.82;0.62;12;0.67;NA;NA;12;1
261;FALSE;mmas;1;1.07;1.45;0.51;26;NA;NA;NA;29;1
262;FALSE;eas;3;1.79;2.37;0.42;68;NA;NA;574;10;1
263;FALSE;acs;3;2.03;1.35;0.37;21;0.1;NA;NA;7;1
264;FALSE;acs;3;1.02;1.2;0.58;24;0.55;NA;NA;25;1
265;FALSE;acs;3;1.94;0.7;0.25;37;0.3;NA;NA;27;1
266;FALSE;mmas;3;0.34;0.77;0.79;51;NA;NA;NA;21;1
267;FALSE;mmas;3;0.55;1.32;0.79;29;NA;NA;NA;15;1
268;FALSE;acs;1;4.15;4.15;0.45;33;0.33;NA;NA;8;0
269;FALSE;as;3;0.42;0.39;0.74;51;NA;NA;NA;9;1
270;FALSE;acs;3;2.91;0.75;0.24;34;0.31;NA;NA;8;0
271;FALSE;acs;3;3.7;1.65;0.6;46;0.14;NA;NA;17;1
272;FALSE;acs;3;3.96;3.76;0.79;50;0.87;NA;NA;11;1
273;FALSE;acs;3;1.44;3.54;0.64;26;0.58;NA;NA;29;0
274;FALSE;acs;3;4.19;1.59;0.26;36;0.13;NA;NA;6;1
275;FALSE;mmas;3;1.15;1.46;0.54;34;NA;NA;NA;10;1
276;FALSE;acs;3;3.33;3.29;0.49;45;0.12;NA;NA;10;1
277;FALSE;mmas;3;4.08;0.87;0.35;39;NA;NA;NA;5;1
278;FALSE;acs;3;3.07;4.91;0.58;22;0.89;NA;NA;10;1
279;FALSE;mmas;3;0.05;2.55;0.97;14;NA;NA;NA;11;1
280;FALSE;acs;3;1.96;3.55;0.25;37;0.02;NA;NA;31;1
281;FALSE;mmas;3;2.31;1.85;0.59;17;NA;NA;NA;15;1
282;FALSE;acs;3;1.34;0.93;0.63;38;0.39;NA;NA;15;1
283;FALSE;acs;0;1.87;1.31;0.36;21;0.38;NA;NA;NA;NA
284;FALSE;as;3;3.7;5.01;0.59;23;NA;NA;NA;16;1
285;FALSE;acs;0;3;2.89;0.28;31;0.17;NA;NA;NA;NA
286;FALSE;acs;3;2.97;7.7;0.79;54;0.57;NA;NA;10;1
287;FALSE;acs;2;1.47;1.24;0.8;27;0.1;NA;NA;14;1
288;FALSE;acs;3;2.04;4.64;0.37;16;0.9;NA;NA;17;1
289;TRUE;acs;3;4.23;2.52;0.45;65;0.4;NA;NA;9;1
290;FALSE;acs;3;2.25;1.93;0.8;43;0.1;NA;NA;14;1
291;FALSE;ras;3;1.28;2.37;0.64;39;NA;11;NA;13;1
292;FALSE;acs;3;2.47;3.58;0.7;29;0.78;NA;NA;28;1
293;FALSE;acs;3;3.47;1.15;0.65;19;0.03;NA;NA;21;1
294;FALSE;acs;0;0.49;2.38;0.37;8;0.13;NA;NA;NA;NA
295;FALSE;mmas;3;2.01;0.69;0.69;36;NA;NA;NA;6;1
296;FALSE;acs;3;1.35;1.97;0.06;48;0.27;NA;NA;14;1
297;TRUE;acs;3;2.3;2.36;0.39;37;0.33;NA;NA;10;1
298;FALSE;mmas;3;3.38;4.93;0.66;16;NA;NA;NA;18;1
299;FALSE;acs;3;1.25;4.09;0.84;34;0.53;NA;NA;19;1
300;FALSE;acs;1;4.11;3.45;0.59;35;0.08;NA;NA;24;1
301;FALSE;acs;3;2.56;4.17;0.68;29;0.96;NA;NA;13;1
302;FALSE;acs;3;2.69;4.15;0.76;45;0.94;NA;NA;9;0
303;FALSE;acs;3;0.46;1.35;0.31;58;0.12;NA;NA;23;1
304;FALSE;acs;2;0.93;4.5;0.26;19;0.5;NA;NA;12;1
305;FALSE;acs;0;2.89;2.35;0.33;24;0.4;NA;NA;NA;NA
306;FALSE;acs;3;1.39;0.39;0.03;36;0.07;NA;NA;21;1
307;TRUE;acs;3;1.91;3.08;0.38;33;0.21;NA;NA;16;1
308;FALSE;ras;3;1.96;2.17;0.51;19;NA;56;NA;20;0
309;FALSE;acs;3;1.22;2.36;0.46;49;0.33;NA;NA;24;1
310;FALSE;mmas;3;0.97;0.38;0.47;31;NA;NA;NA;17;1
311;FALSE;acs;3;2.84;2.38;0.54;11;0.03;NA;NA;10;1
312;FALSE;mmas;2;3.23;4.39;0.61;33;NA;NA;NA;11;1
313;FALSE;eas;3;2.35;1.64;0.97;28;NA;NA;504;9;1
314;FALSE;acs;3;2.6;2.63;0.34;34;0.07;NA;NA;19;1
315;FALSE;acs;3;2.51;1.73;0.35;20;0.37;NA;NA;12;1
316;FALSE;acs;3;3.87;3.49;0.43;31;0.01;NA;NA;9;0
317;FALSE;mmas;3;1.73;1.89;0.67;43;NA;NA;NA;13;1
318;FALSE;mmas;3;0.01;0.82;0.82;22;NA;NA;NA;15;1
319;FALSE;acs;3;2.12;2.54;0.54;30;0.01;NA;NA;12;1
320;FALSE;acs;3;2.86;1.31;0.22;24;0.43;NA;NA;20;1
321;FALSE;acs;3;2.04;0.29;0.26;6;0.32;NA;NA;14;0
322;FALSE;mmas;1;1.52;0.76;0.55;29;NA;NA;NA;21;1
323;FALSE;acs;3;1.77;1.3;0.09;39;0.28;NA;NA;21;1
324;FALSE;acs;3;2.4;0.4;0.39;27;0.12;NA;NA;5;1
325;FALSE;acs;0;3.31;4.16;0.59;13;0.03;NA;NA;NA;NA
326;FALSE;mmas;3;1.6;1.83;0.78;10;NA;NA;NA;10;1
327;FALSE;acs;3;3.04;3.68;0.42;44;0.3;NA;NA;14;1
328;FALSE;acs;3;1.48;1.5;0.99;33;0.32;NA;NA;19;1
329;FALSE;acs;3;2.38;0.62;0.63;37;0.86;NA;NA;16;1
330;FALSE;acs;3;1.78;3.89;0.44;29;0.08;NA;NA;11;1
331;FALSE;mmas;3;1.51;0.66;0.7;23;NA;NA;NA;10;1
332;FALSE;mmas;3;4.41;2.72;0.48;68;NA;NA;NA;12;1
333;FALSE;acs;3;4.37;4.29;0.33;77;0.22;NA;NA;11;1
334;FALSE;acs;1;2.58;2.04;0.48;24;0.21;NA;NA;14;1
335;FALSE;acs;3;4.39;2.01;0.45;48;0.35;NA;NA;6;1
336;FALSE;acs;3;2.18;2;0.44;43;0.29;NA;NA;10;1
337;FALSE;acs;3;2.42;1.75;0.4;11;0.25;NA;NA;14;1
338;FALSE;mmas;3;0.52;0.84;0.7;20;NA;NA;NA;6;1
339;FALSE;acs;3;2;0.66;0.28;13;0.16;NA;NA;18;1
340;FALSE;mmas;3;0.27;0;0.94;48;NA;NA;NA;15;1
341;FALSE;acs;3;4.53;2.7;0.31;55;0.3;NA;NA;10;1
342;FALSE;acs;3;3.53;1.79;0.46;76;0.35;NA;NA;11;1
343;FALSE;acs;3;4.32;2.23;0.54;62;0.48;NA;NA;7;1
344;FALSE;acs;3;4.3;2.55;0.56;62;0.64;NA;NA;6;1
345;FALSE;acs;3;4.32;3.06;0.53;41;0.17;NA;NA;16;1
346;FALSE;mmas;3;2.37;0.48;0.97;47;NA;NA;NA;14;1
347;FALSE;acs;3;1.75;3.17;0.37;51;0.6;NA;NA;16;1
348;FALSE;mmas;3;0.68;1.83;0.97;18;NA;NA;NA;5;1
349;FALSE;mmas;3;2.04;0.27;0.84;28;NA;NA;NA;5;1
350;FALSE;acs;3;4.61;1.88;0.36;55;0.4;NA;NA;8;1
