CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
130;FALSE;FALSE;acs;3;1.67;6.74;0.51;90;0.56;NA;NA;11;0
131;FALSE;FALSE;mmas;3;1.77;6.67;0.08;12;NA;NA;NA;19;1
132;FALSE;FALSE;acs;0;4.81;6.84;0.59;48;0.36;NA;NA;NA;NA
133;FALSE;FALSE;as;1;3.32;3.92;0.5;30;NA;NA;NA;11;0
134;TRUE;FALSE;mmas;3;1.48;2.1;0.54;48;NA;NA;NA;19;1
135;FALSE;FALSE;eas;3;4.63;2.37;0.4;15;NA;NA;631;16;0
136;FALSE;FALSE;acs;0;0.68;2.68;0.41;29;0.75;NA;NA;NA;NA
137;FALSE;FALSE;mmas;2;3.29;6.64;0.74;20;NA;NA;NA;15;1
138;FALSE;FALSE;eas;3;1.31;8.81;0.16;31;NA;NA;365;8;1
139;FALSE;FALSE;acs;0;1.86;8.04;0.67;51;0.58;NA;NA;NA;NA
140;FALSE;FALSE;ras;0;1.54;2.98;0.11;95;NA;30;NA;NA;NA
141;FALSE;FALSE;ras;3;0.63;5.99;0.48;35;NA;30;NA;37;1
142;FALSE;FALSE;as;0;3.26;0.71;0.27;22;NA;NA;NA;NA;NA
143;FALSE;FALSE;as;0;2.06;5.03;0.48;6;NA;NA;NA;NA;NA
144;FALSE;FALSE;eas;0;3.59;5.89;0.4;26;NA;NA;410;NA;NA
145;FALSE;FALSE;as;0;2.96;6.12;0.37;33;NA;NA;NA;NA;NA
146;FALSE;FALSE;eas;2;1.36;7.88;0.49;5;NA;NA;324;6;1
147;FALSE;FALSE;acs;1;4.23;0.27;0.86;20;0.72;NA;NA;20;1
148;FALSE;FALSE;eas;3;3.66;6.88;0.29;70;NA;NA;398;8;1
149;FALSE;FALSE;acs;3;4.14;3.34;0.65;97;0.19;NA;NA;49;1
150;FALSE;FALSE;as;2;2.77;3.01;0.84;97;NA;NA;NA;38;0
151;FALSE;FALSE;ras;0;4.2;3.04;0.16;65;NA;94;NA;NA;NA
152;FALSE;FALSE;acs;2;0.8;7.92;0.88;63;0.37;NA;NA;41;1
153;FALSE;FALSE;mmas;2;4.28;8.98;0.72;41;NA;NA;NA;8;1
154;FALSE;FALSE;acs;2;1.61;2.65;0.55;71;0.78;NA;NA;26;0
155;FALSE;FALSE;ras;0;4.19;5.19;0.68;39;NA;17;NA;NA;NA
156;FALSE;FALSE;ras;0;1.29;8.36;0.22;60;NA;23;NA;NA;NA
157;FALSE;FALSE;mmas;1;1.27;2.5;0.67;78;NA;NA;NA;22;1
158;FALSE;FALSE;mmas;1;3.18;8.53;0.71;38;NA;NA;NA;22;0
159;FALSE;FALSE;as;3;0.4;2.58;0.81;55;NA;NA;NA;30;1
160;FALSE;FALSE;mmas;3;2.74;5.38;0.08;28;NA;NA;NA;33;1
161;FALSE;FALSE;eas;0;2.55;5.68;0.56;59;NA;NA;40;NA;NA
162;FALSE;FALSE;as;3;4.45;0.63;0.1;43;NA;NA;NA;27;0
163;FALSE;FALSE;ras;1;2.37;2.82;0.93;84;NA;40;NA;40;0
164;TRUE;FALSE;eas;3;2.71;8.59;0.45;41;NA;NA;190;14;1
165;FALSE;FALSE;mmas;2;3.12;7.89;0.38;80;NA;NA;NA;10;1
166;FALSE;FALSE;as;3;4.88;0.45;0.46;22;NA;NA;NA;22;0
167;FALSE;FALSE;acs;0;4.09;5.47;0.77;50;0.63;NA;NA;NA;NA
168;FALSE;FALSE;mmas;2;3.05;6.8;0.48;72;NA;NA;NA;24;1
169;FALSE;FALSE;as;3;3.66;2.41;0.62;31;NA;NA;NA;9;0
170;FALSE;FALSE;eas;0;4.44;6.6;0.74;51;NA;NA;372;NA;NA
171;FALSE;FALSE;acs;2;3.09;0;0.68;43;0.71;NA;NA;15;0
172;FALSE;FALSE;acs;1;1.03;8.58;0.49;31;0.88;NA;NA;29;1
173;FALSE;FALSE;eas;3;0.71;4.11;0.53;18;NA;NA;200;20;1
174;FALSE;FALSE;as;3;1.34;2.58;0.48;28;NA;NA;NA;33;0
175;FALSE;FALSE;eas;3;1.72;6.85;0.38;26;NA;NA;719;17;0
176;FALSE;FALSE;eas;2;3.43;1.14;0.6;77;NA;NA;389;27;0
177;FALSE;FALSE;acs;1;2.64;4.63;0.39;60;0.3;NA;NA;31;1
178;FALSE;FALSE;ras;3;3.56;4.54;0.51;26;NA;3;NA;31;1
179;FALSE;FALSE;eas;1;2.72;8.96;0.17;11;NA;NA;293;11;0
180;FALSE;FALSE;eas;2;2.31;7.6;0.53;30;NA;NA;65;37;1
181;FALSE;FALSE;eas;3;0.52;9.23;0.11;36;NA;NA;109;8;0
182;TRUE;FALSE;acs;3;3.9;4.2;0.6;67;0.62;NA;NA;17;1
183;FALSE;FALSE;eas;3;2.24;2.53;0.82;18;NA;NA;725;14;0
184;FALSE;FALSE;acs;2;3.36;1.68;0.68;23;0.51;NA;NA;14;0
185;FALSE;FALSE;mmas;1;2.95;1.33;0.88;48;NA;NA;NA;6;1
186;FALSE;FALSE;mmas;1;2.95;2.74;0.85;35;NA;NA;NA;11;1
187;FALSE;FALSE;eas;3;4.12;5.52;0.72;48;NA;NA;425;29;0
188;FALSE;FALSE;mmas;2;2.03;4.74;0.62;56;NA;NA;NA;39;1
189;TRUE;FALSE;acs;3;3.04;6.3;0.85;34;0.72;NA;NA;10;0
190;FALSE;FALSE;as;3;2.54;8.97;0.47;16;NA;NA;NA;32;1
191;FALSE;FALSE;acs;0;3.02;5.6;0.32;21;0.42;NA;NA;NA;NA
192;FALSE;FALSE;ras;3;2.89;8.81;0.51;59;NA;42;NA;12;1
193;FALSE;FALSE;as;3;0.47;0.62;0.49;47;NA;NA;NA;28;1
194;FALSE;FALSE;mmas;3;1.76;4.29;0.37;47;NA;NA;NA;28;1
195;TRUE;FALSE;acs;3;2.37;6.33;0.72;50;0.1;NA;NA;39;1
196;FALSE;FALSE;mmas;1;2.13;4.57;0.77;56;NA;NA;NA;14;1
197;FALSE;FALSE;acs;0;4.1;9.39;0.58;42;0.34;NA;NA;NA;NA
198;FALSE;FALSE;eas;3;2.42;8.05;0.47;37;NA;NA;154;22;1
199;FALSE;FALSE;mmas;3;1.23;2.22;0.78;79;NA;NA;NA;14;1
200;FALSE;FALSE;eas;3;4.54;6.03;0.27;27;NA;NA;361;40;1
201;FALSE;FALSE;mmas;3;2.79;5.64;0.12;30;NA;NA;NA;13;1
202;FALSE;FALSE;acs;3;4.2;0.71;0.56;42;0.32;NA;NA;9;0
203;FALSE;FALSE;as;0;1.99;4.29;0.6;35;NA;NA;NA;NA;NA
204;FALSE;FALSE;ras;1;3.5;6.2;0.86;38;NA;61;NA;23;1
205;FALSE;FALSE;as;1;3.5;1.17;0.55;30;NA;NA;NA;19;1
206;FALSE;FALSE;ras;3;4.39;3.45;0.96;32;NA;44;NA;9;1
207;FALSE;FALSE;mmas;1;3.83;3;0.53;72;NA;NA;NA;20;1
208;FALSE;FALSE;mmas;0;4.59;8.73;0.25;10;NA;NA;NA;NA;NA
209;FALSE;FALSE;acs;3;4.72;4.14;0.22;64;0.61;NA;NA;34;1
210;FALSE;FALSE;mmas;3;2.57;6.64;0.68;79;NA;NA;NA;24;1
211;TRUE;FALSE;acs;3;2.73;4.51;0.34;39;0.13;NA;NA;16;1
212;FALSE;FALSE;mmas;3;3.82;7.15;0.27;39;NA;NA;NA;12;1
213;FALSE;FALSE;acs;3;3.54;0.25;0.79;40;0.69;NA;NA;14;1
214;FALSE;FALSE;mmas;3;2.98;9.23;0.46;34;NA;NA;NA;14;1
215;FALSE;FALSE;acs;0;1.75;6.61;0.83;58;0.36;NA;NA;NA;NA
216;FALSE;FALSE;acs;3;2.44;9.73;0.53;8;0.88;NA;NA;21;0
217;FALSE;FALSE;as;0;0.75;0.85;0.84;29;NA;NA;NA;NA;NA
218;TRUE;FALSE;acs;3;4.48;9.2;0.15;54;0.56;NA;NA;20;0
219;FALSE;FALSE;eas;3;2.62;2.18;0.57;36;NA;NA;411;11;1
220;FALSE;FALSE;acs;1;3.11;5.54;0.38;13;0.71;NA;NA;44;1
221;FALSE;FALSE;ras;3;4.81;6.86;0.69;19;NA;24;NA;5;0
222;FALSE;FALSE;eas;3;2.65;7.37;0.82;9;NA;NA;332;26;1
223;FALSE;FALSE;as;0;4.7;1.96;0.27;85;NA;NA;NA;NA;NA
224;FALSE;FALSE;acs;3;4.11;7.78;0.57;44;0.19;NA;NA;21;1
225;FALSE;FALSE;acs;3;3.57;4.3;0.67;9;0.51;NA;NA;24;0
226;FALSE;FALSE;mmas;1;0.33;5.06;0.41;39;NA;NA;NA;18;1
227;FALSE;FALSE;eas;3;4.79;1.24;0.64;18;NA;NA;375;22;0
228;FALSE;FALSE;ras;3;1.88;6.99;0.11;20;NA;46;NA;11;1
229;FALSE;FALSE;acs;3;2.29;6.94;0.26;16;0.03;NA;NA;43;1
230;FALSE;FALSE;ras;2;1.07;2.54;0.39;39;NA;44;NA;16;0
231;FALSE;FALSE;acs;3;2.89;4.91;0.54;79;0.4;NA;NA;19;1
232;FALSE;FALSE;ras;3;4.92;5.68;0.5;37;NA;45;NA;36;1
233;FALSE;FALSE;acs;1;2.68;3.65;0.92;19;0.73;NA;NA;5;0
234;FALSE;FALSE;eas;3;3.16;4.62;0.39;16;NA;NA;156;26;0
235;FALSE;FALSE;mmas;2;1.73;4.42;0.35;65;NA;NA;NA;39;1
236;FALSE;FALSE;ras;3;2.91;0.26;0.74;5;NA;67;NA;6;0
237;FALSE;FALSE;acs;3;2.98;2.1;0.96;17;0.48;NA;NA;20;0
238;FALSE;FALSE;as;2;3.28;1.11;0.6;15;NA;NA;NA;14;0
239;FALSE;FALSE;acs;3;3.96;0.93;0.98;14;0.58;NA;NA;14;0
240;FALSE;FALSE;as;0;2.19;7.24;0.14;69;NA;NA;NA;NA;NA
241;FALSE;FALSE;eas;3;1.17;8.09;0.17;14;NA;NA;519;8;1
242;FALSE;FALSE;mmas;3;3.22;6.38;0.3;43;NA;NA;NA;13;0
243;FALSE;FALSE;mmas;3;3.99;2.75;0.77;21;NA;NA;NA;21;1
244;FALSE;FALSE;acs;0;4.94;7.02;0.73;43;0.7;NA;NA;NA;NA
245;FALSE;FALSE;mmas;3;0.97;2.62;0.87;50;NA;NA;NA;23;1
246;FALSE;FALSE;mmas;1;1.35;2.74;0.38;77;NA;NA;NA;5;1
247;FALSE;FALSE;as;1;4.12;5.75;0.35;24;NA;NA;NA;22;1
248;FALSE;FALSE;acs;2;4.11;4.69;0.15;15;0.03;NA;NA;19;1
249;FALSE;FALSE;ras;3;3.46;5.59;0.65;49;NA;4;NA;40;1
250;FALSE;FALSE;mmas;3;2.46;4.42;0.86;47;NA;NA;NA;35;1
251;FALSE;FALSE;ras;3;4.87;8.23;0.16;40;NA;74;NA;25;0
252;FALSE;FALSE;acs;3;4.12;4.89;0.39;19;0.19;NA;NA;8;1
253;FALSE;FALSE;acs;3;4.05;6.82;0.62;41;0.28;NA;NA;41;1
254;FALSE;FALSE;acs;3;3.7;1.98;0.53;54;0.86;NA;NA;22;0
255;TRUE;FALSE;acs;3;3.45;3.49;0.47;61;0.42;NA;NA;9;1
256;FALSE;FALSE;acs;3;4.53;7.14;0.03;61;0.27;NA;NA;14;0
257;FALSE;FALSE;mmas;3;3.36;0.83;0.44;83;NA;NA;NA;12;1
258;FALSE;FALSE;acs;3;3.64;7.78;0.32;70;0.87;NA;NA;24;0
259;FALSE;FALSE;acs;3;2.84;5.54;0.73;65;0.2;NA;NA;34;1
260;FALSE;FALSE;acs;3;2.35;4.86;0.73;38;0.29;NA;NA;35;1
261;FALSE;FALSE;acs;3;4.88;7.78;0.14;34;0.73;NA;NA;23;0
262;FALSE;FALSE;acs;3;4.53;2.77;0.84;59;0.3;NA;NA;37;1
263;FALSE;FALSE;acs;3;1;5.68;0.66;32;0.13;NA;NA;45;1
264;FALSE;FALSE;acs;3;3.94;7.91;0.7;62;0.67;NA;NA;16;1
265;FALSE;FALSE;acs;3;2.54;3.61;0.61;44;0.6;NA;NA;23;1
266;FALSE;FALSE;acs;3;2.67;6.26;0.8;48;0.66;NA;NA;14;1
267;FALSE;FALSE;ras;3;2.53;2.3;0.31;69;NA;57;NA;28;1
268;FALSE;FALSE;ras;3;2.96;7.14;0.65;55;NA;91;NA;42;1
269;FALSE;FALSE;as;3;4.24;5.95;0.98;34;NA;NA;NA;15;0
270;FALSE;FALSE;acs;3;3.36;3.57;0.77;68;0.4;NA;NA;13;1
271;FALSE;FALSE;acs;3;1.71;5.74;0.89;55;0.21;NA;NA;29;1
272;FALSE;FALSE;as;3;4.4;9.86;0.38;70;NA;NA;NA;22;0
273;FALSE;FALSE;acs;3;3.7;5.87;0.53;67;0.81;NA;NA;20;1
274;FALSE;FALSE;acs;3;2.99;4.16;0.54;65;0.33;NA;NA;39;1
275;FALSE;FALSE;acs;3;4.08;8.52;0.06;20;0.76;NA;NA;16;1
276;FALSE;FALSE;acs;3;3.23;3.76;0.89;52;0.07;NA;NA;38;1
277;FALSE;FALSE;acs;3;3.68;6.86;0.13;59;0.44;NA;NA;16;1
278;FALSE;FALSE;as;3;3.65;6.49;0.07;68;NA;NA;NA;7;0
279;FALSE;FALSE;acs;0;2.13;3.87;0.48;38;0.09;NA;NA;NA;NA
280;FALSE;FALSE;acs;3;4.7;8.93;0.15;64;0.14;NA;NA;22;0
281;FALSE;FALSE;as;1;3.7;7.06;0.86;61;NA;NA;NA;5;0
282;FALSE;FALSE;acs;3;1.55;6.67;0.72;50;0.04;NA;NA;32;1
283;FALSE;FALSE;acs;1;4.27;8.54;0.04;96;0.45;NA;NA;12;0
284;FALSE;FALSE;acs;3;4.49;2.73;0.54;97;0.78;NA;NA;25;1
285;FALSE;FALSE;acs;3;4.86;8.68;0.15;69;0.93;NA;NA;28;0
286;FALSE;FALSE;acs;3;4.54;9.04;0.34;29;0.51;NA;NA;22;0
287;FALSE;FALSE;ras;2;3.73;6.79;0.68;22;NA;97;NA;21;0
288;FALSE;FALSE;acs;3;2.45;6.63;0.51;49;0.13;NA;NA;31;1
289;FALSE;FALSE;acs;3;4.71;8.85;0.45;34;0.58;NA;NA;23;1
290;FALSE;FALSE;acs;3;0.44;8.48;0.64;33;0.2;NA;NA;31;1
291;FALSE;FALSE;eas;3;4.77;9.15;0.04;58;NA;NA;545;10;0
292;FALSE;FALSE;as;3;2;5.09;0.63;45;NA;NA;NA;39;1
293;FALSE;FALSE;acs;3;3.91;3.58;0.41;78;0.69;NA;NA;19;1
294;FALSE;FALSE;eas;3;4.94;7.73;0.25;57;NA;NA;165;17;1
295;TRUE;FALSE;acs;3;4.53;7.54;0.1;49;0.93;NA;NA;17;0
296;FALSE;FALSE;ras;3;2.16;7.91;0.82;52;NA;81;NA;44;1
297;FALSE;FALSE;acs;3;3.69;9.53;0.31;81;0.85;NA;NA;18;0
298;FALSE;FALSE;acs;3;4.38;8.57;0.11;57;0.61;NA;NA;17;0
299;TRUE;FALSE;acs;3;3.85;4.04;0.59;70;0.22;NA;NA;12;1
300;FALSE;FALSE;acs;3;2.69;6.79;0.77;15;0.68;NA;NA;22;0
301;FALSE;FALSE;mmas;3;3.36;4.63;0.38;20;NA;NA;NA;29;1
302;FALSE;FALSE;acs;3;1.88;5.15;0.96;54;0.11;NA;NA;44;1
303;FALSE;FALSE;mmas;2;4.4;5.68;0.5;76;NA;NA;NA;17;1
304;FALSE;FALSE;acs;1;3.01;3.19;0.38;31;0.34;NA;NA;19;1
305;FALSE;FALSE;mmas;3;3.53;7.2;0.17;67;NA;NA;NA;11;0
306;FALSE;FALSE;ras;3;1.95;7.01;0.58;39;NA;61;NA;20;0
307;FALSE;FALSE;acs;3;3.97;7.52;0.82;8;0.68;NA;NA;5;0
308;FALSE;FALSE;acs;3;4.31;5.16;0.15;86;0.8;NA;NA;12;0
309;TRUE;FALSE;acs;3;3.01;6.06;0.38;50;0.28;NA;NA;18;1
310;FALSE;FALSE;acs;3;4.4;1.65;0.53;83;0.38;NA;NA;16;0
311;TRUE;FALSE;acs;3;3.73;9.11;0.83;55;0.06;NA;NA;40;1
312;FALSE;FALSE;acs;2;2.94;6.65;0.5;45;0.17;NA;NA;7;1
