CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
118;FALSE;FALSE;acs;0;0.23;9.32;0.36;70;0.85;NA;NA;NA;NA
119;FALSE;FALSE;ras;1;3.89;2.33;0.86;90;NA;10;NA;12;1
120;FALSE;FALSE;acs;3;4.53;0.99;0.51;67;0.14;NA;NA;43;0
121;FALSE;FALSE;mmas;1;4.84;9.73;0.25;43;NA;NA;NA;31;1
122;FALSE;FALSE;mmas;1;4.63;6.46;0.02;24;NA;NA;NA;43;1
123;FALSE;FALSE;acs;2;3.14;9.11;0.67;9;0.9;NA;NA;43;0
124;FALSE;FALSE;as;3;3.16;5.32;0.49;55;NA;NA;NA;29;1
125;FALSE;FALSE;eas;2;2.67;0.45;0.84;33;NA;NA;612;40;1
126;FALSE;FALSE;ras;0;4.69;4.36;0.25;89;NA;98;NA;NA;NA
127;FALSE;FALSE;eas;0;1.21;8.87;0.15;19;NA;NA;95;NA;NA
128;FALSE;FALSE;ras;0;2.14;2.33;0.61;48;NA;10;NA;NA;NA
129;FALSE;FALSE;acs;1;1.86;2.72;0.15;41;0.11;NA;NA;46;1
130;FALSE;FALSE;eas;1;1.43;6.32;0.39;44;NA;NA;266;39;0
131;FALSE;FALSE;ras;3;1.42;7.7;0.32;10;NA;95;NA;31;0
132;FALSE;FALSE;ras;2;4.28;3.37;0.01;30;NA;92;NA;13;0
133;FALSE;FALSE;acs;3;4.33;0.04;0.79;10;0.05;NA;NA;44;1
134;TRUE;FALSE;mmas;3;4.26;4.7;0.12;29;NA;NA;NA;20;1
135;FALSE;FALSE;mmas;2;2.97;5.67;0.39;44;NA;NA;NA;36;1
136;FALSE;FALSE;eas;3;0.24;8.56;0.02;12;NA;NA;195;48;0
137;FALSE;FALSE;acs;1;4.84;1.9;0.06;48;0.52;NA;NA;27;0
138;FALSE;FALSE;acs;3;4.18;2;0.6;58;0.46;NA;NA;28;1
139;FALSE;FALSE;as;3;3.49;6.97;0.29;30;NA;NA;NA;45;0
140;FALSE;FALSE;acs;1;4.01;2.62;0.32;78;0.56;NA;NA;41;1
141;FALSE;FALSE;mmas;3;4.66;6.77;0.37;64;NA;NA;NA;13;1
142;FALSE;FALSE;acs;0;4.45;1.89;0.14;53;0.97;NA;NA;NA;NA
143;FALSE;FALSE;mmas;0;3.8;4.41;0.5;17;NA;NA;NA;NA;NA
144;FALSE;FALSE;eas;3;4.46;3.7;0.37;33;NA;NA;180;36;1
145;FALSE;FALSE;as;2;2.26;6.79;0.28;34;NA;NA;NA;30;1
146;FALSE;FALSE;as;3;2.29;1.25;0.74;81;NA;NA;NA;34;1
147;FALSE;FALSE;acs;3;4.76;4.42;0.6;32;0.55;NA;NA;34;0
148;FALSE;FALSE;acs;2;4.94;1.9;0.51;36;0.15;NA;NA;16;0
149;FALSE;FALSE;acs;1;2.94;4.42;0.42;17;0.69;NA;NA;43;1
150;FALSE;FALSE;acs;1;2.23;5.41;0.3;31;0.94;NA;NA;50;1
151;FALSE;FALSE;as;1;3.7;5.41;0.1;40;NA;NA;NA;32;1
152;FALSE;FALSE;mmas;1;2.55;8.33;0.47;53;NA;NA;NA;36;1
153;FALSE;FALSE;ras;0;3.8;7.86;0.71;75;NA;79;NA;NA;NA
154;FALSE;FALSE;mmas;1;2.18;6.51;0.46;54;NA;NA;NA;31;1
155;FALSE;FALSE;acs;3;4.77;3.4;0.08;34;0.73;NA;NA;24;0
156;FALSE;FALSE;acs;2;2.1;2.42;0.44;42;0.36;NA;NA;49;1
157;FALSE;FALSE;mmas;0;4.17;6.37;0.15;80;NA;NA;NA;NA;NA
158;FALSE;FALSE;acs;3;4.49;3.03;0.73;51;0.33;NA;NA;30;1
159;FALSE;FALSE;eas;3;2.63;6.95;0.37;38;NA;NA;653;30;1
160;FALSE;FALSE;as;1;4.11;5.43;0.19;63;NA;NA;NA;29;0
161;FALSE;FALSE;ras;0;4.55;5;0.72;65;NA;37;NA;NA;NA
162;FALSE;FALSE;mmas;0;2.41;4.22;0.45;7;NA;NA;NA;NA;NA
163;FALSE;FALSE;acs;1;4.9;2.17;0.67;11;0.15;NA;NA;35;1
164;FALSE;FALSE;as;2;1.99;3.46;0.14;51;NA;NA;NA;22;0
165;FALSE;FALSE;as;3;2.52;6.11;0.24;51;NA;NA;NA;42;1
166;FALSE;FALSE;acs;2;3.31;8.55;0.4;26;0.76;NA;NA;47;0
167;FALSE;FALSE;eas;3;2.01;0.87;0.93;43;NA;NA;113;42;0
168;FALSE;FALSE;ras;1;1.88;2.52;0.76;46;NA;52;NA;47;0
169;FALSE;FALSE;as;2;1.73;1.04;0.67;99;NA;NA;NA;33;0
170;FALSE;FALSE;as;1;4.44;2.54;0.62;76;NA;NA;NA;50;0
171;FALSE;FALSE;acs;1;2.46;6.65;0.17;34;0.51;NA;NA;37;1
172;FALSE;FALSE;eas;1;3.77;3.85;0.36;24;NA;NA;498;36;1
173;FALSE;FALSE;mmas;3;3.53;2.92;0.77;14;NA;NA;NA;41;0
174;TRUE;FALSE;ras;3;4.5;2.86;0.93;58;NA;26;NA;30;1
175;FALSE;FALSE;acs;1;0.69;0.5;0.86;36;0.33;NA;NA;34;0
176;FALSE;FALSE;acs;3;4.99;1.24;0.8;96;0.38;NA;NA;20;1
177;FALSE;FALSE;mmas;3;4.37;1.16;0.87;40;NA;NA;NA;47;0
178;FALSE;FALSE;acs;2;4.47;5.41;0.73;73;0.16;NA;NA;28;1
179;FALSE;FALSE;mmas;3;2.67;5.86;0.61;17;NA;NA;NA;33;1
180;FALSE;FALSE;mmas;3;4.55;6.08;0.21;10;NA;NA;NA;6;1
181;FALSE;FALSE;acs;3;2.2;0.53;0.91;59;0.71;NA;NA;40;1
182;FALSE;FALSE;ras;3;3.63;4.89;0.9;68;NA;20;NA;14;1
183;FALSE;FALSE;acs;1;3.76;5.06;0.22;24;0.38;NA;NA;28;1
184;FALSE;FALSE;mmas;3;4.54;2.51;0.3;13;NA;NA;NA;34;1
185;FALSE;FALSE;mmas;3;4.82;7.69;0.04;23;NA;NA;NA;45;1
186;FALSE;FALSE;mmas;2;2.85;3.25;0.3;43;NA;NA;NA;36;0
187;FALSE;FALSE;ras;3;4.31;0.24;0.77;72;NA;54;NA;21;1
188;FALSE;FALSE;mmas;1;4.09;3;0.19;28;NA;NA;NA;20;0
189;TRUE;FALSE;acs;3;2.45;2.5;0.98;49;0.05;NA;NA;25;0
190;FALSE;FALSE;ras;2;2.84;4.24;0.81;67;NA;55;NA;36;1
191;FALSE;FALSE;ras;3;3.5;3.58;0.81;64;NA;28;NA;16;1
192;FALSE;FALSE;ras;3;3.37;4.97;0.33;43;NA;94;NA;8;1
193;FALSE;FALSE;acs;3;4.49;4.24;0.82;86;0.22;NA;NA;42;1
194;FALSE;FALSE;eas;0;2.75;5.28;0.79;61;NA;NA;691;NA;NA
195;FALSE;FALSE;eas;3;3.56;5.2;0.02;16;NA;NA;612;27;1
196;FALSE;FALSE;acs;3;4.62;5;0.85;63;0.11;NA;NA;27;1
197;FALSE;FALSE;mmas;3;3.55;3.66;0.68;63;NA;NA;NA;35;1
198;FALSE;FALSE;mmas;3;4.64;3.96;0.68;28;NA;NA;NA;22;1
199;FALSE;FALSE;as;3;2.88;6.63;0.11;8;NA;NA;NA;42;0
200;FALSE;FALSE;acs;2;4.08;1.42;0.58;86;0.52;NA;NA;40;1
201;FALSE;FALSE;acs;3;4.68;3.59;0.9;57;0.05;NA;NA;31;1
202;FALSE;FALSE;ras;0;3.11;0.86;0.83;43;NA;26;NA;NA;NA
203;FALSE;FALSE;as;3;4.48;0.11;0.69;39;NA;NA;NA;44;0
204;FALSE;FALSE;mmas;3;3.98;3.45;0.03;19;NA;NA;NA;6;1
205;FALSE;FALSE;acs;3;4.2;0.61;0.6;70;0.33;NA;NA;29;1
206;FALSE;FALSE;acs;2;2.62;5.41;0.8;72;0.33;NA;NA;34;1
207;FALSE;FALSE;mmas;3;3.95;8.79;0.11;60;NA;NA;NA;40;1
208;FALSE;FALSE;mmas;3;3.46;5.16;0.44;23;NA;NA;NA;13;1
209;FALSE;FALSE;eas;3;1.44;3.79;0.79;91;NA;NA;294;28;1
210;FALSE;FALSE;mmas;3;4.95;8.38;0.05;35;NA;NA;NA;25;0
211;FALSE;FALSE;mmas;0;2.22;2.61;0.13;20;NA;NA;NA;NA;NA
212;FALSE;FALSE;ras;3;4.85;2.02;0.7;32;NA;30;NA;48;1
213;FALSE;FALSE;mmas;2;4.9;8.46;0.5;25;NA;NA;NA;40;0
214;FALSE;FALSE;eas;3;3.74;1.27;0.07;16;NA;NA;26;28;1
215;FALSE;FALSE;ras;0;3.87;5.7;0.13;42;NA;87;NA;NA;NA
216;FALSE;FALSE;ras;3;4.18;5.17;0.14;64;NA;27;NA;36;1
217;FALSE;FALSE;acs;3;4.22;1.68;0.92;74;0.33;NA;NA;49;1
218;FALSE;FALSE;ras;0;2.66;2.25;0.87;75;NA;21;NA;NA;NA
219;FALSE;FALSE;mmas;3;4.9;1.33;0.07;29;NA;NA;NA;6;1
220;FALSE;FALSE;mmas;3;3.9;1.61;0.26;49;NA;NA;NA;31;1
221;FALSE;FALSE;acs;2;2.91;0.54;0.67;24;0.42;NA;NA;33;1
222;FALSE;FALSE;ras;2;4.12;0.16;0.49;74;NA;85;NA;16;1
223;FALSE;FALSE;ras;3;4.51;4.57;0.64;26;NA;69;NA;20;1
224;FALSE;FALSE;ras;2;3.15;1.85;0.49;41;NA;47;NA;5;0
225;FALSE;FALSE;mmas;3;3.45;9.25;0.28;35;NA;NA;NA;23;1
226;FALSE;FALSE;mmas;3;2.91;5.42;0.47;37;NA;NA;NA;19;1
227;FALSE;FALSE;as;1;3.25;6.78;0.2;14;NA;NA;NA;8;1
228;FALSE;FALSE;mmas;3;4.76;5.25;0.19;30;NA;NA;NA;7;1
229;FALSE;FALSE;mmas;3;4.96;4.52;0.7;54;NA;NA;NA;41;0
230;FALSE;FALSE;as;1;3.57;2.77;0.28;35;NA;NA;NA;38;0
231;TRUE;FALSE;mmas;3;4.62;4.24;0.05;13;NA;NA;NA;30;1
232;FALSE;FALSE;mmas;0;4.98;6.98;0.5;20;NA;NA;NA;NA;NA
233;FALSE;FALSE;acs;1;4.21;5.79;0.45;75;0.42;NA;NA;35;1
234;FALSE;FALSE;mmas;3;3.73;4.79;0.48;39;NA;NA;NA;34;1
235;FALSE;FALSE;mmas;3;4.51;1.74;0.02;33;NA;NA;NA;40;1
236;FALSE;FALSE;mmas;3;3.94;2.9;0.67;43;NA;NA;NA;23;0
237;FALSE;FALSE;as;3;4.6;4.36;0.2;20;NA;NA;NA;38;0
238;FALSE;FALSE;ras;3;4.78;8.27;0.03;24;NA;9;NA;28;0
239;FALSE;FALSE;mmas;3;2.97;3.25;0.12;62;NA;NA;NA;43;0
240;FALSE;FALSE;ras;3;4.67;3.25;0.21;67;NA;64;NA;24;1
241;FALSE;FALSE;ras;1;4.81;3.46;0.13;47;NA;84;NA;46;1
242;FALSE;FALSE;mmas;2;4.43;7.26;0.09;61;NA;NA;NA;25;1
243;FALSE;FALSE;mmas;0;2.82;3.57;0.85;42;NA;NA;NA;NA;NA
244;FALSE;FALSE;mmas;3;4.85;0.52;0.22;36;NA;NA;NA;28;1
245;FALSE;FALSE;ras;1;4.37;4.39;0.74;33;NA;33;NA;38;1
246;FALSE;FALSE;acs;3;4.62;1.64;0.82;78;0.27;NA;NA;39;1
247;FALSE;FALSE;mmas;3;3.91;9.68;0.17;43;NA;NA;NA;26;0
248;FALSE;FALSE;ras;3;3.84;8.68;0.51;38;NA;28;NA;27;1
249;FALSE;FALSE;ras;3;4.91;5.95;0.98;32;NA;20;NA;26;1
250;FALSE;FALSE;acs;3;3.93;4.36;0.75;79;0.61;NA;NA;33;1
251;FALSE;FALSE;mmas;3;4.8;7.48;0.24;12;NA;NA;NA;25;1
252;FALSE;FALSE;mmas;3;3.75;6.9;0.55;61;NA;NA;NA;50;1
253;FALSE;FALSE;mmas;3;4.84;4.21;0.21;18;NA;NA;NA;14;0
254;FALSE;FALSE;eas;3;1.92;5.51;0.3;27;NA;NA;643;25;1
255;FALSE;FALSE;mmas;1;4.49;2.61;0.15;36;NA;NA;NA;17;1
256;FALSE;FALSE;acs;1;4.63;0.55;0.99;63;0.24;NA;NA;42;1
257;FALSE;FALSE;as;3;3.58;1.91;0.7;30;NA;NA;NA;23;1
258;FALSE;FALSE;mmas;3;4.01;8.61;0.42;42;NA;NA;NA;31;0
259;FALSE;FALSE;mmas;2;4.39;6.72;0.45;64;NA;NA;NA;27;1
260;FALSE;FALSE;eas;0;3.84;1.81;0.38;28;NA;NA;86;NA;NA
261;FALSE;FALSE;ras;1;3.97;3.19;0.66;44;NA;28;NA;32;1
262;FALSE;FALSE;mmas;3;3.36;4.11;0.31;23;NA;NA;NA;19;0
263;FALSE;FALSE;eas;3;4.36;0.74;0.79;75;NA;NA;399;39;1
264;FALSE;FALSE;mmas;3;3.97;5.83;0.14;13;NA;NA;NA;19;1
265;TRUE;FALSE;mmas;3;4.53;3.35;0.14;26;NA;NA;NA;26;1
266;FALSE;FALSE;as;3;4.17;2.54;0.92;41;NA;NA;NA;29;1
267;FALSE;FALSE;acs;3;3.94;2.93;0.98;68;0.28;NA;NA;27;0
268;FALSE;FALSE;acs;3;4.97;4.27;0.77;60;0.48;NA;NA;43;0
269;FALSE;FALSE;eas;2;4.8;2.98;0.04;28;NA;NA;456;15;1
270;FALSE;FALSE;acs;3;1.65;3.29;0.92;65;0.03;NA;NA;28;1
271;FALSE;FALSE;mmas;3;3.96;6.14;0.09;23;NA;NA;NA;26;0
272;FALSE;FALSE;ras;3;3.25;4.08;0.89;60;NA;75;NA;35;1
273;FALSE;FALSE;acs;3;3.86;0.05;0.83;73;0.37;NA;NA;31;1
274;FALSE;FALSE;mmas;3;3.95;4.83;0.06;25;NA;NA;NA;24;1
275;FALSE;FALSE;eas;3;3.71;5.33;0.11;40;NA;NA;201;28;1
276;FALSE;FALSE;eas;3;3.85;5.27;0.2;31;NA;NA;653;17;1
277;FALSE;FALSE;mmas;3;3.67;6.81;0.16;46;NA;NA;NA;24;1
278;FALSE;FALSE;mmas;3;3.65;5.93;0.05;40;NA;NA;NA;22;1
279;FALSE;FALSE;mmas;3;4.32;3.14;0.04;9;NA;NA;NA;11;1
280;FALSE;FALSE;acs;3;4.53;3.15;0.75;29;0.38;NA;NA;15;1
281;FALSE;FALSE;mmas;3;4.07;4.6;0.24;40;NA;NA;NA;23;1
282;FALSE;FALSE;acs;0;4.8;1.42;0.86;67;0.01;NA;NA;NA;NA
283;FALSE;FALSE;mmas;3;4.14;5.27;0.13;25;NA;NA;NA;19;1
284;FALSE;FALSE;acs;3;2.23;1.97;0.96;63;0.67;NA;NA;19;1
285;FALSE;FALSE;ras;3;4.26;1.02;0.89;56;NA;11;NA;35;1
286;FALSE;FALSE;mmas;3;3.95;5.99;0.16;36;NA;NA;NA;22;1
287;FALSE;FALSE;acs;3;4.54;1.3;0.99;74;0.25;NA;NA;41;1
288;FALSE;FALSE;acs;3;1.94;3.89;0.91;28;0.09;NA;NA;17;0
289;FALSE;FALSE;ras;3;2.61;3.36;0.87;75;NA;42;NA;34;1
290;FALSE;FALSE;mmas;3;4.76;4.07;0.17;42;NA;NA;NA;24;1
291;FALSE;FALSE;ras;0;4.59;3.84;0.99;82;NA;43;NA;NA;NA
292;FALSE;FALSE;acs;3;4.64;3.5;0.87;90;0.29;NA;NA;42;1
293;FALSE;FALSE;acs;3;2.39;5;0.73;67;0.05;NA;NA;27;0
294;FALSE;FALSE;mmas;0;3.97;4.86;0.04;17;NA;NA;NA;NA;NA
295;FALSE;FALSE;mmas;3;4.57;4.16;0.1;44;NA;NA;NA;33;1
296;FALSE;FALSE;ras;3;4.08;3.25;0.86;71;NA;59;NA;26;1
297;FALSE;FALSE;as;3;2.83;1.86;1;43;NA;NA;NA;26;1
298;FALSE;FALSE;mmas;3;4.05;4.8;0.03;37;NA;NA;NA;19;1
299;FALSE;FALSE;ras;3;4.42;6.52;0.92;54;NA;36;NA;32;1
300;TRUE;FALSE;ras;3;2.69;1.67;0.97;51;NA;29;NA;24;0
301;FALSE;FALSE;acs;3;2.93;1.98;0.98;36;0.38;NA;NA;23;1
302;FALSE;FALSE;mmas;3;4.2;2.87;0.2;22;NA;NA;NA;28;0
303;FALSE;FALSE;as;3;4.17;0.33;0.79;98;NA;NA;NA;36;1
304;FALSE;FALSE;mmas;3;4.19;6.41;0.11;40;NA;NA;NA;12;1
305;FALSE;FALSE;ras;3;4.46;3.83;0.94;59;NA;23;NA;39;1
306;FALSE;FALSE;as;3;1.61;5.55;0.9;33;NA;NA;NA;26;0
307;FALSE;FALSE;acs;3;4.89;2.64;0.83;75;0.31;NA;NA;37;1
308;FALSE;FALSE;mmas;3;3.68;4.37;0.2;27;NA;NA;NA;20;0
309;FALSE;FALSE;mmas;1;4.15;6.08;0.23;38;NA;NA;NA;14;1
310;TRUE;FALSE;ras;3;3.38;4.51;0.88;52;NA;23;NA;30;0
311;FALSE;FALSE;mmas;2;4.23;5.39;0.2;13;NA;NA;NA;19;1
312;FALSE;FALSE;acs;3;2.89;0.33;0.94;56;0.21;NA;NA;33;0
