CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
55;FALSE;mmas;3;0.24;6.61;0.11;20;NA;NA;NA;27;0
56;FALSE;ras;1;2.74;1.61;0.61;68;NA;83;NA;50;1
57;FALSE;ras;3;3.68;5.99;0.3;74;NA;39;NA;47;0
58;FALSE;mmas;1;1.18;0.99;0.8;26;NA;NA;NA;24;1
59;FALSE;as;2;4.93;8.49;0.55;50;NA;NA;NA;13;1
60;FALSE;eas;0;2.43;3.49;0.05;98;NA;NA;100;NA;NA
61;FALSE;as;0;3.06;9.74;0.67;14;NA;NA;NA;NA;NA
62;FALSE;ras;2;0.56;4.74;0.18;62;NA;52;NA;18;1
63;FALSE;mmas;3;1.81;2.24;0.92;38;NA;NA;NA;30;0
64;FALSE;acs;1;4.31;7.24;0.42;86;0.56;NA;NA;7;1
65;FALSE;acs;2;4.5;5.91;0.22;41;0.49;NA;NA;29;0
66;FALSE;eas;0;2;0.91;0.71;89;NA;NA;622;NA;NA
67;FALSE;ras;1;0.75;3.41;0.46;17;NA;25;NA;41;0
68;FALSE;as;3;3.25;8.41;0.96;65;NA;NA;NA;18;1
69;TRUE;eas;3;1.38;4.66;0.34;29;NA;NA;528;12;1
70;FALSE;as;1;3.88;9.66;0.83;77;NA;NA;NA;35;0
71;FALSE;mmas;2;0.13;2.16;0.59;53;NA;NA;NA;47;0
72;FALSE;acs;0;2.63;7.16;0.09;5;0.87;NA;NA;NA;NA
73;FALSE;ras;2;3.56;0.29;0.77;11;NA;43;NA;27;0
74;FALSE;mmas;0;1.06;5.29;0.28;59;NA;NA;NA;NA;NA
75;FALSE;acs;1;2.31;7.79;0.52;35;0.68;NA;NA;15;0
76;FALSE;eas;3;4.81;2.79;0.03;83;NA;NA;387;38;1
77;FALSE;acs;3;0.44;9.04;0.65;23;0.05;NA;NA;44;1
78;FALSE;mmas;1;2.94;4.04;0.15;71;NA;NA;NA;21;0
79;FALSE;as;2;1.69;6.54;0.4;95;NA;NA;NA;9;0
80;FALSE;ras;0;4.19;1.54;0.9;47;NA;81;NA;NA;NA
81;FALSE;eas;2;1.22;8.72;0.12;74;NA;NA;598;5;1
82;FALSE;as;0;3.72;3.72;0.62;26;NA;NA;NA;NA;NA
83;FALSE;acs;1;4.97;1.22;0.37;98;0.34;NA;NA;16;1
84;FALSE;mmas;3;2.47;6.22;0.86;50;NA;NA;NA;39;0
85;FALSE;mmas;2;4.34;4.97;0.74;38;NA;NA;NA;22;1
86;FALSE;ras;0;1.84;9.97;0.25;86;NA;90;NA;NA;NA
87;FALSE;eas;1;0.59;7.47;0.99;14;NA;NA;505;11;1
88;TRUE;acs;3;3.09;2.47;0.49;62;0.96;NA;NA;34;0
89;FALSE;as;1;1.53;1.85;0.06;44;NA;NA;NA;42;1
90;FALSE;ras;3;4.03;6.85;0.56;92;NA;71;NA;19;0
91;FALSE;acs;0;0.28;4.35;0.8;68;0.15;NA;NA;NA;NA
92;FALSE;mmas;3;0.9;6.17;0.53;36;NA;NA;NA;28;0
93;FALSE;mmas;3;1.55;4.03;0.3;11;NA;NA;NA;35;0
94;FALSE;acs;0;0.15;2.95;0.62;55;0.51;NA;NA;NA;NA
95;TRUE;acs;3;3.21;5.04;0.55;21;0.14;NA;NA;34;0
96;FALSE;ras;3;4.06;6.1;0.6;58;NA;72;NA;45;0
97;FALSE;as;0;2.87;2.67;0.25;16;NA;NA;NA;NA;NA
98;FALSE;as;3;4.28;4.33;0.92;36;NA;NA;NA;24;1
99;FALSE;mmas;3;2.94;3.45;0.58;36;NA;NA;NA;37;0
100;FALSE;mmas;3;1.45;8.24;0.29;36;NA;NA;NA;30;1
101;FALSE;acs;2;0.07;3.67;0.78;11;0.79;NA;NA;7;1
102;FALSE;acs;2;2.72;6.19;0.49;65;0.6;NA;NA;17;0
103;FALSE;eas;0;3.55;4.29;0.13;57;NA;NA;680;NA;NA
104;FALSE;as;1;2.6;6.22;0.99;6;NA;NA;NA;45;0
105;FALSE;acs;3;2.65;5.18;0.9;14;0.35;NA;NA;38;1
106;FALSE;ras;2;3.05;2.3;0.09;21;NA;37;NA;22;1
107;FALSE;ras;2;0.21;3.38;0.4;30;NA;89;NA;30;1
108;FALSE;ras;3;0.68;7.95;0.11;43;NA;2;NA;30;1
109;FALSE;ras;2;3.45;4.77;0.84;43;NA;21;NA;42;1
110;FALSE;eas;0;4.28;1.8;0.19;44;NA;NA;688;NA;NA
111;FALSE;as;2;4.96;1.93;0.03;36;NA;NA;NA;27;1
112;FALSE;eas;3;1.55;9.01;0.14;21;NA;NA;172;35;0
113;FALSE;acs;1;3.8;3.84;0.24;38;0.63;NA;NA;45;1
114;FALSE;eas;1;4.65;5.02;0.38;14;NA;NA;216;12;0
115;FALSE;as;2;2.41;2.75;0.52;21;NA;NA;NA;27;0
116;FALSE;acs;1;2.52;1.32;0.13;52;0.63;NA;NA;40;0
117;FALSE;eas;0;0.33;3;0.19;72;NA;NA;197;NA;NA
118;FALSE;eas;0;2.7;2.44;0.04;42;NA;NA;263;NA;NA
119;FALSE;eas;0;2.04;1.7;0.05;41;NA;NA;544;NA;NA
120;FALSE;ras;1;4.27;5.24;0.26;36;NA;77;NA;45;0
121;FALSE;mmas;1;4.94;4.51;0.68;7;NA;NA;NA;43;1
122;FALSE;ras;1;1.24;2.48;0.26;20;NA;9;NA;27;1
123;FALSE;mmas;3;2.41;3.18;0.48;59;NA;NA;NA;20;0
124;FALSE;mmas;2;0.68;6.38;0.93;6;NA;NA;NA;8;0
125;FALSE;as;1;2.74;7.79;0.83;53;NA;NA;NA;33;1
126;TRUE;acs;3;2.73;4.43;0.29;28;0.27;NA;NA;25;1
127;FALSE;eas;1;1.94;2.84;0.76;28;NA;NA;238;28;1
128;FALSE;as;3;0.87;0.68;0.76;59;NA;NA;NA;45;1
129;FALSE;acs;2;3.88;0.21;0.63;16;0.86;NA;NA;45;1
130;FALSE;eas;0;1.33;3.43;0.13;6;NA;NA;70;NA;NA
131;FALSE;ras;1;2.77;5.01;0.75;33;NA;27;NA;26;0
132;FALSE;eas;1;1.6;0.32;0.21;29;NA;NA;29;5;1
133;FALSE;as;0;2;8.2;0.3;51;NA;NA;NA;NA;NA
134;FALSE;acs;2;1.18;3.42;0.2;12;0.81;NA;NA;40;0
135;FALSE;acs;1;2.34;4.08;0.94;25;0.72;NA;NA;42;1
136;FALSE;as;3;2.93;8.07;0.19;29;NA;NA;NA;24;0
137;FALSE;acs;3;1.6;2.03;0.39;49;0.44;NA;NA;35;0
138;FALSE;mmas;1;3.46;9.94;0.5;37;NA;NA;NA;24;1
139;FALSE;mmas;3;1.81;5.47;0.71;32;NA;NA;NA;14;1
140;FALSE;acs;2;4.07;4.81;0.22;6;0.85;NA;NA;39;1
141;FALSE;mmas;3;4.03;5.69;0.11;10;NA;NA;NA;39;1
142;FALSE;ras;1;4.12;5.17;0.79;25;NA;63;NA;14;0
143;FALSE;acs;0;3.84;3.66;0.21;39;0.58;NA;NA;NA;NA
144;FALSE;acs;3;1.05;9;0.69;29;0.31;NA;NA;14;0
145;FALSE;acs;1;2.78;2.53;0.6;35;0.44;NA;NA;40;0
146;FALSE;ras;1;1.83;4.25;0.13;59;NA;58;NA;11;0
147;FALSE;mmas;3;2.01;5.62;0.78;21;NA;NA;NA;16;0
148;FALSE;acs;3;3.14;1.19;0.96;37;0.27;NA;NA;33;0
149;FALSE;ras;0;0.49;5.41;0.03;44;NA;58;NA;NA;NA
150;FALSE;eas;2;4.37;5.45;0.47;23;NA;NA;79;20;1
151;FALSE;mmas;1;4.73;4.86;0.42;41;NA;NA;NA;19;0
152;FALSE;as;0;3.57;6.9;0.91;12;NA;NA;NA;NA;NA
153;FALSE;as;3;1.39;3.75;0.03;64;NA;NA;NA;10;1
154;FALSE;acs;2;0.91;2.46;0.81;25;0.89;NA;NA;19;0
155;FALSE;acs;0;0.64;3.49;0.12;43;0.52;NA;NA;NA;NA
156;FALSE;eas;2;4.7;6.66;0.63;89;NA;NA;163;27;0
157;FALSE;acs;3;4.03;2.08;0.28;37;0.81;NA;NA;23;0
158;FALSE;acs;2;4.18;2.84;0.76;44;0.85;NA;NA;32;1
159;TRUE;acs;3;3.99;7.11;0.28;21;0.7;NA;NA;31;1
160;FALSE;as;0;1.49;0.71;0.32;68;NA;NA;NA;NA;NA
161;FALSE;ras;3;1.42;8.99;0.4;70;NA;9;NA;8;0
162;FALSE;ras;3;1.16;3.29;0.12;50;NA;6;NA;33;0
163;FALSE;mmas;3;4.48;9.52;0.7;62;NA;NA;NA;7;0
164;FALSE;as;3;3.17;5.69;0.51;59;NA;NA;NA;38;1
165;FALSE;acs;2;4.66;6.85;0.36;26;0.71;NA;NA;38;1
166;FALSE;eas;2;4.59;2.67;0.03;55;NA;NA;342;46;1
167;TRUE;acs;3;3.35;6.71;0.59;11;0.53;NA;NA;25;1
168;FALSE;acs;1;4.36;3.62;0.25;31;0.92;NA;NA;41;0
169;FALSE;ras;2;4.65;6.01;0.79;9;NA;10;NA;19;0
170;FALSE;as;3;1.27;9.54;0.87;14;NA;NA;NA;36;0
171;FALSE;as;2;3.11;4.2;0.93;7;NA;NA;NA;35;1
172;FALSE;acs;3;3.93;3.47;0.48;14;0.26;NA;NA;37;1
173;FALSE;ras;1;2.62;0.91;0.64;10;NA;19;NA;29;1
174;FALSE;as;3;4.03;5.9;0.91;44;NA;NA;NA;20;1
175;FALSE;acs;3;2.77;4.71;0.34;18;0.02;NA;NA;17;1
176;FALSE;as;3;2.84;4.26;0.24;47;NA;NA;NA;29;1
177;FALSE;acs;3;4.25;6.48;0.75;25;0.94;NA;NA;28;0
178;FALSE;eas;3;3.34;5.07;0.79;6;NA;NA;391;24;1
179;FALSE;mmas;3;3.01;4.32;0.39;38;NA;NA;NA;19;1
180;FALSE;acs;3;2.93;6.21;0.49;55;0.7;NA;NA;48;1
181;FALSE;acs;3;4.42;8.5;0.83;55;0.44;NA;NA;9;1
182;FALSE;acs;3;4.31;8.91;0.45;21;0.95;NA;NA;19;1
183;FALSE;acs;3;4.29;3.96;0.1;36;0.22;NA;NA;15;1
184;FALSE;acs;2;4.41;9.34;0.47;31;0.74;NA;NA;36;1
185;FALSE;as;0;3.61;5.29;0.2;17;NA;NA;NA;NA;NA
186;FALSE;acs;1;3.92;5.48;0.09;21;0.59;NA;NA;17;1
187;FALSE;acs;3;3.87;6.91;0.55;18;0.37;NA;NA;32;1
188;FALSE;acs;1;3.9;3.31;0.07;14;0.59;NA;NA;21;0
189;FALSE;as;2;3.85;9.24;0.26;9;NA;NA;NA;24;1
190;FALSE;acs;3;1.75;4.93;0.45;43;0.43;NA;NA;26;1
191;FALSE;eas;3;2.23;8.94;0.34;46;NA;NA;599;40;1
192;FALSE;as;3;4.97;5.73;0.24;42;NA;NA;NA;34;1
193;FALSE;acs;3;2.52;4.51;0.39;22;0.19;NA;NA;35;1
194;FALSE;acs;0;3.1;3.45;0.27;9;0.33;NA;NA;NA;NA
195;FALSE;ras;1;3.07;5.05;0.31;17;NA;87;NA;37;1
196;FALSE;mmas;3;0.79;3.11;0.11;23;NA;NA;NA;24;1
197;TRUE;acs;3;2.09;5.84;0.32;34;0.24;NA;NA;22;1
198;FALSE;acs;3;2.77;7.06;0.88;41;0.85;NA;NA;35;1
199;FALSE;eas;3;4.07;8.63;0.2;40;NA;NA;37;31;1
200;FALSE;acs;3;2.53;0.86;0.44;72;0.8;NA;NA;24;1
201;FALSE;acs;3;3.15;8.23;0.11;8;0.63;NA;NA;17;1
202;FALSE;eas;3;4.79;7.35;0.27;7;NA;NA;500;11;0
203;FALSE;mmas;0;0.09;4.12;0.83;41;NA;NA;NA;NA;NA
204;FALSE;acs;1;2.69;2.44;0.22;38;0.25;NA;NA;23;1
205;FALSE;acs;1;3.8;6.61;0.22;10;0.67;NA;NA;9;1
206;FALSE;as;0;1.73;8.09;0.33;51;NA;NA;NA;NA;NA
207;FALSE;acs;3;2.13;4.81;0.77;41;0.12;NA;NA;44;1
208;FALSE;acs;0;1.3;5.85;0.05;42;0.61;NA;NA;NA;NA
209;FALSE;acs;3;3.91;6.87;0.67;51;0.62;NA;NA;27;1
210;FALSE;eas;3;1.39;5.09;0.39;21;NA;NA;405;44;0
211;FALSE;eas;3;1.43;6.72;0.89;8;NA;NA;356;26;1
212;FALSE;acs;3;2.48;5.05;0.19;83;0.41;NA;NA;26;1
213;FALSE;ras;0;3.48;2.59;0.67;27;NA;90;NA;NA;NA
214;FALSE;acs;3;3.15;3.93;0.6;25;0.22;NA;NA;27;1
215;FALSE;acs;3;1.8;2.4;0.5;7;0.55;NA;NA;31;1
216;FALSE;acs;2;4.3;4.84;0.42;42;0.24;NA;NA;26;1
217;FALSE;acs;2;2.19;8.44;0.09;56;0.7;NA;NA;22;1
218;FALSE;acs;3;2.92;7.14;0.31;24;0.25;NA;NA;47;1
219;FALSE;mmas;1;4.61;2.39;0.84;34;NA;NA;NA;14;1
220;FALSE;acs;1;2.37;5.64;0.56;44;0.7;NA;NA;15;1
221;FALSE;acs;2;3.19;6.42;0.21;39;0.65;NA;NA;37;0
222;FALSE;acs;3;4.82;5.79;0.85;45;0.59;NA;NA;13;1
223;FALSE;acs;3;3.23;4.92;0.47;8;0.37;NA;NA;25;1
224;FALSE;acs;3;3.59;8.73;0.49;16;0.69;NA;NA;44;0
225;FALSE;eas;3;3.09;5.8;0.41;28;NA;NA;583;30;0
226;FALSE;acs;3;1.64;4.24;0.04;22;0.11;NA;NA;23;1
227;FALSE;mmas;3;3.28;1.84;0.26;43;NA;NA;NA;31;1
228;FALSE;ras;2;2.75;5.74;0.41;12;NA;61;NA;21;1
229;FALSE;acs;2;1.64;5.21;0.29;41;0.39;NA;NA;7;1
230;FALSE;eas;1;0.5;4.36;0.73;39;NA;NA;385;13;1
231;FALSE;ras;3;2.19;5.13;0.67;51;NA;61;NA;36;0
232;FALSE;acs;3;1.32;7.81;0.61;17;0.66;NA;NA;29;0
233;FALSE;eas;0;2.86;7.71;0.13;20;NA;NA;503;NA;NA
234;FALSE;acs;0;2.82;2.92;0.7;6;0.24;NA;NA;NA;NA
235;FALSE;as;0;4.58;7.04;0.12;46;NA;NA;NA;NA;NA
236;FALSE;acs;3;4.5;1.58;0.34;24;0.56;NA;NA;26;1
237;FALSE;acs;3;0.98;3.46;0.41;17;0.98;NA;NA;26;1
238;FALSE;acs;3;3.23;5.63;0.45;36;0.81;NA;NA;35;1
239;FALSE;eas;3;2.7;6.64;0.36;38;NA;NA;60;21;1
240;FALSE;acs;1;2.68;3.41;0.64;49;0.37;NA;NA;32;1
241;FALSE;ras;1;2.02;8.03;0.68;49;NA;12;NA;32;1
242;TRUE;acs;3;4.12;6.12;0.55;64;0.06;NA;NA;30;1
243;FALSE;as;3;2.79;1.91;0.74;9;NA;NA;NA;19;1
244;FALSE;ras;3;1.58;4.12;0.09;29;NA;75;NA;31;1
245;FALSE;acs;3;4.41;5;0.6;15;0.76;NA;NA;27;1
246;TRUE;acs;3;3.49;3.03;0.04;32;0.32;NA;NA;9;1
247;FALSE;acs;3;2.56;3.98;0.74;29;0.97;NA;NA;33;1
248;FALSE;acs;3;3.46;2.36;0.7;22;0.23;NA;NA;38;0
249;FALSE;acs;3;3.44;7.57;0.65;43;0.13;NA;NA;34;1
250;FALSE;acs;3;3.86;5.91;0.48;66;0.17;NA;NA;19;1
251;FALSE;acs;3;2.08;6.4;0.34;26;0.47;NA;NA;19;1
252;FALSE;acs;3;1.63;5.94;0.42;18;0.27;NA;NA;19;1
253;FALSE;acs;3;3.78;5.57;0.27;71;0.02;NA;NA;33;1
254;FALSE;acs;3;3.45;6.92;0.69;85;0.19;NA;NA;47;1
255;FALSE;acs;3;1.19;7.8;0.54;30;0.09;NA;NA;22;1
256;FALSE;acs;1;3.72;8.07;0.74;73;0.36;NA;NA;17;1
257;FALSE;acs;3;0.67;6.27;0.22;45;0.22;NA;NA;35;1
258;FALSE;as;3;2.23;4.49;0.32;19;NA;NA;NA;23;1
259;FALSE;acs;3;4.67;6.28;0.09;27;0.38;NA;NA;7;1
260;FALSE;acs;3;1.19;7.17;0.57;30;0.1;NA;NA;17;1
261;FALSE;acs;3;3.18;3.55;0.74;81;0.05;NA;NA;30;1
262;FALSE;acs;2;1.38;4.17;0.35;17;0.36;NA;NA;28;1
263;FALSE;acs;3;4.32;8.9;0.74;73;0.12;NA;NA;34;1
264;FALSE;acs;3;2.7;6.9;0.54;78;0.2;NA;NA;28;1
265;FALSE;acs;3;2.15;7.18;0.2;40;0.25;NA;NA;15;1
266;FALSE;eas;3;4.41;4.54;0.57;71;NA;NA;389;21;1
267;FALSE;acs;3;0.44;6.19;0.24;42;0.36;NA;NA;24;1
268;TRUE;acs;3;2.96;5.4;0.02;18;0.26;NA;NA;12;1
269;FALSE;acs;3;3.25;1.92;0.41;29;0.42;NA;NA;37;1
270;FALSE;acs;3;1.54;6.85;0.43;54;0.22;NA;NA;23;0
271;FALSE;acs;0;1.24;7.06;0.41;58;0.3;NA;NA;NA;NA
272;FALSE;acs;3;2.78;6.76;0.58;70;0.05;NA;NA;19;0
273;FALSE;acs;3;0.95;7.51;0.33;38;0.13;NA;NA;19;1
274;FALSE;acs;3;4.12;5.79;0.54;51;0.13;NA;NA;19;1
275;FALSE;acs;3;3.81;3.84;0.11;42;0.46;NA;NA;10;1
276;FALSE;acs;3;2.25;3.76;0.05;43;0.38;NA;NA;11;1
277;FALSE;as;3;4.44;7.55;0.52;67;NA;NA;NA;28;1
278;FALSE;acs;3;1.78;5.7;0.45;37;0.09;NA;NA;26;1
279;FALSE;acs;3;2.79;6.77;0.12;62;0.34;NA;NA;19;0
280;FALSE;as;3;1.44;6.23;0.58;65;NA;NA;NA;25;1
281;FALSE;as;3;2.27;7.06;0.53;23;NA;NA;NA;26;0
282;FALSE;acs;3;0.52;5.71;0.32;33;0.26;NA;NA;32;0
283;FALSE;acs;0;4.54;4.05;0.46;64;0.3;NA;NA;NA;NA
284;FALSE;ras;3;2.05;7.59;0.38;24;NA;87;NA;25;1
285;FALSE;acs;3;2.81;3.74;0.38;36;0.45;NA;NA;24;1
286;FALSE;acs;3;1.66;5.8;0.37;27;0.55;NA;NA;25;1
287;FALSE;as;3;2.08;5.36;0.12;41;NA;NA;NA;29;1
288;FALSE;acs;3;4.95;9.79;0.5;68;0.22;NA;NA;27;0
289;FALSE;acs;3;3.59;4.88;0.1;61;0.53;NA;NA;14;1
290;FALSE;acs;3;3.59;4.93;0.54;46;0.16;NA;NA;39;1
291;FALSE;acs;3;3.53;4.78;0.14;39;0.33;NA;NA;13;1
292;TRUE;acs;3;1.83;6.4;0.35;32;0.22;NA;NA;19;1
293;FALSE;ras;3;2.74;4.43;0.47;53;NA;70;NA;27;1
294;FALSE;acs;3;4.61;5.03;0.44;69;0.39;NA;NA;37;1
295;FALSE;acs;3;3.21;1.61;0.04;11;0.47;NA;NA;15;1
296;FALSE;acs;0;3.06;6.11;0.33;11;0.16;NA;NA;NA;NA
297;FALSE;acs;1;2.7;7.26;0.11;16;0.06;NA;NA;13;1
298;FALSE;acs;0;1.34;5.85;0.18;16;0.08;NA;NA;NA;NA
299;FALSE;acs;3;4;1.69;0.06;44;0.33;NA;NA;19;1
300;FALSE;acs;3;3.04;8.26;0.32;15;0.34;NA;NA;19;1
301;FALSE;acs;3;3.57;5.67;0.52;66;0.24;NA;NA;22;1
302;FALSE;as;2;4.49;5.06;0.59;45;NA;NA;NA;28;0
303;TRUE;acs;3;2.17;3.65;0.34;45;0.4;NA;NA;22;1
304;FALSE;acs;3;2.83;3.25;0.02;29;0.2;NA;NA;7;1
305;FALSE;acs;3;4.96;5.95;0.7;33;0.39;NA;NA;26;1
306;FALSE;acs;3;2.23;6.03;0.22;46;0.34;NA;NA;7;1
307;FALSE;acs;3;2.68;9.89;0.31;46;0.12;NA;NA;38;1
308;FALSE;ras;3;4.42;4.09;0.61;69;NA;26;NA;22;1
309;FALSE;acs;0;3.23;3.4;0.06;21;0.49;NA;NA;NA;NA
310;FALSE;acs;3;4.54;3.5;0.5;35;0.32;NA;NA;11;1
311;FALSE;eas;0;3.12;6.63;0.66;58;NA;NA;57;NA;NA
312;FALSE;acs;3;3.74;8.46;0.79;77;0.17;NA;NA;31;1
313;FALSE;acs;3;2.14;6.8;0.47;59;0.1;NA;NA;24;1
314;FALSE;acs;3;2.01;6.28;0.23;33;0.11;NA;NA;21;1
315;FALSE;eas;3;3.87;5.07;0.65;73;NA;NA;269;30;1
316;FALSE;acs;3;4.22;5.57;0.78;61;0.27;NA;NA;29;1
317;FALSE;acs;3;3.97;1.4;0.15;27;0.19;NA;NA;14;1
318;FALSE;acs;0;4.77;6.77;0.64;41;0.11;NA;NA;NA;NA
319;FALSE;acs;1;1;3.58;0.39;15;0.2;NA;NA;16;1
320;FALSE;acs;3;2.55;2.88;0.48;32;0.18;NA;NA;25;0
321;FALSE;acs;3;1.14;6.43;0.3;12;0.16;NA;NA;36;1
322;FALSE;acs;3;3.83;5.89;0.52;96;0.09;NA;NA;36;1
323;FALSE;acs;3;2.36;7.54;0.21;19;0.32;NA;NA;19;1
324;TRUE;acs;3;4.13;5.36;0.51;59;0.03;NA;NA;23;1
325;FALSE;acs;3;4.27;1.66;0.02;20;0.1;NA;NA;7;1
326;FALSE;eas;3;2.6;2.78;0.31;63;NA;NA;468;21;1
327;FALSE;acs;3;4.61;5.04;0.53;40;0.4;NA;NA;19;1
328;FALSE;acs;3;2.24;5.22;0.34;13;0.24;NA;NA;17;1
329;FALSE;acs;3;4.1;5.75;0.52;76;0.21;NA;NA;24;1
330;FALSE;acs;3;2.86;7.58;0.45;31;0.44;NA;NA;14;1
331;FALSE;acs;3;1.4;7.93;0.12;35;0.13;NA;NA;24;1
332;FALSE;acs;3;2.72;5.37;0.18;45;0.38;NA;NA;20;1
333;FALSE;acs;3;2.59;2.02;0.3;55;0.45;NA;NA;21;1
334;FALSE;acs;3;1.96;5.81;0.13;45;0.36;NA;NA;19;1
335;FALSE;acs;3;2.94;6.13;0.12;17;0.23;NA;NA;16;1
336;FALSE;acs;3;1.05;5.7;0.37;22;0.31;NA;NA;21;1
337;FALSE;acs;3;2.53;5.43;0.14;25;0.13;NA;NA;15;1
338;FALSE;acs;3;2.36;4.72;0.26;43;0.48;NA;NA;25;1
339;FALSE;acs;3;2.1;4.08;0.29;52;0.56;NA;NA;22;1
340;FALSE;acs;3;4.54;5.37;0.49;52;0.09;NA;NA;23;1
341;FALSE;acs;3;1.36;3.34;0.33;40;0.12;NA;NA;24;1
342;FALSE;acs;3;2.06;5.03;0.42;25;0.17;NA;NA;16;1
343;FALSE;acs;3;2.27;4.13;0.34;58;0.47;NA;NA;21;1
344;TRUE;acs;3;2.5;4.03;0.29;48;0.31;NA;NA;14;1
345;FALSE;acs;3;1.75;4.99;0.26;33;0.16;NA;NA;14;1
346;FALSE;acs;3;2.4;6.18;0.21;20;0.19;NA;NA;22;1
347;FALSE;acs;3;2.53;3.73;0.47;61;0.39;NA;NA;24;1
348;FALSE;acs;3;1.85;3.48;0.38;44;0.46;NA;NA;21;1
349;FALSE;acs;3;1;5.84;0.3;17;0.21;NA;NA;25;1
350;FALSE;acs;3;1.79;5.08;0.32;26;0.31;NA;NA;22;1
351;FALSE;acs;3;1.62;6.35;0.44;27;0.23;NA;NA;16;1
