CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
37;FALSE;ras;3;2.68;9.09;0.22;10;NA;37;NA;37;1
38;FALSE;mmas;1;0.18;4.09;0.72;58;NA;NA;NA;14;0
39;FALSE;eas;2;3.93;6.59;0.97;82;NA;NA;385;25;0
40;FALSE;acs;0;1.43;1.59;0.47;34;0.79;NA;NA;NA;NA
41;FALSE;eas;2;2.36;5.97;0.66;40;NA;NA;526;45;0
42;FALSE;as;0;4.86;0.97;0.16;88;NA;NA;NA;NA;NA
43;FALSE;mmas;3;1.11;8.47;0.41;64;NA;NA;NA;11;1
44;FALSE;ras;1;3.61;3.47;0.9;16;NA;93;NA;34;0
45;FALSE;ras;0;0.49;7.22;0.53;28;NA;5;NA;NA;NA
46;FALSE;as;2;2.99;2.22;0.04;76;NA;NA;NA;28;0
47;FALSE;eas;1;1.74;9.72;0.28;100;NA;NA;620;39;0
48;TRUE;acs;3;4.24;4.72;0.78;52;0.11;NA;NA;16;1
49;FALSE;ras;2;4.71;2.53;0.5;97;NA;52;NA;32;1
50;FALSE;as;0;2.21;7.53;1;49;NA;NA;NA;NA;NA
51;FALSE;acs;1;0.96;5.03;0.25;73;0.26;NA;NA;44;1
52;FALSE;mmas;3;3.46;0.03;0.75;25;NA;NA;NA;21;0
53;FALSE;as;2;0.33;8.78;0.87;13;NA;NA;NA;50;1
54;FALSE;eas;0;2.83;3.78;0.38;61;NA;NA;455;NA;NA
55;FALSE;mmas;1;4.08;1.28;0.63;37;NA;NA;NA;38;1
56;FALSE;ras;3;1.58;6.28;0.13;85;NA;40;NA;15;0
57;FALSE;eas;3;0.02;1.9;0.93;67;NA;NA;596;41;0
58;FALSE;as;1;2.52;6.9;0.44;19;NA;NA;NA;18;1
59;FALSE;mmas;2;1.27;4.4;0.19;43;NA;NA;NA;6;1
60;FALSE;acs;0;3.77;9.4;0.69;91;0.2;NA;NA;NA;NA
61;FALSE;eas;0;0.64;3.15;0.07;7;NA;NA;502;NA;NA
62;TRUE;acs;2;3.14;8.15;0.56;55;0.58;NA;NA;24;1
63;FALSE;as;3;4.39;5.65;0.32;31;NA;NA;NA;35;0
64;FALSE;ras;1;1.89;0.65;0.81;79;NA;83;NA;12;1
65;FALSE;mmas;1;3.57;4.8;0.12;80;NA;NA;NA;35;0
66;FALSE;ras;3;1.07;9.8;0.62;32;NA;100;NA;12;1
67;FALSE;eas;0;4.82;2.3;0.86;8;NA;NA;637;NA;NA
68;FALSE;as;2;2.32;7.3;0.37;56;NA;NA;NA;46;0
69;TRUE;eas;3;4.2;3.55;0.25;68;NA;NA;543;18;1
70;FALSE;acs;1;1.7;8.55;0.74;20;0.15;NA;NA;41;0
71;FALSE;ras;2;2.95;1.05;0.99;44;NA;12;NA;29;0
72;FALSE;as;0;0.45;6.05;0.49;92;NA;NA;NA;NA;NA
73;FALSE;acs;0;3.26;6.67;0.18;50;0.33;NA;NA;NA;NA
74;FALSE;mmas;2;0.76;1.67;0.68;98;NA;NA;NA;9;0
75;FALSE;as;1;4.51;9.17;0.93;74;NA;NA;NA;20;0
76;FALSE;ras;3;2.01;4.17;0.43;26;NA;94;NA;43;1
77;FALSE;acs;2;3.89;5.42;0.06;14;0.96;NA;NA;26;0
78;FALSE;eas;0;1.39;0.42;0.56;62;NA;NA;684;NA;NA
79;FALSE;mmas;3;2.64;7.92;0.8;86;NA;NA;NA;38;1
80;FALSE;ras;1;0.14;2.92;0.31;38;NA;31;NA;15;0
81;FALSE;as;1;2.17;1.98;0.22;11;NA;NA;NA;10;1
82;FALSE;ras;3;4.67;6.98;0.71;59;NA;78;NA;33;0
83;FALSE;eas;2;3.42;9.48;0.46;35;NA;NA;567;22;1
84;FALSE;acs;0;0.92;4.48;0.96;83;0.68;NA;NA;NA;NA
85;FALSE;eas;1;2.79;5.73;0.59;95;NA;NA;473;16;1
86;FALSE;as;3;0.29;0.73;0.09;47;NA;NA;NA;39;0
87;FALSE;acs;2;1.54;3.23;0.83;71;0.05;NA;NA;5;1
88;FALSE;mmas;0;4.04;8.23;0.34;23;NA;NA;NA;NA;NA
89;FALSE;mmas;3;1.86;5.11;0.9;5;NA;NA;NA;13;0
90;FALSE;ras;1;4.36;0.11;0.4;53;NA;47;NA;36;1
91;FALSE;as;0;3.11;2.61;0.65;29;NA;NA;NA;NA;NA
92;FALSE;as;3;2.11;5.95;0.38;42;NA;NA;NA;7;0
93;FALSE;as;3;4.15;6.95;0.75;20;NA;NA;NA;17;0
94;FALSE;acs;0;3.06;6.98;0.42;49;0.32;NA;NA;NA;NA
95;FALSE;ras;2;2.89;2.2;0.37;47;NA;8;NA;26;1
96;FALSE;acs;0;4.71;1.62;0.98;76;0.45;NA;NA;NA;NA
97;FALSE;mmas;3;2.53;5.82;0.63;17;NA;NA;NA;31;0
98;FALSE;eas;0;2.13;6.88;0.74;31;NA;NA;442;NA;NA
99;FALSE;eas;2;0.37;8.84;0.48;17;NA;NA;670;30;1
100;FALSE;as;3;3.24;7.01;0.5;68;NA;NA;NA;50;1
101;FALSE;eas;3;3.47;0.94;0.16;77;NA;NA;379;25;1
102;FALSE;acs;2;3.91;7.14;0.64;76;0.64;NA;NA;16;1
103;FALSE;acs;0;4.55;6.59;0.26;81;0.02;NA;NA;NA;NA
104;FALSE;mmas;0;3.12;5.51;0.22;80;NA;NA;NA;NA;NA
105;FALSE;ras;3;3.72;1.99;0.73;98;NA;81;NA;23;1
106;FALSE;ras;3;4.44;2.46;0.4;76;NA;77;NA;34;0
107;FALSE;as;3;3.87;0.39;0.73;27;NA;NA;NA;9;1
108;TRUE;acs;3;4.24;7.31;0.06;48;0.53;NA;NA;7;0
109;FALSE;eas;2;3.95;7.46;0.58;99;NA;NA;391;22;0
110;FALSE;acs;2;3.45;3.38;0.67;60;0.28;NA;NA;43;0
111;FALSE;ras;2;2.91;8.63;0.7;22;NA;39;NA;15;1
112;FALSE;eas;1;2.04;6.39;0.92;61;NA;NA;340;15;0
113;FALSE;eas;0;4.64;5.6;0.2;80;NA;NA;396;NA;NA
114;FALSE;ras;3;4.25;1.7;0.97;46;NA;54;NA;13;0
115;FALSE;eas;3;3.43;7.13;0.52;63;NA;NA;585;17;1
116;FALSE;as;3;1.29;2.56;0.57;81;NA;NA;NA;48;0
117;FALSE;eas;2;2.77;6.95;0.23;60;NA;NA;428;16;1
118;FALSE;as;3;3.59;5.13;0.71;51;NA;NA;NA;30;1
119;FALSE;acs;2;4.56;7.43;0.15;69;0.62;NA;NA;40;0
120;FALSE;as;3;2.46;1.56;0.31;48;NA;NA;NA;21;0
121;TRUE;acs;3;4.22;1.31;0.83;52;0.33;NA;NA;10;0
122;FALSE;acs;2;1.67;5.42;0.21;41;0.59;NA;NA;15;0
123;FALSE;eas;1;4.44;6.1;0.51;42;NA;NA;721;50;0
124;FALSE;acs;1;0.69;7.51;0.58;37;0.31;NA;NA;24;1
125;FALSE;acs;2;2.29;7.54;0.34;96;0.36;NA;NA;39;1
126;FALSE;ras;1;3.29;2.92;0.89;63;NA;3;NA;36;1
127;FALSE;acs;1;4.78;3.18;0.82;54;0.48;NA;NA;19;0
128;FALSE;ras;2;4.05;4.97;0.11;73;NA;83;NA;13;1
129;FALSE;ras;2;4.74;6.19;0.44;80;NA;55;NA;21;0
130;FALSE;acs;2;4.36;3;0.3;27;0.37;NA;NA;21;0
131;FALSE;ras;0;2.66;2.37;0.18;74;NA;91;NA;NA;NA
132;FALSE;acs;2;3.53;6.82;0.61;44;0.36;NA;NA;7;0
133;FALSE;mmas;3;4.37;7.34;0.81;19;NA;NA;NA;25;1
134;FALSE;ras;0;0.52;9.25;0.12;50;NA;51;NA;NA;NA
135;FALSE;ras;3;4.81;5.29;0.63;19;NA;96;NA;36;0
136;FALSE;ras;3;2.43;8.51;0.95;87;NA;98;NA;34;0
137;FALSE;eas;1;2.91;6.74;0.2;68;NA;NA;137;28;1
138;FALSE;as;3;1.57;8.17;0.56;95;NA;NA;NA;19;1
139;FALSE;ras;1;4.02;6.96;0.67;64;NA;68;NA;14;0
140;FALSE;mmas;3;4.9;4.72;0.69;12;NA;NA;NA;10;1
141;FALSE;eas;2;3.25;5.76;0.39;88;NA;NA;566;37;0
142;FALSE;acs;1;4.51;9.36;0.56;61;0.41;NA;NA;30;1
143;FALSE;mmas;3;4.15;7.09;0.98;53;NA;NA;NA;26;0
144;FALSE;mmas;1;4.17;9.12;0.3;87;NA;NA;NA;35;0
145;TRUE;acs;3;2.39;6.91;0.13;29;0.91;NA;NA;9;0
146;FALSE;ras;1;3.64;9.46;0.49;84;NA;27;NA;9;1
147;FALSE;ras;1;2.97;9.87;0.38;57;NA;58;NA;35;0
148;FALSE;acs;0;2.94;4.64;0.81;76;0.63;NA;NA;NA;NA
149;FALSE;eas;2;2.92;7.64;0.58;89;NA;NA;313;18;0
150;FALSE;acs;3;2.59;5.91;0.8;76;0.66;NA;NA;17;0
151;FALSE;ras;2;2.23;4.34;0.61;64;NA;33;NA;26;1
152;FALSE;eas;3;4.12;3.84;0.46;62;NA;NA;482;10;1
153;FALSE;acs;3;2.24;9.77;0.37;55;0.68;NA;NA;34;0
154;FALSE;eas;3;3.13;9.58;0.85;62;NA;NA;551;37;1
155;FALSE;eas;1;3.36;7.65;0.75;47;NA;NA;470;39;1
156;FALSE;acs;0;1.26;5.42;0.88;17;0.29;NA;NA;NA;NA
157;FALSE;mmas;0;4.09;0.21;0.54;60;NA;NA;NA;NA;NA
158;FALSE;eas;2;3.01;8.34;0.22;26;NA;NA;189;14;0
159;FALSE;ras;3;1.87;4.91;0.59;71;NA;45;NA;11;0
160;FALSE;mmas;3;2.45;6.81;0.59;15;NA;NA;NA;35;1
161;FALSE;as;3;4.87;5.07;0.04;19;NA;NA;NA;9;1
162;FALSE;eas;3;1.19;9.57;0.2;92;NA;NA;488;10;0
163;FALSE;as;0;3;4.69;0.95;80;NA;NA;NA;NA;NA
164;FALSE;as;3;3.55;3.97;0.83;35;NA;NA;NA;13;1
165;FALSE;eas;3;4.46;4.07;0.74;18;NA;NA;622;41;1
166;FALSE;acs;2;2.92;8.07;0.52;47;0.89;NA;NA;29;0
167;FALSE;ras;3;4.01;1.12;0.31;41;NA;53;NA;12;0
168;FALSE;acs;1;3.07;1.91;0.81;53;0.34;NA;NA;27;1
169;FALSE;as;0;4.35;6.66;0.34;55;NA;NA;NA;NA;NA
170;FALSE;ras;0;0.3;3.66;0.79;51;NA;6;NA;NA;NA
171;FALSE;eas;0;4.87;1.98;0.59;82;NA;NA;256;NA;NA
172;FALSE;acs;0;3.46;7.86;0.1;71;0.89;NA;NA;NA;NA
173;FALSE;acs;0;4.29;4.8;0.56;58;0.24;NA;NA;NA;NA
174;FALSE;ras;3;3.77;8.04;0.13;40;NA;58;NA;16;0
175;FALSE;acs;3;4.76;2.72;0.86;71;0.1;NA;NA;14;0
176;FALSE;mmas;1;2.15;6.84;0.11;12;NA;NA;NA;21;0
177;FALSE;as;3;3.29;6.63;0.57;69;NA;NA;NA;12;1
178;FALSE;acs;3;4.81;2.73;0.94;24;0.58;NA;NA;5;0
179;FALSE;acs;3;1.57;9.69;0.01;38;0.68;NA;NA;15;0
180;TRUE;acs;3;4.43;4.78;0.87;74;0.04;NA;NA;27;1
181;FALSE;acs;2;3.84;2.97;0.64;79;0.35;NA;NA;9;1
182;FALSE;acs;3;0.77;4.97;0.11;43;0.56;NA;NA;10;0
183;FALSE;acs;1;2.56;5.87;0.33;25;0.6;NA;NA;5;0
184;FALSE;ras;3;2.64;3.46;0.62;40;NA;57;NA;7;0
185;FALSE;acs;3;4.8;4.97;0.51;15;0.27;NA;NA;30;1
186;FALSE;eas;1;3.39;5.73;0.55;45;NA;NA;404;33;1
187;FALSE;eas;3;3.15;8.78;0.29;15;NA;NA;595;6;0
188;FALSE;acs;1;4.33;5.95;0.94;48;0.38;NA;NA;16;1
189;FALSE;acs;3;2.36;4.14;0.77;67;0.28;NA;NA;20;1
190;FALSE;acs;3;4.95;8.39;0.98;26;0.41;NA;NA;26;1
191;FALSE;mmas;3;3.89;8.37;0.22;13;NA;NA;NA;6;1
192;TRUE;acs;3;4.08;6.3;0.38;40;0.21;NA;NA;15;1
193;TRUE;acs;3;2.66;5.95;0.3;37;0.48;NA;NA;6;0
194;FALSE;acs;0;3.72;0.61;0.73;88;0.4;NA;NA;NA;NA
195;FALSE;acs;2;3.15;5.7;0.49;54;0.75;NA;NA;12;1
196;FALSE;acs;1;2.32;7.83;0.23;26;0.88;NA;NA;18;1
197;TRUE;acs;3;1.92;8.01;0.36;8;0.7;NA;NA;19;1
198;FALSE;ras;3;1.48;9.41;0.15;61;NA;98;NA;6;0
199;FALSE;acs;1;3.15;3.55;0.48;32;0.2;NA;NA;17;0
200;FALSE;acs;1;3.54;6.14;0.38;45;0.88;NA;NA;35;1
201;FALSE;acs;0;4.92;5.47;0.19;49;0.65;NA;NA;NA;NA
202;FALSE;acs;0;3.14;6.38;0.99;21;0.17;NA;NA;NA;NA
203;FALSE;acs;3;0.91;7.2;0.09;46;0.42;NA;NA;7;0
204;FALSE;acs;2;3.18;2.59;0.94;66;0.11;NA;NA;21;1
205;FALSE;eas;0;4.6;6.39;0.03;31;NA;NA;463;NA;NA
206;FALSE;as;3;0.47;4.92;0.32;44;NA;NA;NA;9;0
207;FALSE;acs;3;3.74;7.23;0.91;49;0.51;NA;NA;18;1
208;FALSE;acs;1;4.85;7.98;0.45;20;0.05;NA;NA;15;0
209;FALSE;as;3;2.11;7.42;0.44;67;NA;NA;NA;18;1
210;FALSE;eas;2;2.71;4.01;0.06;52;NA;NA;342;9;1
211;FALSE;acs;0;4.06;7.89;1;45;0.34;NA;NA;NA;NA
212;FALSE;acs;1;2.14;9.5;0.03;37;0.72;NA;NA;28;0
213;FALSE;as;3;3.95;2.71;0.57;62;NA;NA;NA;14;0
214;FALSE;mmas;3;4.06;3.26;0.85;44;NA;NA;NA;11;1
215;FALSE;acs;0;1.79;6.06;0.13;32;0.9;NA;NA;NA;NA
216;FALSE;eas;3;0.91;8.55;0.11;66;NA;NA;746;5;1
217;FALSE;as;3;2.97;6.6;0.75;61;NA;NA;NA;12;1
218;FALSE;acs;3;4.66;3.77;0.75;52;0.21;NA;NA;15;0
219;FALSE;acs;3;1.7;6.52;0.11;29;0.84;NA;NA;13;0
220;FALSE;acs;3;2.5;8.54;0.1;51;0.2;NA;NA;7;0
221;FALSE;acs;3;2.34;7.89;0.08;53;0.81;NA;NA;9;0
222;FALSE;ras;3;4.83;0.64;0.86;33;NA;12;NA;5;1
223;FALSE;acs;0;4.16;1.53;0.66;42;0.79;NA;NA;NA;NA
224;FALSE;acs;3;3.22;9.38;0.2;30;0.74;NA;NA;7;0
225;FALSE;eas;2;3.62;4.61;0.7;78;NA;NA;621;15;0
226;FALSE;as;3;4.55;0.44;0.78;50;NA;NA;NA;18;1
227;FALSE;as;2;2.87;5.34;0.46;75;NA;NA;NA;27;1
228;FALSE;acs;3;4.23;6.3;0.28;48;0.07;NA;NA;27;0
229;FALSE;acs;3;0.97;3.12;0.77;60;0.07;NA;NA;21;1
230;FALSE;acs;0;1.98;7.75;0.54;21;0.77;NA;NA;NA;NA
231;FALSE;acs;3;1.18;8.44;0.73;10;0.51;NA;NA;23;0
232;FALSE;acs;3;3.54;8.27;0.25;9;0.57;NA;NA;13;0
233;FALSE;eas;1;1.71;4.41;0.34;51;NA;NA;62;26;1
234;FALSE;acs;1;3.48;8.29;0.77;10;0.11;NA;NA;18;0
235;FALSE;acs;2;1.58;9.23;0.19;72;0.3;NA;NA;10;1
236;FALSE;mmas;1;0.35;5.46;0.72;54;NA;NA;NA;17;1
237;FALSE;as;3;3.57;3.86;0.91;37;NA;NA;NA;24;0
238;FALSE;acs;1;4.61;7.67;0.87;13;0.5;NA;NA;38;1
239;FALSE;as;3;4.3;1.73;0.93;19;NA;NA;NA;22;0
240;FALSE;eas;3;4.67;0.47;0.94;87;NA;NA;525;8;1
241;FALSE;as;3;3.06;4.07;0.74;37;NA;NA;NA;21;0
242;FALSE;eas;3;4.32;4.12;0.93;82;NA;NA;715;18;1
243;FALSE;eas;3;0.25;5.4;0.42;17;NA;NA;551;8;0
244;FALSE;eas;2;3;7.88;0.21;72;NA;NA;334;6;0
245;FALSE;acs;0;4.02;1.12;0.28;28;0.49;NA;NA;NA;NA
246;FALSE;mmas;3;3.66;7.04;0.57;68;NA;NA;NA;24;1
247;TRUE;acs;3;4.43;5.58;0.68;59;0.36;NA;NA;15;1
248;FALSE;mmas;1;3.3;3.06;0.97;51;NA;NA;NA;27;0
249;FALSE;mmas;0;4.05;6.14;0.47;49;NA;NA;NA;NA;NA
250;FALSE;acs;3;4.47;6.39;0.49;32;0.12;NA;NA;20;1
251;FALSE;acs;3;4.39;5.24;0.95;90;0.11;NA;NA;32;1
252;FALSE;as;3;3.65;3.31;0.94;100;NA;NA;NA;29;1
253;FALSE;acs;3;1.51;5.85;0.24;45;0.43;NA;NA;9;0
254;FALSE;acs;3;3.29;5.04;0.27;21;0.63;NA;NA;13;0
255;FALSE;acs;3;0.85;9.29;0.36;18;0.53;NA;NA;19;0
256;FALSE;acs;3;2.98;7.37;0.07;50;0.5;NA;NA;5;0
257;FALSE;acs;3;3.47;7.14;0.1;45;0.12;NA;NA;17;1
258;FALSE;acs;0;1.43;6.51;0.44;10;0.7;NA;NA;NA;NA
259;FALSE;acs;3;3.86;4.54;0.7;90;0.09;NA;NA;25;1
260;FALSE;ras;3;2.71;5.02;0.47;63;NA;64;NA;14;1
261;FALSE;acs;3;1.41;7.92;0.54;33;0.5;NA;NA;10;1
262;TRUE;acs;3;4.76;4.66;0.65;68;0.14;NA;NA;18;1
263;TRUE;acs;3;3.91;8.56;0.28;52;0.15;NA;NA;10;1
264;FALSE;acs;3;4.34;5.52;0.64;62;0.14;NA;NA;30;1
265;FALSE;acs;3;4.25;6.41;0.7;66;0.03;NA;NA;23;1
266;FALSE;acs;1;3.35;2.59;0.8;88;0.27;NA;NA;32;1
267;FALSE;acs;3;1.11;6.15;0.15;8;0.97;NA;NA;13;1
268;FALSE;ras;3;1.91;7.67;0.35;21;NA;76;NA;11;0
269;FALSE;acs;3;3.82;2.78;0.73;67;0.48;NA;NA;16;1
270;FALSE;acs;2;3.31;5.36;0.07;51;0.49;NA;NA;12;0
271;FALSE;ras;3;3.98;4.19;0.23;29;NA;39;NA;10;1
272;FALSE;acs;3;4.68;1.42;0.81;69;0.24;NA;NA;18;1
273;FALSE;eas;3;3.15;4.06;0.98;90;NA;NA;655;9;1
274;TRUE;acs;3;1.64;6.94;0.32;35;0.88;NA;NA;9;1
275;TRUE;acs;3;1.74;7.79;0.34;24;0.42;NA;NA;17;1
276;FALSE;acs;2;4.53;6.81;0.25;60;0.31;NA;NA;15;1
277;FALSE;acs;3;1.17;7.7;0.46;13;0.66;NA;NA;30;0
278;FALSE;mmas;3;4.37;7.97;0.73;72;NA;NA;NA;19;1
279;FALSE;acs;3;2.43;5.17;0.53;53;0.37;NA;NA;8;0
280;FALSE;acs;0;4.62;5.93;0.98;82;0.12;NA;NA;NA;NA
281;FALSE;acs;1;0.41;7.08;0.13;26;0.88;NA;NA;24;1
282;FALSE;mmas;3;3.96;3.55;0.94;43;NA;NA;NA;30;1
283;FALSE;mmas;3;4.48;4.94;0.94;69;NA;NA;NA;26;1
284;FALSE;acs;3;4.64;4.33;0.57;86;0.09;NA;NA;21;1
285;FALSE;ras;3;1.51;7.53;0.27;7;NA;74;NA;16;1
286;FALSE;acs;3;2.58;6.64;0.13;33;0.68;NA;NA;5;0
287;FALSE;acs;3;1.61;9.62;0.21;24;0.96;NA;NA;13;0
288;FALSE;acs;0;4.82;5.14;0.59;66;0.02;NA;NA;NA;NA
289;FALSE;acs;0;4.68;4.96;0.42;76;0.25;NA;NA;NA;NA
290;FALSE;acs;3;4.6;5.05;0.94;80;0.02;NA;NA;31;1
291;FALSE;ras;3;2.63;5.88;0.36;9;NA;31;NA;26;0
292;FALSE;acs;3;4.55;6.45;0.34;39;0.41;NA;NA;7;1
293;FALSE;acs;3;0.98;6.62;0.3;14;0.55;NA;NA;29;1
294;FALSE;acs;3;3.12;7.76;0.63;44;0.09;NA;NA;19;1
295;FALSE;acs;3;3.75;6.1;0.96;56;0.07;NA;NA;20;1
296;FALSE;acs;3;2.16;6.48;0.3;14;0.83;NA;NA;23;0
297;FALSE;acs;3;3.73;5.9;0.33;49;0.21;NA;NA;30;0
298;FALSE;acs;1;3.52;3.74;0.31;78;0.41;NA;NA;22;0
299;FALSE;acs;0;3.82;7.58;0.64;61;0.28;NA;NA;NA;NA
300;FALSE;acs;3;1.42;5.97;0.43;34;0.4;NA;NA;19;1
301;FALSE;acs;3;4.95;6.29;0.26;41;0.17;NA;NA;15;1
302;FALSE;acs;3;2.68;6.27;0.61;28;0.66;NA;NA;14;0
303;FALSE;acs;3;2.26;6.55;0.56;45;0.53;NA;NA;19;0
304;FALSE;acs;3;2.23;8.79;0.26;21;0.34;NA;NA;19;1
305;FALSE;acs;3;4.04;2.65;0.81;95;0.08;NA;NA;32;1
306;FALSE;acs;3;3.01;8.46;0.6;35;0.83;NA;NA;17;1
307;FALSE;acs;3;4.08;5.46;0.75;77;0.08;NA;NA;37;1
308;FALSE;acs;3;4.55;5.42;0.67;35;0.37;NA;NA;24;0
309;TRUE;acs;3;1.87;6.92;0.29;12;0.57;NA;NA;14;1
310;FALSE;acs;3;3.28;6.21;0.06;44;0.39;NA;NA;15;1
311;FALSE;acs;3;4.27;9.25;0.35;45;0;NA;NA;13;1
312;FALSE;acs;3;3.3;4.76;0.98;89;0.07;NA;NA;22;1
313;FALSE;acs;3;3.16;5.8;0.23;35;0.41;NA;NA;5;0
314;FALSE;acs;3;3.89;2.92;0.75;58;0.21;NA;NA;15;1
315;FALSE;mmas;3;2.37;5.4;0.21;38;NA;NA;NA;5;0
316;FALSE;acs;3;4.69;3.5;0.81;58;0.17;NA;NA;27;1
317;FALSE;acs;3;1.11;6.39;0.42;29;0.4;NA;NA;24;0
318;FALSE;acs;3;2.95;4.49;0.64;55;0.17;NA;NA;26;1
319;FALSE;mmas;3;4.98;5.71;0.7;52;NA;NA;NA;13;1
320;FALSE;acs;3;4.02;3.14;0.72;87;0.13;NA;NA;37;1
321;FALSE;acs;3;4.21;2.71;0.83;73;0.18;NA;NA;21;1
322;FALSE;acs;3;1.94;7.13;0.25;28;0.78;NA;NA;7;1
323;FALSE;acs;3;1.95;6.89;0.25;46;0.72;NA;NA;10;1
324;FALSE;acs;3;4.58;8.38;0.29;60;0.2;NA;NA;16;1
325;FALSE;acs;3;3.33;9.26;0.13;67;0.24;NA;NA;7;1
326;TRUE;acs;3;4.9;5.22;0.84;77;0.08;NA;NA;11;1
327;FALSE;as;3;2.67;8.6;0.32;48;NA;NA;NA;17;1
328;FALSE;acs;3;2.26;6.06;0.24;27;0.76;NA;NA;12;1
329;FALSE;acs;3;4.09;8.64;0.24;37;0.19;NA;NA;14;1
330;FALSE;acs;3;3.7;8.64;0.29;41;0.28;NA;NA;14;1
331;FALSE;acs;3;1.31;5.93;0.3;37;0.83;NA;NA;8;1
332;TRUE;acs;3;4.53;4.13;0.7;69;0.2;NA;NA;12;1
333;FALSE;acs;0;4.38;7.61;0.69;69;0.25;NA;NA;NA;NA
334;FALSE;acs;3;4.38;2.8;0.62;68;0.3;NA;NA;14;1
335;FALSE;acs;3;4.41;4.72;0.77;55;0.19;NA;NA;17;1
336;FALSE;acs;3;1.9;7.14;0.13;10;0.49;NA;NA;20;1
337;FALSE;acs;3;4.48;8.21;0.3;43;0.1;NA;NA;15;1
338;FALSE;acs;3;4.26;4.5;0.54;78;0.06;NA;NA;21;1
339;FALSE;acs;3;4.92;6.04;0.65;72;0.19;NA;NA;20;1
340;FALSE;acs;3;2.18;6.02;0.13;44;0.94;NA;NA;14;1
341;FALSE;acs;3;4.47;4.77;0.57;59;0.18;NA;NA;10;1
342;FALSE;acs;3;1.6;8.22;0.32;13;0.84;NA;NA;6;1
343;FALSE;acs;3;4.22;4.97;0.57;78;0.04;NA;NA;23;1
344;FALSE;acs;3;4.04;8.14;0.23;57;0.25;NA;NA;11;1
345;FALSE;acs;3;1.91;9.7;0.16;60;0.82;NA;NA;12;1
346;FALSE;acs;3;3.96;4.54;0.77;73;0.03;NA;NA;18;1
347;FALSE;acs;3;1.83;9.3;0.38;21;0.66;NA;NA;15;1
348;FALSE;acs;3;2.93;8.73;0.38;47;0.29;NA;NA;13;1
349;FALSE;acs;0;2.15;9.38;0.35;8;0.35;NA;NA;NA;NA
350;FALSE;acs;3;1.57;5.53;0.34;23;0.95;NA;NA;11;1
351;FALSE;acs;3;1.65;8.82;0.4;22;0.98;NA;NA;19;1
